,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
143,2POINT,2,6:47,Giddey 4' Driving Layup (16 PTS),46 - 52,6,Josh Giddey,OKC,,,,
144,FOUL,2,6:47,O'Neale S.FOUL (P1.T3) (P.Fraher),46 - 52,6,Royce O'Neale,GSW,Josh Giddey,OKC,,
145,TIMEOUT,2,6:47,NETS Timeout: Regular (Full 4 Short 0),46 - 52,6,,,,,,
146,SUB,2,6:47,SUB: Warren FOR O'Neale,46 - 52,6,Royce O'Neale,GSW,T.J. Warren,GSW,,
147,SUB,2,6:47,SUB: Sharpe FOR Claxton,46 - 52,6,Nic Claxton,GSW,Day'Ron Sharpe,GSW,,
148,SUB,2,6:47,SUB: K. Williams FOR Jay. Williams,46 - 52,6,Jaylin Williams,OKC,Kenrich Williams,OKC,,
149,FTMAKE,2,6:47,Giddey Free Throw 1 of 1 (17 PTS),47 - 52,5,Josh Giddey,OKC,,,,
150,2POINT,2,6:36,Irving 3' Driving Layup (9 PTS),47 - 54,7,Kyrie Irving,GSW,,,,
151,FOUL,2,6:26,Harris S.FOUL (P1.T4) (B.Schwab),47 - 54,7,Joe Harris,GSW,Luguentz Dort,OKC,,
152,FTMAKE,2,6:26,Dort Free Throw 1 of 2 (13 PTS),48 - 54,6,Luguentz Dort,OKC,,,,
153,SUB,2,6:26,SUB: Curry FOR Harris,48 - 54,6,Joe Harris,GSW,Seth Curry,GSW,,
154,FTMAKE,2,6:26,Dort Free Throw 2 of 2 (14 PTS),49 - 54,5,Luguentz Dort,OKC,,,,
155,2POINT,2,6:13,Irving 9' Pullup Jump Shot (11 PTS),49 - 56,7,Kyrie Irving,GSW,,,,
156,3POINTMISS,2,5:54,MISS Jal. Williams 26' 3PT Jump Shot,49 - 56,7,Jalen Williams,OKC,,,,
157,REBOUND,2,5:51,Sharpe REBOUND (Off:0 Def:1),49 - 56,7,Day'Ron Sharpe,GSW,,,,
