,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
18,3POINT,1,8:23,Curry 28' 3PT Step Back Jump Shot (6 PTS),13 - 11,-2,Stephen Curry,GSW,,,,
19,3POINTMISS,1,8:00,MISS Giddey 25' 3PT Jump Shot,13 - 11,-2,Josh Giddey,OKC,,,,
20,REBOUND,1,7:57,Green REBOUND (Off:0 Def:1),13 - 11,-2,Draymond Green,GSW,,,,
21,3POINT.ASSIST,1,7:48,Thompson 25' 3PT Jump Shot (8 PTS) (Curry 3 AST),16 - 11,-5,Klay Thompson,GSW,Stephen Curry,GSW,,
22,TIMEOUT,1,7:48,Thunder Timeout: Regular (Full 2 Short 0),16 - 11,-5,,,,,,
23,SUB,1,7:48,SUB: Mann FOR Dort,16 - 11,-5,Luguentz Dort,OKC,Tre Mann,OKC,,
24,2POINT.ASSIST,1,7:32,Adams 2' Alley Oop Dunk (2 PTS) (Gilgeous-Alexander 3 AST),16 - 13,-3,Steven Adams,OKC,Shai Gilgeous-Alexander,OKC,,
25,STEAL.TURNOVER,1,7:12,Giddey STEAL (1 STL)Curry Bad Pass Turnover (P2.T2),16 - 13,-3,Stephen Curry,GSW,Josh Giddey,OKC,,
26,3POINT.ASSIST,1,7:08,Mann 27' 3PT Jump Shot (3 PTS) (Giddey 1 AST),16 - 16,TIE,Tre Mann,OKC,Josh Giddey,OKC,,
27,2POINT.ASSIST,1,6:51,Looney 2' Layup Shot (2 PTS) (Green 2 AST),18 - 16,-2,Kevon Looney,GSW,Draymond Green,GSW,,
28,2POINTMISS,1,6:36,MISS Gilgeous-Alexander 14' Pullup Jump Shot,18 - 16,-2,Shai Gilgeous-Alexander,OKC,,,,
29,REBOUND,1,6:33,Poole REBOUND (Off:0 Def:1),18 - 16,-2,Jordan Poole,GSW,,,,
30,3POINTMISS,1,6:24,MISS Poole 26' 3PT Pullup Jump Shot,18 - 16,-2,Jordan Poole,GSW,,,,
31,REBOUND,1,6:22,Giddey REBOUND (Off:0 Def:1),18 - 16,-2,Josh Giddey,OKC,,,,
32,2POINT,1,6:16,Giddey 8' Driving Floating Jump Shot (6 PTS),18 - 18,TIE,Josh Giddey,OKC,,,,
33,3POINT,1,5:59,Poole 25' 3PT Jump Shot (3 PTS),21 - 18,-3,Jordan Poole,GSW,,,,
34,2POINT,1,5:41,Gilgeous-Alexander 3' Driving Finger Roll Layup (6 PTS),21 - 20,-1,Shai Gilgeous-Alexander,OKC,,,,
35,STEAL.TURNOVER,1,5:24,Adams STEAL (1 STL)Wiggins Lost Ball Turnover (P1.T3),21 - 20,-1,Andrew Wiggins,GSW,Steven Adams,OKC,,
36,3POINT.ASSIST,1,5:15,Mann 26' 3PT Jump Shot (6 PTS) (Giddey 2 AST),21 - 23,2,Tre Mann,OKC,Josh Giddey,OKC,,
37,2POINT.ASSIST,1,4:59,Looney 2' Cutting Dunk Shot (4 PTS) (Green 3 AST),23 - 23,TIE,Kevon Looney,GSW,Draymond Green,GSW,,
38,2POINTMISS,1,4:44,MISS Gilgeous-Alexander 15' Step Back Jump Shot,23 - 23,TIE,Shai Gilgeous-Alexander,OKC,,,,
39,REBOUND,1,4:41,Looney REBOUND (Off:0 Def:1),23 - 23,TIE,Kevon Looney,GSW,,,,
40,3POINT.ASSIST,1,4:37,Poole 28' 3PT Jump Shot (6 PTS) (Curry 4 AST),26 - 23,-3,Jordan Poole,GSW,Stephen Curry,GSW,,
41,3POINTMISS,1,4:25,MISS Giddey 25' 3PT Jump Shot,26 - 23,-3,Josh Giddey,OKC,,,,
42,REBOUND,1,4:23,Green REBOUND (Off:0 Def:2),26 - 23,-3,Draymond Green,GSW,,,,
43,2POINTMISS,1,4:08,MISS Wiggins 14' Turnaround Fadeaway Shot,26 - 23,-3,Andrew Wiggins,GSW,,,,
44,REBOUND,1,4:05,Warriors Rebound,26 - 23,-3,,,,,,
45,3POINT,1,4:00,Curry 27' 3PT Pullup Jump Shot (9 PTS),29 - 23,-6,Stephen Curry,GSW,,,,
46,TIMEOUT,1,4:00,Thunder Timeout: Regular (Full 3 Short 0),29 - 23,-6,,,,,,
47,SUB,1,4:00,SUB: Dieng FOR Giddey,29 - 23,-6,Josh Giddey,OKC,Ousmane Dieng,OKC,,
48,SUB,1,4:00,SUB: Jovic FOR Adams,29 - 23,-6,Steven Adams,OKC,Aleksej Pokusevski,OKC,,
49,2POINTMISS,1,3:44,MISS Gilgeous-Alexander 10' Driving Floating Bank Jump Shot,29 - 23,-6,Shai Gilgeous-Alexander,OKC,,,,
50,REBOUND,1,3:41,Poole REBOUND (Off:0 Def:2),29 - 23,-6,Jordan Poole,GSW,,,,
51,3POINT,1,3:37,Thompson 27' 3PT Step Back Jump Shot (11 PTS),32 - 23,-9,Klay Thompson,GSW,,,,
52,2POINTMISS,1,3:18,MISS Mann 16' Pullup Jump Shot,32 - 23,-9,Tre Mann,OKC,,,,
53,REBOUND,1,3:16,Poole REBOUND (Off:0 Def:3),32 - 23,-9,Jordan Poole,GSW,,,,
54,FOUL,1,3:06,Dieng S.FOUL (P1.T1) (S.Foster),32 - 23,-9,Ousmane Dieng,OKC,Jordan Poole,GSW,,
55,FTMAKE,1,3:06,Poole Free Throw 1 of 2 (7 PTS),33 - 23,-10,Jordan Poole,GSW,,,,
56,SUB,1,3:06,SUB: Wiggins FOR Thompson,33 - 23,-10,Klay Thompson,GSW,Andrew Wiggins,GSW,,
57,FTMAKE,1,3:06,Poole Free Throw 2 of 2 (8 PTS),34 - 23,-11,Jordan Poole,GSW,,,,
58,2POINT,1,2:51,Gilgeous-Alexander 11' Turnaround Fadeaway (8 PTS),34 - 25,-9,Shai Gilgeous-Alexander,OKC,,,,
59,3POINTMISS,1,2:35,MISS Curry 3PT Jump Shot,34 - 25,-9,Stephen Curry,GSW,,,,
60,REBOUND,1,2:32,Pokusevski REBOUND (Off:0 Def:1),34 - 25,-9,Aleksej Pokusevski,OKC,,,,
61,2POINT.ASSIST,1,2:25,Dieng 2' Layup Shot (2 PTS) (Gilgeous-Alexander 4 AST),34 - 27,-7,Ousmane Dieng,OKC,Shai Gilgeous-Alexander,OKC,,
62,2POINTMISS,1,2:03,MISS Curry 15' Pullup Jump Shot,34 - 27,-7,Stephen Curry,GSW,,,,
63,REBOUND,1,2:01,Pokusevski REBOUND (Off:0 Def:2),34 - 27,-7,Aleksej Pokusevski,OKC,,,,
64,3POINTMISS,1,1:45,MISS Mann 27' 3PT Jump Shot,34 - 27,-7,Tre Mann,OKC,,,,
65,REBOUND,1,1:43,Green REBOUND (Off:0 Def:3),34 - 27,-7,Draymond Green,GSW,,,,
66,3POINT.ASSIST,1,1:38,Curry 26' 3PT Jump Shot (12 PTS) (Green 4 AST),37 - 27,-10,Stephen Curry,GSW,Draymond Green,GSW,,
67,FOUL,1,1:19,Green S.FOUL (P1.T1) (S.Foster),37 - 27,-10,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
68,FTMAKE,1,1:19,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),37 - 28,-9,Shai Gilgeous-Alexander,OKC,,,,
69,FTMAKE,1,1:19,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),37 - 29,-8,Shai Gilgeous-Alexander,OKC,,,,
70,2POINTMISS,1,0:58,MISS Wiggins 7' Driving Floating Jump Shot,37 - 29,-8,Andrew Wiggins,GSW,,,,
71,REBOUND,1,0:56,Dieng REBOUND (Off:0 Def:1),37 - 29,-8,Ousmane Dieng,OKC,,,,
72,3POINT,1,0:42,Mann 26' 3PT Pullup Jump Shot (9 PTS),37 - 32,-5,Tre Mann,OKC,,,,
73,2POINT.ASSIST,1,0:28,Poole 4' Driving Layup (10 PTS) (Curry 5 AST),39 - 32,-7,Jordan Poole,GSW,Stephen Curry,GSW,,
74,2POINTMISS,1,0:08,MISS Gilgeous-Alexander 18' Pullup Jump Shot,39 - 32,-7,Shai Gilgeous-Alexander,OKC,,,,
75,REBOUND,1,0:05,Green REBOUND (Off:0 Def:4),39 - 32,-7,Draymond Green,GSW,,,,
76,TURNOVER,1,0:01,Curry Out of Bounds Lost Ball Turnover (P3.T4),39 - 32,-7,Stephen Curry,GSW,,,,
77,ENDOFPERIOD,1,0:00,End of 1st Period,39 - 32,-7,,,,,,
78,STARTOFPERIOD,2,12:00,Start of 2nd Period,39 - 32,-7,,,,,,
79,2POINT,2,11:45,Wiggins 15' Turnaround Fadeaway (2 PTS),41 - 32,-9,Andrew Wiggins,GSW,,,,
80,3POINTMISS,2,11:29,MISS Dort 3PT Jump Shot,41 - 32,-9,Luguentz Dort,OKC,,,,
81,REBOUND,2,11:27,Wiggins REBOUND (Off:0 Def:1),41 - 32,-9,Andrew Wiggins,GSW,,,,
82,2POINT.ASSIST,2,11:19,Looney 2' Layup Shot (6 PTS) (DiVincenzo 1 AST),43 - 32,-11,Kevon Looney,GSW,Donte DiVincenzo,GSW,,
83,FOUL,2,11:03,Dort S.FOUL (P1.T1) (J.Tiven),43 - 32,-11,Luguentz Dort,OKC,Klay Thompson,GSW,,
84,FTMAKE,2,11:03,Thompson Free Throw 1 of 2 (12 PTS),44 - 32,-12,Klay Thompson,GSW,,,,
85,FTMAKE,2,11:03,Thompson Free Throw 2 of 2 (13 PTS),45 - 32,-13,Klay Thompson,GSW,,,,
86,2POINT.ASSIST,2,10:51,Robinson-Earl 2' Cutting Layup Shot (2 PTS) (Mann 1 AST),45 - 34,-11,Jeremiah Robinson-Earl,OKC,Tre Mann,OKC,,
87,2POINT,2,10:36,Poole 9' Driving Floating Jump Shot (12 PTS),47 - 34,-13,Jordan Poole,GSW,,,,
88,TURNOVER,2,10:15,Robinson-Earl Bad Pass Turnover (P1.T1),47 - 34,-13,Jeremiah Robinson-Earl,OKC,,,,
89,2POINT,2,10:06,Thompson 16' Pullup Jump Shot (15 PTS),49 - 34,-15,Klay Thompson,GSW,,,,
90,TIMEOUT,2,10:05,Thunder Timeout: Regular (Full 4 Short 0),49 - 34,-15,,,,,,
91,3POINT.ASSIST,2,9:51,Dort 25' 3PT Jump Shot (6 PTS) (Mann 2 AST),49 - 37,-12,Luguentz Dort,OKC,Tre Mann,OKC,,
92,2POINT.ASSIST,2,9:38,Looney 1' Cutting Dunk Shot (8 PTS) (Green 5 AST),51 - 37,-14,Kevon Looney,GSW,Draymond Green,GSW,,
93,FOUL,2,9:26,Green P.FOUL (P2.T2) (S.Foster),51 - 37,-14,Draymond Green,GSW,Luguentz Dort,OKC,,
94,2POINT,2,9:17,Mann 13' Pullup Jump Shot (11 PTS),51 - 39,-12,Tre Mann,OKC,,,,
95,3POINT,2,9:03,Thompson 27' 3PT Jump Shot (18 PTS),54 - 39,-15,Klay Thompson,GSW,,,,
96,3POINTMISS,2,8:50,MISS Dort 26' 3PT Jump Shot,54 - 39,-15,Luguentz Dort,OKC,,,,
97,REBOUND,2,8:48,Poole REBOUND (Off:0 Def:4),54 - 39,-15,Jordan Poole,GSW,,,,
98,3POINT,2,8:42,Poole 28' 3PT Pullup Jump Shot (15 PTS),57 - 39,-18,Jordan Poole,GSW,,,,
99,FOUL,2,8:27,Wiggins S.FOUL (P1.T3) (J.Tiven),57 - 39,-18,Andrew Wiggins,GSW,Jeremiah Robinson-Earl,OKC,,
100,FTMAKE,2,8:27,Robinson-Earl Free Throw 1 of 2 (3 PTS),57 - 40,-17,Jeremiah Robinson-Earl,OKC,,,,
101,SUB,2,8:27,SUB: Curry FOR DiVincenzo,57 - 40,-17,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
102,FTMAKE,2,8:27,Robinson-Earl Free Throw 2 of 2 (4 PTS),57 - 41,-16,Jeremiah Robinson-Earl,OKC,,,,
103,2POINT,2,8:16,Curry 6' Driving Finger Roll Layup (14 PTS),59 - 41,-18,Stephen Curry,GSW,,,,
104,2POINTMISS,2,7:59,MISS Mann 14' Pullup Jump Shot,59 - 41,-18,Tre Mann,OKC,,,,
105,REBOUND,2,7:57,Curry REBOUND (Off:0 Def:1),59 - 41,-18,Stephen Curry,GSW,,,,
106,FOUL,2,7:51,Robinson-Earl S.FOUL (P1.T2) (J.Tiven),59 - 41,-18,Jeremiah Robinson-Earl,OKC,Kevon Looney,GSW,,
107,FTMISS,2,7:51,MISS Looney Free Throw 1 of 2,59 - 41,-18,Kevon Looney,GSW,,,,
108,REBOUND,2,7:51,Warriors Rebound,59 - 41,-18,,,,,,
109,SUB,2,7:51,SUB: Giddey FOR Mann,59 - 41,-18,Tre Mann,OKC,Josh Giddey,OKC,,
110,FTMAKE,2,7:51,Looney Free Throw 2 of 2 (9 PTS),60 - 41,-19,Kevon Looney,GSW,,,,
111,2POINT.ASSIST,2,7:36,Robinson-Earl 3' Layup Shot (6 PTS) (Giddey 3 AST),60 - 43,-17,Jeremiah Robinson-Earl,OKC,Josh Giddey,OKC,,
112,2POINTMISS,2,7:23,MISS Thompson 16' Pullup Jump Shot,60 - 43,-17,Klay Thompson,GSW,,,,
113,REBOUND,2,7:20,Dort REBOUND (Off:0 Def:1),60 - 43,-17,Luguentz Dort,OKC,,,,
114,3POINT,2,7:15,Giddey 26' 3PT Jump Shot (9 PTS),60 - 46,-14,Josh Giddey,OKC,,,,
115,3POINTMISS,2,6:55,MISS Wiggins 26' 3PT Jump Shot,60 - 46,-14,Andrew Wiggins,GSW,,,,
116,REBOUND,2,6:53,Giddey REBOUND (Off:0 Def:2),60 - 46,-14,Josh Giddey,OKC,,,,
117,3POINTMISS,2,6:48,MISS Dort 26' 3PT Jump Shot,60 - 46,-14,Luguentz Dort,OKC,,,,
118,REBOUND,2,6:46,Muscala REBOUND (Off:1 Def:0),60 - 46,-14,Mike Muscala,OKC,,,,
119,2POINT,2,6:45,Muscala 1' Tip Layup Shot (2 PTS),60 - 48,-12,Mike Muscala,OKC,,,,
120,TIMEOUT,2,6:45,Warriors Timeout: Regular (Reg.1 Short 0),60 - 48,-12,,,,,,
121,SUB,2,6:45,SUB: Jovic FOR Muscala,60 - 48,-12,Mike Muscala,OKC,Aleksej Pokusevski,OKC,,
122,2POINT.ASSIST,2,6:32,Poole 5' Driving Floating Jump Shot (17 PTS) (Curry 6 AST),62 - 48,-14,Jordan Poole,GSW,Stephen Curry,GSW,,
123,FOUL,2,6:19,Thompson S.FOUL (P1.T4) (S.Foster),62 - 48,-14,Klay Thompson,GSW,Luguentz Dort,OKC,,
124,FTMAKE,2,6:19,Dort Free Throw 1 of 2 (7 PTS),62 - 49,-13,Luguentz Dort,OKC,,,,
125,SUB,2,6:19,SUB: Wiggins FOR Thompson,62 - 49,-13,Klay Thompson,GSW,Andrew Wiggins,GSW,,
126,FTMAKE,2,6:19,Dort Free Throw 2 of 2 (8 PTS),62 - 50,-12,Luguentz Dort,OKC,,,,
127,2POINTMISS,2,6:06,MISS Poole 6' Driving Floating Jump Shot,62 - 50,-12,Jordan Poole,GSW,,,,
128,REBOUND,2,6:04,Pokusevski REBOUND (Off:0 Def:3),62 - 50,-12,Aleksej Pokusevski,OKC,,,,
129,2POINTMISS,2,5:51,MISS Pokusevski 13' Turnaround Hook Shot,62 - 50,-12,Aleksej Pokusevski,OKC,,,,
130,REBOUND,2,5:48,Looney REBOUND (Off:0 Def:2),62 - 50,-12,Kevon Looney,GSW,,,,
131,2POINT.ASSIST,2,5:43,Looney 3' Layup Shot (11 PTS) (Curry 7 AST),64 - 50,-14,Kevon Looney,GSW,Stephen Curry,GSW,,
132,FOUL,2,5:30,Looney S.FOUL (P1.T5) (J.Tiven),64 - 50,-14,Kevon Looney,GSW,Aleksej Pokusevski,OKC,,
133,FTMAKE,2,5:30,Pokusevski Free Throw 1 of 2 (1 PTS),64 - 51,-13,Aleksej Pokusevski,OKC,,,,
134,SUB,2,5:30,SUB: Gilgeous-Alexander FOR Dort,64 - 51,-13,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
135,SUB,2,5:30,SUB: Mann FOR Robinson-Earl,64 - 51,-13,Jeremiah Robinson-Earl,OKC,Tre Mann,OKC,,
136,SUB,2,5:30,SUB: DiVincenzo FOR Poole,64 - 51,-13,Jordan Poole,GSW,Donte DiVincenzo,GSW,,
137,FTMISS,2,5:30,MISS Pokusevski Free Throw 2 of 2,64 - 51,-13,Aleksej Pokusevski,OKC,,,,
138,REBOUND,2,5:28,Curry REBOUND (Off:0 Def:2),64 - 51,-13,Stephen Curry,GSW,,,,
139,3POINT,2,5:23,Curry 28' 3PT Pullup Jump Shot (17 PTS),67 - 51,-16,Stephen Curry,GSW,,,,
140,2POINT,2,5:10,Gilgeous-Alexander 8' Driving Floating Jump Shot (12 PTS),67 - 53,-14,Shai Gilgeous-Alexander,OKC,,,,
141,2POINTMISS,2,4:58,MISS Wiggins 17' Pullup Jump Shot,67 - 53,-14,Andrew Wiggins,GSW,,,,
142,REBOUND,2,4:56,Pokusevski REBOUND (Off:0 Def:4),67 - 53,-14,Aleksej Pokusevski,OKC,,,,
143,3POINTMISS,2,4:49,MISS Mann 26' 3PT Jump Shot,67 - 53,-14,Tre Mann,OKC,,,,
144,REBOUND,2,4:47,Green REBOUND (Off:0 Def:5),67 - 53,-14,Draymond Green,GSW,,,,
145,2POINT.ASSIST,2,4:41,Looney 2' Cutting Layup Shot (13 PTS) (Green 6 AST),69 - 53,-16,Kevon Looney,GSW,Draymond Green,GSW,,
146,3POINTMISS,2,4:29,MISS Giddey 27' 3PT Step Back Jump Shot,69 - 53,-16,Josh Giddey,OKC,,,,
147,REBOUND,2,4:27,DiVincenzo REBOUND (Off:0 Def:1),69 - 53,-16,Donte DiVincenzo,GSW,,,,
148,3POINT,2,4:19,Curry 28' 3PT Step Back Jump Shot (20 PTS),72 - 53,-19,Stephen Curry,GSW,,,,
149,TIMEOUT,2,4:18,Thunder Timeout: Regular (Full 5 Short 0),72 - 53,-19,,,,,,
150,SUB,2,4:18,SUB: Dieng FOR Pokusevski,72 - 53,-19,Aleksej Pokusevski,OKC,Ousmane Dieng,OKC,,
151,2POINTMISS,2,4:08,MISS Mann 11' Turnaround Fadeaway Shot,72 - 53,-19,Tre Mann,OKC,,,,
152,REBOUND,2,4:06,DiVincenzo REBOUND (Off:0 Def:2),72 - 53,-19,Donte DiVincenzo,GSW,,,,
153,2POINTMISS,2,3:59,MISS Curry 5' Driving Floating Jump Shot,72 - 53,-19,Stephen Curry,GSW,,,,
154,REBOUND,2,3:57,Giddey REBOUND (Off:0 Def:3),72 - 53,-19,Josh Giddey,OKC,,,,
155,3POINT,2,3:48,Giddey 25' 3PT Pullup Jump Shot (12 PTS),72 - 56,-16,Josh Giddey,OKC,,,,
156,2POINTMISS,2,3:35,MISS Wiggins 14' Turnaround Fadeaway Shot,72 - 56,-16,Andrew Wiggins,GSW,,,,
157,REBOUND,2,3:32,Mann REBOUND (Off:0 Def:1),72 - 56,-16,Tre Mann,OKC,,,,
158,2POINT,2,3:26,Gilgeous-Alexander 6' Driving Floating Jump Shot (14 PTS),72 - 58,-14,Shai Gilgeous-Alexander,OKC,,,,
159,2POINT.ASSIST,2,3:11,Looney 2' Layup Shot (15 PTS) (Curry 8 AST),74 - 58,-16,Kevon Looney,GSW,Stephen Curry,GSW,,
160,FOUL,2,3:01,Curry P.FOUL (P1.T6) (S.Foster),74 - 58,-16,Stephen Curry,GSW,Shai Gilgeous-Alexander,OKC,,
161,FTMAKE,2,3:01,Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),74 - 59,-15,Shai Gilgeous-Alexander,OKC,,,,
162,SUB,2,3:01,SUB: Jovic FOR Dieng,74 - 59,-15,Ousmane Dieng,OKC,Aleksej Pokusevski,OKC,,
163,SUB,2,3:01,SUB: Muscala FOR Mann,74 - 59,-15,Tre Mann,OKC,Mike Muscala,OKC,,
164,SUB,2,3:01,SUB: Poole FOR Curry,74 - 59,-15,Stephen Curry,GSW,Jordan Poole,GSW,,
165,FTMAKE,2,3:01,Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),74 - 60,-14,Shai Gilgeous-Alexander,OKC,,,,
166,3POINT,2,2:49,Poole 27' 3PT Step Back Jump Shot (20 PTS),77 - 60,-17,Jordan Poole,GSW,,,,
167,2POINTMISS,2,2:37,MISS Gilgeous-Alexander 14' Pullup Jump Shot,77 - 60,-17,Shai Gilgeous-Alexander,OKC,,,,
168,REBOUND,2,2:35,Wiggins REBOUND (Off:0 Def:2),77 - 60,-17,Andrew Wiggins,GSW,,,,
169,2POINT,2,2:28,Wiggins 16' Pullup Jump Shot (4 PTS),79 - 60,-19,Andrew Wiggins,GSW,,,,
170,FOUL,2,2:20,Looney P.FOUL (P2.T7) (J.Tiven),79 - 60,-19,Kevon Looney,GSW,Mike Muscala,OKC,,
171,FTMAKE,2,2:20,Muscala Free Throw 1 of 2 (3 PTS),79 - 61,-18,Mike Muscala,OKC,,,,
172,SUB,2,2:20,SUB: DiVincenzo FOR Green,79 - 61,-18,Draymond Green,GSW,Donte DiVincenzo,GSW,,
173,FTMISS,2,2:20,MISS Muscala Free Throw 2 of 2,79 - 61,-18,Mike Muscala,OKC,,,,
174,REBOUND,2,2:18,Wiggins REBOUND (Off:0 Def:3),79 - 61,-18,Andrew Wiggins,GSW,,,,
175,3POINT,2,2:07,Poole 28' 3PT Jump Shot (23 PTS),82 - 61,-21,Jordan Poole,GSW,,,,
176,2POINT.ASSIST,2,1:51,Gilgeous-Alexander 4' Driving Layup (18 PTS) (Muscala 1 AST),82 - 63,-19,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
177,FOUL,2,1:40,Giddey P.FOUL (P1.T3) (S.Foster),82 - 63,-19,Josh Giddey,OKC,Jordan Poole,GSW,,
178,FTMAKE,2,1:40,Poole Free Throw 1 of 2 (24 PTS),83 - 63,-20,Jordan Poole,GSW,,,,
179,SUB,2,1:40,SUB: Dort FOR Giddey,83 - 63,-20,Josh Giddey,OKC,Luguentz Dort,OKC,,
180,FTMAKE,2,1:40,Poole Free Throw 2 of 2 (25 PTS),84 - 63,-21,Jordan Poole,GSW,,,,
181,TURNOVER,2,1:28,Pokusevski Bad Pass Turnover (P2.T2),84 - 63,-21,Aleksej Pokusevski,OKC,,,,
182,2POINTMISS,2,1:12,MISS Poole 13' Floating Jump Shot,84 - 63,-21,Jordan Poole,GSW,,,,
183,REBOUND,2,1:10,Gilgeous-Alexander REBOUND (Off:0 Def:1),84 - 63,-21,Shai Gilgeous-Alexander,OKC,,,,
184,3POINTMISS,2,1:02,MISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,84 - 63,-21,Shai Gilgeous-Alexander,OKC,,,,
185,REBOUND,2,1:00,Looney REBOUND (Off:0 Def:3),84 - 63,-21,Kevon Looney,GSW,,,,
186,3POINT,2,0:50,DiVincenzo 25' 3PT Jump Shot (3 PTS),87 - 63,-24,Donte DiVincenzo,GSW,,,,
187,TURNOVER,2,0:34,Gilgeous-Alexander Lost Ball Turnover (P1.T3),87 - 63,-24,Shai Gilgeous-Alexander,OKC,,,,
188,STEAL,2,0:34,Wiggins STEAL (1 STL),87 - 63,-24,Andrew Wiggins,GSW,,,,
189,2POINTMISS,2,0:29,MISS DiVincenzo 13' Pullup Jump Shot,87 - 63,-24,Donte DiVincenzo,GSW,,,,
190,REBOUND,2,0:27,Looney REBOUND (Off:1 Def:3),87 - 63,-24,Kevon Looney,GSW,,,,
191,2POINTMISS,2,0:25,MISS Looney 3' Putback Layup,87 - 63,-24,Kevon Looney,GSW,,,,
192,REBOUND,2,0:25,Thunder Rebound,87 - 63,-24,,,,,,
193,3POINT,2,0:03,Muscala 27' 3PT Jump Shot (6 PTS),87 - 66,-21,Mike Muscala,OKC,,,,
194,ENDOFPERIOD,2,0:00,End of 2nd Period,87 - 66,-21,,,,,,
195,STARTOFPERIOD,3,12:00,Start of 3rd Period,87 - 66,-21,,,,,,
196,2POINT.ASSIST,3,11:45,Thompson 2' Cutting Layup Shot (20 PTS) (Curry 9 AST),89 - 66,-23,Klay Thompson,GSW,Stephen Curry,GSW,,
197,2POINT,3,11:31,Gilgeous-Alexander 15' Pullup Jump Shot (20 PTS),89 - 68,-21,Shai Gilgeous-Alexander,OKC,,,,
198,3POINT,3,11:18,Curry 27' 3PT Step Back Jump Shot (23 PTS),92 - 68,-24,Stephen Curry,GSW,,,,
199,2POINTMISS,3,11:03,MISS Dort 11' Floating Jump Shot,92 - 68,-24,Luguentz Dort,OKC,,,,
200,REBOUND,3,11:01,Looney REBOUND (Off:1 Def:4),92 - 68,-24,Kevon Looney,GSW,,,,
201,2POINT.ASSIST,3,10:56,Wiggins 1' Cutting Dunk Shot (6 PTS) (Green 7 AST),94 - 68,-26,Andrew Wiggins,GSW,Draymond Green,GSW,,
202,FOUL,3,10:48,Looney S.FOUL (P3.T1) (J.Tiven),94 - 68,-26,Kevon Looney,GSW,Shai Gilgeous-Alexander,OKC,,
