,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
16,REBOUND,1,9:10,Looney REBOUND (Off:0 Def:2),8 - 6,-2,Kevon Looney,GSW,,,,
17,2POINT.ASSIST,1,9:03,Curry 27' 3PT Jump Shot (7 PTS) (Green 2 AST),8 - 9,1,Stephen Curry,GSW,Draymond Green,GSW,,
18,TURNOVER,1,8:48,Gilgeous-Alexander Lost Ball Turnover (P1.T1),8 - 9,1,Shai Gilgeous-Alexander,OKC,,,,
19,2POINT,1,8:35,Thompson 16' Pullup Jump Shot (2 PTS),8 - 11,3,Klay Thompson,GSW,,,,
20,TIMEOUT,1,8:35,Thunder Timeout: Regular (Reg.1 Short 0),8 - 11,3,,,,,,
21,SUB,1,8:35,SUB: Muscala FOR Embiid,8 - 11,3,Joel Embiid,OKC,Mike Muscala,OKC,,
22,2POINT.ASSIST,1,8:22,Jal. Williams 1' Cutting Dunk Shot (4 PTS) (Giddey 3 AST),10 - 11,1,Jalen Williams,OKC,Josh Giddey,OKC,,
23,2POINT,1,8:08,Wiggins 5' Driving Floating Bank Jump Shot (4 PTS),10 - 13,3,Andrew Wiggins,GSW,,,,
24,2POINT.ASSIST,1,7:52,Muscala 2' Cutting Dunk Shot (2 PTS) (Gilgeous-Alexander 2 AST),12 - 13,1,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
25,3POINTMISS,1,7:38,MISS Thompson 25' 3PT Jump Shot,12 - 13,1,Klay Thompson,GSW,,,,
26,REBOUND,1,7:34,Dort REBOUND (Off:0 Def:1),12 - 13,1,Luguentz Dort,OKC,,,,
27,2POINT,1,7:27,Gilgeous-Alexander 1' Driving Finger Roll Layup (6 PTS),14 - 13,-1,Shai Gilgeous-Alexander,OKC,,,,
28,2POINT.ASSIST,1,7:11,Curry 1' Driving Finger Roll Layup (9 PTS) (Green 3 AST),14 - 15,1,Stephen Curry,GSW,Draymond Green,GSW,,
29,2POINT,1,6:58,Jal. Williams 5' Driving Floating Bank Jump Shot (6 PTS),16 - 15,-1,Jalen Williams,OKC,,,,
30,2POINT.ASSIST,1,6:42,Looney 1' Cutting Dunk Shot (2 PTS) (Curry 2 AST),16 - 17,1,Kevon Looney,GSW,Stephen Curry,GSW,,
31,3POINTMISS,1,6:28,MISS Dort 26' 3PT Jump Shot,16 - 17,1,Luguentz Dort,OKC,,,,
32,REBOUND,1,6:24,Looney REBOUND (Off:0 Def:3),16 - 17,1,Kevon Looney,GSW,,,,
33,3POINT.ASSIST,1,6:17,Thompson 25' 3PT Jump Shot (5 PTS) (Curry 3 AST),16 - 20,4,Klay Thompson,GSW,Stephen Curry,GSW,,
34,2POINT,1,6:02,Gilgeous-Alexander 16' Pullup Jump Shot (8 PTS),18 - 20,2,Shai Gilgeous-Alexander,OKC,,,,
35,2POINT.ASSIST,1,5:46,Wiggins 1' Cutting Dunk Shot (6 PTS) (Green 4 AST),18 - 22,4,Andrew Wiggins,GSW,Draymond Green,GSW,,
36,2POINT,1,5:32,Muscala 17' Pullup Jump Shot (4 PTS),20 - 22,2,Mike Muscala,OKC,,,,
37,2POINT.ASSIST,1,5:16,Curry 1' Driving Finger Roll Layup (11 PTS) (Looney 1 AST),20 - 24,4,Stephen Curry,GSW,Kevon Looney,GSW,,
38,3POINTMISS,1,5:01,MISS Giddey 25' 3PT Jump Shot,20 - 24,4,Josh Giddey,OKC,,,,
39,REBOUND,1,4:57,Looney REBOUND (Off:0 Def:4),20 - 24,4,Kevon Looney,GSW,,,,
40,2POINT,1,4:49,Thompson 18' Pullup Jump Shot (7 PTS),20 - 26,6,Klay Thompson,GSW,,,,
41,FOUL,1,4:34,Dort S.FOUL (P1.T1) (M.Boland),20 - 26,6,Luguentz Dort,OKC,Stephen Curry,GSW,,
42,FTMAKE,1,4:34,Curry Free Throw 1 of 2 (12 PTS),20 - 27,7,Stephen Curry,GSW,,,,
43,FTMAKE,1,4:34,Curry Free Throw 2 of 2 (13 PTS),20 - 28,8,Stephen Curry,GSW,,,,
44,2POINT.ASSIST,1,4:21,Gilgeous-Alexander 1' Driving Reverse Layup (10 PTS) (Giddey 4 AST),22 - 28,6,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
45,2POINT,1,4:06,Wiggins 16' Pullup Jump Shot (8 PTS),22 - 30,8,Andrew Wiggins,GSW,,,,
46,2POINT.ASSIST,1,3:51,Jal. Williams 1' Cutting Dunk Shot (8 PTS) (Gilgeous-Alexander 3 AST),24 - 30,6,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
47,3POINTMISS,1,3:36,MISS Thompson 26' 3PT Jump Shot,24 - 30,6,Klay Thompson,GSW,,,,
48,REBOUND,1,3:32,Muscala REBOUND (Off:0 Def:1),24 - 30,6,Mike Muscala,OKC,,,,
49,3POINT.ASSIST,1,3:25,Giddey 25' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 4 AST),27 - 30,3,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
50,TIMEOUT,1,3:25,Warriors Timeout: Regular (Full 1 Short 0),27 - 30,3,,,,,,
51,SUB,1,3:25,SUB: Kuminga FOR Thompson,27 - 30,3,Klay Thompson,GSW,Jonathan Kuminga,GSW,,
52,SUB,1,3:25,SUB: Poole FOR Wiggins,27 - 30,3,Andrew Wiggins,GSW,Jordan Poole,GSW,,
53,2POINT,1,3:11,Curry 16' Pullup Jump Shot (15 PTS),27 - 32,5,Stephen Curry,GSW,,,,
54,2POINT.ASSIST,1,2:56,Muscala 1' Cutting Dunk Shot (6 PTS) (Gilgeous-Alexander 5 AST),29 - 32,3,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
55,2POINT,1,2:41,Poole 17' Pullup Jump Shot (2 PTS),29 - 34,5,Jordan Poole,GSW,,,,
56,2POINT.ASSIST,1,2:26,Jal. Williams 1' Cutting Dunk Shot (10 PTS) (Giddey 5 AST),31 - 34,3,Jalen Williams,OKC,Josh Giddey,OKC,,
57,2POINT,1,2:11,Curry 16' Pullup Jump Shot (17 PTS),31 - 36,5,Stephen Curry,GSW,,,,
58,2POINT.ASSIST,1,1:56,Gilgeous-Alexander 1' Driving Reverse Layup (12 PTS) (Giddey 6 AST),33 - 36,3,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
59,3POINTMISS,1,1:42,MISS Kuminga 25' 3PT Jump Shot,33 - 36,3,Jonathan Kuminga,GSW,,,,
60,REBOUND,1,1:38,Muscala REBOUND (Off:0 Def:2),33 - 36,3,Mike Muscala,OKC,,,,
61,3POINT.ASSIST,1,1:31,Giddey 26' 3PT Jump Shot (6 PTS) (Gilgeous-Alexander 6 AST),36 - 36,TIE,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
62,2POINT,1,1:16,Poole 16' Pullup Jump Shot (4 PTS),36 - 38,2,Jordan Poole,GSW,,,,
63,2POINT.ASSIST,1,1:01,Gilgeous-Alexander 1' Driving Finger Roll Layup (14 PTS) (Giddey 7 AST),38 - 38,TIE,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
64,3POINTMISS,1,0:46,MISS Curry 27' 3PT Jump Shot,38 - 38,TIE,Stephen Curry,GSW,,,,
65,REBOUND,1,0:42,Muscala REBOUND (Off:0 Def:3),38 - 38,TIE,Mike Muscala,OKC,,,,
66,3POINTMISS,1,0:35,MISS Giddey 25' 3PT Jump Shot,38 - 38,TIE,Josh Giddey,OKC,,,,
67,REBOUND,1,0:31,Looney REBOUND (Off:0 Def:5),38 - 38,TIE,Kevon Looney,GSW,,,,
68,2POINT,1,0:24,Curry 1' Driving Finger Roll Layup (19 PTS),38 - 40,2,Stephen Curry,GSW,,,,
69,3POINTMISS,1,0:06,MISS Dort 26' 3PT Jump Shot,38 - 40,2,Luguentz Dort,OKC,,,,
70,REBOUND,1,0:03,Looney REBOUND (Off:0 Def:6),38 - 40,2,Kevon Looney,GSW,,,,
71,3POINTMISS,1,0:00,MISS Curry 28' 3PT Jump Shot,38 - 40,2,Stephen Curry,GSW,,,,
72,REBOUND,1,0:00,Thunder Rebound,38 - 40,2,,,,,,
73,ENDOFPERIOD,1,0:00,End of 1st Period (7:38 PM EST),38 - 40,2,,,,,,
74,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:41 PM EST),38 - 40,2,,,,,,
75,2POINT.ASSIST,2,11:43,Jal. Williams 1' Cutting Dunk Shot (12 PTS) (Giddey 8 AST),40 - 40,TIE,Jalen Williams,OKC,Josh Giddey,OKC,,
76,2POINT,2,11:28,Poole 18' Pullup Jump Shot (6 PTS),40 - 42,2,Jordan Poole,GSW,,,,
77,3POINTMISS,2,11:12,MISS Muscala 26' 3PT Jump Shot,40 - 42,2,Mike Muscala,OKC,,,,
78,REBOUND,2,11:08,Looney REBOUND (Off:0 Def:7),40 - 42,2,Kevon Looney,GSW,,,,
79,2POINT.ASSIST,2,10:59,Kuminga 1' Alley Oop Dunk Shot (2 PTS) (Green 1 AST),40 - 44,4,Jonathan Kuminga,GSW,Draymond Green,GSW,,
80,2POINT,2,10:44,Bazley 17' Pullup Jump Shot (2 PTS),42 - 44,2,Darius Bazley,OKC,,,,
81,2POINT.ASSIST,2,10:28,Poole 1' Driving Reverse Layup (8 PTS) (Green 2 AST),42 - 46,4,Jordan Poole,GSW,Draymond Green,GSW,,
82,2POINT,2,10:13,Bazley 1' Driving Finger Roll Layup (4 PTS),44 - 46,2,Darius Bazley,OKC,,,,
83,3POINTMISS,2,9:58,MISS Kuminga 25' 3PT Jump Shot,44 - 46,2,Jonathan Kuminga,GSW,,,,
84,REBOUND,2,9:54,Muscala REBOUND (Off:0 Def:4),44 - 46,2,Mike Muscala,OKC,,,,
85,3POINT.ASSIST,2,9:46,Muscala 25' 3PT Jump Shot (9 PTS) (Giddey 9 AST),47 - 46,-1,Mike Muscala,OKC,Josh Giddey,OKC,,
86,2POINT,2,9:31,Poole 16' Pullup Jump Shot (10 PTS),47 - 48,1,Jordan Poole,GSW,,,,
87,2POINT.ASSIST,2,9:16,Jal. Williams 1' Cutting Dunk Shot (14 PTS) (Giddey 10 AST),49 - 48,-1,Jalen Williams,OKC,Josh Giddey,OKC,,
88,2POINT,2,9:01,Kuminga 1' Driving Finger Roll Layup (4 PTS),49 - 50,1,Jonathan Kuminga,GSW,,,,
89,3POINTMISS,2,8:45,MISS Giddey 25' 3PT Jump Shot,49 - 50,1,Josh Giddey,OKC,,,,
90,REBOUND,2,8:41,Looney REBOUND (Off:0 Def:8),49 - 50,1,Kevon Looney,GSW,,,,
91,2POINT.ASSIST,2,8:34,Kuminga 1' Alley Oop Dunk Shot (6 PTS) (Green 3 AST),49 - 52,3,Jonathan Kuminga,GSW,Draymond Green,GSW,,
92,TIMEOUT,2,8:34,Thunder Timeout: Regular (Reg.1 Short 0),49 - 52,3,,,,,,

93,SUB,2,8:34,SUB: Gilgeous-Alexander FOR Bazley,49 - 52,3,Darius Bazley,OKC,Shai Gilgeous-Alexander,OKC,,
94,SUB,2,8:34,SUB: Dort FOR Muscala,49 - 52,3,Mike Muscala,OKC,Luguentz Dort,OKC,,
95,2POINT,2,8:21,Gilgeous-Alexander 18' Pullup Jump Shot (16 PTS),51 - 52,1,Shai Gilgeous-Alexander,OKC,,,,
96,3POINTMISS,2,8:05,MISS Poole 26' 3PT Jump Shot,51 - 52,1,Jordan Poole,GSW,,,,
97,REBOUND,2,8:01,Jal. Williams REBOUND (Off:0 Def:1),51 - 52,1,Jalen Williams,OKC,,,,
98,2POINT,2,7:53,Gilgeous-Alexander 1' Driving Finger Roll Layup (18 PTS),53 - 52,-1,Shai Gilgeous-Alexander,OKC,,,,
99,2POINT.ASSIST,2,7:38,Kuminga 1' Alley Oop Dunk Shot (8 PTS) (Green 4 AST),53 - 54,1,Jonathan Kuminga,GSW,Draymond Green,GSW,,
100,3POINTMISS,2,7:22,MISS Giddey 25' 3PT Jump Shot,53 - 54,1,Josh Giddey,OKC,,,,
101,REBOUND,2,7:18,Looney REBOUND (Off:0 Def:9),53 - 54,1,Kevon Looney,GSW,,,,
102,2POINT,2,7:11,Poole 17' Pullup Jump Shot (12 PTS),53 - 56,3,Jordan Poole,GSW,,,,
103,2POINT.ASSIST,2,6:56,Gilgeous-Alexander 1' Driving Reverse Layup (20 PTS) (Giddey 11 AST),55 - 56,1,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
104,2POINT,2,6:41,Kuminga 1' Driving Finger Roll Layup (10 PTS),55 - 58,3,Jonathan Kuminga,GSW,,,,
105,3POINTMISS,2,6:25,MISS Dort 25' 3PT Jump Shot,55 - 58,3,Luguentz Dort,OKC,,,,
106,REBOUND,2,6:21,Looney REBOUND (Off:0 Def:10),55 - 58,3,Kevon Looney,GSW,,,,
107,2POINT,2,6:14,Poole 18' Pullup Jump Shot (14 PTS),55 - 60,5,Jordan Poole,GSW,,,,
108,FOUL,2,5:59,Kuminga S.FOUL (P1.T1) (M.Boland),55 - 60,5,Jonathan Kuminga,GSW,Shai Gilgeous-Alexander,OKC,,
109,FTMAKE,2,5:59,Gilgeous-Alexander Free Throw 1 of 2 (21 PTS),56 - 60,4,Shai Gilgeous-Alexander,OKC,,,,
110,FTMAKE,2,5:59,Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),57 - 60,3,Shai Gilgeous-Alexander,OKC,,,,
111,2POINT,2,5:44,Kuminga 1' Driving Finger Roll Layup (12 PTS),57 - 62,5,Jonathan Kuminga,GSW,,,,
112,2POINT.ASSIST,2,5:28,Jal. Williams 1' Cutting Dunk Shot (16 PTS) (Giddey 12 AST),59 - 62,3,Jalen Williams,OKC,Josh Giddey,OKC,,
113,3POINTMISS,2,5:13,MISS Poole 25' 3PT Jump Shot,59 - 62,3,Jordan Poole,GSW,,,,
114,REBOUND,2,5:09,Dort REBOUND (Off:0 Def:1),59 - 62,3,Luguentz Dort,OKC,,,,
115,2POINT.ASSIST,2,5:02,Gilgeous-Alexander 1' Driving Reverse Layup (24 PTS) (Giddey 13 AST),61 - 62,1,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
116,2POINT,2,4:46,Kuminga 1' Driving Finger Roll Layup (14 PTS),61 - 64,3,Jonathan Kuminga,GSW,,,,
117,3POINTMISS,2,4:31,MISS Giddey 25' 3PT Jump Shot,61 - 64,3,Josh Giddey,OKC,,,,
118,REBOUND,2,4:27,Looney REBOUND (Off:0 Def:11),61 - 64,3,Kevon Looney,GSW,,,,
119,2POINT.ASSIST,2,4:20,Poole 1' Driving Reverse Layup (16 PTS) (Green 4 AST),61 - 66,5,Jordan Poole,GSW,Draymond Green,GSW,,
120,2POINT,2,4:05,Gilgeous-Alexander 16' Pullup Jump Shot (26 PTS),63 - 66,3,Shai Gilgeous-Alexander,OKC,,,,
121,3POINTMISS,2,3:49,MISS Curry 26' 3PT Jump Shot,63 - 66,3,Stephen Curry,GSW,,,,
122,REBOUND,2,3:45,Muscala REBOUND (Off:0 Def:5),63 - 66,3,Mike Muscala,OKC,,,,
123,3POINT.ASSIST,2,3:38,Muscala 25' 3PT Jump Shot (12 PTS) (Gilgeous-Alexander 7 AST),66 - 66,TIE,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
124,2POINT,2,3:23,Curry 15' Pullup Jump Shot (21 PTS),66 - 68,2,Stephen Curry,GSW,,,,
125,2POINT.ASSIST,2,3:08,Gilgeous-Alexander 1' Driving Finger Roll Layup (28 PTS) (Giddey 14 AST),68 - 68,TIE,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
126,3POINTMISS,2,2:53,MISS Curry 27' 3PT Jump Shot,68 - 68,TIE,Stephen Curry,GSW,,,,
127,REBOUND,2,2:49,Muscala REBOUND (Off:0 Def:6),68 - 68,TIE,Mike Muscala,OKC,,,,
128,2POINT,2,2:41,Muscala 1' Cutting Dunk Shot (14 PTS),70 - 68,-2,Mike Muscala,OKC,,,,
129,TIMEOUT,2,2:41,Warriors Timeout: Regular (Full 2 Short 0),70 - 68,-2,,,,,,
130,SUB,2,2:41,SUB: Thompson FOR Kuminga,70 - 68,-2,Jonathan Kuminga,GSW,Klay Thompson,GSW,,
131,SUB,2,2:41,SUB: Wiggins FOR Poole,70 - 68,-2,Jordan Poole,GSW,Andrew Wiggins,GSW,,
132,2POINT,2,2:28,Curry 16' Pullup Jump Shot (23 PTS),70 - 70,TIE,Stephen Curry,GSW,,,,
133,2POINT.ASSIST,2,2:13,Jal. Williams 1' Cutting Dunk Shot (18 PTS) (Giddey 15 AST),72 - 70,-2,Jalen Williams,OKC,Josh Giddey,OKC,,
134,2POINT,2,1:58,Curry 15' Pullup Jump Shot (25 PTS),72 - 72,TIE,Stephen Curry,GSW,,,,
135,2POINT,2,1:43,Gilgeous-Alexander 16' Pullup Jump Shot (30 PTS),74 - 72,-2,Shai Gilgeous-Alexander,OKC,,,,
136,3POINTMISS,2,1:28,MISS Thompson 25' 3PT Jump Shot,74 - 72,-2,Klay Thompson,GSW,,,,
137,REBOUND,2,1:24,Muscala REBOUND (Off:0 Def:7),74 - 72,-2,Mike Muscala,OKC,,,,
138,3POINT.ASSIST,2,1:17,Giddey 25' 3PT Jump Shot (9 PTS) (Gilgeous-Alexander 8 AST),77 - 72,-5,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
139,2POINT,2,1:02,Curry 16' Pullup Jump Shot (27 PTS),77 - 74,-3,Stephen Curry,GSW,,,,
140,2POINT.ASSIST,2,0:47,Gilgeous-Alexander 1' Driving Finger Roll Layup (32 PTS) (Giddey 16 AST),79 - 74,-5,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
141,3POINTMISS,2,0:32,MISS Thompson 26' 3PT Jump Shot,79 - 74,-5,Klay Thompson,GSW,,,,
142,REBOUND,2,0:28,Muscala REBOUND (Off:0 Def:8),79 - 74,-5,Mike Muscala,OKC,,,,
143,3POINTMISS,2,0:21,MISS Giddey 25' 3PT Jump Shot,79 - 74,-5,Josh Giddey,OKC,,,,
144,REBOUND,2,0:17,Looney REBOUND (Off:0 Def:12),79 - 74,-5,Kevon Looney,GSW,,,,
145,3POINTMISS,2,0:09,MISS Curry 28' 3PT Step Back Jump Shot,79 - 74,-5,Stephen Curry,GSW,,,,
146,REBOUND,2,0:05,Muscala REBOUND (Off:0 Def:9),79 - 74,-5,Mike Muscala,OKC,,,,
147,ENDOFPERIOD,2,0:00,End of 2nd Period (8:08 PM EST),79 - 74,-5,,,,,,
148,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:23 PM EST),79 - 74,-5,,,,,,
149,2POINT,3,11:43,Curry 18' Pullup Jump Shot (29 PTS),79 - 76,-3,Stephen Curry,GSW,,,,
150,2POINT.ASSIST,3,11:28,Gilgeous-Alexander 1' Driving Reverse Layup (34 PTS) (Giddey 17 AST),81 - 76,-5,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
151,3POINTMISS,3,11:13,MISS Thompson 26' 3PT Jump Shot,81 - 76,-5,Klay Thompson,GSW,,,,
152,REBOUND,3,11:09,Looney REBOUND (Off:1 Def:12),81 - 76,-5,Kevon Looney,GSW,,,,
153,2POINT,3,11:03,Looney 1' Cutting Dunk Shot (2 PTS),81 - 78,-3,Kevon Looney,GSW,,,,
154,2POINT,3,10:48,Jal. Williams 1' Driving Finger Roll Layup (18 PTS),83 - 78,-5,Jalen Williams,OKC,,,,
155,2POINT.ASSIST,3,10:33,Wiggins 1' Cutting Dunk Shot (2 PTS) (Curry 1 AST),83 - 80,-3,Andrew Wiggins,GSW,Stephen Curry,GSW,,
156,2POINT,3,10:18,Gilgeous-Alexander 18' Pullup Jump Shot (36 PTS),85 - 80,-5,Shai Gilgeous-Alexander,OKC,,,,
157,2POINT,3,10:03,Curry 16' Pullup Jump Shot (31 PTS),85 - 82,-3,Stephen Curry,GSW,,,,

159,3POINTMISS,3,9:48,MISS Giddey 25' 3PT Jump Shot,85 - 82,-3,Josh Giddey,OKC,,,,
160,REBOUND,3,9:44,Looney REBOUND (Off:1 Def:13),85 - 82,-3,Kevon Looney,GSW,,,,
161,2POINT,3,9:37,Wiggins 1' Driving Finger Roll Layup (4 PTS),85 - 84,-1,Andrew Wiggins,GSW,,,,
162,2POINT.ASSIST,3,9:22,Jal. Williams 1' Cutting Dunk Shot (20 PTS) (Giddey 18 AST),87 - 84,-3,Jalen Williams,OKC,Josh Giddey,OKC,,
163,3POINTMISS,3,9:07,MISS Thompson 25' 3PT Jump Shot,87 - 84,-3,Klay Thompson,GSW,,,,
164,REBOUND,3,9:03,Muscala REBOUND (Off:0 Def:10),87 - 84,-3,Mike Muscala,OKC,,,,
165,2POINT,3,8:55,Gilgeous-Alexander 16' Pullup Jump Shot (38 PTS),89 - 84,-5,Shai Gilgeous-Alexander,OKC,,,,
166,TIMEOUT,3,8:55,Warriors Timeout: Regular (Full 1 Short 0),89 - 84,-5,,,,,,
167,SUB,3,8:55,SUB: Kuminga FOR Thompson,89 - 84,-5,Klay Thompson,GSW,Jonathan Kuminga,GSW,,
168,SUB,3,8:55,SUB: Poole FOR Wiggins,89 - 84,-5,Andrew Wiggins,GSW,Jordan Poole,GSW,,
169,SUB,3,8:55,SUB: Green FOR Looney,89 - 84,-5,Kevon Looney,GSW,Draymond Green,GSW,,
170,2POINT,3,8:41,Curry 18' Pullup Jump Shot (33 PTS),89 - 86,-3,Stephen Curry,GSW,,,,
171,2POINT.ASSIST,3,8:26,Muscala 1' Cutting Dunk Shot (11 PTS) (Gilgeous-Alexander 9 AST),91 - 86,-5,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
172,3POINTMISS,3,8:11,MISS Poole 25' 3PT Jump Shot,91 - 86,-5,Jordan Poole,GSW,,,,
173,REBOUND,3,8:07,Giddey REBOUND (Off:0 Def:4),91 - 86,-5,Josh Giddey,OKC,,,,
174,2POINT,3,7:59,Gilgeous-Alexander 1' Driving Finger Roll Layup (40 PTS),93 - 86,-7,Shai Gilgeous-Alexander,OKC,,,,
175,2POINT.ASSIST,3,7:44,Curry 1' Driving Finger Roll Layup (35 PTS) (Green 4 AST),93 - 88,-5,Stephen Curry,GSW,Draymond Green,GSW,,
176,2POINT,3,7:29,Jal. Williams 1' Driving Finger Roll Layup (22 PTS),95 - 88,-7,Jalen Williams,OKC,,,,
177,3POINTMISS,3,7:14,MISS Kuminga 26' 3PT Jump Shot,95 - 88,-7,Jonathan Kuminga,GSW,,,,
178,REBOUND,3,7:10,Giddey REBOUND (Off:0 Def:5),95 - 88,-7,Josh Giddey,OKC,,,,
179,3POINT.ASSIST,3,7:03,Giddey 25' 3PT Jump Shot (12 PTS) (Gilgeous-Alexander 10 AST),98 - 88,-10,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
180,TIMEOUT,3,7:03,Warriors Timeout: Regular (Full 2 Short 0),98 - 88,-10,,,,,,
181,SUB,3,7:03,SUB: DiVincenzo FOR Thompson,98 - 88,-10,Klay Thompson,GSW,Donte DiVincenzo,GSW,,
182,SUB,3,7:03,SUB: Bjelica FOR Looney,98 - 88,-10,Kevon Looney,GSW,Nemanja Bjelica,GSW,,
183,2POINT,3,6:49,Curry 16' Pullup Jump Shot (37 PTS),98 - 90,-8,Stephen Curry,GSW,,,,
184,2POINT.ASSIST,3,6:34,Muscala 1' Cutting Dunk Shot (13 PTS) (Gilgeous-Alexander 11 AST),100 - 90,-10,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
185,3POINTMISS,3,6:19,MISS Poole 25' 3PT Jump Shot,100 - 90,-10,Jordan Poole,GSW,,,,
186,REBOUND,3,6:15,Dort REBOUND (Off:0 Def:2),100 - 90,-10,Luguentz Dort,OKC,,,,
187,2POINT,3,6:08,Gilgeous-Alexander 1' Driving Finger Roll Layup (42 PTS),102 - 90,-12,Shai Gilgeous-Alexander,OKC,,,,
188,2POINT.ASSIST,3,5:53,Wiggins 1' Cutting Dunk Shot (4 PTS) (Curry 2 AST),102 - 92,-10,Andrew Wiggins,GSW,Stephen Curry,GSW,,
189,2POINT,3,5:38,Jal. Williams 1' Driving Finger Roll Layup (24 PTS),104 - 92,-12,Jalen Williams,OKC,,,,
190,2POINT,3,5:23,Curry 16' Pullup Jump Shot (39 PTS),104 - 94,-10,Stephen Curry,GSW,,,,
191,3POINTMISS,3,5:08,MISS Giddey 25' 3PT Jump Shot,104 - 94,-10,Josh Giddey,OKC,,,,
192,REBOUND,3,5:04,Bjelica REBOUND (Off:0 Def:1),104 - 94,-10,Nemanja Bjelica,GSW,,,,
193,3POINTMISS,3,4:56,MISS Poole 25' 3PT Jump Shot,104 - 94,-10,Jordan Poole,GSW,,,,
194,REBOUND,3,4:52,Dort REBOUND (Off:0 Def:3),104 - 94,-10,Luguentz Dort,OKC,,,,
195,2POINT.ASSIST,3,4:46,Gilgeous-Alexander 1' Driving Finger Roll Layup (44 PTS) (Giddey 18 AST),106 - 94,-12,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
196,TIMEOUT,3,4:46,Warriors Timeout: Regular (Full 3 Short 0),106 - 94,-12,,,,,,
197,SUB,3,4:46,SUB: Moody FOR Kuminga,106 - 94,-12,Jonathan Kuminga,GSW,Moses Moody,GSW,,
