,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
33,2POINT.ASSIST,1,7:35,Dort 2' Cutting Layup Shot (6 PTS) (Giddey 2 AST),18 - 10,-8,Luguentz Dort,OKC,Josh Giddey,OKC,,
34,FOUL,1,7:25,Robinson-Earl P.FOUL (P1.T2) (E.Lewis),18 - 10,-8,Jeremiah Robinson-Earl,OKC,Kevon Looney,GSW,,
35,SUB,1,7:25,SUB: Mann FOR Muscala,18 - 10,-8,Mike Muscala,OKC,Tre Mann,OKC,,
36,SUB,1,7:25,SUB: Jerome FOR Giddey,18 - 10,-8,Josh Giddey,OKC,Ty Jerome,OKC,,
37,FTMAKE,1,7:25,Looney Free Throw 1 of 2 (3 PTS),19 - 10,-9,Kevon Looney,GSW,,,,
38,FTMAKE,1,7:25,Looney Free Throw 2 of 2 (4 PTS),20 - 10,-10,Kevon Looney,GSW,,,,
39,TURNOVER,1,7:10,Gilgeous-Alexander Out of Bounds Lost Ball Turnover (P1.T3),20 - 10,-10,Shai Gilgeous-Alexander,OKC,,,,
40,2POINT,1,7:00,Green 2' Cutting Layup Shot (4 PTS),22 - 10,-12,Draymond Green,GSW,,,,
41,3POINT,1,6:45,Mann 26' 3PT Jump Shot (3 PTS),22 - 13,-9,Tre Mann,OKC,,,,
42,3POINTMISS,1,6:30,MISS Thompson 3PT Jump Shot,22 - 13,-9,Klay Thompson,GSW,,,,
43,REBOUND,1,6:27,Mann REBOUND (Off:0 Def:1),22 - 13,-9,Tre Mann,OKC,,,,
44,3POINT,1,6:20,Dort 25' 3PT Jump Shot (9 PTS),22 - 16,-6,Luguentz Dort,OKC,,,,
45,TIMEOUT,1,6:10,Warriors Timeout: Regular (Reg.1 Short 0),22 - 16,-6,,,,,,
46,SUB,1,6:10,SUB: Poole FOR Thompson,22 - 16,-6,Klay Thompson,GSW,Jordan Poole,GSW,,
47,SUB,1,6:10,SUB: Diallo FOR Robinson-Earl,22 - 16,-6,Jeremiah Robinson-Earl,OKC,Hamidou Diallo,OKC,,
48,2POINTMISS,1,5:55,MISS Wiggins 12' Jump Shot,22 - 16,-6,Andrew Wiggins,GSW,,,,
49,REBOUND,1,5:52,Diallo REBOUND (Off:0 Def:1),22 - 16,-6,Hamidou Diallo,OKC,,,,
50,TURNOVER,1,5:45,Jerome Bad Pass Turnover (P1.T4),22 - 16,-6,Ty Jerome,OKC,,,,
51,3POINTMISS,1,5:35,MISS Poole 3PT Step Back Jump Shot,22 - 16,-6,Jordan Poole,GSW,,,,
52,REBOUND,1,5:32,Mann REBOUND (Off:0 Def:2),22 - 16,-6,Tre Mann,OKC,,,,
53,2POINTMISS,1,5:25,MISS Gilgeous-Alexander 10' Driving Floating Jump Shot,22 - 16,-6,Shai Gilgeous-Alexander,OKC,,,,
54,REBOUND,1,5:20,Diallo REBOUND (Off:1 Def:1),22 - 16,-6,Hamidou Diallo,OKC,,,,
55,2POINT,1,5:20,Diallo 2' Tip Layup Shot (2 PTS),22 - 18,-4,Hamidou Diallo,OKC,,,,
56,3POINT.ASSIST,1,5:10,Green 3PT Jump Shot (7 PTS) (Curry 3 AST),25 - 18,-7,Draymond Green,GSW,Stephen Curry,GSW,,
57,2POINT,1,4:55,Gilgeous-Alexander 2' Driving Finger Roll Layup (6 PTS),25 - 20,-5,Shai Gilgeous-Alexander,OKC,,,,
58,FOUL,1,4:47,Mann S.FOUL (P1.T3) (J.Goble),25 - 20,-5,Tre Mann,OKC,Jordan Poole,GSW,,
59,FTMAKE,1,4:47,Poole Free Throw 1 of 1 (1 PTS),26 - 20,-6,Jordan Poole,GSW,,,,
60,2POINTMISS,1,4:35,MISS Dort 3' Driving Layup,26 - 20,-6,Luguentz Dort,OKC,,,,
61,REBOUND,1,4:33,Looney REBOUND (Off:0 Def:3),26 - 20,-6,Kevon Looney,GSW,,,,
62,2POINT.ASSIST,1,4:25,Looney 2' Cutting Dunk Shot (6 PTS) (Green 3 AST),28 - 20,-8,Kevon Looney,GSW,Draymond Green,GSW,,
63,2POINTMISS,1,4:10,MISS Gilgeous-Alexander 15' Pullup Jump Shot,28 - 20,-8,Shai Gilgeous-Alexander,OKC,,,,
64,REBOUND,1,4:07,Looney REBOUND (Off:0 Def:4),28 - 20,-8,Kevon Looney,GSW,,,,
65,3POINT,1,4:00,Poole 25' 3PT Jump Shot (4 PTS),31 - 20,-11,Jordan Poole,GSW,,,,
66,3POINTMISS,1,3:45,MISS Dort 3PT Jump Shot,31 - 20,-11,Luguentz Dort,OKC,,,,
67,REBOUND,1,3:42,Wiggins REBOUND (Off:0 Def:1),31 - 20,-11,Andrew Wiggins,GSW,,,,
68,TURNOVER,1,3:35,Curry Bad Pass Turnover (P1.T3),31 - 20,-11,Stephen Curry,GSW,,,,
69,STEAL,1,3:35,Diallo STEAL (1 STL),31 - 20,-11,Hamidou Diallo,OKC,,,,
70,3POINT,1,3:30,Jerome 25' 3PT Jump Shot (3 PTS),31 - 23,-8,Ty Jerome,OKC,,,,
71,TURNOVER,1,3:15,Poole Lost Ball Turnover (P1.T4),31 - 23,-8,Jordan Poole,GSW,,,,
72,STEAL,1,3:15,Mann STEAL (1 STL),31 - 23,-8,Tre Mann,OKC,,,,
73,2POINT,1,3:10,Mann 2' Running Finger Roll Layup (5 PTS),31 - 25,-6,Tre Mann,OKC,,,,
74,FOUL,1,3:00,Wiggins S.FOUL (P2.T2) (M.Davis),31 - 25,-6,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
75,SUB,1,3:00,SUB: DiVincenzo FOR Curry,31 - 25,-6,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
76,SUB,1,3:00,SUB: Kuminga FOR Green,31 - 25,-6,Draymond Green,GSW,Jonathan Kuminga,GSW,,
77,SUB,1,3:00,SUB: Wiseman FOR Looney,31 - 25,-6,Kevon Looney,GSW,James Wiseman,GSW,,
78,FTMAKE,1,3:00,Gilgeous-Alexander Free Throw 1 of 1 (7 PTS),31 - 26,-5,Shai Gilgeous-Alexander,OKC,,,,
79,3POINTMISS,1,2:45,MISS Poole 3PT Jump Shot,31 - 26,-5,Jordan Poole,GSW,,,,
80,REBOUND,1,2:42,Diallo REBOUND (Off:1 Def:2),31 - 26,-5,Hamidou Diallo,OKC,,,,
81,2POINT,1,2:35,Mann 5' Driving Finger Roll Layup (7 PTS),31 - 28,-3,Tre Mann,OKC,,,,
82,2POINTMISS,1,2:20,MISS Wiggins 10' Turnaround Jump Shot,31 - 28,-3,Andrew Wiggins,GSW,,,,
83,REBOUND,1,2:17,Jerome REBOUND (Off:0 Def:1),31 - 28,-3,Ty Jerome,OKC,,,,
84,FOUL,1,2:10,Wiseman S.FOUL (P1.T3) (E.Lewis),31 - 28,-3,James Wiseman,GSW,Hamidou Diallo,OKC,,
85,FTMAKE,1,2:10,Diallo Free Throw 1 of 1 (3 PTS),31 - 29,-2,Hamidou Diallo,OKC,,,,
86,TURNOVER,1,2:00,DiVincenzo Bad Pass Turnover (P1.T5),31 - 29,-2,Donte DiVincenzo,GSW,,,,
87,3POINT,1,1:50,Dort 25' 3PT Jump Shot (12 PTS),31 - 32,1,Luguentz Dort,OKC,,,,
88,FOUL,1,1:40,Jerome S.FOUL (P1.T4) (J.Goble),31 - 32,1,Ty Jerome,OKC,Jordan Poole,GSW,,
89,FTMAKE,1,1:40,Poole Free Throw 1 of 1 (5 PTS),32 - 32,TIE,Jordan Poole,GSW,,,,
90,2POINT,1,1:30,Gilgeous-Alexander 5' Turnaround Jump Shot (9 PTS),32 - 34,2,Shai Gilgeous-Alexander,OKC,,,,
91,2POINT,1,1:20,Kuminga 2' Driving Dunk Shot (2 PTS),34 - 34,TIE,Jonathan Kuminga,GSW,,,,
92,3POINTMISS,1,1:05,MISS Mann 3PT Jump Shot,34 - 34,TIE,Tre Mann,OKC,,,,
93,REBOUND,1,1:02,Wiseman REBOUND (Off:0 Def:1),34 - 34,TIE,James Wiseman,GSW,,,,
94,2POINTMISS,1,0:50,MISS Kuminga 5' Driving Layup,34 - 34,TIE,Jonathan Kuminga,GSW,,,,
95,REBOUND,1,0:47,Diallo REBOUND (Off:1 Def:3),34 - 34,TIE,Hamidou Diallo,OKC,,,,
96,3POINT,1,0:40,Jerome 26' 3PT Jump Shot (6 PTS),34 - 37,3,Ty Jerome,OKC,,,,
97,FOUL,1,0:30,Dort P.FOUL (P1.T5) (M.Davis),34 - 37,3,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
98,FTMAKE,1,0:30,Wiggins Free Throw 1 of 2 (4 PTS),35 - 37,2,Andrew Wiggins,GSW,,,,
99,FTMAKE,1,0:30,Wiggins Free Throw 2 of 2 (5 PTS),36 - 37,1,Andrew Wiggins,GSW,,,,
100,TURNOVER,1,0:20,Gilgeous-Alexander Lost Ball Turnover (P2.T6),36 - 37,1,Shai Gilgeous-Alexander,OKC,,,,
101,3POINTMISS,1,0:05,MISS DiVincenzo 3PT Jump Shot,36 - 37,1,Donte DiVincenzo,GSW,,,,
102,REBOUND,1,0:02,Diallo REBOUND (Off:1 Def:4),36 - 37,1,Hamidou Diallo,OKC,,,,
103,ENDOFPERIOD,1,0:00,End of 1st Period,36 - 37,1,,,,,,
104,STARTOFPERIOD,2,12:00,Start of 2nd Period,36 - 37,1,,,,,,
105,2POINT,2,11:45,Wiseman 2' Alley Oop Dunk (2 PTS),38 - 37,-1,James Wiseman,GSW,,,,
106,3POINTMISS,2,11:30,MISS Mann 3PT Jump Shot,38 - 37,-1,Tre Mann,OKC,,,,
107,REBOUND,2,11:27,Kuminga REBOUND (Off:0 Def:1),38 - 37,-1,Jonathan Kuminga,GSW,,,,
108,2POINT,2,11:20,Poole 5' Floating Jump Shot (7 PTS),40 - 37,-3,Jordan Poole,GSW,,,,
109,2POINT,2,11:05,Pokusevski 2' Cutting Layup Shot (2 PTS),40 - 39,-1,Aleksej Pokusevski,OKC,,,,
110,3POINTMISS,2,10:50,MISS DiVincenzo 3PT Jump Shot,40 - 39,-1,Donte DiVincenzo,GSW,,,,
111,REBOUND,2,10:47,Pokusevski REBOUND (Off:0 Def:1),40 - 39,-1,Aleksej Pokusevski,OKC,,,,
112,2POINT,2,10:40,Williams 2' Driving Reverse Layup (2 PTS),40 - 41,1,Jalen Williams,OKC,,,,
113,FOUL,2,10:30,Pokusevski P.FOUL (P1.T1) (E.Lewis),40 - 41,1,Aleksej Pokusevski,OKC,James Wiseman,GSW,,
114,FTMAKE,2,10:30,Wiseman Free Throw 1 of 2 (3 PTS),41 - 41,TIE,James Wiseman,GSW,,,,
115,FTMAKE,2,10:30,Wiseman Free Throw 2 of 2 (4 PTS),42 - 41,-1,James Wiseman,GSW,,,,
116,2POINTMISS,2,10:15,MISS Williams 10' Jump Shot,42 - 41,-1,Jalen Williams,OKC,,,,
117,REBOUND,2,10:12,Kuminga REBOUND (Off:0 Def:2),42 - 41,-1,Jonathan Kuminga,GSW,,,,
118,3POINT,2,10:05,Poole 26' 3PT Jump Shot (10 PTS),45 - 41,-4,Jordan Poole,GSW,,,,
119,TIMEOUT,2,10:00,Thunder Timeout: Regular (Full 2 Short 0),45 - 41,-4,,,,,,
120,2POINT,2,9:45,Gilgeous-Alexander 5' Turnaround Jump Shot (11 PTS),45 - 43,-2,Shai Gilgeous-Alexander,OKC,,,,
121,TURNOVER,2,9:30,Poole Bad Pass Turnover (P2.T6),45 - 43,-2,Jordan Poole,GSW,,,,
122,3POINT,2,9:20,Dort 25' 3PT Jump Shot (15 PTS),45 - 46,1,Luguentz Dort,OKC,,,,
123,FOUL,2,9:10,Williams S.FOUL (P1.T2) (J.Goble),45 - 46,1,Jalen Williams,OKC,Jordan Poole,GSW,,
124,SUB,2,9:10,SUB: Thompson FOR Poole,45 - 46,1,Jordan Poole,GSW,Klay Thompson,GSW,,
125,SUB,2,9:10,SUB: Curry FOR DiVincenzo,45 - 46,1,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
126,SUB,2,9:10,SUB: Green FOR Kuminga,45 - 46,1,Jonathan Kuminga,GSW,Draymond Green,GSW,,
127,SUB,2,9:10,SUB: Looney FOR Wiseman,45 - 46,1,James Wiseman,GSW,Kevon Looney,GSW,,
128,FTMAKE,2,9:10,Curry Free Throw 1 of 1 (6 PTS),46 - 46,TIE,Stephen Curry,GSW,,,,
129,3POINT,2,8:55,Gilgeous-Alexander 25' 3PT Jump Shot (14 PTS),46 - 49,3,Shai Gilgeous-Alexander,OKC,,,,
130,2POINTMISS,2,8:40,MISS Green 5' Hook Shot,46 - 49,3,Draymond Green,GSW,,,,
131,REBOUND,2,8:37,Pokusevski REBOUND (Off:0 Def:2),46 - 49,3,Aleksej Pokusevski,OKC,,,,
132,2POINTMISS,2,8:30,MISS Mann 3' Driving Layup,46 - 49,3,Tre Mann,OKC,,,,
133,REBOUND,2,8:27,Looney REBOUND (Off:0 Def:5),46 - 49,3,Kevon Looney,GSW,,,,
134,2POINT,2,8:20,Curry 2' Driving Finger Roll Layup (8 PTS),48 - 49,1,Stephen Curry,GSW,,,,
135,FOUL,2,8:05,Pokusevski OFF.Foul (P2) (M.Davis),48 - 49,1,Aleksej Pokusevski,OKC,Kevon Looney,GSW,,
136,TURNOVER,2,8:05,Pokusevski Offensive Foul Turnover (P1.T7),48 - 49,1,Aleksej Pokusevski,OKC,,,,
137,3POINTMISS,2,7:55,MISS Thompson 3PT Jump Shot,48 - 49,1,Klay Thompson,GSW,,,,
138,REBOUND,2,7:52,Gilgeous-Alexander REBOUND (Off:0 Def:1),48 - 49,1,Shai Gilgeous-Alexander,OKC,,,,
139,2POINT,2,7:45,Dort 2' Driving Layup (17 PTS),48 - 51,3,Luguentz Dort,OKC,,,,
140,FOUL,2,7:35,Mann S.FOUL (P2.T3) (E.Lewis),48 - 51,3,Tre Mann,OKC,Draymond Green,GSW,,
141,SUB,2,7:35,SUB: Muscala FOR Pokusevski,48 - 51,3,Aleksej Pokusevski,OKC,Mike Muscala,OKC,,
142,SUB,2,7:35,SUB: Giddey FOR Mann,48 - 51,3,Tre Mann,OKC,Josh Giddey,OKC,,
143,FTMAKE,2,7:35,Green Free Throw 1 of 1 (8 PTS),49 - 51,2,Draymond Green,GSW,,,,
144,2POINTMISS,2,7:20,MISS Williams 15' Jump Shot,49 - 51,2,Jalen Williams,OKC,,,,
145,REBOUND,2,7:17,Looney REBOUND (Off:0 Def:6),49 - 51,2,Kevon Looney,GSW,,,,
146,3POINT,2,7:10,Thompson 25' 3PT Jump Shot (9 PTS),52 - 51,-1,Klay Thompson,GSW,,,,
147,2POINT,2,6:55,Gilgeous-Alexander 10' Turnaround Jump Shot (16 PTS),52 - 53,1,Shai Gilgeous-Alexander,OKC,,,,
148,2POINT,2,6:40,Curry 2' Driving Finger Roll Layup (10 PTS),54 - 53,-1,Stephen Curry,GSW,,,,
149,FOUL,2,6:30,Looney P.FOUL (P1.T4) (J.Goble),54 - 53,-1,Kevon Looney,GSW,Jalen Williams,OKC,,
150,2POINT,2,6:20,Muscala 15' Jump Shot (2 PTS),54 - 55,1,Mike Muscala,OKC,,,,
151,3POINTMISS,2,6:05,MISS Curry 3PT Jump Shot,54 - 55,1,Stephen Curry,GSW,,,,
152,REBOUND,2,6:02,Muscala REBOUND (Off:0 Def:2),54 - 55,1,Mike Muscala,OKC,,,,
153,2POINT,2,5:55,Gilgeous-Alexander 5' Floating Jump Shot (18 PTS),54 - 57,3,Shai Gilgeous-Alexander,OKC,,,,
154,TIMEOUT,2,5:50,Warriors Timeout: Regular (Reg.2 Short 0),54 - 57,3,,,,,,
155,SUB,2,5:50,SUB: Wiggins FOR Thompson,54 - 57,3,Klay Thompson,GSW,Andrew Wiggins,GSW,,
156,SUB,2,5:50,SUB: Poole FOR Curry,54 - 57,3,Stephen Curry,GSW,Jordan Poole,GSW,,
157,2POINTMISS,2,5:35,MISS Wiggins 10' Jump Shot,54 - 57,3,Andrew Wiggins,GSW,,,,
158,REBOUND,2,5:32,Giddey REBOUND (Off:0 Def:2),54 - 57,3,Josh Giddey,OKC,,,,
159,3POINT,2,5:25,Williams 26' 3PT Jump Shot (5 PTS),54 - 60,6,Jalen Williams,OKC,,,,
160,2POINTMISS,2,5:10,MISS Green 5' Hook Shot,54 - 60,6,Draymond Green,GSW,,,,
161,REBOUND,2,5:07,Muscala REBOUND (Off:0 Def:3),54 - 60,6,Mike Muscala,OKC,,,,
162,TURNOVER,2,5:00,Giddey Bad Pass Turnover (P1.T8),54 - 60,6,Josh Giddey,OKC,,,,
163,2POINT,2,4:50,Poole 5' Driving Layup (12 PTS),56 - 60,4,Jordan Poole,GSW,,,,
164,2POINTMISS,2,4:35,MISS Dort 12' Jump Shot,56 - 60,4,Luguentz Dort,OKC,,,,
165,REBOUND,2,4:32,Looney REBOUND (Off:0 Def:7),56 - 60,4,Kevon Looney,GSW,,,,
166,3POINT,2,4:25,Poole 26' 3PT Jump Shot (15 PTS),59 - 60,1,Jordan Poole,GSW,,,,
167,FOUL,2,4:10,Williams P.FOUL (P2.T4) (M.Davis),59 - 60,1,Jalen Williams,OKC,Jordan Poole,GSW,,
168,SUB,2,4:10,SUB: Jerome FOR Williams,59 - 60,1,Jalen Williams,OKC,Ty Jerome,OKC,,
169,SUB,2,4:10,SUB: Robinson-Earl FOR Muscala,59 - 60,1,Mike Muscala,OKC,Jeremiah Robinson-Earl,OKC,,
170,FTMAKE,2,4:10,Poole Free Throw 1 of 2 (16 PTS),60 - 60,TIE,Jordan Poole,GSW,,,,
171,FTMISS,2,4:10,MISS Poole Free Throw 2 of 2,60 - 60,TIE,Jordan Poole,GSW,,,,
172,REBOUND,2,4:08,Robinson-Earl REBOUND (Off:0 Def:1),60 - 60,TIE,Jeremiah Robinson-Earl,OKC,,,,
173,3POINTMISS,2,3:55,MISS Giddey 3PT Jump Shot,60 - 60,TIE,Josh Giddey,OKC,,,,
174,REBOUND,2,3:52,Looney REBOUND (Off:0 Def:8),60 - 60,TIE,Kevon Looney,GSW,,,,
175,2POINT,2,3:45,Looney 2' Layup (8 PTS),62 - 60,-2,Kevon Looney,GSW,,,,
176,3POINT,2,3:30,Jerome 26' 3PT Jump Shot (9 PTS),62 - 63,1,Ty Jerome,OKC,,,,
177,2POINT,2,3:15,Wiggins 10' Jump Shot (7 PTS),64 - 63,-1,Andrew Wiggins,GSW,,,,
178,2POINTMISS,2,3:00,MISS Dort 5' Driving Layup,64 - 63,-1,Luguentz Dort,OKC,,,,
179,REBOUND,2,2:57,Looney REBOUND (Off:0 Def:9),64 - 63,-1,Kevon Looney,GSW,,,,
180,3POINT,2,2:50,Poole 26' 3PT Jump Shot (19 PTS),67 - 63,-4,Jordan Poole,GSW,,,,
181,TIMEOUT,2,2:45,Thunder Timeout: Regular (Full 3 Short 0),67 - 63,-4,,,,,,
182,SUB,2,2:45,SUB: Curry FOR Poole,67 - 63,-4,Jordan Poole,GSW,Stephen Curry,GSW,,
183,SUB,2,2:45,SUB: Thompson FOR Wiggins,67 - 63,-4,Andrew Wiggins,GSW,Klay Thompson,GSW,,
184,SUB,2,2:45,SUB: Mann FOR Dort,67 - 63,-4,Luguentz Dort,OKC,Tre Mann,OKC,,
185,SUB,2,2:45,SUB: Diallo FOR Gilgeous-Alexander,67 - 63,-4,Shai Gilgeous-Alexander,OKC,Hamidou Diallo,OKC,,
186,2POINT,2,2:35,Mann 5' Floating Jump Shot (9 PTS),67 - 65,-2,Tre Mann,OKC,,,,
187,2POINT,2,2:20,Curry 2' Driving Layup (12 PTS),69 - 65,-4,Stephen Curry,GSW,,,,
188,2POINT,2,2:05,Diallo 2' Alley Oop Dunk (5 PTS),69 - 67,-2,Hamidou Diallo,OKC,,,,
189,FOUL,2,1:55,Robinson-Earl P.FOUL (P2.T5) (E.Lewis),69 - 67,-2,Jeremiah Robinson-Earl,OKC,Kevon Looney,GSW,,
190,FTMAKE,2,1:55,Looney Free Throw 1 of 2 (9 PTS),70 - 67,-3,Kevon Looney,GSW,,,,
191,FTMAKE,2,1:55,Looney Free Throw 2 of 2 (10 PTS),71 - 67,-4,Kevon Looney,GSW,,,,
192,3POINT,2,1:40,Mann 26' 3PT Jump Shot (12 PTS),71 - 70,-1,Tre Mann,OKC,,,,
193,3POINT,2,1:25,Thompson 25' 3PT Jump Shot (12 PTS),74 - 70,-4,Klay Thompson,GSW,,,,
194,2POINT,2,1:10,Giddey 5' Floating Jump Shot (2 PTS),74 - 72,-2,Josh Giddey,OKC,,,,
195,TURNOVER,2,1:00,Curry Lost Ball Turnover (P2.T7),74 - 72,-2,Stephen Curry,GSW,,,,
196,STEAL,2,1:00,Jerome STEAL (1 STL),74 - 72,-2,Ty Jerome,OKC,,,,
197,3POINTMISS,2,0:50,MISS Jerome 3PT Jump Shot,74 - 72,-2,Ty Jerome,OKC,,,,
198,REBOUND,2,0:47,Green REBOUND (Off:0 Def:3),74 - 72,-2,Draymond Green,GSW,,,,
199,2POINT,2,0:40,Curry 2' Driving Finger Roll Layup (14 PTS),76 - 72,-4,Stephen Curry,GSW,,,,
200,2POINT,2,0:30,Diallo 2' Cutting Layup Shot (7 PTS),76 - 74,-2,Hamidou Diallo,OKC,,,,
201,3POINTMISS,2,0:10,MISS Thompson 3PT Jump Shot,76 - 74,-2,Klay Thompson,GSW,,,,
202,REBOUND,2,0:07,Giddey REBOUND (Off:0 Def:3),76 - 74,-2,Josh Giddey,OKC,,,,
203,3POINTMISS,2,0:01,MISS Mann 30' 3PT Jump Shot,76 - 74,-2,Tre Mann,OKC,,,,
204,REBOUND,2,0:00,Looney REBOUND (Off:0 Def:10),76 - 74,-2,Kevon Looney,GSW,,,,
205,ENDOFPERIOD,2,0:00,End of 2nd Period,76 - 74,-2,,,,,,
206,STARTOFPERIOD,3,12:00,Start of 3rd Period,76 - 74,-2,,,,,,
207,2POINT,3,11:45,Curry 5' Floating Jump Shot (16 PTS),78 - 74,-4,Stephen Curry,GSW,,,,
208,3POINT,3,11:30,Gilgeous-Alexander 26' 3PT Jump Shot (21 PTS),78 - 77,-1,Shai Gilgeous-Alexander,OKC,,,,
209,3POINTMISS,3,11:15,MISS Thompson 3PT Jump Shot,78 - 77,-1,Klay Thompson,GSW,,,,
210,REBOUND,3,11:12,Dort REBOUND (Off:0 Def:1),78 - 77,-1,Luguentz Dort,OKC,,,,
211,2POINT,3,11:05,Gilgeous-Alexander 5' Turnaround Jump Shot (23 PTS),78 - 79,1,Shai Gilgeous-Alexander,OKC,,,,
212,FOUL,3,10:50,Giddey P.FOUL (P2.T1) (M.Davis),78 - 79,1,Josh Giddey,OKC,Stephen Curry,GSW,,
213,FTMAKE,3,10:50,Curry Free Throw 1 of 2 (17 PTS),79 - 79,TIE,Stephen Curry,GSW,,,,
214,FTMAKE,3,10:50,Curry Free Throw 2 of 2 (18 PTS),80 - 79,-1,Stephen Curry,GSW,,,,
215,2POINTMISS,3,10:35,MISS Giddey 10' Jump Shot,80 - 79,-1,Josh Giddey,OKC,,,,
216,REBOUND,3,10:32,Looney REBOUND (Off:0 Def:11),80 - 79,-1,Kevon Looney,GSW,,,,
217,3POINT,3,10:25,Thompson 25' 3PT Jump Shot (15 PTS),83 - 79,-4,Klay Thompson,GSW,,,,
