,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
18,STEAL.TURNOVER,1,9:30,Jal. Williams Bad Pass Turnover (P1.T1)Wiggins STEAL (1 STL),9 - 7,-2,Jalen Williams,OKC,Andrew Wiggins,GSW,,
19,2POINT,1,9:12,Curry 1' Driving Finger Roll Layup (2 PTS),11 - 7,-4,Stephen Curry,GSW,,,,
20,TIMEOUT,1,9:11,THUNDER Timeout: Regular (Reg.1 Short 0),11 - 7,-4,,,,,,
21,SUB,1,9:11,SUB: Mann FOR Robinson-Earl,11 - 7,-4,Jeremiah Robinson-Earl,OKC,Tre Mann,OKC,,
22,2POINT.ASSIST,1,8:58,Dort 2' Cutting Dunk Shot (6 PTS) (Gilgeous-Alexander 1 AST),11 - 9,-2,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
23,3POINT.ASSIST,1,8:44,Thompson 28' 3PT Jump Shot (6 PTS) (Green 2 AST),14 - 9,-5,Klay Thompson,GSW,Draymond Green,GSW,,
24,3POINTMISS,1,8:31,MISS Gilgeous-Alexander 26' 3PT Jump Shot,14 - 9,-5,Shai Gilgeous-Alexander,OKC,,,,
25,REBOUND,1,8:25,Thompson REBOUND (Off:0 Def:1),14 - 9,-5,Klay Thompson,GSW,,,,
26,3POINTMISS,1,8:19,MISS Curry 27' 3PT Pullup Jump Shot,14 - 9,-5,Stephen Curry,GSW,,,,
27,REBOUND,1,8:16,Dort REBOUND (Off:0 Def:1),14 - 9,-5,Luguentz Dort,OKC,,,,
28,3POINT.ASSIST,1,8:09,Mann 25' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 2 AST),14 - 12,-2,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
29,STEAL.TURNOVER,1,7:56,Curry Bad Pass Turnover (P2.T2)Giddey STEAL (1 STL),14 - 12,-2,Stephen Curry,GSW,Josh Giddey,OKC,,
30,2POINT.ASSIST,1,7:52,Jal. Williams 2' Cutting Layup Shot (2 PTS) (Giddey 2 AST),14 - 14,0,Jalen Williams,OKC,Josh Giddey,OKC,,
31,FOUL,1,7:45,Dort S.FOUL (P1.T1) (B.Taylor),14 - 14,0,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
32,SUB,1,7:45,SUB: Poole FOR Thompson,14 - 14,0,Klay Thompson,GSW,Jordan Poole,GSW,,
33,SUB,1,7:45,SUB: Wiseman FOR Looney,14 - 14,0,Kevon Looney,GSW,James Wiseman,GSW,,
34,FTMAKE,1,7:45,Wiggins Free Throw 1 of 2 (3 PTS),15 - 14,-1,Andrew Wiggins,GSW,,,,
35,FTMAKE,1,7:45,Wiggins Free Throw 2 of 2 (4 PTS),16 - 14,-2,Andrew Wiggins,GSW,,,,
36,2POINTMISS,1,7:30,MISS Giddey 4' Driving Layup,16 - 14,-2,Josh Giddey,OKC,,,,
37,REBOUND,1,7:28,Green REBOUND (Off:0 Def:2),16 - 14,-2,Draymond Green,GSW,,,,
38,2POINT.ASSIST,1,7:24,Poole 1' Driving Layup (2 PTS) (Curry 3 AST),18 - 14,-4,Jordan Poole,GSW,Stephen Curry,GSW,,
39,2POINT.ASSIST,1,7:11,Dort 3' Driving Layup (8 PTS) (Mann 1 AST),18 - 16,-2,Luguentz Dort,OKC,Tre Mann,OKC,,
40,3POINTMISS,1,6:59,MISS Curry 27' 3PT Pullup Jump Shot,18 - 16,-2,Stephen Curry,GSW,,,,
41,REBOUND,1,6:56,Mann REBOUND (Off:0 Def:1),18 - 16,-2,Tre Mann,OKC,,,,
42,2POINT.ASSIST,1,6:50,Gilgeous-Alexander 1' Cutting Layup Shot (5 PTS) (Jal. Williams 1 AST),18 - 18,0,Shai Gilgeous-Alexander,OKC,Jalen Williams,OKC,,
43,3POINTMISS,1,6:37,MISS Poole 25' 3PT Jump Shot,18 - 18,0,Jordan Poole,GSW,,,,
44,REBOUND,1,6:33,Wiseman REBOUND (Off:1 Def:0),18 - 18,0,James Wiseman,GSW,,,,
45,2POINT.ASSIST,1,6:24,Green 2' Cutting Layup Shot (2 PTS) (Curry 4 AST),20 - 18,-2,Draymond Green,GSW,Stephen Curry,GSW,,
46,2POINT,1,6:13,Mann 11' Pullup Jump Shot (5 PTS),20 - 20,0,Tre Mann,OKC,,,,
47,2POINT.ASSIST,1,5:59,Wiseman 3' Alley Oop Dunk (2 PTS) (Poole 1 AST),22 - 20,-2,James Wiseman,GSW,Jordan Poole,GSW,,
48,TIMEOUT,1,5:58,THUNDER Timeout: Regular (Reg.2 Short 0),22 - 20,-2,,,,,,
49,SUB,1,5:58,SUB: Muscala FOR Mann,22 - 20,-2,Tre Mann,OKC,Mike Muscala,OKC,,
50,SUB,1,5:58,SUB: K. Williams FOR Jal. Williams,22 - 20,-2,Jalen Williams,OKC,Kenrich Williams,OKC,,
51,SUB,1,5:58,SUB: Kuminga FOR Wiggins,22 - 20,-2,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
52,2POINTMISS,1,5:45,MISS Gilgeous-Alexander 6' Turnaround Fadeaway Shot,22 - 20,-2,Shai Gilgeous-Alexander,OKC,,,,
53,REBOUND,1,5:42,Kuminga REBOUND (Off:0 Def:1),22 - 20,-2,Jonathan Kuminga,GSW,,,,
54,2POINT,1,5:31,Wiseman 2' Dunk (4 PTS),24 - 20,-4,James Wiseman,GSW,,,,
55,FOUL,1,5:24,Green P.FOUL (P1.T1) (B.Taylor),24 - 20,-4,Draymond Green,GSW,Kenrich Williams,OKC,,
56,3POINTMISS,1,5:12,MISS Muscala 26' 3PT Jump Shot,24 - 20,-4,Mike Muscala,OKC,,,,
57,REBOUND,1,5:09,Green REBOUND (Off:0 Def:3),24 - 20,-4,Draymond Green,GSW,,,,
58,STEAL.TURNOVER,1,5:02,Poole Lost Ball Turnover (P1.T3)Dort STEAL (2 STL),24 - 20,-4,Jordan Poole,GSW,Luguentz Dort,OKC,,
59,2POINT,1,4:59,Dort 1' Driving Layup (10 PTS),24 - 22,-2,Luguentz Dort,OKC,,,,
60,2POINTMISS,1,4:50,MISS Kuminga 7' Driving Floating Jump Shot,24 - 22,-2,Jonathan Kuminga,GSW,,,,
61,REBOUND,1,4:48,Muscala REBOUND (Off:0 Def:1),24 - 22,-2,Mike Muscala,OKC,,,,
62,3POINT.ASSIST,1,4:43,Dort 28' 3PT Jump Shot (13 PTS) (Giddey 3 AST),24 - 25,1,Luguentz Dort,OKC,Josh Giddey,OKC,,
63,TIMEOUT,1,4:42,Warriors Timeout: Regular (Reg.1 Short 0),24 - 25,1,,,,,,
64,SUB,1,4:42,SUB: Lamb FOR Kuminga,24 - 25,1,Jonathan Kuminga,GSW,Anthony Lamb,GSW,,
65,SUB,1,4:42,SUB: DiVincenzo FOR Curry,24 - 25,1,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
66,FOUL,1,4:30,Giddey S.FOUL (P1.T2) (M.Davis),24 - 25,1,Josh Giddey,OKC,Draymond Green,GSW,,
67,SUB,1,4:30,SUB: Wiggins FOR Green,24 - 25,1,Draymond Green,GSW,Andrew Wiggins,GSW,,
68,3POINT.ASSIST,1,4:25,Poole 27' 3PT Jump Shot (5 PTS) (Lamb 1 AST),27 - 25,-2,Jordan Poole,GSW,Anthony Lamb,GSW,,
69,2POINT,1,4:05,Giddey 10' Floating Jump Shot (2 PTS),27 - 27,0,Josh Giddey,OKC,,,,
70,2POINT.ASSIST,1,3:55,Lamb 1' Cutting Layup Shot (2 PTS) (DiVincenzo 1 AST),29 - 27,-2,Anthony Lamb,GSW,Donte DiVincenzo,GSW,,
71,3POINT,1,3:45,Muscala 27' 3PT Jump Shot (3 PTS),29 - 30,1,Mike Muscala,OKC,,,,
72,3POINTMISS,1,3:29,MISS Poole 25' 3PT Jump Shot,29 - 30,1,Jordan Poole,GSW,,,,
73,REBOUND,1,3:25,K. Williams REBOUND (Off:0 Def:1),29 - 30,1,Kenrich Williams,OKC,,,,
74,2POINT,1,3:18,Gilgeous-Alexander 4' Driving Bank Shot (7 PTS),29 - 32,3,Shai Gilgeous-Alexander,OKC,,,,
75,2POINT.ASSIST,1,3:06,Wiggins 2' Cutting Dunk Shot (6 PTS) (DiVincenzo 2 AST),31 - 32,1,Andrew Wiggins,GSW,Donte DiVincenzo,GSW,,
76,SUB,1,3:05,SUB: Omoruyi FOR Muscala,31 - 32,1,Mike Muscala,OKC,Eugene Omoruyi,OKC,,
77,FOUL,1,2:52,Lamb P.FOUL (P1.T2) (B.Taylor),31 - 32,1,Anthony Lamb,GSW,Luguentz Dort,OKC,,
78,FTMAKE,1,2:52,Dort Free Throw 1 of 2 (14 PTS),31 - 33,2,Luguentz Dort,OKC,,,,
79,FTMAKE,1,2:52,Dort Free Throw 2 of 2 (15 PTS),31 - 34,3,Luguentz Dort,OKC,,,,
80,2POINTMISS,1,2:39,MISS Wiseman 2' Dunk,31 - 34,3,James Wiseman,GSW,,,,
81,REBOUND,1,2:37,K. Williams REBOUND (Off:0 Def:2),31 - 34,3,Kenrich Williams,OKC,,,,
82,2POINT,1,2:27,Gilgeous-Alexander 7' Floating Jump Shot (9 PTS),31 - 36,5,Shai Gilgeous-Alexander,OKC,,,,
83,2POINTMISS,1,2:15,MISS Poole 5' Driving Layup,31 - 36,5,Jordan Poole,GSW,,,,
84,REBOUND,1,2:13,Wiseman REBOUND (Off:2 Def:0),31 - 36,5,James Wiseman,GSW,,,,
85,2POINT,1,2:13,Wiseman 1' Putback Layup (6 PTS),33 - 36,3,James Wiseman,GSW,,,,
86,SUB,1,2:13,SUB: Curry FOR Poole,33 - 36,3,Jordan Poole,GSW,Stephen Curry,GSW,,
87,2POINTMISS,1,2:03,MISS Gilgeous-Alexander 12' Pullup Jump Shot,33 - 36,3,Shai Gilgeous-Alexander,OKC,,,,
88,REBOUND,1,2:01,DiVincenzo REBOUND (Off:0 Def:1),33 - 36,3,Donte DiVincenzo,GSW,,,,
89,2POINTMISS,1,1:52,MISS Curry 8' Floating Jump Shot,33 - 36,3,Stephen Curry,GSW,,,,
90,REBOUND,1,1:49,Omoruyi REBOUND (Off:0 Def:1),33 - 36,3,Eugene Omoruyi,OKC,,,,
91,3POINTMISS,1,1:40,MISS K. Williams 28' 3PT Jump Shot,33 - 36,3,Kenrich Williams,OKC,,,,
92,REBOUND,1,1:37,Wiseman REBOUND (Off:2 Def:1),33 - 36,3,James Wiseman,GSW,,,,
93,3POINT.ASSIST,1,1:31,Curry 27' 3PT Jump Shot (3 PTS) (DiVincenzo 3 AST),36 - 36,0,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
94,STEAL.TURNOVER,1,1:17,Giddey Lost Ball Turnover (P1.T3)Wiggins STEAL (2 STL),36 - 36,0,Josh Giddey,OKC,Andrew Wiggins,GSW,,
95,FOUL,1,1:16,Omoruyi P.FOUL (P1.T3) (B.Taylor),36 - 36,0,Eugene Omoruyi,OKC,Andrew Wiggins,GSW,,
96,FTMISS,1,1:16,MISS Wiggins Free Throw 1 of 2,36 - 36,0,Andrew Wiggins,GSW,,,,
97,REBOUND,1,1:16,Warriors Rebound,36 - 36,0,,,,,,
98,FTMAKE,1,1:16,Wiggins Free Throw 2 of 2 (7 PTS),37 - 36,-1,Andrew Wiggins,GSW,,,,
99,2POINT.ASSIST,1,1:04,K. Williams 1' Cutting Layup Shot (2 PTS) (Gilgeous-Alexander 3 AST),37 - 38,1,Kenrich Williams,OKC,Shai Gilgeous-Alexander,OKC,,
100,FOUL,1,0:47,Lamb S.FOUL (P2.T3) (M.Davis),37 - 38,1,Anthony Lamb,GSW,Shai Gilgeous-Alexander,OKC,,
101,FTMAKE,1,0:47,Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),37 - 39,2,Shai Gilgeous-Alexander,OKC,,,,
102,SUB,1,0:47,SUB: Jerome FOR Giddey,37 - 39,2,Josh Giddey,OKC,Ty Jerome,OKC,,
103,FTMAKE,1,0:47,Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),37 - 40,3,Shai Gilgeous-Alexander,OKC,,,,
104,3POINTMISS,1,0:32,MISS Curry 27' 3PT Jump Shot,37 - 40,3,Stephen Curry,GSW,,,,
105,REBOUND,1,0:30,Dort REBOUND (Off:0 Def:2),37 - 40,3,Luguentz Dort,OKC,,,,
106,3POINT,1,0:12,Jerome 26' 3PT Jump Shot (3 PTS),37 - 43,6,Ty Jerome,OKC,,,,
107,2POINTMISS,1,0:02,MISS Curry 20' Pullup Jump Shot,37 - 43,6,Stephen Curry,GSW,,,,
108,REBOUND,1,0:00,K. Williams REBOUND (Off:0 Def:3),37 - 43,6,Kenrich Williams,OKC,,,,
109,ENDOFPERIOD,1,0:00,End of 1st Period,37 - 43,6,,,,,,
110,STARTOFPERIOD,2,12:00,Start of 2nd Period,37 - 43,6,,,,,,
111,2POINT,2,11:48,Wiseman 8' Turnaround Hook Shot (8 PTS),39 - 43,4,James Wiseman,GSW,,,,
112,2POINTMISS,2,11:32,MISS Mann 20' Pullup Jump Shot,39 - 43,4,Tre Mann,OKC,,,,
113,REBOUND,2,11:29,Wiseman REBOUND (Off:2 Def:2),39 - 43,4,James Wiseman,GSW,,,,
114,3POINTMISS,2,11:23,MISS Lamb 26' 3PT Jump Shot,39 - 43,4,Anthony Lamb,GSW,,,,
115,REBOUND,2,11:21,Jerome REBOUND (Off:0 Def:1),39 - 43,4,Ty Jerome,OKC,,,,
116,3POINTMISS,2,11:09,MISS Jerome 27' 3PT Jump Shot,39 - 43,4,Ty Jerome,OKC,,,,
117,REBOUND,2,11:06,Kuminga REBOUND (Off:0 Def:2),39 - 43,4,Jonathan Kuminga,GSW,,,,
118,2POINT.ASSIST,2,11:02,DiVincenzo 7' Driving Floating Bank Jump Shot (2 PTS) (Kuminga 1 AST),41 - 43,2,Donte DiVincenzo,GSW,Jonathan Kuminga,GSW,,
119,FOUL,2,10:49,DiVincenzo P.FOUL (P1.T4) (M.Davis),41 - 43,2,Donte DiVincenzo,GSW,Eugene Omoruyi,OKC,,
120,FTMAKE,2,10:49,Omoruyi Free Throw 1 of 2 (1 PTS),41 - 44,3,Eugene Omoruyi,OKC,,,,
121,SUB,2,10:49,SUB: Thompson FOR Lamb,41 - 44,3,Anthony Lamb,GSW,Klay Thompson,GSW,,
122,FTMAKE,2,10:49,Omoruyi Free Throw 2 of 2 (2 PTS),41 - 45,4,Eugene Omoruyi,OKC,,,,
123,2POINTMISS,2,10:37,MISS Kuminga 13' Pullup Jump Shot,41 - 45,4,Jonathan Kuminga,GSW,,,,
124,REBOUND,2,10:34,Omoruyi REBOUND (Off:0 Def:2),41 - 45,4,Eugene Omoruyi,OKC,,,,
125,3POINT,2,10:27,Mann 26' 3PT Jump Shot (3 PTS),41 - 48,7,Tre Mann,OKC,,,,
126,TURNOVER,2,10:08,DiVincenzo Bad Pass Turnover (P1.T4),41 - 48,7,Donte DiVincenzo,GSW,,,,
127,2POINT,2,10:00,Mann 2' Driving Layup (5 PTS),41 - 50,9,Tre Mann,OKC,,,,
128,TIMEOUT,2,9:59,Warriors Timeout: Regular (Reg.1 Short 0),41 - 50,9,,,,,,
129,SUB,2,9:59,SUB: Curry FOR DiVincenzo,41 - 50,9,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
130,SUB,2,9:59,SUB: Poole FOR Toscano-Anderson,41 - 50,9,Juan Toscano-Anderson,GSW,Jordan Poole,GSW,,
131,2POINT,2,9:46,Poole 4' Driving Reverse Layup (7 PTS),43 - 50,7,Jordan Poole,GSW,,,,
132,2POINTMISS,2,9:34,MISS Mann 5' Driving Floating Jump Shot,43 - 50,7,Tre Mann,OKC,,,,
133,REBOUND,2,9:32,Thompson REBOUND (Off:0 Def:2),43 - 50,7,Klay Thompson,GSW,,,,
134,3POINT.ASSIST,2,9:26,Thompson 27' 3PT Jump Shot (9 PTS) (Curry 5 AST),46 - 50,4,Klay Thompson,GSW,Stephen Curry,GSW,,
135,2POINT.ASSIST,2,9:10,Jay. Williams 1' Cutting Layup Shot (2 PTS) (Jerome 1 AST),46 - 52,6,Jaylin Williams,OKC,Ty Jerome,OKC,,
136,2POINT,2,8:54,Curry 12' Fadeaway Bank Jump Shot (5 PTS),48 - 52,4,Stephen Curry,GSW,,,,
137,3POINT.ASSIST,2,8:37,Jerome 26' 3PT Jump Shot (6 PTS) (Jay. Williams 1 AST),48 - 55,7,Ty Jerome,OKC,Jaylin Williams,OKC,,
138,3POINT.ASSIST,2,8:27,Poole 28' 3PT Jump Shot (10 PTS) (Curry 6 AST),51 - 55,4,Jordan Poole,GSW,Stephen Curry,GSW,,
139,TURNOVER,2,8:13,Mann Traveling Turnover (P1.T4),51 - 55,4,Tre Mann,OKC,,,,
140,2POINT,2,8:01,Wiseman 2' Alley Oop Dunk (10 PTS),53 - 55,2,James Wiseman,GSW,,,,
141,TIMEOUT,2,8:00,THUNDER Timeout: Regular (Reg.1 Short 0),53 - 55,2,,,,,,
142,SUB,2,8:00,SUB: K. Williams FOR Mann,53 - 55,2,Tre Mann,OKC,Kenrich Williams,OKC,,
143,SUB,2,8:00,SUB: Giddey FOR Jal. Williams,53 - 55,2,Jalen Williams,OKC,Josh Giddey,OKC,,
144,SUB,2,8:00,SUB: Green FOR Kuminga,53 - 55,2,Jonathan Kuminga,GSW,Draymond Green,GSW,,
145,2POINTMISS,2,7:45,MISS Omoruyi 3' Driving Layup,53 - 55,2,Eugene Omoruyi,OKC,,,,
146,REBOUND,2,7:42,Warriors Rebound,53 - 55,2,,,,,,
147,STEAL.TURNOVER,2,7:33,Curry Bad Pass Turnover (P3.T5)Giddey STEAL (2 STL),53 - 55,2,Stephen Curry,GSW,Josh Giddey,OKC,,
148,3POINT.ASSIST,2,7:29,Dort 25' 3PT Jump Shot (18 PTS) (Giddey 4 AST),53 - 58,5,Luguentz Dort,OKC,Josh Giddey,OKC,,
149,2POINTMISS,2,7:13,MISS Poole 5' Driving Layup,53 - 58,5,Jordan Poole,GSW,,,,
150,REBOUND,2,7:11,K. Williams REBOUND (Off:0 Def:4),53 - 58,5,Kenrich Williams,OKC,,,,
151,FOUL,2,7:05,Curry S.FOUL (P2.T5) (B.Taylor),53 - 58,5,Stephen Curry,GSW,Josh Giddey,OKC,,
152,FTMAKE,2,7:05,Giddey Free Throw 1 of 2 (3 PTS),53 - 59,6,Josh Giddey,OKC,,,,
153,FTMAKE,2,7:05,Giddey Free Throw 2 of 2 (4 PTS),53 - 60,7,Josh Giddey,OKC,,,,
154,2POINT.ASSIST,2,6:46,Green 6' Turnaround Hook Shot (4 PTS) (Curry 7 AST),55 - 60,5,Draymond Green,GSW,Stephen Curry,GSW,,
155,3POINTMISS,2,6:26,MISS Dort 26' 3PT Jump Shot,55 - 60,5,Luguentz Dort,OKC,,,,
156,REBOUND,2,6:24,Thompson REBOUND (Off:0 Def:3),55 - 60,5,Klay Thompson,GSW,,,,
157,3POINT,2,6:20,Thompson 28' 3PT Pullup Jump Shot (12 PTS),58 - 60,2,Klay Thompson,GSW,,,,
158,STEAL.TURNOVER,2,6:07,Jerome Bad Pass Turnover (P1.T5)Poole STEAL (1 STL),58 - 60,2,Ty Jerome,OKC,Jordan Poole,GSW,,
159,2POINTMISS,2,6:02,MISS Curry 4' Driving Layup,58 - 60,2,Stephen Curry,GSW,,,,
160,REBOUND,2,6:01,Wiseman REBOUND (Off:3 Def:2),58 - 60,2,James Wiseman,GSW,,,,
161,2POINT,2,6:01,Wiseman 1' Putback Layup (12 PTS),60 - 60,0,James Wiseman,GSW,,,,
162,2POINT,2,5:45,Giddey 14' Step Back Bank Jump Shot (6 PTS),60 - 62,2,Josh Giddey,OKC,,,,
163,FOUL,2,5:28,K. Williams S.FOUL (P1.T4) (M.Davis),60 - 62,2,Kenrich Williams,OKC,Stephen Curry,GSW,,
164,FTMAKE,2,5:28,Curry Free Throw 1 of 2 (6 PTS),61 - 62,1,Stephen Curry,GSW,,,,
165,FTMAKE,2,5:28,Curry Free Throw 2 of 2 (7 PTS),62 - 62,0,Stephen Curry,GSW,,,,
166,2POINT,2,5:12,Jerome 10' Floating Jump Shot (8 PTS),62 - 64,2,Ty Jerome,OKC,,,,
167,3POINT,2,5:00,Thompson 27' 3PT Jump Shot (15 PTS),65 - 64,-1,Klay Thompson,GSW,,,,
168,2POINT.ASSIST,2,4:46,Giddey 2' Cutting Finger Roll Layup (8 PTS) (K. Williams 1 AST),65 - 66,1,Josh Giddey,OKC,Kenrich Williams,OKC,,
169,TIMEOUT,2,4:45,Warriors Timeout: Regular (Reg.2 Short 0),65 - 66,1,,,,,,
170,SUB,2,4:45,SUB: Muscala FOR Omoruyi,65 - 66,1,Eugene Omoruyi,OKC,Mike Muscala,OKC,,
171,SUB,2,4:45,SUB: Wiggins FOR Thompson,65 - 66,1,Klay Thompson,GSW,Andrew Wiggins,GSW,,
172,2POINT,2,4:33,Wiseman 4' Driving Hook Shot (14 PTS),67 - 66,-1,James Wiseman,GSW,,,,
173,3POINTMISS,2,4:18,MISS Muscala 27' 3PT Jump Shot,67 - 66,-1,Mike Muscala,OKC,,,,
174,REBOUND,2,4:16,Green REBOUND (Off:0 Def:4),67 - 66,-1,Draymond Green,GSW,,,,
175,3POINT,2,4:10,Poole 26' 3PT Jump Shot (13 PTS),70 - 66,-4,Jordan Poole,GSW,,,,
176,3POINTMISS,2,3:57,MISS K. Williams 25' 3PT Jump Shot,70 - 66,-4,Kenrich Williams,OKC,,,,
177,REBOUND,2,3:55,Wiggins REBOUND (Off:0 Def:1),70 - 66,-4,Andrew Wiggins,GSW,,,,
178,STEAL.TURNOVER,2,3:49,Curry Bad Pass Turnover (P4.T6)Jerome STEAL (2 STL),70 - 66,-4,Stephen Curry,GSW,Ty Jerome,OKC,,
179,2POINT.ASSIST,2,3:44,Wiggins 1' Cutting Dunk Shot (9 PTS) (Green 3 AST),72 - 66,-6,Andrew Wiggins,GSW,Draymond Green,GSW,,
180,FOUL,2,3:29,Muscala S.FOUL (P1.T5) (B.Taylor),72 - 66,-6,Mike Muscala,OKC,James Wiseman,GSW,,
181,FTMAKE,2,3:29,Wiseman Free Throw 1 of 2 (15 PTS),73 - 66,-7,James Wiseman,GSW,,,,
182,SUB,2,3:29,SUB: Looney FOR Wiseman,73 - 66,-7,James Wiseman,GSW,Kevon Looney,GSW,,
183,FTMAKE,2,3:29,Looney Free Throw 2 of 2 (1 PTS),74 - 66,-8,Kevon Looney,GSW,,,,
184,2POINT,2,3:17,Muscala 4' Driving Bank Hook Shot (5 PTS),74 - 68,-6,Mike Muscala,OKC,,,,
185,3POINTMISS,2,3:01,MISS Curry 27' 3PT Step Back Jump Shot,74 - 68,-6,Stephen Curry,GSW,,,,
186,REBOUND,2,2:59,Jerome REBOUND (Off:0 Def:2),74 - 68,-6,Ty Jerome,OKC,,,,
187,2POINT,2,2:53,Dort 3' Driving Layup (20 PTS),74 - 70,-4,Luguentz Dort,OKC,,,,
188,2POINT,2,2:35,Wiggins 17' Pullup Jump Shot (11 PTS),76 - 70,-6,Andrew Wiggins,GSW,,,,
189,2POINT.ASSIST,2,2:19,Muscala 2' Driving Layup (7 PTS) (Jerome 2 AST),76 - 72,-4,Mike Muscala,OKC,Ty Jerome,OKC,,
190,2POINT,2,2:02,Looney 2' Cutting Layup Shot (3 PTS),78 - 72,-6,Kevon Looney,GSW,,,,
191,2POINT,2,1:48,Giddey 1' Driving Layup (10 PTS),78 - 74,-4,Josh Giddey,OKC,,,,
192,2POINT.ASSIST,2,1:33,Poole 5' Driving Floating Jump Shot (15 PTS) (Green 4 AST),80 - 74,-6,Jordan Poole,GSW,Draymond Green,GSW,,
193,TIMEOUT,2,1:32,THUNDER Timeout: Regular (Reg.2 Short 0),80 - 74,-6,,,,,,
194,SUB,2,1:32,SUB: Jal. Williams FOR K. Williams,80 - 74,-6,Kenrich Williams,OKC,Jalen Williams,OKC,,
195,SUB,2,1:32,SUB: Mann FOR Jerome,80 - 74,-6,Ty Jerome,OKC,Tre Mann,OKC,,
196,SUB,2,1:32,SUB: Thompson FOR Curry,80 - 74,-6,Stephen Curry,GSW,Klay Thompson,GSW,,
197,SUB,2,1:32,SUB: DiVincenzo FOR Poole,80 - 74,-6,Jordan Poole,GSW,Donte DiVincenzo,GSW,,
198,3POINTMISS,2,1:15,MISS Muscala 26' 3PT Jump Shot,80 - 74,-6,Mike Muscala,OKC,,,,
199,REBOUND,2,1:12,Green REBOUND (Off:0 Def:5),80 - 74,-6,Draymond Green,GSW,,,,
200,2POINT,2,1:04,Thompson 8' Turnaround Fadeaway (17 PTS),82 - 74,-8,Klay Thompson,GSW,,,,
201,2POINT.ASSIST,2,0:48,Jal. Williams 2' Driving Reverse Layup (4 PTS) (Mann 1 AST),82 - 76,-6,Jalen Williams,OKC,Tre Mann,OKC,,
202,3POINTMISS,2,0:32,MISS Thompson 25' 3PT Jump Shot,82 - 76,-6,Klay Thompson,GSW,,,,
203,REBOUND,2,0:30,Dort REBOUND (Off:0 Def:3),82 - 76,-6,Luguentz Dort,OKC,,,,
