,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
25,REBOUND,1,8:12,THUNDER Rebound,12 - 12,TIE,,,,,,
26,FTMAKE,1,8:12,Dort Free Throw 2 of 2 (1 PTS),13 - 12,-1,Luguentz Dort,OKC,,,,
27,2POINT,1,8:02,Simmons 2' Driving Layup (2 PTS),13 - 14,1,Ben Simmons,BKN,,,,
28,3POINTMISS,1,7:38,MISS Gilgeous-Alexander 25' 3PT Step Back Jump Shot,13 - 14,1,Shai Gilgeous-Alexander,OKC,,,,
29,REBOUND,1,7:34,Claxton REBOUND (Off:0 Def:1),13 - 14,1,Nic Claxton,BKN,,,,
30,3POINTMISS,1,7:23,MISS Harris 25' 3PT Jump Shot,13 - 14,1,Joe Harris,BKN,,,,
31,REBOUND,1,7:20,Giddey REBOUND (Off:0 Def:1),13 - 14,1,Josh Giddey,OKC,,,,
32,3POINT.ASSIST,1,7:13,Giddey 25' 3PT Jump Shot (6 PTS) (Gilgeous-Alexander 3 AST),16 - 14,-2,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
33,2POINTMISS,1,6:55,MISS Simmons 13' Pullup Jump Shot,16 - 14,-2,Ben Simmons,BKN,,,,
34,REBOUND,1,6:52,Gilgeous-Alexander REBOUND (Off:0 Def:2),16 - 14,-2,Shai Gilgeous-Alexander,OKC,,,,
35,STEAL.TURNOVER,1,6:44,Durant STEAL (1 STL)Gilgeous-Alexander Lost Ball Turnover (P1.T2),16 - 14,-2,Shai Gilgeous-Alexander,OKC,Kevin Durant,BKN,,
36,2POINT.ASSIST,1,6:38,Mills 1' Running Finger Roll Layup (6 PTS) (Durant 3 AST),16 - 16,TIE,Patty Mills,BKN,Kevin Durant,BKN,,
37,TIMEOUT,1,6:38,THUNDER Timeout: Regular (Reg.1 Short 0),16 - 16,TIE,,,,,,
38,SUB,1,6:38,SUB: Butler FOR Giddey,16 - 16,TIE,Josh Giddey,OKC,Dario Saric,OKC,,
39,2POINT.ASSIST,1,6:22,Holmgren 1' Cutting Dunk Shot (5 PTS) (Dort 1 AST),18 - 16,-2,Chet Holmgren,OKC,Luguentz Dort,OKC,,
40,2POINT,1,6:07,Irving 14' Step Back Jump Shot (2 PTS),18 - 18,TIE,Kyrie Irving,BKN,,,,
41,2POINTMISS,1,5:52,MISS Gilgeous-Alexander 21' Pullup Jump Shot,18 - 18,TIE,Shai Gilgeous-Alexander,OKC,,,,
42,REBOUND,1,5:49,Claxton REBOUND (Off:0 Def:2),18 - 18,TIE,Nic Claxton,BKN,,,,
43,2POINTMISS.BLOCK,1,5:41,Harris BLOCK (1 BLK)MISS Claxton 3' Alley Oop Layup,18 - 18,TIE,Nic Claxton,BKN,,,Joe Harris,OKC
44,REBOUND,1,5:38,Holmgren REBOUND (Off:0 Def:2),18 - 18,TIE,Chet Holmgren,OKC,,,,
45,3POINTMISS,1,5:32,MISS Butler 26' 3PT Jump Shot,18 - 18,TIE,Dario Saric,OKC,,,,
46,REBOUND,1,5:28,Irving REBOUND (Off:0 Def:1),18 - 18,TIE,Kyrie Irving,BKN,,,,
47,2POINT,1,5:19,Durant 10' Driving Finger Roll Layup (5 PTS),18 - 20,2,Kevin Durant,BKN,,,,
48,2POINT,1,5:03,Holmgren 3' Driving Floating Jump Shot (7 PTS),20 - 20,TIE,Chet Holmgren,OKC,,,,
49,3POINT.ASSIST,1,4:50,Harris 27' 3PT Jump Shot (6 PTS) (Irving 4 AST),20 - 23,3,Joe Harris,BKN,Kyrie Irving,BKN,,
50,2POINT.ASSIST,1,4:36,Gilgeous-Alexander 2' Driving Finger Roll Layup (8 PTS) (Holmgren 2 AST),22 - 23,1,Shai Gilgeous-Alexander,OKC,Chet Holmgren,OKC,,
51,FOUL,1,4:21,Simmons S.FOUL (P2.T3) (M.Lindsay),22 - 23,1,Ben Simmons,BKN,Shai Gilgeous-Alexander,OKC,,
52,FTMAKE,1,4:21,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),23 - 23,TIE,Shai Gilgeous-Alexander,OKC,,,,
53,FTMAKE,1,4:21,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),24 - 23,-1,Shai Gilgeous-Alexander,OKC,,,,
54,2POINT,1,4:07,Irving 15' Step Back Jump Shot (4 PTS),24 - 25,1,Kyrie Irving,BKN,,,,
55,FOUL,1,3:57,Claxton S.FOUL (P2.T4) (M.Lindsay),24 - 25,1,Nic Claxton,BKN,Shai Gilgeous-Alexander,OKC,,
56,FTMAKE,1,3:57,Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),25 - 25,TIE,Shai Gilgeous-Alexander,OKC,,,,
57,FTMAKE,1,3:57,Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),26 - 25,-1,Shai Gilgeous-Alexander,OKC,,,,
58,3POINTMISS,1,3:37,MISS Harris 3PT Jump Shot,26 - 25,-1,Joe Harris,BKN,,,,
59,REBOUND,1,3:33,Holmgren REBOUND (Off:0 Def:3),26 - 25,-1,Chet Holmgren,OKC,,,,
60,3POINT.ASSIST,1,3:26,Dort 25' 3PT Jump Shot (4 PTS) (Gilgeous-Alexander 4 AST),29 - 25,-4,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
61,TIMEOUT,1,3:26,Nets Timeout: Regular (Reg.1 Short 0),29 - 25,-4,,,,,,
62,SUB,1,3:26,SUB: O'Neale FOR Harris,29 - 25,-4,Joe Harris,BKN,Royce O'Neale,BKN,,
63,FOUL,1,3:14,Simmons S.FOUL (P3.T5) (T.Brown),29 - 25,-4,Ben Simmons,BKN,Luguentz Dort,OKC,,
64,2POINTMISS,1,3:02,MISS Dort 14' Turnaround Fadeaway Shot,29 - 25,-4,Luguentz Dort,OKC,,,,
65,REBOUND,1,2:59,Claxton REBOUND (Off:0 Def:3),29 - 25,-4,Nic Claxton,BKN,,,,
66,3POINT.ASSIST,1,2:50,O'Neale 3PT Jump Shot (3 PTS) (Irving 5 AST),29 - 28,-1,Royce O'Neale,BKN,Kyrie Irving,BKN,,
67,3POINTMISS,1,2:28,MISS Butler 25' 3PT Jump Shot,29 - 28,-1,Dario Saric,OKC,,,,
68,REBOUND,1,2:25,Claxton REBOUND (Off:0 Def:4),29 - 28,-1,Nic Claxton,BKN,,,,
69,2POINT,1,2:18,Simmons 6' Driving Floating Jump Shot (4 PTS),29 - 30,1,Ben Simmons,BKN,,,,
70,2POINTMISS,1,2:01,MISS Dort 10' Turnaround Jump Shot,29 - 30,1,Luguentz Dort,OKC,,,,
71,REBOUND,1,1:58,Durant REBOUND (Off:0 Def:1),29 - 30,1,Kevin Durant,BKN,,,,
72,2POINTMISS,1,1:49,MISS Durant 15' Pullup Jump Shot,29 - 30,1,Kevin Durant,BKN,,,,
73,REBOUND,1,1:46,Gilgeous-Alexander REBOUND (Off:0 Def:3),29 - 30,1,Shai Gilgeous-Alexander,OKC,,,,
74,2POINT.ASSIST,1,1:39,Holmgren 1' Alley Oop Dunk Shot (9 PTS) (Gilgeous-Alexander 5 AST),31 - 30,-1,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
75,TIMEOUT,1,1:39,Nets Timeout: Regular (Reg.2 Short 0),31 - 30,-1,,,,,,
76,SUB,1,1:39,SUB: Sharpe FOR Durant,31 - 30,-1,Kevin Durant,BKN,Cam Thomas,BKN,,
77,TURNOVER,1,1:25,Simmons Traveling Turnover (P1.T6),31 - 30,-1,Ben Simmons,BKN,,,,
78,3POINTMISS,1,1:07,MISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,31 - 30,-1,Shai Gilgeous-Alexander,OKC,,,,
79,REBOUND,1,1:03,Sharpe REBOUND (Off:0 Def:1),31 - 30,-1,Cam Thomas,BKN,,,,
80,FOUL,1,0:57,Butler P.FOUL (P1.T1) (M.Lindsay),31 - 30,-1,Dario Saric,OKC,Kyrie Irving,BKN,,
81,FTMAKE,1,0:57,Irving Free Throw 1 of 2 (5 PTS),31 - 31,TIE,Kyrie Irving,BKN,,,,
82,FTMAKE,1,0:57,Irving Free Throw 2 of 2 (6 PTS),31 - 32,1,Kyrie Irving,BKN,,,,
83,3POINTMISS,1,0:43,MISS Gilgeous-Alexander 26' 3PT Pullup Jump Shot,31 - 32,1,Shai Gilgeous-Alexander,OKC,,,,
84,REBOUND,1,0:39,Irving REBOUND (Off:0 Def:2),31 - 32,1,Kyrie Irving,BKN,,,,
85,2POINT,1,0:30,Irving 16' Pullup Jump Shot (8 PTS),31 - 34,3,Kyrie Irving,BKN,,,,
86,2POINTMISS,1,0:11,MISS Dort 18' Pullup Jump Shot,31 - 34,3,Luguentz Dort,OKC,,,,
87,REBOUND,1,0:08,Claxton REBOUND (Off:0 Def:5),31 - 34,3,Nic Claxton,BKN,,,,
88,3POINT.ASSIST,1,0:01,Sharpe 24' 3PT Running Jump Shot (3 PTS) (Irving 6 AST),31 - 37,6,Cam Thomas,BKN,Kyrie Irving,BKN,,
89,ENDOFPERIOD,1,0:00,End of 1st Period (7:24 PM EST),31 - 37,6,,,,,,
90,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:27 PM EST),31 - 37,6,,,,,,
91,3POINTMISS,2,11:45,MISS Gilgeous-Alexander 25' 3PT Jump Shot,31 - 37,6,Shai Gilgeous-Alexander,OKC,,,,
92,REBOUND,2,11:41,Claxton REBOUND (Off:0 Def:6),31 - 37,6,Nic Claxton,BKN,,,,
93,2POINTMISS,2,11:33,MISS Claxton 1' Cutting Layup,31 - 37,6,Nic Claxton,BKN,,,,
94,REBOUND,2,11:30,Ousmane Dieng REBOUND (Off:0 Def:1),31 - 37,6,Ousmane Dieng,OKC,,,,
95,2POINT.ASSIST,2,11:22,Gilgeous-Alexander 2' Driving Layup (14 PTS) (Mann 1 AST),33 - 37,4,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
96,FOUL,2,11:07,Mann S.FOUL (P1.T2) (C.Kirkland),33 - 37,4,Tre Mann,OKC,Cam Thomas,BKN,,
97,FTMISS,2,11:07,MISS Thomas Free Throw 1 of 2,33 - 37,4,Cam Thomas,BKN,,,,
98,REBOUND,2,11:07,THUNDER Rebound,33 - 37,4,,,,,,
99,FTMAKE,2,11:07,Thomas Free Throw 2 of 2 (4 PTS),33 - 38,5,Cam Thomas,BKN,,,,
100,2POINTMISS,2,10:53,MISS Dieng 20' Pullup Jump Shot,33 - 38,5,Ousmane Dieng,OKC,,,,
101,REBOUND,2,10:49,Claxton REBOUND (Off:0 Def:7),33 - 38,5,Nic Claxton,BKN,,,,
102,2POINT.ASSIST,2,10:43,Thomas 4' Driving Floating Bank Jump Shot (6 PTS) (Claxton 1 AST),33 - 40,7,Cam Thomas,BKN,Nic Claxton,BKN,,
103,3POINTMISS,2,10:26,MISS Gilgeous-Alexander 26' 3PT Pull-Up Jump Shot,33 - 40,7,Shai Gilgeous-Alexander,OKC,,,,
104,REBOUND,2,10:22,Claxton REBOUND (Off:0 Def:8),33 - 40,7,Nic Claxton,BKN,,,,
105,3POINTMISS,2,10:15,MISS Thomas 25' 3PT Jump Shot,33 - 40,7,Cam Thomas,BKN,,,,
106,REBOUND,2,10:11,Ousmane Dieng REBOUND (Off:0 Def:2),33 - 40,7,Ousmane Dieng,OKC,,,,
107,3POINTMISS,2,9:59,MISS Gilgeous-Alexander 25' 3PT Step Back Jump Shot,33 - 40,7,Shai Gilgeous-Alexander,OKC,,,,
108,REBOUND,2,9:55,Thomas REBOUND (Off:0 Def:1),33 - 40,7,Cam Thomas,BKN,,,,
109,2POINT.ASSIST,2,9:47,Claxton 2' Cutting Dunk Shot (4 PTS) (Thomas 1 AST),33 - 42,9,Nic Claxton,BKN,Cam Thomas,BKN,,
110,STEAL,2,9:29,Claxton STEAL (1 STL),33 - 42,9,Nic Claxton,BKN,,,,
111,2POINTMISS,2,9:24,MISS Thomas 3' Driving Layup,33 - 42,9,Cam Thomas,BKN,,,,
112,REBOUND,2,9:20,Dieng REBOUND (Off:0 Def:3),33 - 42,9,Ousmane Dieng,OKC,,,,
113,2POINT,2,9:13,Gilgeous-Alexander 15' Pullup Jump Shot (16 PTS),35 - 42,7,Shai Gilgeous-Alexander,OKC,,,,
114,2POINT.ASSIST,2,8:59,O'Neale 7' Driving Floating Bank Jump Shot (5 PTS) (Watanabe 1 AST),35 - 44,9,Royce O'Neale,BKN,Yuta Watanabe,BKN,,
115,TIMEOUT,2,8:59,THUNDER Timeout: Regular (Reg.2 Short 0),35 - 44,9,,,,,,
116,SUB,2,8:59,SUB: Hoard FOR Dieng,35 - 44,9,Ousmane Dieng,OKC,Jaylin Williams,OKC,,
117,SUB,2,8:59,SUB: Giddey FOR Mann,35 - 44,9,Tre Mann,OKC,Josh Giddey,OKC,,
118,SUB,2,8:59,SUB: Bazley FOR Butler,35 - 44,9,Dario Saric,OKC,Darius Bazley,OKC,,
119,2POINTMISS,2,8:43,MISS Gilgeous-Alexander 6' Driving Floating Bank Jump Shot,35 - 44,9,Shai Gilgeous-Alexander,OKC,,,,
120,REBOUND,2,8:39,O'Neale REBOUND (Off:0 Def:1),35 - 44,9,Royce O'Neale,BKN,,,,
121,2POINT,2,8:35,Watanabe 2' Cutting Layup (2 PTS),35 - 46,11,Yuta Watanabe,BKN,,,,
122,3POINTMISS,2,8:20,MISS Giddey 24' 3PT Jump Shot,35 - 46,11,Josh Giddey,OKC,,,,
123,REBOUND,2,8:16,Bazley REBOUND (Off:1 Def:0),35 - 46,11,Darius Bazley,OKC,,,,
124,2POINT.ASSIST,2,8:11,Bazley 3' Hook Shot (2 PTS) (Giddey 1 AST),37 - 46,9,Darius Bazley,OKC,Josh Giddey,OKC,,
125,2POINT,2,7:53,Sharpe 16' Step Back Jump Shot (5 PTS),37 - 48,11,Cam Thomas,BKN,,,,
126,FOUL,2,7:40,Thomas S.FOUL (P1.T3) (L.Wood),37 - 48,11,Cam Thomas,BKN,Josh Giddey,OKC,,
127,FTMISS,2,7:40,MISS Giddey Free Throw 1 of 2,37 - 48,11,Josh Giddey,OKC,,,,
128,REBOUND,2,7:40,THUNDER Rebound,37 - 48,11,,,,,,
129,FTMAKE,2,7:40,Giddey Free Throw 2 of 2 (1 PTS),38 - 48,10,Josh Giddey,OKC,,,,
130,STEAL,2,7:25,Gilgeous-Alexander STEAL (1 STL),38 - 48,10,Shai Gilgeous-Alexander,OKC,,,,
131,3POINT.ASSIST,2,7:18,Gilgeous-Alexander 27' 3PT Step Back Jump Shot (19 PTS) (Giddey 2 AST),41 - 48,7,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
132,2POINT,2,7:03,Sharpe 1' Driving Finger Roll Layup (7 PTS),41 - 50,9,Cam Thomas,BKN,,,,
133,2POINT.ASSIST,2,6:47,Hoard 4' Floating Jump Shot (2 PTS) (Bazley 1 AST),43 - 50,7,Jaylin Williams,OKC,Darius Bazley,OKC,,
134,2POINTMISS,2,6:31,MISS Sharpe 21' Pullup Jump Shot,43 - 50,7,Cam Thomas,BKN,,,,
135,REBOUND,2,6:26,Hoard REBOUND (Off:1 Def:0),43 - 50,7,Jaylin Williams,OKC,,,,
136,FOUL,2,6:14,Randolph S.FOUL (P1.T4) (C.Kirkland),43 - 50,7,David Randolph,BKN,Jaylin Williams,OKC,,
137,FTMISS,2,6:14,MISS Williams Free Throw 1 of 2,43 - 50,7,Jaylin Williams,OKC,,,,
138,REBOUND,2,6:14,THUNDER Rebound,43 - 50,7,,,,,,
139,FTMAKE,2,6:14,Williams Free Throw 2 of 2 (3 PTS),44 - 50,6,Jaylin Williams,OKC,,,,
140,2POINTMISS,2,5:58,MISS O'Neale 12' Fadeaway Jumper,44 - 50,6,Royce O'Neale,BKN,,,,
141,REBOUND,2,5:55,Hoard REBOUND (Off:2 Def:0),44 - 50,6,Jaylin Williams,OKC,,,,
142,3POINT.ASSIST,2,5:47,Giddey 3PT Jump Shot (4 PTS) (Bazley 2 AST),47 - 50,3,Josh Giddey,OKC,Darius Bazley,OKC,,
143,2POINT.ASSIST,2,5:27,Sharpe 22' Step Back Jump Shot (9 PTS) (Randolph 1 AST),47 - 52,5,Cam Thomas,BKN,David Randolph,BKN,,
144,3POINTMISS,2,5:07,MISS Gilgeous-Alexander 24' 3PT Jump Shot,47 - 52,5,Shai Gilgeous-Alexander,OKC,,,,
145,REBOUND,2,5:02,Watanabe REBOUND (Off:0 Def:1),47 - 52,5,Yuta Watanabe,BKN,,,,
146,2POINT,2,4:55,Sharpe 13' Pullup Jump Shot (11 PTS),47 - 54,7,Cam Thomas,BKN,,,,
147,3POINTMISS,2,4:34,MISS Giddey 27' 3PT Step Back Jump Shot,47 - 54,7,Josh Giddey,OKC,,,,
148,REBOUND,2,4:30,Randolph REBOUND (Off:0 Def:1),47 - 54,7,David Randolph,BKN,,,,
149,2POINTMISS,2,4:19,MISS Randolph 9' Driving Floating Jump Shot,47 - 54,7,David Randolph,BKN,,,,
150,REBOUND,2,4:15,Sharpe REBOUND (Off:1 Def:1),47 - 54,7,Cam Thomas,BKN,,,,
151,2POINT.ASSIST,2,4:07,Sharpe 2' Cutting Layup (13 PTS) (Watanabe 2 AST),47 - 56,9,Cam Thomas,BKN,Yuta Watanabe,BKN,,
152,SUB,2,4:07,SUB: Dort FOR Gilgeous-Alexander,47 - 56,9,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
153,SUB,2,4:07,SUB: Butler FOR Giddey,47 - 56,9,Josh Giddey,OKC,Dario Saric,OKC,,  
154,3POINTMISS,2,3:51,MISS Butler 26' 3PT Jump Shot,47 - 56,9,Dario Saric,OKC,,,,
155,REBOUND,2,3:47,Randolph REBOUND (Off:0 Def:2),47 - 56,9,David Randolph,BKN,,,,
156,2POINTMISS,2,3:36,MISS Watanabe 10' Pullup Jump Shot,47 - 56,9,Yuta Watanabe,BKN,,,,
157,REBOUND,2,3:32,Hoard REBOUND (Off:3 Def:0),47 - 56,9,Jaylin Williams,OKC,,,,
158,3POINTMISS,2,3:26,MISS Dort 24' 3PT Jump Shot,47 - 56,9,Luguentz Dort,OKC,,,,
159,REBOUND,2,3:22,Randolph REBOUND (Off:0 Def:3),47 - 56,9,David Randolph,BKN,,,,
160,2POINT.ASSIST,2,3:14,O'Neale 2' Cutting Dunk Shot (7 PTS) (Sharpe 1 AST),47 - 58,11,Royce O'Neale,BKN,Cam Thomas,BKN,,
161,TIMEOUT,2,3:14,THUNDER Timeout: Regular (Reg.3 Short 0),47 - 58,11,,,,,,
162,SUB,2,3:14,SUB: Holmgren FOR Hoard,47 - 58,11,Jaylin Williams,OKC,Chet Holmgren,OKC,,
163,SUB,2,3:14,SUB: Ousmane Dieng FOR Bazley,47 - 58,11,Darius Bazley,OKC,Ousmane Dieng,OKC,,
164,SUB,2,3:14,SUB: Irving FOR Thomas,47 - 58,11,Cam Thomas,BKN,Kyrie Irving,BKN,,
165,SUB,2,3:14,SUB: Durant FOR Watanabe,47 - 58,11,Yuta Watanabe,BKN,Kevin Durant,BKN,,
166,2POINT,2,3:04,Ousmane Dieng 13' Turnaround Jump Shot (2 PTS),49 - 58,9,Ousmane Dieng,OKC,,,,
167,2POINT.ASSIST,2,2:42,Durant 2' Driving Reverse Layup (7 PTS) (Irving 7 AST),49 - 60,11,Kevin Durant,BKN,Kyrie Irving,BKN,,
168,3POINTMISS,2,2:29,MISS Ousmane Dieng 26' 3PT Step Back Jump Shot,49 - 60,11,Ousmane Dieng,OKC,,,,
169,REBOUND,2,2:24,Holmgren REBOUND (Off:1 Def:3),49 - 60,11,Chet Holmgren,OKC,,,,
170,3POINT.ASSIST,2,2:16,Butler 25' 3PT Jump Shot (5 PTS) (Dort 2 AST),52 - 60,8,Dario Saric,OKC,Luguentz Dort,OKC,,
171,2POINT,2,2:00,Irving 2' Driving Reverse Layup (10 PTS),52 - 62,10,Kyrie Irving,BKN,,,,
172,2POINTMISS,2,1:47,MISS Holmgren 3' Turnaround Hook Shot,52 - 62,10,Chet Holmgren,OKC,,,,
173,REBOUND,2,1:44,Claxton REBOUND (Off:0 Def:9),52 - 62,10,Nic Claxton,BKN,,,,
174,2POINT.ASSIST,2,1:39,Claxton 1' Alley Oop Dunk Shot (6 PTS) (Irving 8 AST),52 - 64,12,Nic Claxton,BKN,Kyrie Irving,BKN,,
175,TIMEOUT,2,1:39,THUNDER Timeout: Regular (Reg.4 Short 0),52 - 64,12,,,,,,
176,SUB,2,1:39,SUB: Giddey FOR Ousmane Dieng,52 - 64,12,Ousmane Dieng,OKC,Josh Giddey,OKC,,
177,SUB,2,1:39,SUB: Gilgeous-Alexander FOR Butler,52 - 64,12,Dario Saric,OKC,Shai Gilgeous-Alexander,OKC,,
178,3POINTMISS,2,1:25,MISS Giddey 26' 3PT Pull-Up Jump Shot,52 - 64,12,Josh Giddey,OKC,,,,
179,REBOUND,2,1:21,Holmgren REBOUND (Off:1 Def:4),52 - 64,12,Chet Holmgren,OKC,,,,  
180,2POINT.ASSIST,2,1:14,Holmgren 1' Alley Oop Dunk Shot (11 PTS) (Giddey 3 AST),54 - 64,10,Chet Holmgren,OKC,Josh Giddey,OKC,,
181,2POINTMISS,2,0:57,MISS Irving 13' Pull-Up Jump Shot,54 - 64,10,Kyrie Irving,BKN,,,,
182,REBOUND,2,0:53,Dort REBOUND (Off:0 Def:1),54 - 64,10,Luguentz Dort,OKC,,,,
183,2POINTMISS,2,0:47,MISS Dort 19' Pull-Up Jump Shot,54 - 64,10,Luguentz Dort,OKC,,,,  
184,REBOUND,2,0:43,Claxton REBOUND (Off:0 Def:10),54 - 64,10,Nic Claxton,BKN,,,,
185,2POINT,2,0:37,Durant 13' Pull-Up Jump Shot (9 PTS),54 - 66,12,Kevin Durant,BKN,,,,
186,3POINTMISS,2,0:21,MISS Gilgeous-Alexander 27' 3PT Step Back Jump Shot,54 - 66,12,Shai Gilgeous-Alexander,OKC,,,,
187,REBOUND,2,0:17,Claxton REBOUND (Off:0 Def:11),54 - 66,12,Nic Claxton,BKN,,,,
188,2POINT.ASSIST,2,0:09,Irving 5' Driving Floating Jump Shot (12 PTS) (Durant 4 AST),54 - 68,14,Kyrie Irving,BKN,Kevin Durant,BKN,, 
189,3POINTMISS,2,0:02,MISS Giddey 28' 3PT Pull-Up Jump Shot,54 - 68,14,Josh Giddey,OKC,,,,
190,REBOUND,2,0:00,Dort REBOUND (Off:0 Def:2),54 - 68,14,Luguentz Dort,OKC,,,,
191,ENDOFPERIOD,2,0:00,End of 2nd Period (8:26 PM EST),54 - 68,14,,,,,,
192,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:29 PM EST),54 - 68,14,,,,,,
193,2POINT,3,11:44,Durant 5' Turnaround Jump Shot (11 PTS),54 - 70,16,Kevin Durant,BKN,,,,
194,2POINT.ASSIST,3,11:28,Gilgeous-Alexander 2' Driving Layup (21 PTS) (Giddey 4 AST),56 - 70,14,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
195,2POINT.ASSIST,3,11:11,Simmons 2' Cutting Dunk Shot (6 PTS) (Irving 9 AST),56 - 72,16,Ben Simmons,BKN,Kyrie Irving,BKN,,
196,FOUL,3,10:56,Irving P.FOUL (P1.T1) (L.Wood),56 - 72,16,Kyrie Irving,BKN,Shai Gilgeous-Alexander,OKC,,
197,FTMAKE,3,10:56,Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),57 - 72,15,Shai Gilgeous-Alexander,OKC,,,,
198,FTMAKE,3,10:56,Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),58 - 72,14,Shai Gilgeous-Alexander,OKC,,,,
199,2POINT.ASSIST,3,10:37,Durant 13' Pull-Up Jump Shot (13 PTS) (Simmons 1 AST),58 - 74,16,Kevin Durant,BKN,Ben Simmons,BKN,,
