,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
17,3POINT.ASSIST,1,9:25,Melton 25' 3PT Jump Shot (3 PTS) (Harden 2 AST),10 - 5,-5,De'Anthony Melton,PHI,James Harden,PHI,,
18,STEAL.TURNOVER,1,9:10,Gilgeous-Alexander Bad Pass Turnover (P2.T2)Harris STEAL (1 STL),10 - 5,-5,Shai Gilgeous-Alexander,OKC,Tobias Harris,PHI,,
19,2POINT,1,9:05,Harris 1' Driving Dunk (4 PTS),12 - 5,-7,Tobias Harris,PHI,,,,
20,3POINTMISS,1,8:45,MISS Dort 3PT Jump Shot,12 - 5,-7,Luguentz Dort,OKC,,,,
21,REBOUND,1,8:41,Embiid REBOUND (Off:0 Def:2),12 - 5,-7,Joel Embiid,PHI,,,,
22,3POINTMISS,1,8:32,MISS Maxey 25' 3PT Jump Shot,12 - 5,-7,Tyrese Maxey,PHI,,,,
23,REBOUND,1,8:27,Holmgren REBOUND (Off:0 Def:2),12 - 5,-7,Chet Holmgren,OKC,,,,
24,2POINT,1,8:15,Gilgeous-Alexander 1' Layup (2 PTS),12 - 7,-5,Shai Gilgeous-Alexander,OKC,,,,
25,FOUL,1,7:57,Holmgren P.FOUL (P1.T1) (T.Ford),12 - 7,-5,Chet Holmgren,OKC,Joel Embiid,PHI,,
26,SUB,1,7:57,SUB: Jal. Williams FOR Holmgren,12 - 7,-5,Chet Holmgren,OKC,Jalen Williams,OKC,,
27,2POINT,1,7:48,Embiid 15' Fadeaway Jumper (4 PTS),14 - 7,-7,Joel Embiid,PHI,,,,
28,2POINTMISS.BLOCK,1,7:34,MISS Gilgeous-Alexander 2' Driving LayupEmbiid BLOCK (1 BLK),14 - 7,-7,Shai Gilgeous-Alexander,OKC,,,Joel Embiid,PHI
29,REBOUND,1,7:31,Harris REBOUND (Off:0 Def:2),14 - 7,-7,Tobias Harris,PHI,,,,
30,2POINT.ASSIST,1,7:25,Maxey 1' Running Layup (5 PTS) (Harden 3 AST),16 - 7,-9,Tyrese Maxey,PHI,James Harden,PHI,,
31,3POINTMISS,1,7:08,MISS Dort 3PT Jump Shot,16 - 7,-9,Luguentz Dort,OKC,,,,
32,REBOUND,1,7:04,Embiid REBOUND (Off:0 Def:3),16 - 7,-9,Joel Embiid,PHI,,,,
33,3POINT.ASSIST,1,6:54,Harden 25' 3PT Pullup Jump Shot (3 PTS) (Melton 2 AST),19 - 7,-12,James Harden,PHI,De'Anthony Melton,PHI,,
34,TIMEOUT,1,6:52,THUNDER Timeout: Regular (Full 2 Short 0),19 - 7,-12,,,,,,
35,SUB,1,6:52,SUB: Giddey FOR Mann,19 - 7,-12,Josh Giddey,OKC,Tre Mann,OKC,,
36,SUB,1,6:52,SUB: Niang FOR Melton,19 - 7,-12,De'Anthony Melton,PHI,Georges Niang,PHI,,
37,3POINT.ASSIST,1,6:40,Mann 26' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 1 AST),19 - 10,-9,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
38,2POINTMISS,1,6:27,MISS Harden Driving Layup,19 - 10,-9,James Harden,PHI,,,,
39,REBOUND,1,6:23,Gilgeous-Alexander REBOUND (Off:0 Def:1),19 - 10,-9,Shai Gilgeous-Alexander,OKC,,,,
40,2POINT.ASSIST,1,6:18,Dort 2' Layup (5 PTS) (Gilgeous-Alexander 2 AST),19 - 12,-7,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
41,2POINTMISS,1,5:58,MISS Embiid 12' Turnaround Jumper,19 - 12,-7,Joel Embiid,PHI,,,,
42,REBOUND,1,5:54,Jal. Williams REBOUND (Off:0 Def:1),19 - 12,-7,Jalen Williams,OKC,,,,
43,2POINTMISS,1,5:41,MISS Mann 18' Pullup Jump Shot,19 - 12,-7,Tre Mann,OKC,,,,
44,REBOUND,1,5:37,Harden REBOUND (Off:0 Def:1),19 - 12,-7,James Harden,PHI,,,,
45,2POINT,1,5:25,Maxey 1' Driving Layup (7 PTS),21 - 12,-9,Tyrese Maxey,PHI,,,,
46,FOUL,1,5:25,Mann S.FOUL (P1.T2) (K.Fitzgerald),21 - 12,-9,Tre Mann,OKC,Tyrese Maxey,PHI,,
47,SUB,1,5:25,SUB: Harrell FOR Niang,21 - 12,-9,Georges Niang,PHI,Montrezl Harrell,PHI,,
48,SUB,1,5:25,SUB: Melton FOR Maxey,21 - 12,-9,Tyrese Maxey,PHI,De'Anthony Melton,PHI,,
49,SUB,1,5:25,SUB: House Jr. FOR Harris,21 - 12,-9,Tobias Harris,PHI,Danuel House Jr.,PHI,,
50,FTMAKE,1,5:25,Maxey Free Throw 1 of 1 (8 PTS),22 - 12,-10,Tyrese Maxey,PHI,,,,
51,2POINTMISS,1,5:14,MISS Gilgeous-Alexander Floating Jump Shot,22 - 12,-10,Shai Gilgeous-Alexander,OKC,,,,
52,REBOUND,1,5:10,Harrell REBOUND (Off:0 Def:1),22 - 12,-10,Montrezl Harrell,PHI,,,,
53,2POINT,1,4:57,Harrell 1' Layup (2 PTS),24 - 12,-12,Montrezl Harrell,PHI,,,,
54,3POINTMISS,1,4:42,MISS Joe 25' 3PT Jump Shot,24 - 12,-12,Isaiah Joe,OKC,,,,
55,REBOUND,1,4:38,Jal. Williams REBOUND (Off:1 Def:1),24 - 12,-12,Jalen Williams,OKC,,,,
56,3POINTMISS,1,4:35,MISS Joe 27' 3PT Jump Shot,24 - 12,-12,Isaiah Joe,OKC,,,,
57,REBOUND,1,4:31,House Jr. REBOUND (Off:0 Def:1),24 - 12,-12,Danuel House Jr.,PHI,,,,
58,2POINTMISS,1,4:20,MISS Harden 20' Step Back Bank Jump Shot,24 - 12,-12,James Harden,PHI,,,,
59,REBOUND,1,4:15,Mann REBOUND (Off:0 Def:1),24 - 12,-12,Tre Mann,OKC,,,,
60,2POINTMISS,1,4:05,MISS Dort Driving Layup,24 - 12,-12,Luguentz Dort,OKC,,,,
61,REBOUND,1,4:01,Embiid REBOUND (Off:0 Def:4),24 - 12,-12,Joel Embiid,PHI,,,,
62,FOUL,1,3:57,Gilgeous-Alexander P.FOUL (P1.T3) (T.Ford),24 - 12,-12,Shai Gilgeous-Alexander,OKC,James Harden,PHI,,
63,FTMAKE,1,3:57,Harden Free Throw 1 of 2 (4 PTS),25 - 12,-13,James Harden,PHI,,,,
64,SUB,1,3:57,SUB: Giddey FOR Dort,25 - 12,-13,Luguentz Dort,OKC,Josh Giddey,OKC,,
65,SUB,1,3:57,SUB: Muscala FOR Gilgeous-Alexander,25 - 12,-13,Shai Gilgeous-Alexander,OKC,Mike Muscala,OKC,,
66,SUB,1,3:57,SUB: Milton FOR Harden,25 - 12,-13,James Harden,PHI,Shake Milton,PHI,,
67,FTMAKE,1,3:57,Harden Free Throw 2 of 2 (5 PTS),26 - 12,-14,James Harden,PHI,,,,
68,2POINT,1,3:41,Mann 18' Pullup Jump Shot (5 PTS),26 - 14,-12,Tre Mann,OKC,,,,
69,2POINT.ASSIST,1,3:20,Harrell 1' Dunk (4 PTS) (House Jr. 1 AST),28 - 14,-14,Montrezl Harrell,PHI,Danuel House Jr.,PHI,,
70,3POINT.ASSIST,1,3:02,Muscala 26' 3PT Jump Shot (3 PTS) (Mann 1 AST),28 - 17,-11,Mike Muscala,OKC,Tre Mann,OKC,,
71,3POINT,1,2:44,Melton 3PT Jump Shot (6 PTS),31 - 17,-14,De'Anthony Melton,PHI,,,,
72,3POINTMISS,1,2:24,MISS Muscala 3PT Jump Shot,31 - 17,-14,Mike Muscala,OKC,,,,
73,REBOUND,1,2:20,Embiid REBOUND (Off:0 Def:5),31 - 17,-14,Joel Embiid,PHI,,,,
74,FOUL,1,2:14,Mann S.FOUL (P2.T4) (K.Fitzgerald),31 - 17,-14,Tre Mann,OKC,Shake Milton,PHI,,
75,FTMAKE,1,2:14,Milton Free Throw 1 of 2 (1 PTS),32 - 17,-15,Shake Milton,PHI,,,,
76,SUB,1,2:14,SUB: Jay. Williams FOR Mann,32 - 17,-15,Tre Mann,OKC,Jaylin Williams,OKC,,
77,SUB,1,2:14,SUB: Powell FOR Embiid,32 - 17,-15,Joel Embiid,PHI,Dwight Powell,PHI,,
78,FTMAKE,1,2:14,Milton Free Throw 2 of 2 (2 PTS),33 - 17,-16,Shake Milton,PHI,,,,
79,2POINT,1,1:59,Giddey 10' Floating Jump Shot (4 PTS),33 - 19,-14,Josh Giddey,OKC,,,,
80,2POINT,1,1:45,Powell 2' Layup (2 PTS),35 - 19,-16,Dwight Powell,PHI,,,,
81,TURNOVER,1,1:32,Jay. Williams Bad Pass Turnover (P1.T3),35 - 19,-16,Jaylin Williams,OKC,,,,
82,3POINT.ASSIST,1,1:22,House Jr. 25' 3PT Jump Shot (3 PTS) (Milton 1 AST),38 - 19,-19,Danuel House Jr.,PHI,Shake Milton,PHI,,
83,TIMEOUT,1,1:21,THUNDER Timeout: Regular (Full 3 Short 0),38 - 19,-19,,,,,,
84,SUB,1,1:21,SUB: Holmgren FOR Muscala,38 - 19,-19,Mike Muscala,OKC,Chet Holmgren,OKC,,
85,SUB,1,1:21,SUB: Dort FOR Joe,38 - 19,-19,Isaiah Joe,OKC,Luguentz Dort,OKC,,
86,SUB,1,1:21,SUB: Gilgeous-Alexander FOR Jay. Williams,38 - 19,-19,Jaylin Williams,OKC,Shai Gilgeous-Alexander,OKC,,
87,2POINT,1,1:05,Gilgeous-Alexander 15' Pullup Jump Shot (4 PTS),38 - 21,-17,Shai Gilgeous-Alexander,OKC,,,,
88,2POINT.ASSIST,1,0:48,Harrell 2' Layup (6 PTS) (Melton 3 AST),40 - 21,-19,Montrezl Harrell,PHI,De'Anthony Melton,PHI,,
89,2POINTMISS,1,0:32,MISS Giddey 20' Pullup Jump Shot,40 - 21,-19,Josh Giddey,OKC,,,,
90,REBOUND,1,0:28,Milton REBOUND (Off:0 Def:1),40 - 21,-19,Shake Milton,PHI,,,,
91,2POINT,1,0:10,Milton 12' Floating Jump Shot (4 PTS),42 - 21,-21,Shake Milton,PHI,,,,
92,3POINTMISS,1,0:01,MISS Gilgeous-Alexander 28' 3PT Jump Shot,42 - 21,-21,Shai Gilgeous-Alexander,OKC,,,,
93,REBOUND,1,0:00,76ers Rebound,42 - 21,-21,,,,,,
94,ENDOFPERIOD,1,0:00,End of 1st Period (8:26 PM EST),42 - 21,-21,,,,,,
95,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:29 PM EST),42 - 21,-21,,,,,,
96,2POINT,2,11:46,Harrell 2' Layup (8 PTS),44 - 21,-23,Montrezl Harrell,PHI,,,,
97,2POINTMISS,2,11:34,MISS Mann 20' Pullup Jump Shot,44 - 21,-23,Tre Mann,OKC,,,,
98,REBOUND,2,11:31,House Jr. REBOUND (Off:0 Def:2),44 - 21,-23,Danuel House Jr.,PHI,,,,
99,2POINT,2,11:20,Milton 10' Floating Jump Shot (6 PTS),46 - 21,-25,Shake Milton,PHI,,,,
100,TURNOVER,2,11:08,Giddey Bad Pass Turnover (P1.T4),46 - 21,-25,Josh Giddey,OKC,,,,
101,FOUL,2,10:55,Mann P.FOUL (P3.T5) (T.Ford),46 - 21,-25,Tre Mann,OKC,Shake Milton,PHI,,
102,FTMAKE,2,10:55,Milton Free Throw 1 of 2 (7 PTS),47 - 21,-26,Shake Milton,PHI,,,,
103,SUB,2,10:55,SUB: Jal. Williams FOR Mann,47 - 21,-26,Tre Mann,OKC,Jalen Williams,OKC,,
104,FTMAKE,2,10:55,Milton Free Throw 2 of 2 (8 PTS),48 - 21,-27,Shake Milton,PHI,,,,
105,2POINT,2,10:39,Gilgeous-Alexander 1' Driving Layup (6 PTS),48 - 23,-25,Shai Gilgeous-Alexander,OKC,,,,
106,3POINT.ASSIST,2,10:24,Melton 3PT Jump Shot (9 PTS) (Milton 2 AST),51 - 23,-28,De'Anthony Melton,PHI,Shake Milton,PHI,,
107,2POINTMISS.BLOCK,2,10:07,MISS Giddey Driving LayupHarrell BLOCK (1 BLK),51 - 23,-28,Josh Giddey,OKC,,,Montrezl Harrell,PHI
108,REBOUND,2,10:04,House Jr. REBOUND (Off:0 Def:3),51 - 23,-28,Danuel House Jr.,PHI,,,,
109,2POINT,2,9:58,Harrell 2' Layup (10 PTS),53 - 23,-30,Montrezl Harrell,PHI,,,,
110,TIMEOUT,2,9:57,THUNDER Timeout: Regular (Full 4 Short 0),53 - 23,-30,,,,,,
111,SUB,2,9:57,SUB: Muscala FOR Holmgren,53 - 23,-30,Chet Holmgren,OKC,Mike Muscala,OKC,,
112,SUB,2,9:57,SUB: Harden FOR Melton,53 - 23,-30,De'Anthony Melton,PHI,James Harden,PHI,,
113,SUB,2,9:57,SUB: Embiid FOR Harrell,53 - 23,-30,Montrezl Harrell,PHI,Joel Embiid,PHI,,
114,3POINT.ASSIST,2,9:40,Dort 25' 3PT Jump Shot (8 PTS) (Gilgeous-Alexander 3 AST),53 - 26,-27,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
115,2POINT,2,9:28,Harden 12' Floating Jump Shot (7 PTS),55 - 26,-29,James Harden,PHI,,,,
116,2POINTMISS,2,9:13,MISS Giddey Driving Layup,55 - 26,-29,Josh Giddey,OKC,,,,
117,REBOUND,2,9:09,Harden REBOUND (Off:0 Def:2),55 - 26,-29,James Harden,PHI,,,,
118,2POINT.ASSIST,2,9:02,Embiid 2' Layup (6 PTS) (Harden 4 AST),57 - 26,-31,Joel Embiid,PHI,James Harden,PHI,,
119,3POINTMISS,2,8:44,MISS Muscala 3PT Jump Shot,57 - 26,-31,Mike Muscala,OKC,,,,
120,REBOUND,2,8:40,Embiid REBOUND (Off:0 Def:6),57 - 26,-31,Joel Embiid,PHI,,,,
121,3POINTMISS,2,8:30,MISS Harden 25' 3PT Step Back Jump Shot,57 - 26,-31,James Harden,PHI,,,,
122,REBOUND,2,8:26,Gilgeous-Alexander REBOUND (Off:0 Def:2),57 - 26,-31,Shai Gilgeous-Alexander,OKC,,,,
123,2POINT,2,8:17,Gilgeous-Alexander 16' Pullup Jump Shot (8 PTS),57 - 28,-29,Shai Gilgeous-Alexander,OKC,,,,
124,3POINT,2,8:05,Harden 3PT Jump Shot (10 PTS),60 - 28,-32,James Harden,PHI,,,,
125,2POINT,2,7:46,Dort 2' Layup (10 PTS),60 - 30,-30,Luguentz Dort,OKC,,,,
126,FOUL,2,7:32,Muscala OFF.Foul (P1) (K.Fitzgerald),60 - 30,-30,Mike Muscala,OKC,Joel Embiid,PHI,,
127,TURNOVER,2,7:32,Muscala Offensive Foul Turnover (P2.T5),60 - 30,-30,Mike Muscala,OKC,,,,
128,SUB,2,7:32,SUB: Harris FOR House Jr.,60 - 30,-30,Danuel House Jr.,PHI,Tobias Harris,PHI,,
129,2POINT,2,7:20,Embiid 4' Turnaround Bank Hook Shot (8 PTS),62 - 30,-32,Joel Embiid,PHI,,,,
130,2POINT.ASSIST,2,7:02,Giddey 1' Cutting Layup Shot (6 PTS) (Gilgeous-Alexander 4 AST),62 - 32,-30,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
131,3POINTMISS,2,6:49,MISS Harris 25' 3PT Jump Shot,62 - 32,-30,Tobias Harris,PHI,,,,
132,REBOUND,2,6:46,Dort REBOUND (Off:0 Def:1),62 - 32,-30,Luguentz Dort,OKC,,,,
133,TURNOVER,2,6:39,Jal. Williams Lost Ball Turnover (P1.T6),62 - 32,-30,Jalen Williams,OKC,,,,
134,3POINT.ASSIST,2,6:28,Milton 25' 3PT Jump Shot (11 PTS) (Harden 5 AST),65 - 32,-33,Shake Milton,PHI,James Harden,PHI,,
135,TIMEOUT,2,6:26,THUNDER Timeout: Regular (Full 5 Short 0),65 - 32,-33,,,,,,
136,SUB,2,6:26,SUB: Joe FOR Dort,65 - 32,-33,Luguentz Dort,OKC,Isaiah Joe,OKC,,
137,SUB,2,6:26,SUB: Jal. Williams FOR Muscala,65 - 32,-33,Mike Muscala,OKC,Jalen Williams,OKC,,
138,3POINTMISS,2,6:11,MISS Giddey 3PT Jump Shot,65 - 32,-33,Josh Giddey,OKC,,,,
139,REBOUND,2,6:06,Harden REBOUND (Off:0 Def:3),65 - 32,-33,James Harden,PHI,,,,
140,3POINTMISS,2,6:01,MISS Harden 28' 3PT Step Back Jump Shot,65 - 32,-33,James Harden,PHI,,,,
141,REBOUND,2,5:57,Gilgeous-Alexander REBOUND (Off:0 Def:3),65 - 32,-33,Shai Gilgeous-Alexander,OKC,,,,
142,2POINT,2,5:45,Gilgeous-Alexander 18' Pullup Jump Shot (10 PTS),65 - 34,-31,Shai Gilgeous-Alexander,OKC,,,,
143,TURNOVER,2,5:30,Harden Bad Pass Turnover (P1.T1),65 - 34,-31,James Harden,PHI,,,,
144,FOUL,2,5:22,Harris S.FOUL (P1.T1) (T.Ford),65 - 34,-31,Tobias Harris,PHI,Isaiah Joe,OKC,,
145,FTMAKE,2,5:22,Joe Free Throw 1 of 2 (1 PTS),65 - 35,-30,Isaiah Joe,OKC,,,,
146,SUB,2,5:22,SUB: Holmgren FOR Giddey,65 - 35,-30,Josh Giddey,OKC,Chet Holmgren,OKC,,
147,SUB,2,5:22,SUB: Maxey FOR Milton,65 - 35,-30,Shake Milton,PHI,Tyrese Maxey,PHI,,
148,FTMAKE,2,5:22,Joe Free Throw 2 of 2 (2 PTS),65 - 36,-29,Isaiah Joe,OKC,,,,
149,FOUL,2,5:12,Holmgren P.FOUL (P2.T6) (K.Fitzgerald),65 - 36,-29,Chet Holmgren,OKC,Joel Embiid,PHI,,
150,FTMAKE,2,5:12,Embiid Free Throw 1 of 2 (9 PTS),66 - 36,-30,Joel Embiid,PHI,,,,
151,FTMAKE,2,5:12,Embiid Free Throw 2 of 2 (10 PTS),67 - 36,-31,Joel Embiid,PHI,,,,
152,2POINTMISS,2,4:59,MISS Holmgren Driving Layup,67 - 36,-31,Chet Holmgren,OKC,,,,
153,REBOUND,2,4:55,Harris REBOUND (Off:0 Def:3),67 - 36,-31,Tobias Harris,PHI,,,,
154,2POINT.ASSIST,2,4:47,Maxey 2' Layup (10 PTS) (Embiid 1 AST),69 - 36,-33,Tyrese Maxey,PHI,Joel Embiid,PHI,,
155,3POINTMISS,2,4:29,MISS Joe 25' 3PT Jump Shot,69 - 36,-33,Isaiah Joe,OKC,,,,
156,REBOUND,2,4:25,Harris REBOUND (Off:0 Def:4),69 - 36,-33,Tobias Harris,PHI,,,,
157,3POINT,2,4:17,Harden 26' 3PT Step Back Jump Shot (13 PTS),72 - 36,-36,James Harden,PHI,,,,
158,2POINT,2,3:58,Jal. Williams 4' Cutting Layup Shot (2 PTS),72 - 38,-34,Jalen Williams,OKC,,,,
159,FOUL,2,3:47,Jal. Williams S.FOUL (P1.T7) (T.Ford),72 - 38,-34,Jalen Williams,OKC,Tyrese Maxey,PHI,,
160,FTMAKE,2,3:47,Maxey Free Throw 1 of 2 (11 PTS),73 - 38,-35,Tyrese Maxey,PHI,,,,
161,SUB,2,3:47,SUB: Melton FOR Harden,73 - 38,-35,James Harden,PHI,De'Anthony Melton,PHI,,
162,SUB,2,3:47,SUB: Harrell FOR Embiid,73 - 38,-35,Joel Embiid,PHI,Montrezl Harrell,PHI,,
163,SUB,2,3:47,SUB: House Jr. FOR Harris,73 - 38,-35,Tobias Harris,PHI,Danuel House Jr.,PHI,,
164,FTMAKE,2,3:47,Maxey Free Throw 2 of 2 (12 PTS),74 - 38,-36,Tyrese Maxey,PHI,,,,
165,TURNOVER,2,3:35,Gilgeous-Alexander Bad Pass Turnover (P3.T7),74 - 38,-36,Shai Gilgeous-Alexander,OKC,,,,
166,FOUL,2,3:22,Holmgren S.FOUL (P3.T8) (K.Fitzgerald),74 - 38,-36,Chet Holmgren,OKC,Montrezl Harrell,PHI,,
167,FTMAKE,2,3:22,Harrell Free Throw 1 of 2 (11 PTS),75 - 38,-37,Montrezl Harrell,PHI,,,,
168,SUB,2,3:22,SUB: Giddey FOR Holmgren,75 - 38,-37,Chet Holmgren,OKC,Josh Giddey,OKC,,
169,SUB,2,3:22,SUB: Mann FOR Jal. Williams,75 - 38,-37,Jalen Williams,OKC,Tre Mann,OKC,,
170,FTMISS,2,3:22,MISS Harrell Free Throw 2 of 2,75 - 38,-37,Montrezl Harrell,PHI,,,,
171,REBOUND,2,3:20,Mann REBOUND (Off:0 Def:2),75 - 38,-37,Tre Mann,OKC,,,,
172,2POINT,2,3:02,Mann 8' Floating Jump Shot (7 PTS),75 - 40,-35,Tre Mann,OKC,,,,
173,FOUL,2,2:55,Mann P.FOUL (P4.T9) (T.Ford),75 - 40,-35,Tre Mann,OKC,Tyrese Maxey,PHI,,
174,FTMAKE,2,2:55,Maxey Free Throw 1 of 2 (13 PTS),76 - 40,-36,Tyrese Maxey,PHI,,,,
175,FTMAKE,2,2:55,Maxey Free Throw 2 of 2 (14 PTS),77 - 40,-37,Tyrese Maxey,PHI,,,,
176,2POINTMISS,2,2:39,MISS Gilgeous-Alexander 10' Floating Jump Shot,77 - 40,-37,Shai Gilgeous-Alexander,OKC,,,,
177,REBOUND,2,2:35,Melton REBOUND (Off:0 Def:1),77 - 40,-37,De'Anthony Melton,PHI,,,,
178,2POINT,2,2:26,Harrell 2' Dunk (13 PTS),79 - 40,-39,Montrezl Harrell,PHI,,,,
179,3POINT,2,2:09,Mann 27' 3PT Pullup Jump Shot (10 PTS),79 - 43,-36,Tre Mann,OKC,,,,
180,FOUL,2,1:53,Joe S.FOUL (P1.T10) (K.Fitzgerald),79 - 43,-36,Isaiah Joe,OKC,De'Anthony Melton,PHI,,
181,FTMAKE,2,1:53,Melton Free Throw 1 of 2 (10 PTS),80 - 43,-37,De'Anthony Melton,PHI,,,,
182,SUB,2,1:53,SUB: Harden FOR Maxey,80 - 43,-37,Tyrese Maxey,PHI,James Harden,PHI,,
183,FTMAKE,2,1:53,Melton Free Throw 2 of 2 (11 PTS),81 - 43,-38,De'Anthony Melton,PHI,,,,
184,2POINTMISS,2,1:39,MISS Mann 12' Floating Jump Shot,81 - 43,-38,Tre Mann,OKC,,,,
185,REBOUND,2,1:34,House Jr. REBOUND (Off:0 Def:4),81 - 43,-38,Danuel House Jr.,PHI,,,,
186,3POINTMISS,2,1:26,MISS Harden 25' 3PT Step Back Jump Shot,81 - 43,-38,James Harden,PHI,,,,
187,REBOUND,2,1:22,Giddey REBOUND (Off:0 Def:2),81 - 43,-38,Josh Giddey,OKC,,,,
188,2POINT,2,1:09,Gilgeous-Alexander 2' Driving Finger Roll Layup (12 PTS),81 - 45,-36,Shai Gilgeous-Alexander,OKC,,,,
189,3POINT.ASSIST,2,0:58,Melton 25' 3PT Jump Shot (14 PTS) (Harden 6 AST),84 - 45,-39,De'Anthony Melton,PHI,James Harden,PHI,,
190,TURNOVER,2,0:44,Gilgeous-Alexander Lost Ball Turnover (P4.T8),84 - 45,-39,Shai Gilgeous-Alexander,OKC,,,,
191,FOUL,2,0:36,Giddey P.FOUL (P1.T11) (T.Ford),84 - 45,-39,Josh Giddey,OKC,James Harden,PHI,,
192,FTMAKE,2,0:36,Harden Free Throw 1 of 2 (14 PTS),85 - 45,-40,James Harden,PHI,,,,
193,FTMAKE,2,0:36,Harden Free Throw 2 of 2 (15 PTS),86 - 45,-41,James Harden,PHI,,,,
194,3POINTMISS,2,0:25,MISS Mann 28' 3PT Pullup Jump Shot,86 - 45,-41,Tre Mann,OKC,,,,
195,REBOUND,2,0:21,Harrell REBOUND (Off:0 Def:1),86 - 45,-41,Montrezl Harrell,PHI,,,,
196,FOUL,2,0:06,Joe P.FOUL (P2.T12) (K.Fitzgerald),86 - 45,-41,Isaiah Joe,OKC,James Harden,PHI,,
197,FTMAKE,2,0:06,Harden Free Throw 1 of 2 (16 PTS),87 - 45,-42,James Harden,PHI,,,,
198,FTMAKE,2,0:06,Harden Free Throw 2 of 2 (17 PTS),88 - 45,-43,James Harden,PHI,,,,
199,3POINTMISS,2,0:01,MISS Giddey 30' 3PT Pullup Jump Shot,88 - 45,-43,Josh Giddey,OKC,,,,
200,REBOUND,2,0:00,76ers Rebound,88 - 45,-43,,,,,,
201,ENDOFPERIOD,2,0:00,End of 2nd Period (8:56 PM EST),88 - 45,-43,,,,,,
202,STARTOFPERIOD,3,12:00,Start of 3rd Period (9:13 PM EST),88 - 45,-43,,,,,,
203,2POINTMISS,3,11:47,MISS Embiid 5' Turnaround Hook Shot,88 - 45,-43,Joel Embiid,PHI,,,,
204,REBOUND,3,11:42,Holmgren REBOUND (Off:0 Def:3),88 - 45,-43,Chet Holmgren,OKC,,,,
205,3POINTMISS,3,11:35,MISS Dort 26' 3PT Jump Shot,88 - 45,-43,Luguentz Dort,OKC,,,,
206,REBOUND,3,11:31,Harden REBOUND (Off:0 Def:4),88 - 45,-43,James Harden,PHI,,,,
207,3POINT,3,11:24,Maxey 3PT Jump Shot (17 PTS),91 - 45,-46,Tyrese Maxey,PHI,,,,
208,3POINT,3,11:06,Gilgeous-Alexander 26' 3PT Pullup Jump Shot (15 PTS),91 - 48,-43,Shai Gilgeous-Alexander,OKC,,,,
209,FOUL,3,10:52,Holmgren S.FOUL (P4.T1) (S.Wall),91 - 48,-43,Chet Holmgren,OKC,Joel Embiid,PHI,,
210,FTMAKE,3,10:52,Embiid Free Throw 1 of 2 (11 PTS),92 - 48,-44,Joel Embiid,PHI,,,,
