,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
74,FOUL,1,4:29,K. Williams S.FOUL (P2.T5) (J.Capers),21 - 25,4,Kenrich Williams,OKC,Harris,PHI,,
75,FTMAKE,1,4:29,Harris Free Throw 1 of 2 (1 PTS),22 - 25,3,Tobias Harris,PHI,,,,
76,FTMAKE,1,4:29,Harris Free Throw 2 of 2 (2 PTS),23 - 25,2,Tobias Harris,PHI,,,,
77,3POINTMISS,1,4:16,MISS Gilgeous-Alexander 26' 3PT Jump Shot,23 - 25,2,Shai Gilgeous-Alexander,OKC,,,,
78,REBOUND,1,4:13,Melton REBOUND (Off:0 Def:2),23 - 25,2,De'Anthony Melton,PHI,,,,
79,2POINT.ASSIST,1,4:01,Melton 5' Driving Finger Roll Layup (2 PTS) (Harden 2 AST),25 - 25,TIE,De'Anthony Melton,PHI,James Harden,PHI,,
80,FOUL,1,3:52,Dort S.FOUL (P1.T6) (J.Capers),25 - 25,TIE,Luguentz Dort,OKC,Harris,PHI,,
81,FTMAKE,1,3:52,Harris Free Throw 1 of 2 (3 PTS),26 - 25,-1,Tobias Harris,PHI,,,,
82,FTMAKE,1,3:52,Harris Free Throw 2 of 2 (4 PTS),27 - 25,-2,Tobias Harris,PHI,,,,
83,3POINTMISS,1,3:37,MISS K. Williams 25' 3PT Jump Shot,27 - 25,-2,Kenrich Williams,OKC,,,,
84,REBOUND,1,3:34,Harden REBOUND (Off:0 Def:2),27 - 25,-2,James Harden,PHI,,,,
85,2POINT,1,3:24,Embiid 9' Fadeaway Jumper (13 PTS),29 - 25,-4,Joel Embiid,PHI,,,,
86,FOUL,1,3:14,Gilgeous-Alexander S.FOUL (P3.T6) (J.Capers),29 - 25,-4,Shai Gilgeous-Alexander,OKC,Embiid,PHI,,
87,SUB,1,3:14,SUB: Joe FOR K. Williams,29 - 25,-4,Kenrich Williams,OKC,Isaiah Joe,OKC,,
88,FTMAKE,1,3:14,Embiid Free Throw 1 of 2 (14 PTS),30 - 25,-5,Joel Embiid,PHI,,,,
89,FTMAKE,1,3:14,Embiid Free Throw 2 of 2 (15 PTS),31 - 25,-6,Joel Embiid,PHI,,,,
90,3POINTMISS,1,3:00,MISS Joe 25' 3PT Jump Shot,31 - 25,-6,Isaiah Joe,OKC,,,,
91,REBOUND,1,2:57,Embiid REBOUND (Off:0 Def:3),31 - 25,-6,Joel Embiid,PHI,,,,
92,2POINT,1,2:38,Embiid 6' Turnaround Hook Shot (17 PTS),33 - 25,-8,Joel Embiid,PHI,,,,
93,FOUL,1,2:28,Gilgeous-Alexander S.FOUL (P4.T7) (J.Capers),33 - 25,-8,Shai Gilgeous-Alexander,OKC,Embiid,PHI,,
94,SUB,1,2:28,SUB: Wallace FOR Gilgeous-Alexander,33 - 25,-8,Shai Gilgeous-Alexander,OKC,Cason Wallace,OKC,,
95,FTMAKE,1,2:28,Embiid Free Throw 1 of 2 (18 PTS),34 - 25,-9,Joel Embiid,PHI,,,,
96,FTMAKE,1,2:28,Embiid Free Throw 2 of 2 (19 PTS),35 - 25,-10,Joel Embiid,PHI,,,,
97,2POINTMISS,1,2:15,MISS Wallace 2' Driving Finger Roll Layup,35 - 25,-10,Cason Wallace,OKC,,,,
98,REBOUND,1,2:12,Melton REBOUND (Off:0 Def:3),35 - 25,-10,De'Anthony Melton,PHI,,,,
99,3POINT.ASSIST,1,2:06,Harris 26' 3PT Pullup Jump Shot (7 PTS) (Harden 3 AST),38 - 25,-13,Tobias Harris,PHI,James Harden,PHI,,
100,2POINTMISS,1,1:47,MISS Wallace 7' Floating Jump Shot,38 - 25,-13,Cason Wallace,OKC,,,,
101,REBOUND,1,1:44,Embiid REBOUND (Off:0 Def:4),38 - 25,-13,Joel Embiid,PHI,,,,
102,FOUL,1,1:34,Wallace S.FOUL (P2.T8) (J.Capers),38 - 25,-13,Cason Wallace,OKC,Harden,PHI,,
103,FTMAKE,1,1:34,Harden Free Throw 1 of 2 (11 PTS),39 - 25,-14,James Harden,PHI,,,,
104,SUB,1,1:34,SUB: Jal. Williams FOR Wallace,39 - 25,-14,Cason Wallace,OKC,Jalen Williams,OKC,,
105,FTMAKE,1,1:34,Harden Free Throw 2 of 2 (12 PTS),40 - 25,-15,James Harden,PHI,,,,
106,3POINTMISS,1,1:25,MISS Jal. Williams 27' 3PT Jump Shot,40 - 25,-15,Jalen Williams,OKC,,,,
107,REBOUND,1,1:22,Embiid REBOUND (Off:0 Def:5),40 - 25,-15,Joel Embiid,PHI,,,,
108,FOUL,1,1:14,Jal. Williams S.FOUL (P3.T9) (J.Capers),40 - 25,-15,Jalen Williams,OKC,Embiid,PHI,,
109,SUB,1,1:14,SUB: Holmgren FOR Jal. Williams,40 - 25,-15,Jalen Williams,OKC,Chet Holmgren,OKC,,
110,FTMAKE,1,1:14,Embiid Free Throw 1 of 2 (20 PTS),41 - 25,-16,Joel Embiid,PHI,,,,
111,FTMAKE,1,1:14,Embiid Free Throw 2 of 2 (21 PTS),42 - 25,-17,Joel Embiid,PHI,,,,
112,2POINT.ASSIST,1,1:03,Holmgren 15' Step Back Jump Shot (4 PTS) (Dort 3 AST),42 - 27,-15,Chet Holmgren,OKC,Luguentz Dort,OKC,,
113,2POINT,1,0:42,Harden 10' Pullup Jump Shot (14 PTS),44 - 27,-17,James Harden,PHI,,,,
114,2POINTMISS,1,0:32,MISS Holmgren 10' Turnaround Jump Shot,44 - 27,-17,Chet Holmgren,OKC,,,,
115,REBOUND,1,0:29,Embiid REBOUND (Off:0 Def:6),44 - 27,-17,Joel Embiid,PHI,,,,
116,TURNOVER,1,0:23,Harden Traveling Turnover (P1.T3),44 - 27,-17,James Harden,PHI,,,,
117,3POINTMISS,1,0:05,MISS Holmgren 26' 3PT Step Back Jump Shot,44 - 27,-17,Chet Holmgren,OKC,,,,
118,REBOUND,1,0:00,Embiid REBOUND (Off:0 Def:7),44 - 27,-17,Joel Embiid,PHI,,,,
119,ENDOFPERIOD,1,0:00,End of 1st Period (7:12 PM EST),44 - 27,-17,,,,,,
120,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:15 PM EST),44 - 27,-17,,,,,,
121,2POINT,2,11:48,Embiid 12' Fadeaway Jumper (23 PTS),46 - 27,-19,Joel Embiid,PHI,,,,
122,3POINTMISS,2,11:28,MISS Holmgren 27' 3PT Jump Shot,46 - 27,-19,Chet Holmgren,OKC,,,,
123,REBOUND,2,11:24,Melton REBOUND (Off:0 Def:4),46 - 27,-19,De'Anthony Melton,PHI,,,,
124,3POINTMISS,2,11:20,MISS Tucker 26' 3PT Jump Shot,46 - 27,-19,P.J. Tucker,PHI,,,,
125,REBOUND,2,11:17,Holmgren REBOUND (Off:0 Def:1),46 - 27,-19,Chet Holmgren,OKC,,,,
126,2POINT.ASSIST,2,11:12,Gilgeous-Alexander 7' Fadeaway Jumper (21 PTS) (Dort 4 AST),46 - 29,-17,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
127,2POINTMISS,2,10:51,MISS Harden 18' Pullup Jump Shot,46 - 29,-17,James Harden,PHI,,,,
128,REBOUND,2,10:48,Holmgren REBOUND (Off:0 Def:2),46 - 29,-17,Chet Holmgren,OKC,,,,
129,2POINTMISS,2,10:41,MISS Holmgren 15' Turnaround Fadeaway Shot,46 - 29,-17,Chet Holmgren,OKC,,,,
130,REBOUND,2,10:39,Harris REBOUND (Off:0 Def:2),46 - 29,-17,Tobias Harris,PHI,,,,
131,2POINTMISS,2,10:32,MISS Harris 5' Driving Floating Jump Shot,46 - 29,-17,Tobias Harris,PHI,,,,
132,REBOUND,2,10:29,Holmgren REBOUND (Off:0 Def:3),46 - 29,-17,Chet Holmgren,OKC,,,,
133,FOUL,2,10:19,Harden S.FOUL (P2.T3) (J.Capers),46 - 29,-17,James Harden,PHI,Shai Gilgeous-Alexander,OKC,,
134,SUB,2,10:19,SUB: Tucker FOR Embiid,46 - 29,-17,Joel Embiid,PHI,P.J. Tucker,PHI,,
135,FTMAKE,2,10:19,Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),46 - 30,-16,Shai Gilgeous-Alexander,OKC,,,,
136,FTMAKE,2,10:19,Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),46 - 31,-15,Shai Gilgeous-Alexander,OKC,,,,
137,2POINT,2,10:01,Harden 13' Fadeaway Jumper (16 PTS),48 - 31,-17,James Harden,PHI,,,,
138,2POINT.ASSIST,2,9:45,Holmgren 5' Driving Finger Roll Layup (6 PTS) (Dort 5 AST),48 - 33,-15,Chet Holmgren,OKC,Luguentz Dort,OKC,,
139,FOUL,2,9:38,Harris P.FOUL (P1.T1) (J.Capers),48 - 33,-15,Tobias Harris,PHI,Chet Holmgren,OKC,,
140,FTMAKE,2,9:38,Holmgren Free Throw 1 of 1 (7 PTS),48 - 34,-14,Chet Holmgren,OKC,,,,
141,2POINTMISS,2,9:24,MISS Melton 12' Pull Up Jump Shot,48 - 34,-14,De'Anthony Melton,PHI,,,,
142,REBOUND,2,9:21,Dort REBOUND (Off:1 Def:4),48 - 34,-14,Luguentz Dort,OKC,,,,
143,2POINTMISS,2,9:11,MISS Gilgeous-Alexander 14' Pullup Jump Shot,48 - 34,-14,Shai Gilgeous-Alexander,OKC,,,,
144,REBOUND,2,9:08,Tucker REBOUND (Off:0 Def:1),48 - 34,-14,P.J. Tucker,PHI,,,,
145,2POINT,2,8:58,Harden 9' Fadeaway Jumper (18 PTS),50 - 34,-16,James Harden,PHI,,,,
146,TURNOVER,2,8:46,Holmgren Traveling Turnover (P1.T2),50 - 34,-16,Chet Holmgren,OKC,,,,
147,SUB,2,8:46,SUB: Joe FOR Holmgren,50 - 34,-16,Chet Holmgren,OKC,Isaiah Joe,OKC,,
148,2POINTMISS,2,8:31,MISS Harden 17' Pullup Jump Shot,50 - 34,-16,James Harden,PHI,,,,
149,REBOUND,2,8:29,Dort REBOUND (Off:1 Def:5),50 - 34,-16,Luguentz Dort,OKC,,,,
150,3POINT.ASSIST,2,8:17,Gilgeous-Alexander 25' 3PT Jump Shot (26 PTS) (Joe 1 AST),50 - 37,-13,Shai Gilgeous-Alexander,OKC,Isaiah Joe,OKC,,
151,3POINTMISS,2,8:01,MISS Harden 27' 3PT Jump Shot,50 - 37,-13,James Harden,PHI,,,,
152,REBOUND,2,7:58,Gilgeous-Alexander REBOUND (Off:0 Def:2),50 - 37,-13,Shai Gilgeous-Alexander,OKC,,,,
153,3POINTMISS,2,7:52,MISS Joe 26' 3PT Jump Shot,50 - 37,-13,Isaiah Joe,OKC,,,,
154,REBOUND,2,7:49,Harris REBOUND (Off:0 Def:3),50 - 37,-13,Tobias Harris,PHI,,,,
155,2POINT,2,7:41,Harris 13' Pullup Jump Shot (9 PTS),52 - 37,-15,Tobias Harris,PHI,,,,
156,FOUL,2,7:29,Dort S.FOUL (P2.T10) (J.Capers),52 - 37,-15,Luguentz Dort,OKC,Tucker,PHI,,
157,SUB,2,7:29,SUB: Jal. Williams FOR Joe,52 - 37,-15,Isaiah Joe,OKC,Jalen Williams,OKC,,
158,FTMAKE,2,7:29,Tucker Free Throw 1 of 2 (1 PTS),53 - 37,-16,P.J. Tucker,PHI,,,,
159,FTMAKE,2,7:29,Tucker Free Throw 2 of 2 (2 PTS),54 - 37,-17,P.J. Tucker,PHI,,,,
160,2POINT,2,7:17,Gilgeous-Alexander 11' Fadeaway Jumper (28 PTS),54 - 39,-15,Shai Gilgeous-Alexander,OKC,,,,
161,FOUL,2,7:05,Jal. Williams S.FOUL (P4.T11) (J.Capers),54 - 39,-15,Jalen Williams,OKC,Harden,PHI,,
162,SUB,2,7:05,SUB: K. Williams FOR Jal. Williams,54 - 39,-15,Jalen Williams,OKC,Kenrich Williams,OKC,,
163,FTMISS,2,7:05,MISS Harden Free Throw 1 of 2,54 - 39,-15,James Harden,PHI,,,,
164,REBOUND,2,7:05,THUNDER Rebound,54 - 39,-15,,,,,,
165,FTMAKE,2,7:05,Harden Free Throw 2 of 2 (19 PTS),55 - 39,-16,James Harden,PHI,,,,
166,2POINT,2,6:52,K. Williams 16' Pullup Jump Shot (2 PTS),55 - 41,-14,Kenrich Williams,OKC,,,,
167,TURNOVER,2,6:37,Gilgeous-Alexander Bad Pass Turnover (P2.T4),55 - 41,-14,Shai Gilgeous-Alexander,OKC,,,,
168,SUB,2,6:37,SUB: Holmgren FOR K. Williams,55 - 41,-14,Kenrich Williams,OKC,Chet Holmgren,OKC,,
169,SUB,2,6:37,SUB: McDaniels FOR Harden,55 - 41,-14,James Harden,PHI,Jaden McDaniels,PHI,,
170,3POINT.ASSIST,2,6:25,McDaniels 26' 3PT Jump Shot (3 PTS) (Melton 1 AST),58 - 41,-17,Jaden McDaniels,PHI,De'Anthony Melton,PHI,,
171,2POINT.ASSIST,2,6:08,Holmgren 13' Step Back Jump Shot (9 PTS) (Gilgeous-Alexander 2 AST),58 - 43,-15,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
172,2POINT.ASSIST,2,5:49,McDaniels 3' Driving Layup (5 PTS) (Melton 2 AST),60 - 43,-17,Jaden McDaniels,PHI,De'Anthony Melton,PHI,,
173,3POINTMISS,2,5:31,MISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,60 - 43,-17,Shai Gilgeous-Alexander,OKC,,,,
174,REBOUND,2,5:28,Holmgren REBOUND (Off:0 Def:4),60 - 43,-17,Chet Holmgren,OKC,,,,
175,3POINTMISS,2,5:25,MISS Holmgren 26' 3PT Pullup Jump Shot,60 - 43,-17,Chet Holmgren,OKC,,,,
176,REBOUND,2,5:22,McDaniels REBOUND (Off:0 Def:1),60 - 43,-17,Jaden McDaniels,PHI,,,,
177,FOUL,2,5:18,Holmgren P.FOUL (P2.T3) (J.Capers),60 - 43,-17,Chet Holmgren,OKC,McDaniels,PHI,,
178,2POINTMISS,2,4:58,MISS McDaniels 15' Pullup Jump Shot,60 - 43,-17,Jaden McDaniels,PHI,,,,
179,REBOUND,2,4:54,Melton REBOUND (Off:0 Def:5),60 - 43,-17,De'Anthony Melton,PHI,,,,
180,2POINT.ASSIST,2,4:49,Harris 5' Driving Layup (11 PTS) (Melton 3 AST),62 - 43,-19,Tobias Harris,PHI,De'Anthony Melton,PHI,,
181,FOUL,2,4:38,Dort P.FOUL (P3.T12) (J.Capers),62 - 43,-19,Luguentz Dort,OKC,Harris,PHI,,
182,SUB,2,4:38,SUB: Hill FOR McDaniels,62 - 43,-19,Jaden McDaniels,PHI,Tyrese Maxey,PHI,,
183,FTMAKE,2,4:38,Harris Free Throw 1 of 2 (12 PTS),63 - 43,-20,Tobias Harris,PHI,,,,
184,SUB,2,4:38,SUB: Wallace FOR Dort,63 - 43,-20,Luguentz Dort,OKC,Cason Wallace,OKC,,
185,FTMAKE,2,4:38,Harris Free Throw 2 of 2 (13 PTS),64 - 43,-21,Tobias Harris,PHI,,,,
186,2POINTMISS,2,4:18,MISS Gilgeous-Alexander 10' Fadeaway Jumper,64 - 43,-21,Shai Gilgeous-Alexander,OKC,,,,
187,REBOUND,2,4:16,Hill REBOUND (Off:0 Def:1),64 - 43,-21,Tyrese Maxey,PHI,,,,
188,3POINTMISS,2,4:03,MISS Tucker 26' 3PT Jump Shot,64 - 43,-21,P.J. Tucker,PHI,,,,
189,REBOUND,2,4:00,Wallace REBOUND (Off:1 Def:2),64 - 43,-21,Cason Wallace,OKC,,,,
190,3POINT.ASSIST,2,3:48,Wallace 26' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 3 AST),64 - 46,-18,Cason Wallace,OKC,Shai Gilgeous-Alexander,OKC,,
191,TURNOVER,2,3:30,Harris Lost Ball Turnover (P1.T4),64 - 46,-18,Tobias Harris,PHI,,,,
192,2POINTMISS,2,3:16,MISS Wallace 16' Pullup Jump Shot,64 - 46,-18,Cason Wallace,OKC,,,,
193,REBOUND,2,3:12,Melton REBOUND (Off:0 Def:6),64 - 46,-18,De'Anthony Melton,PHI,,,,
194,3POINT.ASSIST,2,3:03,Hill 26' 3PT Jump Shot (3 PTS) (Melton 4 AST),67 - 46,-21,Tyrese Maxey,PHI,De'Anthony Melton,PHI,,
195,TIMEOUT,2,3:02,THUNDER Timeout: Regular (Reg.2 Short 0),67 - 46,-21,,,,,,
197,SUB,2,3:02,SUB: Jal. Williams FOR Wallace,67 - 46,-21,Cason Wallace,OKC,Jalen Williams,OKC,,
198,SUB,2,3:02,SUB: Jaylen FOR Holmgren,67 - 46,-21,Chet Holmgren,OKC,Jaylen Williams,OKC,,
199,2POINTMISS,2,2:49,MISS Harris 17' Fadeaway Jumper,67 - 46,-21,Tobias Harris,PHI,,,,
200,REBOUND,2,2:46,Jal. Williams REBOUND (Off:0 Def:1),67 - 46,-21,Jalen Williams,OKC,,,,
201,2POINT.ASSIST,2,2:33,Jaylen Williams 13' Pullup Jump Shot (2 PTS) (Gilgeous-Alexander 4 AST),67 - 48,-19,Jaylen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
202,FOUL,2,2:12,Melton P.FOUL (P1.T2) (J.Capers),67 - 48,-19,De'Anthony Melton,PHI,Shai Gilgeous-Alexander,OKC,,
203,FTMAKE,2,2:12,Gilgeous-Alexander Free Throw 1 of 2 (29 PTS),68 - 48,-20,Shai Gilgeous-Alexander,OKC,,,,
204,FTMAKE,2,2:12,Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),69 - 48,-21,Shai Gilgeous-Alexander,OKC,,,,
