,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
45,2POINT.ASSIST,1,3:45,Gilgeous-Alexander 12' Fadeaway Jumper (6 PTS) (Williams 1 AST),19 - 22,-3,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
46,2POINT,1,3:27,Thompson 17' Pullup Jump Shot (7 PTS),19 - 24,-5,Klay Thompson,GSW,,,,
47,SUB,1,3:15,SUB: Mann FOR Young,19 - 24,-5,Joe Young,OKC,Tre Mann,OKC,,
48,TURNOVER,1,3:01,Thompson Bad Pass Turnover (P1.T1),19 - 24,-5,Klay Thompson,GSW,,,,
49,STEAL,1,3:01,Dort STEAL,19 - 24,-5,Luguentz Dort,OKC,,,,
50,3POINT,1,2:50,Dort 23' 3PT Catch and Shoot (5 PTS),22 - 24,-2,Luguentz Dort,OKC,,,,
51,FOUL,1,2:35,Wiseman Shooting Foul (P1),22 - 24,-2,James Wiseman,GSW,Darius Bazley,OKC,,
52,FTMAKE,1,2:35,Bazley Free Throw 1 of 2 (3 PTS),23 - 24,-1,Darius Bazley,OKC,,,,
53,FTMISS,1,2:35,MISS Bazley Free Throw 2 of 2,23 - 24,-1,Darius Bazley,OKC,,,,
54,REBOUND,1,2:34,Thompson REBOUND (Off:0 Def:2),23 - 24,-1,Klay Thompson,GSW,,,,
55,3POINT.ASSIST,1,2:18,Curry 27' 3PT Jump Shot (11 PTS) (Green 2 AST),23 - 27,-4,Stephen Curry,GSW,Draymond Green,GSW,,
56,TURNOVER,1,2:05,Mann Bad Pass Turnover (P1.T2),23 - 27,-4,Tre Mann,OKC,,,,
57,STEAL,1,2:05,Green STEAL,23 - 27,-4,Draymond Green,GSW,,,,
58,2POINT,1,1:50,Wiggins 10' Running Jump Shot (7 PTS),23 - 29,-6,Andrew Wiggins,GSW,,,,
59,SUB,1,1:45,SUB: Bazley FOR Dort,23 - 29,-6,Luguentz Dort,OKC,Darius Bazley,OKC,,
60,3POINTMISS,1,1:30,MISS Gilgeous-Alexander 26' 3PT Jump Shot,23 - 29,-6,Shai Gilgeous-Alexander,OKC,,,,
61,REBOUND,1,1:28,Green REBOUND (Off:0 Def:3),23 - 29,-6,Draymond Green,GSW,,,,
62,2POINT.ASSIST,1,1:12,Thompson 15' Jump Shot (9 PTS) (Curry 4 AST),23 - 31,-8,Klay Thompson,GSW,Stephen Curry,GSW,,
63,2POINTMISS,1,0:58,MISS Williams 14' Fadeaway Jumper,23 - 31,-8,Kenrich Williams,OKC,,,,
64,REBOUND,1,0:55,Wiseman REBOUND (Off:0 Def:4),23 - 31,-8,James Wiseman,GSW,,,,
65,2POINT,1,0:40,Wiseman 6' Layup (2 PTS),23 - 33,-10,James Wiseman,GSW,,,,
66,TURNOVER,1,0:28,Bazley Bad Pass Turnover (P1.T3),23 - 33,-10,Darius Bazley,OKC,,,,
67,STEAL,1,0:28,Curry STEAL,23 - 33,-10,Stephen Curry,GSW,,,,
68,3POINT,1,0:10,Curry 25' 3PT Step Back Jump Shot (14 PTS),23 - 36,-13,Stephen Curry,GSW,,,,
69,FOUL,1,0:02,Green Personal Foul (P2),23 - 36,-13,Draymond Green,GSW,Tre Mann,OKC,,
70,FTMAKE,1,0:02,Mann Free Throw 1 of 1 (1 PTS),24 - 36,-12,Tre Mann,OKC,,,,
71,ENDOFPERIOD,1,0:00,End of 1st Period,24 - 36,-12,,,,,,
72,STARTOFPERIOD,2,12:00,Start of 2nd Period,24 - 36,-12,,,,,,
73,SUB,2,12:00,SUB: Poole FOR Curry,24 - 36,-12,Stephen Curry,GSW,Jordan Poole,GSW,,
74,SUB,2,12:00,SUB: Diallo FOR Gilgeous-Alexander,24 - 36,-12,Shai Gilgeous-Alexander,OKC,Hamidou Diallo,OKC,,
75,3POINT,2,11:45,Poole 23' 3PT Jump Shot (3 PTS),24 - 39,-15,Jordan Poole,GSW,,,,
76,2POINT.ASSIST,2,11:27,Bazley 10' Layup (5 PTS) (Mann 1 AST),26 - 39,-13,Darius Bazley,OKC,Tre Mann,OKC,,
77,FOUL,2,11:10,Diallo Shooting Foul (P1),26 - 39,-13,Hamidou Diallo,OKC,Andrew Wiggins,GSW,,
78,FTMAKE,2,11:10,Wiggins Free Throw 1 of 2 (8 PTS),26 - 40,-14,Andrew Wiggins,GSW,,,,
79,FTMISS,2,11:10,MISS Wiggins Free Throw 2 of 2,26 - 40,-14,Andrew Wiggins,GSW,,,,
80,REBOUND,2,11:09,Williams REBOUND (Off:0 Def:3),26 - 40,-14,Kenrich Williams,OKC,,,,
81,2POINTMISS,2,10:50,MISS Williams 8' Bank Shot,26 - 40,-14,Kenrich Williams,OKC,,,,
82,REBOUND,2,10:47,Thompson REBOUND (Off:0 Def:3),26 - 40,-14,Klay Thompson,GSW,,,,
83,3POINTMISS,2,10:30,MISS Thompson 27' 3PT Catch and Shoot,26 - 40,-14,Klay Thompson,GSW,,,,
84,REBOUND,2,10:28,Bazley REBOUND (Off:0 Def:4),26 - 40,-14,Darius Bazley,OKC,,,,
85,2POINT.ASSIST,2,10:13,Mann 12' Layup (3 PTS) (Diallo 1 AST),28 - 40,-12,Tre Mann,OKC,Hamidou Diallo,OKC,,
86,TURNOVER,2,9:59,Poole Lost Ball Turnover (P1.T1),28 - 40,-12,Jordan Poole,GSW,,,,
87,STEAL,2,9:59,Diallo STEAL,28 - 40,-12,Hamidou Diallo,OKC,,,,
88,2POINT,2,9:43,Diallo 14' Jump Shot (2 PTS),30 - 40,-10,Hamidou Diallo,OKC,,,,
89,FOUL,2,9:25,Green Personal Foul (P3),30 - 40,-10,Draymond Green,GSW,Tre Mann,OKC,,
90,FTMAKE,2,9:25,Mann Free Throw 1 of 1 (4 PTS),31 - 40,-9,Tre Mann,OKC,,,,
91,SUB,2,9:25,SUB: Green FOR Looney,31 - 40,-9,Draymond Green,GSW,Kevon Looney,GSW,,
92,3POINT.ASSIST,2,9:08,Thompson 26' 3PT Jump Shot (12 PTS) (Wiggins 1 AST),31 - 43,-12,Klay Thompson,GSW,Andrew Wiggins,GSW,,
93,2POINTMISS,2,8:54,MISS Diallo 16' Pullup Jump Shot,31 - 43,-12,Hamidou Diallo,OKC,,,,
94,REBOUND,2,8:51,Wiseman REBOUND (Off:0 Def:5),31 - 43,-12,James Wiseman,GSW,,,,
95,2POINT,2,8:35,Wiggins 6' Driving Layup (10 PTS),31 - 45,-14,Andrew Wiggins,GSW,,,,
96,TURNOVER,2,8:18,Mann Bad Pass Turnover (P2.T3),31 - 45,-14,Tre Mann,OKC,,,,
97,STEAL,2,8:18,Poole STEAL,31 - 45,-14,Jordan Poole,GSW,,,,
98,2POINT.ASSIST,2,8:00,Wiseman 8' Dunk (4 PTS) (Poole 1 AST),31 - 47,-16,James Wiseman,GSW,Jordan Poole,GSW,,
99,TIMEOUT,2,7:50,THUNDER Timeout: Regular,31 - 47,-16,,,,,,
100,SUB,2,7:50,SUB: Gilgeous-Alexander FOR Mann,31 - 47,-16,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
101,2POINT,2,7:34,Gilgeous-Alexander 8' Driving Layup (6 PTS),33 - 47,-14,Shai Gilgeous-Alexander,OKC,,,,
102,3POINTMISS,2,7:18,MISS Poole 24' 3PT Pullup Jump Shot,33 - 47,-14,Jordan Poole,GSW,,,,
103,REBOUND,2,7:15,Bazley REBOUND (Off:1 Def:4),33 - 47,-14,Darius Bazley,OKC,,,,
104,2POINT,2,7:00,Bazley 6' Putback Layup (7 PTS),35 - 47,-12,Darius Bazley,OKC,,,,
105,FOUL,2,6:45,Looney Shooting Foul (P1),35 - 47,-12,Kevon Looney,GSW,Darius Bazley,OKC,,
106,FTMAKE,2,6:45,Bazley Free Throw 1 of 1 (8 PTS),36 - 47,-11,Darius Bazley,OKC,,,,
107,2POINTMISS,2,6:30,MISS Thompson 18' Fadeaway Jumper,36 - 47,-11,Klay Thompson,GSW,,,,
108,REBOUND,2,6:27,Diallo REBOUND (Off:0 Def:3),36 - 47,-11,Hamidou Diallo,OKC,,,,
109,3POINT,2,6:12,Gilgeous-Alexander 25' 3PT Pullup Jump Shot (9 PTS),39 - 47,-8,Shai Gilgeous-Alexander,OKC,,,,
110,2POINT.ASSIST,2,5:56,Wiseman 8' Hook Shot (6 PTS) (Poole 2 AST),39 - 49,-10,James Wiseman,GSW,Jordan Poole,GSW,,
111,2POINTMISS,2,5:40,MISS Williams 14' Jump Shot,39 - 49,-10,Kenrich Williams,OKC,,,,
112,REBOUND,2,5:37,Looney REBOUND (Off:0 Def:1),39 - 49,-10,Kevon Looney,GSW,,,,
113,2POINT,2,5:22,Thompson 10' Pullup Jump Shot (14 PTS),39 - 51,-12,Klay Thompson,GSW,,,,
114,TURNOVER,2,5:05,Bazley Lost Ball Turnover (P2.T4),39 - 51,-12,Darius Bazley,OKC,,,,
115,STEAL,2,5:05,Wiggins STEAL,39 - 51,-12,Andrew Wiggins,GSW,,,,
116,2POINT,2,4:49,Wiggins 12' Driving Layup (12 PTS),39 - 53,-14,Andrew Wiggins,GSW,,,,
117,FOUL,2,4:35,Adams Personal Foul (P1),39 - 53,-14,Steven Adams,OKC,James Wiseman,GSW,,
118,FTMAKE,2,4:35,Wiseman Free Throw 1 of 2 (7 PTS),39 - 54,-15,James Wiseman,GSW,,,,
119,FTMAKE,2,4:35,Wiseman Free Throw 2 of 2 (8 PTS),39 - 56,-17,James Wiseman,GSW,,,,
120,3POINTMISS,2,4:20,MISS Gilgeous-Alexander 27' 3PT Catch and Shoot,39 - 56,-17,Shai Gilgeous-Alexander,OKC,,,,
121,REBOUND,2,4:17,Thompson REBOUND (Off:0 Def:4),39 - 56,-17,Klay Thompson,GSW,,,,
122,3POINT,2,4:00,Poole 24' 3PT Jump Shot (6 PTS),39 - 59,-20,Jordan Poole,GSW,,,,
123,TIMEOUT,2,3:50,THUNDER Timeout: Regular,39 - 59,-20,,,,,,
124,SUB,2,3:50,SUB: Dort FOR Williams,39 - 59,-20,Kenrich Williams,OKC,Luguentz Dort,OKC,,
125,2POINT.ASSIST,2,3:34,Dort 8' Layup (7 PTS) (Gilgeous-Alexander 1 AST),41 - 59,-18,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
126,FOUL,2,3:20,Thompson Personal Foul (P2),41 - 59,-18,Klay Thompson,GSW,Hamidou Diallo,OKC,,
127,FTMISS,2,3:20,MISS Diallo Free Throw 1 of 2,41 - 59,-18,Hamidou Diallo,OKC,,,,
128,FTMAKE,2,3:20,Diallo Free Throw 2 of 2 (3 PTS),42 - 59,-17,Hamidou Diallo,OKC,,,,
129,3POINT.ASSIST,2,3:02,Wiggins 26' 3PT Jump Shot (15 PTS) (Looney 1 AST),42 - 62,-20,Andrew Wiggins,GSW,Kevon Looney,GSW,,
130,2POINTMISS,2,2:48,MISS Gilgeous-Alexander 17' Jump Shot,42 - 62,-20,Shai Gilgeous-Alexander,OKC,,,,
131,REBOUND,2,2:45,Wiseman REBOUND (Off:0 Def:6),42 - 62,-20,James Wiseman,GSW,,,,
132,3POINTMISS,2,2:30,MISS Poole 25' 3PT Pullup Jump Shot,42 - 62,-20,Jordan Poole,GSW,,,,
133,REBOUND,2,2:27,Dort REBOUND (Off:0 Def:3),42 - 62,-20,Luguentz Dort,OKC,,,,
134,2POINT,2,2:12,Diallo 15' Jump Shot (5 PTS),44 - 62,-18,Hamidou Diallo,OKC,,,,
135,TURNOVER,2,1:59,Wiseman Bad Pass Turnover (P1.T1),44 - 62,-18,James Wiseman,GSW,,,,
136,STEAL,2,1:59,Bazley STEAL,44 - 62,-18,Darius Bazley,OKC,,,,
137,2POINT.ASSIST,2,1:45,Gilgeous-Alexander 10' Layup (11 PTS) (Bazley 1 AST),46 - 62,-16,Shai Gilgeous-Alexander,OKC,Darius Bazley,OKC,,
138,FOUL,2,1:30,Looney Personal Foul (P2),46 - 62,-16,Kevon Looney,GSW,Diallo,OKC,,
139,FTMAKE,2,1:30,Diallo Free Throw 1 of 2 (6 PTS),47 - 62,-15,Hamidou Diallo,OKC,,,,
140,FTMAKE,2,1:30,Diallo Free Throw 2 of 2 (7 PTS),48 - 62,-14,Hamidou Diallo,OKC,,,,
141,3POINT,2,1:15,Thompson 26' 3PT Jump Shot (17 PTS),48 - 65,-17,Klay Thompson,GSW,,,,
142,2POINTMISS,2,1:00,MISS Bazley 8' Layup,48 - 65,-17,Darius Bazley,OKC,,,,
143,REBOUND,2,0:58,Looney REBOUND (Off:0 Def:2),48 - 65,-17,Kevon Looney,GSW,,,,
144,3POINT,2,0:43,Poole 23' 3PT Pullup Jump Shot (9 PTS),48 - 68,-20,Jordan Poole,GSW,,,,
145,2POINT,2,0:30,Gilgeous-Alexander 12' Floating Jump Shot (13 PTS),50 - 68,-18,Shai Gilgeous-Alexander,OKC,,,,
146,FOUL,2,0:15,Wiseman Personal Foul (P2),50 - 68,-18,James Wiseman,GSW,Diallo,OKC,,
147,FTMAKE,2,0:15,Diallo Free Throw 1 of 1 (8 PTS),51 - 68,-17,Hamidou Diallo,OKC,,,,
148,3POINT,2,0:10,Thompson 27' 3PT Catch and Shoot (20 PTS),51 - 71,-20,Klay Thompson,GSW,,,,
149,TIMEOUT,2,0:03,THUNDER Timeout: Regular,51 - 71,-20,,,,,,
150,SUB,2,0:03,SUB: Curry FOR Poole,51 - 71,-20,Jordan Poole,GSW,Stephen Curry,GSW,,
151,2POINTMISS,2,0:02,MISS Gilgeous-Alexander 18' Pullup Jump Shot,51 - 71,-20,Shai Gilgeous-Alexander,OKC,,,,
152,REBOUND,2,0:00,Looney REBOUND (Off:0 Def:3),51 - 71,-20,Kevon Looney,GSW,,,,
153,ENDOFPERIOD,2,0:00,End of 2nd Period,51 - 71,-20,,,,,,
154,STARTOFPERIOD,3,12:00,Start of 3rd Period,51 - 71,-20,,,,,,
155,SUB,3,12:00,SUB: Mann FOR Gilgeous-Alexander,51 - 71,-20,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
156,3POINT,3,11:45,Curry 28' 3PT Jump Shot (17 PTS),51 - 74,-23,Stephen Curry,GSW,,,,
157,2POINT,3,11:30,Mann 12' Jump Shot (6 PTS),53 - 74,-21,Tre Mann,OKC,,,,
158,FOUL,3,11:15,Adams Shooting Foul (P2),53 - 74,-21,Steven Adams,OKC,Wiggins,GSW,,
159,FTMAKE,3,11:15,Wiggins Free Throw 1 of 2 (16 PTS),53 - 75,-22,Andrew Wiggins,GSW,,,,
160,FTMISS,3,11:15,MISS Wiggins Free Throw 2 of 2,53 - 75,-22,Andrew Wiggins,GSW,,,,
161,REBOUND,3,11:14,Dort REBOUND (Off:0 Def:4),53 - 75,-22,Luguentz Dort,OKC,,,,
162,2POINT,3,11:00,Dort 16' Pullup Jump Shot (9 PTS),55 - 75,-20,Luguentz Dort,OKC,,,,
163,3POINT.ASSIST,3,10:45,Thompson 26' 3PT Jump Shot (23 PTS) (Curry 5 AST),55 - 78,-23,Klay Thompson,GSW,Stephen Curry,GSW,,
164,TURNOVER,3,10:30,Mann Bad Pass Turnover (P3.T4),55 - 78,-23,Tre Mann,OKC,,,,
165,STEAL,3,10:30,Green STEAL,55 - 78,-23,Draymond Green,GSW,,,,
166,2POINT.ASSIST,3,10:15,Green 8' Layup (6 PTS) (Thompson 2 AST),55 - 80,-25,Draymond Green,GSW,Klay Thompson,GSW,,
167,FOUL,3,10:00,Diallo Personal Foul (P2),55 - 80,-25,Hamidou Diallo,OKC,Curry,GSW,,
168,FTMAKE,3,10:00,Curry Free Throw 1 of 2 (18 PTS),55 - 81,-26,Stephen Curry,GSW,,,,
169,FTMAKE,3,10:00,Curry Free Throw 2 of 2 (19 PTS),55 - 82,-27,Stephen Curry,GSW,,,,
170,3POINTMISS,3,9:45,MISS Dort 23' 3PT Pullup Jump Shot,55 - 82,-27,Luguentz Dort,OKC,,,,
171,REBOUND,3,9:42,Wiggins REBOUND (Off:0 Def:4),55 - 82,-27,Andrew Wiggins,GSW,,,,
172,2POINT,3,9:28,Wiggins 12' Pullup Jump Shot (18 PTS),55 - 84,-29,Andrew Wiggins,GSW,,,,
173,2POINT.ASSIST,3,9:10,Bazley 10' Layup (10 PTS) (Mann 2 AST),57 - 84,-27,Darius Bazley,OKC,Tre Mann,OKC,,
174,TURNOVER,3,8:55,Wiseman Bad Pass Turnover (P2.T2),57 - 84,-27,James Wiseman,GSW,,,,
175,STEAL,3,8:55,Dort STEAL,57 - 84,-27,Luguentz Dort,OKC,,,,
176,2POINT,3,8:40,Dort 8' Dunk (11 PTS),59 - 84,-25,Luguentz Dort,OKC,,,,
177,FOUL,3,8:25,Looney Personal Foul (P3),59 - 84,-25,Kevon Looney,GSW,Bazley,OKC,,
178,FTMAKE,3,8:25,Bazley Free Throw 1 of 1 (11 PTS),60 - 84,-24,Darius Bazley,OKC,,,,
179,3POINT.ASSIST,3,8:10,Curry 27' 3PT Jump Shot (22 PTS) (Green 3 AST),60 - 87,-27,Stephen Curry,GSW,Draymond Green,GSW,,
180,TIMEOUT,3,8:00,THUNDER Timeout: Regular,60 - 87,-27,,,,,,
181,SUB,3,8:00,SUB: Gilgeous-Alexander FOR Mann,60 - 87,-27,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
182,2POINT.ASSIST,3,7:50,Gilgeous-Alexander 10' Layup (15 PTS) (Dort 1 AST),62 - 87,-25,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
183,3POINTMISS,3,7:35,MISS Thompson 25' 3PT Pullup Jump Shot,62 - 87,-25,Klay Thompson,GSW,,,,
184,REBOUND,3,7:32,Adams REBOUND (Off:0 Def:3),62 - 87,-25,Steven Adams,OKC,,,,
185,2POINT,3,7:18,Adams 6' Putback Layup (2 PTS),64 - 87,-23,Steven Adams,OKC,,,,
186,2POINTMISS,3,7:00,MISS Wiggins 15' Jump Shot,64 - 87,-23,Andrew Wiggins,GSW,,,,
187,REBOUND,3,6:58,Diallo REBOUND (Off:0 Def:4),64 - 87,-23,Hamidou Diallo,OKC,,,,
188,3POINT,3,6:45,Diallo 24' 3PT Catch and Shoot (10 PTS),67 - 87,-20,Hamidou Diallo,OKC,,,,
189,FOUL,3,6:30,Green Personal Foul (P4),67 - 87,-20,Draymond Green,GSW,Diallo,OKC,,
190,FTMAKE,3,6:30,Diallo Free Throw 1 of 1 (11 PTS),68 - 87,-19,Hamidou Diallo,OKC,,,,
191,3POINT,3,6:15,Thompson 28' 3PT Jump Shot (26 PTS),68 - 90,-22,Klay Thompson,GSW,,,,
192,2POINTMISS,3,6:00,MISS Gilgeous-Alexander 16' Pullup Jump Shot,68 - 90,-22,Shai Gilgeous-Alexander,OKC,,,,
193,REBOUND,3,5:58,Wiseman REBOUND (Off:0 Def:7),68 - 90,-22,James Wiseman,GSW,,,,
194,2POINT.ASSIST,3,5:45,Wiseman 8' Dunk (10 PTS) (Curry 6 AST),68 - 92,-24,James Wiseman,GSW,Stephen Curry,GSW,,
195,TURNOVER,3,5:30,Dort Lost Ball Turnover (P2.T3),68 - 92,-24,Luguentz Dort,OKC,,,,
196,STEAL,3,5:30,Curry STEAL,68 - 92,-24,Stephen Curry,GSW,,,,
197,2POINT,3,5:15,Curry 12' Floating Jump Shot (24 PTS),68 - 94,-26,Stephen Curry,GSW,,,,
198,FOUL,3,5:00,Adams Personal Foul (P3),68 - 94,-26,Steven Adams,OKC,Curry,GSW,,
199,FTMAKE,3,5:00,Curry Free Throw 1 of 2 (25 PTS),68 - 95,-27,Stephen Curry,GSW,,,,
200,FTMAKE,3,5:00,Curry Free Throw 2 of 2 (26 PTS),68 - 96,-28,Stephen Curry,GSW,,,,
201,3POINTMISS,3,4:45,MISS Dort 27' 3PT Pullup Jump Shot,68 - 96,-28,Luguentz Dort,OKC,,,,
202,REBOUND,3,4:42,Green REBOUND (Off:0 Def:4),68 - 96,-28,Draymond Green,GSW,,,,
203,2POINT,3,4:30,Green 10' Hook Shot (8 PTS),68 - 98,-30,Draymond Green,GSW,,,,
204,TIMEOUT,3,4:20,THUNDER Timeout: Regular,68 - 98,-30,,,,,,
205,SUB,3,4:20,SUB: Williams FOR Diallo,68 - 98,-30,Hamidou Diallo,OKC,Kenrich Williams,OKC,,
206,2POINTMISS,3,4:05,MISS Gilgeous-Alexander 12' Layup,68 - 98,-30,Shai Gilgeous-Alexander,OKC,,,,
207,REBOUND,3,4:02,Wiggins REBOUND (Off:0 Def:5),68 - 98,-30,Andrew Wiggins,GSW,,,,
208,3POINT,3,3:50,Wiggins 25' 3PT Catch and Shoot (21 PTS),68 - 101,-33,Andrew Wiggins,GSW,,,,
209,2POINT,3,3:34,Bazley 15' Jump Shot (13 PTS),70 - 101,-31,Darius Bazley,OKC,,,,
210,FOUL,3,3:20,Looney Personal Foul (P4),70 - 101,-31,Kevon Looney,GSW,Bazley,OKC,,
211,FTMISS,3,3:20,MISS Bazley Free Throw 1 of 1,70 - 101,-31,Darius Bazley,OKC,,,,
212,REBOUND,3,3:19,Curry REBOUND (Off:0 Def:2),70 - 101,-31,Stephen Curry,GSW,,,,
213,2POINT,3,3:05,Curry 17' Pullup Jump Shot (28 PTS),70 - 103,-33,Stephen Curry,GSW,,,,
214,TURNOVER,3,2:50,Gilgeous-Alexander Bad Pass Turnover (P3.T4),70 - 103,-33,Shai Gilgeous-Alexander,OKC,,,,
215,STEAL,3,2:50,Thompson STEAL,70 - 103,-33,Klay Thompson,GSW,,,,
216,3POINT,3,2:35,Thompson 27' 3PT Pullup Jump Shot (29 PTS),70 - 106,-36,Klay Thompson,GSW,,,,
