,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
31,REBOUND,1,7:49,Vucevic REBOUND (Off:0 Def:3),11 - 7,-4,Nikola Vucevic,CHI,,,,
32,3POINT.ASSIST,1,7:35,LaVine 27' 3PT Running Pull-Up Jump Shot (8 PTS) (DeRozan 1 AST),14 - 7,-7,Zach LaVine,CHI,DeMar DeRozan,CHI,,
33,TIMEOUT,1,7:34,Lakers Timeout: Regular (Full 1 Short 0),14 - 7,-7,,,,,,
34,2POINTMISS,1,7:16,MISS Bryant 11' Fadeaway Jumper,14 - 7,-7,Kobe Bryant,LAL,,,,
35,REBOUND,1,7:14,DeRozan REBOUND (Off:0 Def:1),14 - 7,-7,DeMar DeRozan,CHI,,,,
36,2POINT.ASSIST,1,7:06,DeRozan 5' Driving Finger Roll Layup (7 PTS) (LaVine 1 AST),16 - 7,-9,DeMar DeRozan,CHI,Zach LaVine,CHI,,
37,2POINT.ASSIST,1,6:49,Bryant 5' Driving Finger Roll Layup (2 PTS) (James 3 AST),16 - 9,-7,Kobe Bryant,LAL,LeBron James,LAL,,
38,3POINT,1,6:32,DeRozan 25' 3PT Step Back Jump Shot (10 PTS),19 - 9,-10,DeMar DeRozan,CHI,,,,
39,3POINTMISS,1,6:14,MISS Bryant 28' 3PT Step Back Jump Shot,19 - 9,-10,Kobe Bryant,LAL,,,,
40,REBOUND,1,6:11,LaVine REBOUND (Off:0 Def:1),19 - 9,-10,Zach LaVine,CHI,,,,
41,2POINT,1,6:03,LaVine 5' Driving Finger Roll Layup (10 PTS),21 - 9,-12,Zach LaVine,CHI,,,,
42,2POINTMISS,1,5:46,MISS James 12' Turnaround Fadeaway Shot,21 - 9,-12,LeBron James,LAL,,,,
43,REBOUND,1,5:43,Vucevic REBOUND (Off:0 Def:4),21 - 9,-12,Nikola Vucevic,CHI,,,,
44,2POINTMISS,1,5:28,MISS DeRozan 8' Turnaround Fadeaway Shot,21 - 9,-12,DeMar DeRozan,CHI,,,,
45,REBOUND,1,5:25,Davis REBOUND (Off:0 Def:3),21 - 9,-12,Anthony Davis,LAL,,,,
46,2POINT.ASSIST,1,5:21,Davis 4' Turnaround Hook Shot (7 PTS) (James 4 AST),21 - 11,-10,Anthony Davis,LAL,LeBron James,LAL,,
47,2POINT,1,5:08,LaVine 11' Pullup Jump Shot (12 PTS),23 - 11,-12,Zach LaVine,CHI,,,,
48,STEAL.TURNOVER,1,4:54,Caruso STEAL (1 STL)Bryant Lost Ball Turnover (P1.T2),23 - 11,-12,Kobe Bryant,LAL,Alex Caruso,CHI,,
49,3POINTMISS,1,4:46,MISS Caruso 26' 3PT Jump Shot,23 - 11,-12,Alex Caruso,CHI,,,,
50,REBOUND,1,4:43,Davis REBOUND (Off:0 Def:4),23 - 11,-12,Anthony Davis,LAL,,,,
51,3POINTMISS,1,4:32,MISS Beverley 27' 3PT Jump Shot,23 - 11,-12,Patrick Beverley,LAL,,,,
52,REBOUND,1,4:28,Vucevic REBOUND (Off:0 Def:5),23 - 11,-12,Nikola Vucevic,CHI,,,,
53,FOUL,1,4:24,Davis P.FOUL (P1.T1) (M.Callahan),23 - 11,-12,Anthony Davis,LAL,Nikola Vucevic,CHI,,
54,FTMAKE,1,4:24,Vucevic Free Throw 1 of 2 (2 PTS),24 - 11,-13,Nikola Vucevic,CHI,,,,
55,SUB,1,4:24,SUB: Portis FOR DeRozan,24 - 11,-13,DeMar DeRozan,CHI,Bobby Portis,CHI,,
56,SUB,1,4:24,SUB: Ingram FOR Bryant,24 - 11,-13,Kobe Bryant,LAL,Brandon Ingram,LAL,,
57,FTMAKE,1,4:24,Vucevic Free Throw 2 of 2 (3 PTS),25 - 11,-14,Nikola Vucevic,CHI,,,,
58,3POINTMISS,1,4:13,MISS Westbrook 26' 3PT Jump Shot,25 - 11,-14,Russell Westbrook,LAL,,,,
59,REBOUND,1,4:10,Portis REBOUND (Off:0 Def:1),25 - 11,-14,Bobby Portis,CHI,,,,
60,STEAL.TURNOVER,1,4:03,James STEAL (1 STL)Portis Lost Ball Turnover (P1.T2),25 - 11,-14,Bobby Portis,CHI,LeBron James,LAL,,
61,2POINT.ASSIST,1,3:57,James 4' Running Layup (4 PTS) (Davis 1 AST),25 - 13,-12,LeBron James,LAL,Anthony Davis,LAL,,
62,TIMEOUT,1,3:57,Bulls Timeout: Regular (Full 1 Short 0),25 - 13,-12,,,,,,
63,3POINTMISS,1,3:41,MISS Vucevic 27' 3PT Jump Shot,25 - 13,-12,Nikola Vucevic,CHI,,,,
64,REBOUND,1,3:38,Portis REBOUND (Off:1 Def:1),25 - 13,-12,Bobby Portis,CHI,,,,
65,2POINT.ASSIST,1,3:35,Portis 4' Hook Shot (2 PTS) (Vucevic 2 AST),27 - 13,-14,Bobby Portis,CHI,Nikola Vucevic,CHI,,
66,STEAL.TURNOVER,1,3:20,LaVine STEAL (1 STL)James Bad Pass Turnover (P1.T3),27 - 13,-14,LeBron James,LAL,Zach LaVine,CHI,,
67,3POINT.ASSIST,1,3:14,LaVine 27' 3PT Running Pull-Up Jump Shot (15 PTS) (Vucevic 3 AST),30 - 13,-17,Zach LaVine,CHI,Nikola Vucevic,CHI,,
68,3POINTMISS,1,2:56,MISS Ingram 26' 3PT Jump Shot,30 - 13,-17,Brandon Ingram,LAL,,,,
69,REBOUND,1,2:53,Vucevic REBOUND (Off:0 Def:6),30 - 13,-17,Nikola Vucevic,CHI,,,,
70,2POINT,1,2:43,Vucevic 2' Driving Finger Roll Layup (5 PTS),32 - 13,-19,Nikola Vucevic,CHI,,,,
71,2POINTMISS,1,2:25,MISS Ingram 12' Turnaround Fadeaway Shot,32 - 13,-19,Brandon Ingram,LAL,,,,
72,REBOUND,1,2:22,Portis REBOUND (Off:1 Def:2),32 - 13,-19,Bobby Portis,CHI,,,,
73,2POINTMISS,1,2:15,MISS LaVine 11' Pullup Jump Shot,32 - 13,-19,Zach LaVine,CHI,,,,
74,REBOUND,1,2:11,James REBOUND (Off:0 Def:3),32 - 13,-19,LeBron James,LAL,,,,
75,2POINT,1,2:07,James 12' Step Back Jump Shot (6 PTS),32 - 15,-17,LeBron James,LAL,,,,
76,3POINT.ASSIST,1,1:49,Caruso 27' 3PT Jump Shot (3 PTS) (LaVine 2 AST),35 - 15,-20,Alex Caruso,CHI,Zach LaVine,CHI,,
77,3POINTMISS,1,1:30,MISS Westbrook 25' 3PT Jump Shot,35 - 15,-20,Russell Westbrook,LAL,,,,
78,REBOUND,1,1:26,Vucevic REBOUND (Off:0 Def:7),35 - 15,-20,Nikola Vucevic,CHI,,,,
79,2POINT.ASSIST,1,1:17,LaVine 3' Driving Finger Roll Layup (17 PTS) (Vucevic 4 AST),37 - 15,-22,Zach LaVine,CHI,Nikola Vucevic,CHI,,
80,2POINT,1,1:02,Davis 14' Turnaround Fadeaway (9 PTS),37 - 17,-20,Anthony Davis,LAL,,,,
81,3POINTMISS,1,0:44,MISS Caruso 25' 3PT Jump Shot,37 - 17,-20,Alex Caruso,CHI,,,,
82,REBOUND,1,0:41,Portis REBOUND (Off:2 Def:2),37 - 17,-20,Bobby Portis,CHI,,,,
83,2POINT,1,0:34,Portis 6' Hook Shot (4 PTS),39 - 17,-22,Bobby Portis,CHI,,,,
84,3POINTMISS,1,0:17,MISS James 28' 3PT Step Back Jump Shot,39 - 17,-22,LeBron James,LAL,,,,
85,REBOUND,1,0:13,Vucevic REBOUND (Off:0 Def:8),39 - 17,-22,Nikola Vucevic,CHI,,,,
86,FOUL,1,0:05,Beverley P.FOUL (P2.T2) (E.Malloy),39 - 17,-22,Patrick Beverley,LAL,Zach LaVine,CHI,,
87,FTMISS,1,0:05,MISS LaVine Free Throw 1 of 2,39 - 17,-22,Zach LaVine,CHI,,,,
88,REBOUND,1,0:05,Bulls Rebound,39 - 17,-22,,,,,,
89,FTMAKE,1,0:05,LaVine Free Throw 2 of 2 (18 PTS),40 - 17,-23,Zach LaVine,CHI,,,,
90,3POINTMISS,1,0:00,MISS Beverley 26' 3PT Running Pull-Up Jump Shot,40 - 17,-23,Patrick Beverley,LAL,,,,
91,REBOUND,1,0:00,Mavericks Rebound,40 - 17,-23,,,,,,
92,ENDOFPERIOD,1,0:00,End of 1st Period (8:24 PM EST),40 - 17,-23,,,,,,
93,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:27 PM EST),40 - 17,-23,,,,,,
94,2POINTMISS,2,11:43,MISS Huerter 13' Pullup Jump Shot,40 - 17,-23,Kevin Huerter,LAL,,,,
95,REBOUND,2,11:41,Vucevic REBOUND (Off:0 Def:9),40 - 17,-23,Nikola Vucevic,CHI,,,,
96,2POINT,2,11:26,Vucevic 2' Driving Finger Roll Layup (7 PTS),42 - 17,-25,Nikola Vucevic,CHI,,,,
97,2POINTMISS,2,11:09,MISS Bryant 12' Turnaround Fadeaway Shot,42 - 17,-25,Thomas Bryant,LAL,,,,
98,REBOUND,2,11:06,Drummond REBOUND (Off:1 Def:0),42 - 17,-25,Andre Drummond,LAL,,,,
99,2POINT.ASSIST,2,10:59,Drummond 1' Putback Layup (2 PTS) (Huerter 1 AST),42 - 19,-23,Andre Drummond,LAL,Kevin Huerter,LAL,,
100,2POINT,2,10:41,Felicio 7' Turnaround Hook Shot (2 PTS),44 - 19,-25,Cristiano Felicio,CHI,,,,
101,2POINTMISS,2,10:24,MISS Toscano-Anderson 4' Running Layup,44 - 19,-25,Juan Toscano-Anderson,LAL,,,,
102,REBOUND,2,10:21,Vucevic REBOUND (Off:0 Def:10),44 - 19,-25,Nikola Vucevic,CHI,,,,
103,3POINTMISS,2,10:16,MISS Williams 26' 3PT Pull-Up Jump Shot,44 - 19,-25,Patrick Williams,CHI,,,,
104,REBOUND,2,10:12,Toscano-Anderson REBOUND (Off:0 Def:1),44 - 19,-25,Juan Toscano-Anderson,LAL,,,,
105,2POINTMISS,2,10:07,MISS Huerter 14' Pullup Jump Shot,44 - 19,-25,Kevin Huerter,LAL,,,,
106,REBOUND,2,10:04,Vucevic REBOUND (Off:0 Def:11),44 - 19,-25,Nikola Vucevic,CHI,,,,
107,2POINT.ASSIST,2,9:54,Felicio 4' Hook Shot (4 PTS) (Jones 1 AST),46 - 19,-27,Cristiano Felicio,CHI,Derrick Jones Jr.,CHI,,
108,2POINTMISS,2,9:33,MISS Drummond 4' Driving Layup,46 - 19,-27,Andre Drummond,LAL,,,,
109,REBOUND,2,9:31,D. Jones Jr. REBOUND (Off:0 Def:1),46 - 19,-27,Derrick Jones Jr.,CHI,,,,
110,FOUL,2,9:27,Bryant P.FOUL (P1.T1) (J.Tiven),46 - 19,-27,Thomas Bryant,LAL,Nikola Vucevic,CHI,,
111,FTMISS,2,9:27,MISS Vucevic Free Throw 1 of 2,46 - 19,-27,Nikola Vucevic,CHI,,,,
112,REBOUND,2,9:27,Bulls Rebound,46 - 19,-27,,,,,,
113,SUB,2,9:27,SUB: Dosunmu FOR Jones Jr.,46 - 19,-27,Derrick Jones Jr.,CHI,Ayo Dosunmu,CHI,,
114,FTMAKE,2,9:27,Vucevic Free Throw 2 of 2 (8 PTS),47 - 19,-28,Nikola Vucevic,CHI,,,,
115,2POINT,2,9:11,Bryant 5' Driving Hook Shot (2 PTS),47 - 21,-26,Thomas Bryant,LAL,,,,
116,2POINTMISS,2,8:58,MISS Dosunmu 8' Driving Floating Bank Jump Shot,47 - 21,-26,Ayo Dosunmu,CHI,,,,
117,REBOUND,2,8:55,Drummond REBOUND (Off:1 Def:1),47 - 21,-26,Andre Drummond,LAL,,,,
118,3POINTMISS,2,8:47,MISS Huerter 26' 3PT Jump Shot,47 - 21,-26,Kevin Huerter,LAL,,,,
119,REBOUND,2,8:44,Williams REBOUND (Off:0 Def:1),47 - 21,-26,Patrick Williams,CHI,,,,
120,3POINTMISS,2,8:33,MISS Williams 25' 3PT Jump Shot,47 - 21,-26,Patrick Williams,CHI,,,,
121,REBOUND,2,8:29,Drummond REBOUND (Off:1 Def:2),47 - 21,-26,Andre Drummond,LAL,,,,
122,3POINTMISS,2,8:25,MISS Toscano-Anderson 25' 3PT Jump Shot,47 - 21,-26,Juan Toscano-Anderson,LAL,,,,
123,REBOUND,2,8:22,Vucevic REBOUND (Off:0 Def:12),47 - 21,-26,Nikola Vucevic,CHI,,,,
124,2POINT,2,8:13,Dosunmu 13' Pullup Jump Shot (2 PTS),49 - 21,-28,Ayo Dosunmu,CHI,,,,
125,2POINTMISS,2,7:56,MISS Toscano-Anderson 5' Driving Floating Bank Jump Shot,49 - 21,-28,Juan Toscano-Anderson,LAL,,,,
126,REBOUND,2,7:53,Williams REBOUND (Off:0 Def:2),49 - 21,-28,Patrick Williams,CHI,,,,
127,3POINTMISS,2,7:45,MISS Williams 25' 3PT Jump Shot,49 - 21,-28,Patrick Williams,CHI,,,,
128,REBOUND,2,7:42,Bryant REBOUND (Off:1 Def:0),49 - 21,-28,Thomas Bryant,LAL,,,,
129,2POINTMISS,2,7:37,MISS Drummond 3' Reverse Layup,49 - 21,-28,Andre Drummond,LAL,,,,
130,REBOUND,2,7:34,Vucevic REBOUND (Off:0 Def:13),49 - 21,-28,Nikola Vucevic,CHI,,,,
131,FOUL,2,7:25,Bryant P.FOUL (P2.T2) (J.Tiven),49 - 21,-28,Thomas Bryant,LAL,Nikola Vucevic,CHI,,
132,FTMAKE,2,7:25,Vucevic Free Throw 1 of 2 (9 PTS),50 - 21,-29,Nikola Vucevic,CHI,,,,
133,SUB,2,7:25,SUB: James FOR Huerter,50 - 21,-29,Kevin Huerter,LAL,LeBron James,LAL,,
134,SUB,2,7:25,SUB: Davis FOR Bryant,50 - 21,-29,Thomas Bryant,LAL,Anthony Davis,LAL,,
135,SUB,2,7:25,SUB: Caruso FOR Dosunmu,50 - 21,-29,Ayo Dosunmu,CHI,Alex Caruso,CHI,,
136,SUB,2,7:25,SUB: DeRozan FOR Williams,50 - 21,-29,Patrick Williams,CHI,DeMar DeRozan,CHI,,
137,FTMISS,2,7:25,MISS Vucevic Free Throw 2 of 2,50 - 21,-29,Nikola Vucevic,CHI,,,,
138,REBOUND,2,7:22,Drummond REBOUND (Off:2 Def:2),50 - 21,-29,Andre Drummond,LAL,,,,
139,FOUL,2,7:22,DeRozan S.FOUL (P1.PN) (E.Malloy),50 - 21,-29,DeMar DeRozan,CHI,Andre Drummond,LAL,,
140,FTMISS,2,7:22,MISS Drummond Free Throw 1 of 2,50 - 21,-29,Andre Drummond,LAL,,,,
141,REBOUND,2,7:22,Lakers Rebound,50 - 21,-29,,,,,,
142,FTMAKE,2,7:22,Drummond Free Throw 2 of 2 (3 PTS),50 - 22,-28,Andre Drummond,LAL,,,,
143,2POINT,2,7:09,DeRozan 6' Pullup Jump Shot (12 PTS),52 - 22,-30,DeMar DeRozan,CHI,,,,
144,2POINT.ASSIST,2,6:55,James 1' Driving Reverse Layup (8 PTS) (Davis 2 AST),52 - 24,-28,LeBron James,LAL,Anthony Davis,LAL,,
145,2POINTMISS,2,6:37,MISS Vucevic 6' Turnaround Hook Shot,52 - 24,-28,Nikola Vucevic,CHI,,,,
146,REBOUND,2,6:34,Toscano-Anderson REBOUND (Off:0 Def:2),52 - 24,-28,Juan Toscano-Anderson,LAL,,,,
147,FOUL,2,6:25,Caruso P.FOUL (P1.T1) (J.Tiven),52 - 24,-28,Alex Caruso,CHI,Anthony Davis,LAL,,
148,FTMAKE,2,6:25,Davis Free Throw 1 of 2 (10 PTS),52 - 25,-27,Anthony Davis,LAL,,,,
149,SUB,2,6:25,SUB: Beverley FOR Toscano-Anderson,52 - 25,-27,Juan Toscano-Anderson,LAL,Patrick Beverley,LAL,,
150,FTMAKE,2,6:25,Davis Free Throw 2 of 2 (11 PTS),52 - 26,-26,Anthony Davis,LAL,,,,
151,3POINTMISS,2,6:11,MISS LaVine 26' 3PT Running Jump Shot,52 - 26,-26,Zach LaVine,CHI,,,,
152,REBOUND,2,6:07,Drummond REBOUND (Off:2 Def:3),52 - 26,-26,Andre Drummond,LAL,,,,
153,STEAL.TURNOVER,2,5:57,DeRozan STEAL (1 STL)James Lost Ball Turnover (P2.T4),52 - 26,-26,LeBron James,LAL,DeMar DeRozan,CHI,,
154,3POINT.ASSIST,2,5:52,Caruso 25' 3PT Jump Shot (6 PTS) (LaVine 3 AST),55 - 26,-29,Alex Caruso,CHI,Zach LaVine,CHI,,
155,2POINTMISS,2,5:29,MISS James 12' Driving Floating Bank Jump Shot,55 - 26,-29,LeBron James,LAL,,,,
156,REBOUND,2,5:25,Vucevic REBOUND (Off:0 Def:14),55 - 26,-29,Nikola Vucevic,CHI,,,,
157,2POINT.ASSIST,2,5:16,DeRozan 4' Running Finger Roll Layup (14 PTS) (Caruso 3 AST),57 - 26,-31,DeMar DeRozan,CHI,Alex Caruso,CHI,,
158,FOUL,2,5:02,DeRozan P.FOUL (P2.PN) (J.Tiven),57 - 26,-31,DeMar DeRozan,CHI,LeBron James,LAL,,
159,FTMISS,2,5:02,MISS James Free Throw 1 of 2,57 - 26,-31,LeBron James,LAL,,,,
160,REBOUND,2,5:02,Lakers Rebound,57 - 26,-31,,,,,,
161,FTMAKE,2,5:02,James Free Throw 2 of 2 (9 PTS),57 - 27,-30,LeBron James,LAL,,,,
162,2POINTMISS,2,4:38,MISS DeRozan 6' Driving Hook Shot,57 - 27,-30,DeMar DeRozan,CHI,,,,
163,REBOUND,2,4:35,Davis REBOUND (Off:0 Def:5),57 - 27,-30,Anthony Davis,LAL,,,,
164,2POINT.ASSIST,2,4:29,James 3' Driving Layup (11 PTS) (Beverley 1 AST),57 - 29,-28,LeBron James,LAL,Patrick Beverley,LAL,,
165,3POINTMISS,2,4:16,MISS LaVine 28' 3PT Step Back Jump Shot,57 - 29,-28,Zach LaVine,CHI,,,,
166,REBOUND,2,4:13,Davis REBOUND (Off:0 Def:6),57 - 29,-28,Anthony Davis,LAL,,,,
167,2POINT.ASSIST,2,4:04,Davis 3' Driving Finger Roll Layup (13 PTS) (James 5 AST),57 - 31,-26,Anthony Davis,LAL,LeBron James,LAL,,
168,TIMEOUT,2,4:04,Bulls Timeout: Regular (Full 2 Short 0),57 - 31,-26,,,,,,
169,SUB,2,4:04,SUB: Drummond FOR Davis,57 - 31,-26,Anthony Davis,LAL,Andre Drummond,LAL,,
170,3POINT.ASSIST,2,3:47,DeRozan 27' 3PT Running Jump Shot (17 PTS) (Vucevic 5 AST),60 - 31,-29,DeMar DeRozan,CHI,Nikola Vucevic,CHI,,
171,3POINTMISS,2,3:31,MISS Beverley 27' 3PT Step Back Jump Shot,60 - 31,-29,Patrick Beverley,LAL,,,,
172,REBOUND,2,3:27,Vucevic REBOUND (Off:0 Def:15),60 - 31,-29,Nikola Vucevic,CHI,,,,
173,REBOUND,2,3:27,Vucevic REBOUND (Off:0 Def:15),60 - 31,-29,Nikola Vucevic,CHI,,,,
174,2POINT,2,3:16,LaVine 16' Pullup Jump Shot (20 PTS),62 - 31,-31,Zach LaVine,CHI,,,,
175,2POINT.ASSIST,2,3:00,James 2' Cutting Dunk Shot (13 PTS) (Beverley 2 AST),62 - 33,-29,LeBron James,LAL,Patrick Beverley,LAL,,
176,3POINTMISS,2,2:37,MISS Caruso 24' 3PT Jump Shot,62 - 33,-29,Alex Caruso,CHI,,,,
177,REBOUND,2,2:34,Drummond REBOUND (Off:2 Def:4),62 - 33,-29,Andre Drummond,LAL,,,,
178,3POINT.ASSIST,2,2:26,Beverley 25' 3PT Jump Shot (3 PTS) (James 6 AST),62 - 36,-26,Patrick Beverley,LAL,LeBron James,LAL,,
179,2POINTMISS,2,2:07,MISS DeRozan 13' Turnaround Fadeaway Shot,62 - 36,-26,DeMar DeRozan,CHI,,,,
180,REBOUND,2,2:04,Beverley REBOUND (Off:0 Def:1),62 - 36,-26,Patrick Beverley,LAL,,,,
181,2POINT.ASSIST,2,1:54,James 1' Running Finger Roll Layup (15 PTS) (Beverley 3 AST),62 - 38,-24,LeBron James,LAL,Patrick Beverley,LAL,,
182,2POINTMISS,2,1:36,MISS Vucevic 10' Turnaround Fadeaway Shot,62 - 38,-24,Nikola Vucevic,CHI,,,,
183,REBOUND,2,1:33,Drummond REBOUND (Off:2 Def:5),62 - 38,-24,Andre Drummond,LAL,,,,
184,3POINTMISS,2,1:22,MISS Beverley 26' 3PT Jump Shot,62 - 38,-24,Patrick Beverley,LAL,,,,
185,REBOUND,2,1:18,DeRozan REBOUND (Off:0 Def:2),62 - 38,-24,DeMar DeRozan,CHI,,,,
186,2POINT.ASSIST,2,1:12,DeRozan 5' Driving Hook Shot (19 PTS) (Caruso 4 AST),64 - 38,-26,DeMar DeRozan,CHI,Alex Caruso,CHI,,
187,FOUL,2,1:00,Vucevic S.FOUL (P2.T2) (E.Malloy),64 - 38,-26,Nikola Vucevic,CHI,LeBron James,LAL,,
188,FTMAKE,2,1:00,James Free Throw 1 of 2 (16 PTS),64 - 39,-25,LeBron James,LAL,,,,
189,SUB,2,1:00,SUB: Green FOR Caruso,64 - 39,-25,Alex Caruso,CHI,Jalen Green,CHI,,
190,FTMAKE,2,1:00,James Free Throw 2 of 2 (17 PTS),64 - 40,-24,LeBron James,LAL,,,,
191,2POINT.ASSIST,2,0:44,LaVine 2' Driving Finger Roll Layup (22 PTS) (Vucevic 6 AST),66 - 40,-26,Zach LaVine,CHI,Nikola Vucevic,CHI,,
192,2POINTMISS,2,0:30,MISS Drummond 3' Hook Shot,66 - 40,-26,Andre Drummond,LAL,,,,
193,REBOUND,2,0:27,Vucevic REBOUND (Off:0 Def:16),66 - 40,-26,Nikola Vucevic,CHI,,,,
194,2POINTMISS,2,0:07,MISS DeRozan 13' Pullup Jump Shot,66 - 40,-26,DeMar DeRozan,CHI,,,,
195,REBOUND,2,0:04,Green REBOUND (Off:1 Def:0),66 - 40,-26,Jalen Green,CHI,,,,
196,3POINTMISS,2,0:00,MISS Green 28' 3PT Running Pull-Up Jump Shot,66 - 40,-26,Jalen Green,CHI,,,,
197,REBOUND,2,0:00,Bulls Rebound,66 - 40,-26,,,,,,
198,ENDOFPERIOD,2,0:00,End of 2nd Period (9:02 PM EST),66 - 40,-26,,,,,,
199,STARTOFPERIOD,3,12:00,Start of 3rd Period (9:15 PM EST),66 - 40,-26,,,,,,
200,2POINT.ASSIST,3,11:46,Davis 3' Cutting Dunk Shot (15 PTS) (James 7 AST),66 - 42,-24,Anthony Davis,LAL,LeBron James,LAL,,
201,2POINTMISS,3,11:30,MISS LaVine 13' Pullup Jump Shot,66 - 42,-24,Zach LaVine,CHI,,,,
202,REBOUND,3,11:27,Davis REBOUND (Off:0 Def:7),66 - 42,-24,Anthony Davis,LAL,,,,
203,2POINT,3,11:22,Davis 4' Hook Shot (17 PTS),66 - 44,-22,Anthony Davis,LAL,,,,
204,2POINT.ASSIST,3,11:04,DeRozan 3' Cutting Layup Shot (21 PTS) (Green 1 AST),68 - 44,-24,DeMar DeRozan,CHI,Jalen Green,CHI,,
205,2POINT,3,10:44,Westbrook 2' Driving Reverse Layup (2 PTS),68 - 46,-22,Russell Westbrook,LAL,,,,
206,TURNOVER,3,10:28,DeRozan Lost Ball Turnover (P1.T3),68 - 46,-22,DeMar DeRozan,CHI,,,,
207,2POINTMISS,3,10:13,MISS James 12' Turnaround Fadeaway Shot,68 - 46,-22,LeBron James,LAL,,,,
208,REBOUND,3,10:09,Vucevic REBOUND (Off:0 Def:17),68 - 46,-22,Nikola Vucevic,CHI,,,,
