,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
15,FTMAKE,1,9:45,Williams Free Throw 1 of 1 (3 PTS),7-5,-2,Jalen Williams,OKC,,,,
16,3POINT,1,9:30,Curry 28' 3PT Jump Shot (6 PTS),8-7,1,Stephen Curry,GSW,,,,
17,TIMEOUT,1,9:30,THUNDER Timeout: Regular,8-7,1,,,,,,
18,SUB,1,9:20,SUB: Poole FOR Thompson,8-7,1,Klay Thompson,GSW,Jordan Poole,GSW,,
19,STEAL.TURNOVER,1,9:00,Gilgeous-Alexander Bad Pass Turnover (P1.T1)Green STEAL (1 STL),8-7,1,Shai Gilgeous-Alexander,OKC,Draymond Green,GSW,,
20,2POINT.ASSIST,1,8:45,Green 10' Layup (2 PTS) (Poole 1 AST),10-7,3,Draymond Green,GSW,Jordan Poole,GSW,,
21,2POINTMISS,1,8:20,MISS Dort 15' Jump Shot,10-7,3,Luguentz Dort,OKC,,,,
22,REBOUND,1,8:19,Wiseman REBOUND (Off:0 Def:1),10-7,3,James Wiseman,GSW,,,,
23,3POINT,1,8:00,Poole 26' 3PT Jump Shot (3 PTS),13-7,6,Jordan Poole,GSW,,,,
24,FOUL,1,7:45,Curry P.FOUL (P1.T3) (Smith),13-7,6,Stephen Curry,GSW,Darius Bazley,OKC,,
25,FTMISS,1,7:45,Bazley Free Throw 1 of 2 Miss,13-7,6,Darius Bazley,OKC,,,,
26,FTMAKE,1,7:45,Bazley Free Throw 2 of 2 (1 PTS),13-8,5,Darius Bazley,OKC,,,,
27,2POINT.ASSIST,1,7:30,Wiggins 10' Pullup Jump shot (2 PTS) (Wiseman 1 AST),15-8,7,Andrew Wiggins,GSW,James Wiseman,GSW,,
28,STEAL.TURNOVER,1,7:15,Bazley Lost Ball Turnover (P1.T2)Wiggins STEAL (1 STL),15-8,7,Darius Bazley,OKC,Andrew Wiggins,GSW,,
29,3POINT.ASSIST,1,7:00,Green 24' 3PT Jump Shot (5 PTS) (Wiggins 1 AST),18-8,10,Draymond Green,GSW,Andrew Wiggins,GSW,,
30,TIMEOUT,1,6:45,THUNDER Timeout: Short,18-8,10,,,,,,
31,SUB,1,6:35,SUB: Mann FOR Gilgeous-Alexander,18-8,10,Shai Gilgeous-Alexander,OKC,Tre Mann,OKC,,
32,SUB,1,6:35,SUB: Looney FOR Wiseman,18-8,10,James Wiseman,GSW,Kevon Looney,GSW,,
33,2POINT,1,6:20,Mann 6' Layup (2 PTS),18-10,8,Tre Mann,OKC,,,,
34,2POINTMISS,1,6:00,MISS Green 19' Jump Shot,18-10,8,Draymond Green,GSW,,,,
35,REBOUND,1,5:59,Adams REBOUND (Off:1 Def:1),18-10,8,Steven Adams,OKC,,,,
36,2POINT,1,5:45,Williams 14' Jump Shot (5 PTS),18-12,6,Jalen Williams,OKC,,,,
37,FOUL,1,5:30,Looney P.FOUL (P1.T4) (Jones),18-12,6,Kevon Looney,GSW,Jalen Williams,OKC,,
38,FTMAKE,1,5:30,Williams Free Throw 1 of 1 (6 PTS),18-13,5,Jalen Williams,OKC,,,,
39,3POINT,1,5:15,Poole 27' 3PT Jump Shot (6 PTS),21-13,8,Jordan Poole,GSW,,,,
40,TURNOVER,1,5:00,Thunder Turnover: Traveling (T#3),21-13,8,,,,,,
41,2POINT.ASSIST,1,4:45,Looney 8' Hook Shot (2 PTS) (Curry 1 AST),23-13,10,Kevon Looney,GSW,Stephen Curry,GSW,,
42,2POINT,1,4:30,Mann 10' Jump Shot (4 PTS),23-15,8,Tre Mann,OKC,,,,
43,3POINTMISS,1,4:15,MISS Curry 25' 3PT Jump Shot,23-15,8,Stephen Curry,GSW,,,,
44,REBOUND,1,4:14,Adams REBOUND (Off:1 Def:2),23-15,8,Steven Adams,OKC,,,,
45,2POINT,1,4:00,Adams 3' Putback Dunk (2 PTS),23-17,6,Steven Adams,OKC,,,,
46,FOUL,1,3:45,Poole S.FOUL (P1.T5) (Goldenberg),23-17,6,Jordan Poole,GSW,Darius Bazley,OKC,,
47,FTMAKE,1,3:45,Bazley Free Throw 1 of 2 (2 PTS),23-18,5,Darius Bazley,OKC,,,,
48,FTMAKE,1,3:45,Bazley Free Throw 2 of 2 (3 PTS),23-19,4,Darius Bazley,OKC,,,,
49,2POINT.ASSIST,1,3:30,Green 6' Layup (7 PTS) (Curry 2 AST),25-19,6,Draymond Green,GSW,Stephen Curry,GSW,,
50,2POINTMISS,1,3:15,MISS Williams 20' Jump Shot,25-19,6,Jalen Williams,OKC,,,,
51,REBOUND,1,3:14,Green REBOUND (Off:0 Def:2),25-19,6,Draymond Green,GSW,,,,
52,3POINT,1,3:00,Curry 27' 3PT Jump Shot (9 PTS),28-19,9,Stephen Curry,GSW,,,,
53,TURNOVER,1,2:45,Thunder Turnover: Bad Pass (T#4),28-19,9,,,,,,
54,STEAL,1,2:45,Green STEAL (2 STL),28-19,9,Draymond Green,GSW,,,,
55,2POINT.ASSIST,1,2:30,Wiggins 12' Jump Shot (4 PTS) (Looney 1 AST),30-19,11,Andrew Wiggins,GSW,Kevon Looney,GSW,,
56,TIMEOUT,1,2:15,THUNDER Timeout: Full,30-19,11,,,,,,
57,SUB,1,2:10,SUB: Kuminga FOR Green,30-19,11,Draymond Green,GSW,Jonathan Kuminga,GSW,,
58,2POINTMISS,1,2:00,MISS Mann 15' Pull-Up Jump Shot,30-19,11,Tre Mann,OKC,,,,
59,REBOUND,1,1:59,Wiseman REBOUND (Off:0 Def:2),30-19,11,James Wiseman,GSW,,,,
60,2POINT,1,1:45,Curry 18' Jump Shot (11 PTS),32-19,13,Stephen Curry,GSW,,,,
61,2POINT,1,1:30,Adams 5' Hook Shot (4 PTS),32-21,11,Steven Adams,OKC,,,,
62,3POINT.ASSIST,1,1:15,Wiggins 23' 3PT Jump Shot (7 PTS) (Poole 2 AST),35-21,14,Andrew Wiggins,GSW,Jordan Poole,GSW,,
63,FOUL,1,1:00,Curry P.FOUL (P2.T6) (Madison),35-21,14,Stephen Curry,GSW,Tre Mann,OKC,,
64,FTMAKE,1,1:00,Mann Free Throw 1 of 2 (5 PTS),35-22,13,Tre Mann,OKC,,,,
65,FTMAKE,1,1:00,Mann Free Throw 2 of 2 (6 PTS),35-23,12,Tre Mann,OKC,,,,
66,2POINT.ASSIST,1,0:45,Poole 10' Floater (8 PTS) (Wiseman 2 AST),37-23,14,Jordan Poole,GSW,James Wiseman,GSW,,
67,2POINTMISS,1,0:30,MISS Bazley 18' Jump Shot,37-23,14,Darius Bazley,OKC,,,,
68,REBOUND,1,0:29,Wiseman REBOUND (Off:0 Def:3),37-23,14,James Wiseman,GSW,,,,
69,3POINT,1,0:15,Poole 28' 3PT Jump Shot (11 PTS),40-23,17,Jordan Poole,GSW,,,,
70,ENDOFPERIOD,1,00:00,End of 1st Period,40-23,17,,,,,,
71,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:00 PM EST),40-23,17,,,,,,
72,SUB,2,12:00,SUB: Moody FOR Curry,40-23,17,Stephen Curry,GSW,Moses Moody,GSW,,
73,2POINT,2,11:45,Moody 10' Jump Shot (2 PTS),42-23,19,Moses Moody,GSW,,,,
74,2POINT.ASSIST,2,11:30,Mann 12' Pull-Up Jump Shot (2 PTS) (Williams 1 AST),42-25,17,Tre Mann,OKC,Jalen Williams,OKC,,
75,FOUL,2,11:15,Kuminga P.FOUL (P1.T1) (Holt),42-25,17,Jonathan Kuminga,GSW,Aleksej Pokusevski,OKC,,
76,FTMISS,2,11:15,Pokusevski Free Throw 1 of 2 Miss,42-25,17,Aleksej Pokusevski,OKC,,,,
77,FTMAKE,2,11:15,Pokusevski Free Throw 2 of 2 (1 PTS),42-26,16,Aleksej Pokusevski,OKC,,,,
78,3POINT,2,11:00,Wiggins 25' 3PT Jump Shot (10 PTS),45-26,19,Andrew Wiggins,GSW,,,,
79,2POINT,2,10:45,Williams 15' Jump Shot (8 PTS),45-28,17,Jalen Williams,OKC,,,,
80,3POINT.ASSIST,2,10:30,Kuminga 23' 3PT Jump Shot (3 PTS) (Looney 2 AST),48-28,20,Jonathan Kuminga,GSW,Kevon Looney,GSW,,
81,TURNOVER,2,10:15,Thunder Turnover: Traveling (T#5),48-28,20,,,,,,
82,STEAL,2,10:15,Moody STEAL (1 STL),48-28,20,Moses Moody,GSW,,,,
83,2POINTMISS,2,10:00,MISS Pokusevski 18' Jump Shot,48-28,20,Aleksej Pokusevski,OKC,,,,
84,REBOUND,2,9:59,Looney REBOUND (Off:0 Def:4),48-28,20,Kevon Looney,GSW,,,,
85,2POINT.ASSIST,2,9:45,Wiggins 14' Jump Shot (12 PTS) (Moody 1 AST),50-28,22,Andrew Wiggins,GSW,Moses Moody,GSW,,
86,TIMEOUT,2,9:30,THUNDER Timeout: Regular,50-28,22,,,,,,
87,SUB,2,9:20,SUB: Dort FOR Mann,50-28,22,Tre Mann,OKC,Luguentz Dort,OKC,,
88,SUB,2,9:20,SUB: Thompson FOR Wiggins,50-28,22,Andrew Wiggins,GSW,Klay Thompson,GSW,,
89,3POINT,2,9:05,Thompson 26' 3PT Jump Shot (5 PTS),53-28,25,Klay Thompson,GSW,,,,
90,FOUL,2,8:50,Poole S.FOUL (P2.T2) (Crews),53-28,25,Jordan Poole,GSW,Darius Bazley,OKC,,
91,FTMAKE,2,8:50,Bazley Free Throw 1 of 2 (4 PTS),53-29,24,Darius Bazley,OKC,,,,
92,FTMAKE,2,8:50,Bazley Free Throw 2 of 2 (5 PTS),53-30,23,Darius Bazley,OKC,,,,
93,2POINT,2,8:35,Poole 15' Jump Shot (13 PTS),55-30,25,Jordan Poole,GSW,,,,
94,2POINT.ASSIST,2,8:20,Adams 6' Layup (6 PTS) (Williams 2 AST),55-32,23,Steven Adams,OKC,Jalen Williams,OKC,,
95,3POINTMISS,2,8:05,MISS Thompson 27' 3PT Jump Shot,55-32,23,Klay Thompson,GSW,,,,
96,REBOUND,2,8:04,Adams REBOUND (Off:2 Def:3),55-32,23,Steven Adams,OKC,,,,
97,TURNOVER,2,7:50,Thunder Turnover: Offensive Foul (T#6),55-32,23,,,,,,
98,STEAL,2,7:50,Moody STEAL (2 STL),55-32,23,Moses Moody,GSW,,,,
99,2POINT,2,7:35,Looney 8' Hook Shot (4 PTS),57-32,25,Kevon Looney,GSW,,,,
100,2POINTMISS,2,7:20,MISS Bazley 15' Jump Shot,57-32,25,Darius Bazley,OKC,,,,
101,REBOUND,2,7:19,Looney REBOUND (Off:0 Def:5),57-32,25,Kevon Looney,GSW,,,,
102,2POINT.ASSIST,2,7:00,Thompson 16' Jump Shot (7 PTS) (Moody 2 AST),59-32,27,Klay Thompson,GSW,Moses Moody,GSW,,
103,3POINTMISS,2,6:45,MISS Dort 23' 3PT Jump Shot,59-32,27,Luguentz Dort,OKC,,,,
104,REBOUND,2,6:44,Kuminga REBOUND (Off:0 Def:1),59-32,27,Jonathan Kuminga,GSW,,,,
105,2POINT,2,6:30,Poole 12' Floater (15 PTS),61-32,29,Jordan Poole,GSW,,,,
106,FOUL,2,6:15,Kuminga P.FOUL (P2.T3) (Freeman),61-32,29,Jonathan Kuminga,GSW,Jalen Williams,OKC,,
107,FTMISS,2,6:15,Williams Free Throw 1 of 2 Miss,61-32,29,Jalen Williams,OKC,,,,
108,FTMAKE,2,6:15,Williams Free Throw 2 of 2 (9 PTS),61-33,28,Jalen Williams,OKC,,,,
109,3POINT,2,6:00,Thompson 27' 3PT Jump Shot (10 PTS),64-33,31,Klay Thompson,GSW,,,,
110,TURNOVER,2,5:45,Thunder Turnover: Bad Pass (T#7),64-33,31,,,,,,
111,STEAL,2,5:45,Looney STEAL (1 STL),64-33,31,Kevon Looney,GSW,,,,
112,2POINT,2,5:30,Thompson 15' Pull-Up Jump Shot (12 PTS),66-33,33,Klay Thompson,GSW,,,,
113,TIMEOUT,2,5:15,THUNDER Timeout: Short,66-33,33,,,,,,
114,SUB,2,5:10,SUB: Gilgeous-Alexander FOR Williams,66-33,33,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
115,SUB,2,5:10,SUB: Green FOR Kuminga,66-33,33,Jonathan Kuminga,GSW,Draymond Green,GSW,,
116,2POINT.ASSIST,2,5:00,Bazley 8' Layup (7 PTS) (Gilgeous-Alexander 1 AST),66-35,31,Darius Bazley,OKC,Shai Gilgeous-Alexander,OKC,,
117,2POINTMISS,2,4:45,MISS Thompson 18' Jump Shot,66-35,31,Klay Thompson,GSW,,,,
118,REBOUND,2,4:44,Bazley REBOUND (Off:0 Def:4),66-35,31,Darius Bazley,OKC,,,,
119,2POINT.ASSIST,2,4:30,Gilgeous-Alexander 10' Jump Shot (4 PTS) (Dort 1 AST),66-37,29,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
120,3POINT,2,4:15,Poole 25' 3PT Jump Shot (18 PTS),69-37,32,Jordan Poole,GSW,,,,
121,FOUL,2,4:00,Looney P.FOUL (P2.T4) (Wallace),69-37,32,Kevon Looney,GSW,Steven Adams,OKC,,
122,FTMAKE,2,4:00,Adams Free Throw 1 of 2 (7 PTS),69-38,31,Steven Adams,OKC,,,,
123,FTMAKE,2,4:00,Adams Free Throw 2 of 2 (8 PTS),69-39,30,Steven Adams,OKC,,,,
124,3POINTMISS,2,3:45,MISS Poole 26' 3PT Jump Shot,69-39,30,Jordan Poole,GSW,,,,
125,REBOUND,2,3:44,Dort REBOUND (Off:0 Def:2),69-39,30,Luguentz Dort,OKC,,,,
126,2POINT,2,3:30,Dort 15' Jump Shot (4 PTS),69-41,28,Luguentz Dort,OKC,,,,
127,FOUL,2,3:15,Green S.FOUL (P2.T5) (Daniels),69-41,28,Draymond Green,GSW,Dort,OKC,,
128,FTMISS,2,3:15,Dort Free Throw 1 of 2 Miss,69-41,28,Luguentz Dort,OKC,,,,
129,FTMAKE,2,3:15,Dort Free Throw 2 of 2 (5 PTS),69-42,27,Luguentz Dort,OKC,,,,
130,2POINT.ASSIST,2,3:00,Moody 15' Jump Shot (4 PTS) (Green 1 AST),71-42,29,Moses Moody,GSW,Draymond Green,GSW,,
131,2POINTMISS,2,2:45,MISS Bazley 20' Jump Shot,71-42,29,Darius Bazley,OKC,,,,
132,REBOUND,2,2:44,Moody REBOUND (Off:0 Def:2),71-42,29,Moses Moody,GSW,,,,
133,2POINT,2,2:30,Green 10' Layup (9 PTS),73-42,31,Draymond Green,GSW,,,,
134,3POINTMISS,2,2:15,MISS Gilgeous-Alexander 23' 3PT Jump Shot,73-42,31,Shai Gilgeous-Alexander,OKC,,,,
135,REBOUND,2,2:14,Green REBOUND (Off:0 Def:3),73-42,31,Draymond Green,GSW,,,,
136,2POINT,2,2:00,Poole 10' Floater (20 PTS),75-42,33,Jordan Poole,GSW,,,,
137,FOUL,2,1:45,Green P.FOUL (P3.T6) (Burke),75-42,33,Draymond Green,GSW,Darius Bazley,OKC,,
138,FTMAKE,2,1:45,Bazley Free Throw 1 of 2 (8 PTS),75-43,32,Darius Bazley,OKC,,,,
139,FTMAKE,2,1:45,Bazley Free Throw 2 of 2 (9 PTS),75-44,31,Darius Bazley,OKC,,,,
140,2POINT,2,1:30,Thompson 12' Jump Shot (14 PTS),77-44,33,Klay Thompson,GSW,,,,
141,TURNOVER,2,1:15,Thunder Turnover: Bad Pass (T#8),77-44,33,,,,,,
142,STEAL,2,1:15,Thompson STEAL (1 STL),77-44,33,Klay Thompson,GSW,,,,
143,2POINT,2,1:00,Moody 8' Layup (6 PTS),79-44,35,Moses Moody,GSW,,,,
144,2POINTMISS,2,0:45,MISS Adams 7' Hook Shot,79-44,35,Steven Adams,OKC,,,,
145,REBOUND,2,0:44,Moody REBOUND (Off:0 Def:3),79-44,35,Moses Moody,GSW,,,,
146,3POINT,2,0:30,Poole 28' 3PT Jump Shot (23 PTS),82-44,38,Jordan Poole,GSW,,,,
147,FOUL,2,0:15,Poole P.FOUL (P3.T7) (Fitzgerald),82-44,38,Jordan Poole,GSW,Tre Mann,OKC,,
148,FTMAKE,2,0:15,Mann Free Throw 1 of 2 (7 PTS),82-45,37,Tre Mann,OKC,,,,
149,FTMAKE,2,0:15,Mann Free Throw 2 of 2 (8 PTS),82-46,36,Tre Mann,OKC,,,,
150,2POINT,2,0:00,Thompson Buzzer Beater 20' Jump Shot (16 PTS),84-46,38,Klay Thompson,GSW,,,,
151,ENDOFPERIOD,2,00:00,End of 2nd Period,84-46,38,,,,,,
152,STARTOFPERIOD,3,12:00,Start of 3rd Period (9:15 PM EST),84-46,38,,,,,,
153,SUB,3,12:00,SUB: Curry FOR Poole,84-46,38,Jordan Poole,GSW,Stephen Curry,GSW,,
154,3POINT,3,11:45,Curry 27' 3PT Jump Shot (14 PTS),87-46,41,Stephen Curry,GSW,,,,
155,2POINT,3,11:30,Gilgeous-Alexander 15' Jump Shot (6 PTS),87-48,39,Shai Gilgeous-Alexander,OKC,,,,
156,FOUL,3,11:15,Green S.FOUL (P4.T1) (Morris),87-48,39,Draymond Green,GSW,Luguentz Dort,OKC,,
157,FTMISS,3,11:15,Dort Free Throw 1 of 2 Miss,87-48,39,Luguentz Dort,OKC,,,,
158,FTMAKE,3,11:15,Dort Free Throw 2 of 2 (6 PTS),87-49,38,Luguentz Dort,OKC,,,,
159,3POINT,3,11:00,Thompson 25' 3PT Jump Shot (19 PTS),90-49,41,Klay Thompson,GSW,,,,
160,TURNOVER,3,10:45,Thunder Turnover: Bad Pass (T#9),90-49,41,,,,,,
161,STEAL,3,10:45,Curry STEAL (1 STL),90-49,41,Stephen Curry,GSW,,,,
162,2POINT,3,10:30,Green 12' Jump Shot (11 PTS),92-49,43,Draymond Green,GSW,,,,
163,FOUL,3,10:15,Thompson P.FOUL (P2.T2) (Allen),92-49,43,Klay Thompson,GSW,Darius Bazley,OKC,,
164,FTMAKE,3,10:15,Bazley Free Throw 1 of 2 (10 PTS),92-50,42,Darius Bazley,OKC,,,,
165,FTMAKE,3,10:15,Bazley Free Throw 2 of 2 (11 PTS),92-51,41,Darius Bazley,OKC,,,,
166,2POINT,3,10:00,Wiggins 15' Pull-Up Jump Shot (18 PTS),94-51,43,Andrew Wiggins,GSW,,,,
167,2POINT.ASSIST,3,9:45,Adams 6' Layup (10 PTS) (Gilgeous-Alexander 2 AST),94-53,41,Steven Adams,OKC,Shai Gilgeous-Alexander,OKC,,
168,3POINTMISS,3,9:30,MISS Wiggins 23' 3PT Jump Shot,94-53,41,Andrew Wiggins,GSW,,,,
169,REBOUND,3,9:29,Dort REBOUND (Off:0 Def:3),94-53,41,Luguentz Dort,OKC,,,,
170,2POINT,3,9:15,Dort 18' Jump Shot (8 PTS),94-55,39,Luguentz Dort,OKC,,,,
171,TIMEOUT,3,9:00,Warriors Timeout: Regular,94-55,39,,,,,,
172,SUB,3,8:50,SUB: Green FOR Kuminga,94-55,39,Jonathan Kuminga,GSW,Draymond Green,GSW,,
173,SUB,3,8:50,SUB: Wiseman FOR Looney,94-55,39,Kevon Looney,GSW,James Wiseman,GSW,,
174,3POINT,3,8:35,Curry 28' 3PT Jump Shot (17 PTS),97-55,42,Stephen Curry,GSW,,,,
175,2POINTMISS,3,8:20,MISS Williams 14' Jump Shot,97-55,42,Jalen Williams,OKC,,,,
176,REBOUND,3,8:19,Wiseman REBOUND (Off:0 Def:4),97-55,42,James Wiseman,GSW,,,,
177,2POINT.ASSIST,3,8:00,Wiseman 10' Dunk (2 PTS) (Curry 3 AST),99-55,44,James Wiseman,GSW,Stephen Curry,GSW,,
178,FOUL,3,7:45,Curry P.FOUL (P3.T3) (Hart),99-55,44,Stephen Curry,GSW,Tre Mann,OKC,,
179,FTMAKE,3,7:45,Mann Free Throw 1 of 2 (9 PTS),99-56,43,Tre Mann,OKC,,,,
180,FTMISS,3,7:45,Mann Free Throw 2 of 2 Miss,99-56,43,Tre Mann,OKC,,,,
181,3POINT,3,7:30,Thompson 26' 3PT Jump Shot (22 PTS),102-56,46,Klay Thompson,GSW,,,,
182,2POINTMISS,3,7:15,MISS Gilgeous-Alexander 12' Jump Shot,102-56,46,Shai Gilgeous-Alexander,OKC,,,,
183,REBOUND,3,7:14,Wiseman REBOUND (Off:0 Def:5),102-56,46,James Wiseman,GSW,,,,
184,3POINT,3,7:00,Curry 27' 3PT Jump Shot (20 PTS),105-56,49,Stephen Curry,GSW,,,,
185,TIMEOUT,3,6:45,THUNDER Timeout: Full,105-56,49,,,,,,
186,SUB,3,6:35,SUB: Bazley FOR Williams,105-56,49,Jalen Williams,OKC,Darius Bazley,OKC,,
187,2POINT,3,6:20,Bazley 8' Layup (13 PTS),105-58,47,Darius Bazley,OKC,,,,
188,FOUL,3,6:05,Green P.FOUL (P4.T4) (Madison),105-58,47,Draymond Green,GSW,Darius Bazley,OKC,,
189,FTMAKE,3,6:05,Bazley Free Throw 1 of 1 (14 PTS),105-59,46,Darius Bazley,OKC,,,,
190,2POINTMISS,3,5:50,MISS Thompson 17' Jump Shot,105-59,46,Klay Thompson,GSW,,,,
191,REBOUND,3,5:49,Adams REBOUND (Off:2 Def:4),105-59,46,Steven Adams,OKC,,,,
192,2POINT,3,5:35,Adams 6' Putback Dunk (12 PTS),105-61,44,Steven Adams,OKC,,,,
193,3POINT.ASSIST,3,5:20,Thompson 25' 3PT Jump Shot (25 PTS) (Curry 4 AST),108-61,47,Klay Thompson,GSW,Stephen Curry,GSW,,
194,TURNOVER,3,5:05,Thunder Turnover: Stepped Out of Bounds (T#10),108-61,47,,,,,,
195,STEAL,3,5:05,Wiseman STEAL (1 STL),108-61,47,James Wiseman,GSW,,,,
196,2POINT,3,4:50,Wiggins 15' Pull-Up Jump Shot (20 PTS),110-61,49,Andrew Wiggins,GSW,,,,
197,2POINTMISS,3,4:35,MISS Dort 15' Jump Shot,110-61,49,Luguentz Dort,OKC,,,,
198,REBOUND,3,4:34,Curry REBOUND (Off:0 Def:2),110-61,49,Stephen Curry,GSW,,,,
199,2POINT.ASSIST,3,4:20,Wiggins 12' Jump Shot (22 PTS) (Green 2 AST),112-61,51,Andrew Wiggins,GSW,Draymond Green,GSW,,
200,FOUL,3,4:05,Wiseman P.FOUL (P2.T5) (O'Connell),112-61,51,James Wiseman,GSW,Shai Gilgeous-Alexander,OKC,,
201,FTMAKE,3,4:05,Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),112-62,50,Shai Gilgeous-Alexander,OKC,,,,
202,FTMAKE,3,4:05,Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),112-63,49,Shai Gilgeous-Alexander,OKC,,,,
203,3POINT,3,3:50,Curry 27' 3PT Jump Shot (23 PTS),115-63,52,Stephen Curry,GSW,,,,
204,2POINT,3,3:35,Bazley 12' Jump Shot (16 PTS),115-65,50,Darius Bazley,OKC,,,,
205,3POINTMISS,3,3:20,MISS Curry 28' 3PT Jump Shot,115-65,50,Stephen Curry,GSW,,,,
206,REBOUND,3,3:19,Dort REBOUND (Off:0 Def:4),115-65,50,Luguentz Dort,OKC,,,,
207,2POINT.ASSIST,3,3:00,Adams 8' Layup (14 PTS) (Dort 2 AST),115-67,48,Steven Adams,OKC,Luguentz Dort,OKC,,
208,FOUL,3,2:45,Wiggins P.FOUL (P3.T6) (Thomas),115-67,48,Andrew Wiggins,GSW,Darius Bazley,OKC,,
209,FTMISS,3,2:45,Bazley Free Throw 1 of 2 Miss,115-67,48,Darius Bazley,OKC,,,,
210,FTMAKE,3,2:45,Bazley Free Throw 2 of 2 (17 PTS),115-68,47,Darius Bazley,OKC,,,,
211,2POINT,3,2:30,Thompson 18' Pull-Up Jump Shot (27 PTS),117-68,49,Klay Thompson,GSW,,,,
212,TURNOVER,3,2:15,Thunder Turnover: Offensive Foul (T#11),117-68,49,,,,,,
213,STEAL,3,2:15,Curry STEAL (2 STL),117-68,49,Stephen Curry,GSW,,,,
214,3POINT,3,2:00,Curry 27' 3PT Jump Shot (26 PTS),120-68,52,Stephen Curry,GSW,,,,
215,2POINTMISS,3,1:45,MISS Adams 7' Hook Shot,120-68,52,Steven Adams,OKC,,,,
216,REBOUND,3,1:44,Wiggins REBOUND (Off:0 Def:5),120-68,52,Andrew Wiggins,GSW,,,,
217,2POINT,3,1:30,Wiggins 18' Jump Shot (24 PTS),122-68,54,Andrew Wiggins,GSW,,,,
218,FOUL,3,1:15,Thompson P.FOUL (P3.T7) (Gibson),122-68,54,Klay Thompson,GSW,Darius Bazley,OKC,,
219,FTMAKE,3,1:15,Bazley Free Throw 1 of 2 (18 PTS),122-69,53,Darius Bazley,OKC,,,,
220,FTMAKE,3,1:15,Bazley Free Throw 2 of 2 (19 PTS),122-70,52,Darius Bazley,OKC,,,,
221,3POINTMISS,3,1:00,MISS Thompson 26' 3PT Jump Shot,122-70,52,Klay Thompson,GSW,,,,
222,REBOUND,3,0:59,Dort REBOUND (Off:0 Def:5),122-70,52,Luguentz Dort,OKC,,,,
223,2POINT,3,0:45,Gilgeous-Alexander 16' Jump Shot (10 PTS),122-72,50,Shai Gilgeous-Alexander,OKC,,,,
224,3POINT,3,0:30,Curry 28' 3PT Jump Shot (29 PTS),125-72,53,Stephen Curry,GSW,,,,
225,TURNOVER,3,0:15,Thunder Turnover: Lost Ball (T#12),125-72,53,,,,,,
226,STEAL,3,0:15,Wiggins STEAL (2 STL),125-72,53,Andrew Wiggins,GSW,,,,
227,2POINT,3,0:00,Wiggins Buzzer Beater 20' Jump Shot (26 PTS),127-72,55,Andrew Wiggins,GSW,,,,
228,ENDOFPERIOD,3,00:00,End of 3rd Period,127-72,55,,,,,,
229,STARTOFPERIOD,4,12:00,Start of 4th Period (10:00 PM EST),127-72,55,,,,,,
