,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
17,3POINTMISS,1,9:02,MISS Giddey 26' 3PT Jump Shot,6 - 12,6,Josh Giddey,OKC,,,,
18,REBOUND,1,8:59,Thompson REBOUND (Off:0 Def:1),6 - 12,6,Klay Thompson,GSW,,,,
19,3POINTMISS,1,8:50,MISS Curry 26' 3PT Pullup Jump Shot,6 - 12,6,Stephen Curry,GSW,,,,
20,REBOUND,1,8:46,Jal. Williams REBOUND (Off:0 Def:1),6 - 12,6,Jalen Williams,OKC,,,,
21,2POINT,1,8:36,Jal. Williams 4' Driving Layup (2 PTS),8 - 12,4,Jalen Williams,OKC,,,,
22,2POINT.ASSIST,1,8:22,Curry 26' Step Back Jump Shot (4 PTS) (Wiggins 1 AST),8 - 14,6,Stephen Curry,GSW,Andrew Wiggins,GSW,,
23,FOUL,1,8:12,Thompson S.FOUL (P1.T1) (S.Wright),8 - 14,6,Klay Thompson,GSW,Josh Giddey,OKC,,
24,FTMAKE,1,8:12,Giddey Free Throw 1 of 2 (1 PTS),9 - 14,5,Josh Giddey,OKC,,,,
25,SUB,1,8:12,SUB: Dort FOR Mann,9 - 14,5,Luguentz Dort,OKC,Tre Mann,OKC,,
26,FTMAKE,1,8:12,Giddey Free Throw 2 of 2 (2 PTS),10 - 14,4,Josh Giddey,OKC,,,,
27,TURNOVER,1,7:58,Green Traveling Turnover (P1.T2),10 - 14,4,Draymond Green,GSW,,,,
28,3POINT.ASSIST,1,7:45,Muscala 24' 3PT Jump Shot (5 PTS) (Mann 1 AST),13 - 14,1,Mike Muscala,OKC,Tre Mann,OKC,,
29,2POINTMISS,1,7:30,MISS Wiggins 5' Driving Layup,13 - 14,1,Andrew Wiggins,GSW,,,,
30,REBOUND,1,7:28,Jal. Williams REBOUND (Off:0 Def:2),13 - 14,1,Jalen Williams,OKC,,,,
31,2POINT.ASSIST,1,7:22,Mann 5' Driving Layup (2 PTS) (Gilgeous-Alexander 1 AST),15 - 14,-1,Tre Mann,OKC,Shai Gilgeous-Alexander,OKC,,
32,FOUL,1,7:10,Giddey S.FOUL (P1.T2) (R.Mott),15 - 14,-1,Josh Giddey,OKC,Stephen Curry,GSW,,
33,FTMAKE,1,7:10,Curry Free Throw 1 of 2 (5 PTS),15 - 15,TIE,Stephen Curry,GSW,,,,
34,SUB,1,7:10,SUB: DiVincenzo FOR Green,15 - 15,TIE,Draymond Green,GSW,Donte DiVincenzo,GSW,,
35,SUB,1,7:10,SUB: Poole FOR Thompson,15 - 15,TIE,Klay Thompson,GSW,Jordan Poole,GSW,,
36,FTMAKE,1,7:10,Curry Free Throw 2 of 2 (6 PTS),15 - 16,1,Stephen Curry,GSW,,,,
37,3POINTMISS,1,6:57,MISS Muscala 26' 3PT Jump Shot,15 - 16,1,Mike Muscala,OKC,,,,
38,REBOUND,1,6:53,Wiggins REBOUND (Off:0 Def:1),15 - 16,1,Andrew Wiggins,GSW,,,,
39,3POINT.ASSIST,1,6:47,Poole 25' 3PT Jump Shot (3 PTS) (Curry 2 AST),15 - 19,4,Jordan Poole,GSW,Stephen Curry,GSW,,
40,2POINT.ASSIST,1,6:33,Gilgeous-Alexander 2' Driving Layup (4 PTS) (Giddey 3 AST),17 - 19,2,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
41,2POINT.ASSIST,1,6:19,Looney 2' Alley Oop Dunk (4 PTS) (Curry 3 AST),17 - 21,4,Kevon Looney,GSW,Stephen Curry,GSW,,
42,TIMEOUT,1,6:18,Thunder Timeout: Regular (Reg.2 Short 0),17 - 21,4,,,,,,
43,SUB,1,6:18,SUB: Waters III FOR Mann,17 - 21,4,Tre Mann,OKC,Lindy Waters III,OKC,,
44,2POINTMISS,1,6:09,MISS Gilgeous-Alexander 9' Driving Floating Jump Shot,17 - 21,4,Shai Gilgeous-Alexander,OKC,,,,
45,REBOUND,1,6:06,Looney REBOUND (Off:0 Def:1),17 - 21,4,Kevon Looney,GSW,,,,
46,3POINT,1,6:00,Curry 30' 3PT Step Back Jump Shot (9 PTS),17 - 24,7,Stephen Curry,GSW,,,,
47,2POINT,1,5:44,Giddey 6' Driving Floating Bank Jump Shot (4 PTS),19 - 24,5,Josh Giddey,OKC,,,,
48,2POINT,1,5:29,Poole 20' Pullup Jump Shot (5 PTS),19 - 26,7,Jordan Poole,GSW,,,,
49,SUB,1,5:17,SUB: K. Williams FOR Muscala,19 - 26,7,Mike Muscala,OKC,Kenrich Williams,OKC,,
50,TURNOVER,1,5:13,Jal. Williams Bad Pass Turnover (P1.T2),19 - 26,7,Jalen Williams,OKC,,,,
51,3POINT,1,5:05,DiVincenzo 26' 3PT Jump Shot (3 PTS),19 - 29,10,Donte DiVincenzo,GSW,,,,
52,2POINT,1,4:48,Gilgeous-Alexander 19' Step Back Jump Shot (6 PTS),21 - 29,8,Shai Gilgeous-Alexander,OKC,,,,
53,3POINT,1,4:35,Poole 26' 3PT Step Back Jump Shot (8 PTS),21 - 32,11,Jordan Poole,GSW,,,,
54,TIMEOUT,1,4:33,Thunder Timeout: Regular (Reg.3 Short 0),21 - 32,11,,,,,,
55,3POINT.ASSIST,1,4:15,Waters III 24' 3PT Jump Shot (3 PTS) (K. Williams 1 AST),24 - 32,8,Lindy Waters III,OKC,Kenrich Williams,OKC,,
56,TURNOVER,1,3:57,Curry Bad Pass Turnover (P2.T3),24 - 32,8,Stephen Curry,GSW,,,,
57,STEAL,1,3:56,Gilgeous-Alexander STEAL (1 STL),24 - 32,8,Shai Gilgeous-Alexander,OKC,Stephen Curry,GSW,,
58,2POINT,1,3:52,Gilgeous-Alexander 2' Running Finger Roll Layup (8 PTS),26 - 32,6,Shai Gilgeous-Alexander,OKC,,,,
59,3POINTMISS,1,3:37,MISS Poole 28' 3PT Pullup Jump Shot,26 - 32,6,Jordan Poole,GSW,,,,
60,REBOUND,1,3:34,K. Williams REBOUND (Off:0 Def:1),26 - 32,6,Kenrich Williams,OKC,,,,
61,2POINT,1,3:25,Giddey 4' Driving Floating Bank Jump Shot (6 PTS),28 - 32,4,Josh Giddey,OKC,,,,
62,3POINTMISS,1,3:10,MISS Curry 30' 3PT Step Back Jump Shot,28 - 32,4,Stephen Curry,GSW,,,,
63,REBOUND,1,3:07,K. Williams REBOUND (Off:0 Def:2),28 - 32,4,Kenrich Williams,OKC,,,,
64,3POINT.ASSIST,1,2:57,Jal. Williams 24' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 2 AST),31 - 32,1,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
65,SUB,1,2:46,SUB: Thompson FOR Poole,31 - 32,1,Jordan Poole,GSW,Klay Thompson,GSW,,
66,2POINTMISS,1,2:39,MISS Wiggins 5' Driving Layup,31 - 32,1,Andrew Wiggins,GSW,,,,
67,REBOUND,1,2:37,Gilgeous-Alexander REBOUND (Off:0 Def:1),31 - 32,1,Shai Gilgeous-Alexander,OKC,,,,
68,3POINT,1,2:30,Waters III 26' 3PT Jump Shot (6 PTS),34 - 32,-2,Lindy Waters III,OKC,,,,
69,2POINT.ASSIST,1,2:15,Curry 25' Step Back Jump Shot (11 PTS) (Thompson 1 AST),34 - 34,TIE,Stephen Curry,GSW,Klay Thompson,GSW,,
70,FOUL,1,1:56,DiVincenzo P.FOUL (P1.T2) (S.Wright),34 - 34,TIE,Donte DiVincenzo,GSW,Shai Gilgeous-Alexander,OKC,,
71,FTMAKE,1,1:56,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),35 - 34,-1,Shai Gilgeous-Alexander,OKC,,,,
72,FTMAKE,1,1:56,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),36 - 34,-2,Shai Gilgeous-Alexander,OKC,,,,
73,3POINTMISS,1,1:42,MISS DiVincenzo 26' 3PT Jump Shot,36 - 34,-2,Donte DiVincenzo,GSW,,,,
74,REBOUND,1,1:39,Giddey REBOUND (Off:0 Def:1),36 - 34,-2,Josh Giddey,OKC,,,,
75,3POINTMISS,1,1:31,MISS K. Williams 27' 3PT Jump Shot,36 -34,-2,Kenrich Williams,OKC,,,,
76,REBOUND,1,1:26,Looney REBOUND (Off:0 Def:2),36 - 34,-2,Kevon Looney,GSW,,,,
77,2POINT,1,1:18,Thompson 18' Pullup Jump Shot (8 PTS),36 - 36,TIE,Klay Thompson,GSW,,,,
78,2POINT,1,1:03,Gilgeous-Alexander 6' Driving Floating Jump Shot (12 PTS),38 - 36,-2,Shai Gilgeous-Alexander,OKC,,,,
79,SUB,1,0:51,SUB: Mann FOR Jal. Williams,38 - 36,-2,Jalen Williams,OKC,Tre Mann,OKC,,
80,3POINTMISS,1,0:46,MISS Curry 30' 3PT Step Back Jump Shot,38 - 36,-2,Stephen Curry,GSW,,,,
81,REBOUND,1,0:44,Mann REBOUND (Off:0 Def:1),38 - 36,-2,Tre Mann,OKC,,,,
82,3POINTMISS,1,0:31,MISS Waters III 25' 3PT Jump Shot,38 - 36,-2,Lindy Waters III,OKC,,,,
83,REBOUND,1,0:27,DiVincenzo REBOUND (Off:0 Def:1),38 - 36,-2,Donte DiVincenzo,GSW,,,,
84,3POINT,1,0:07,Thompson 27' 3PT Pullup Jump Shot (11 PTS),38 - 39,1,Klay Thompson,GSW,,,,
85,TURNOVER,1,0:01,Mann Bad Pass Turnover (P1.T3),38 - 39,1,Tre Mann,OKC,,,,
86,STEAL,1,0:00,DiVincenzo STEAL (1 STL),38 - 39,1,Donte DiVincenzo,GSW,Tre Mann,OKC,,
87,3POINTMISS,1,0:00,MISS DiVincenzo 44' 3PT Jump Shot,38 - 39,1,Donte DiVincenzo,GSW,,,,
88,REBOUND,1,0:00,WARRIORS Rebound,38 - 39,1,,,,,,
89,ENDOFPERIOD,1,0:00,End of 1st Period,38 - 39,1,,,,,,
90,STARTOFPERIOD,2,12:00,Start of 2nd Period,38 - 39,1,,,,,,
91,2POINTMISS,2,11:45,MISS DiVincenzo 16' Pullup Jump Shot,38 - 39,1,Donte DiVincenzo,GSW,,,,
92,REBOUND,2,11:42,Giddey REBOUND (Off:0 Def:2),38 - 39,1,Josh Giddey,OKC,,,,
93,2POINT,2,11:30,Mann 8' Driving Floating Jump Shot (4 PTS),40 - 39,-1,Tre Mann,OKC,,,,
94,TURNOVER,2,11:15,Lamb Out of Bounds Lost Ball Turnover (P1.T1),40 - 39,-1,Jeremy Lamb,GSW,,,,
95,2POINTMISS,2,11:01,MISS Giddey 4' Driving Layup,40 - 39,-1,Josh Giddey,OKC,,,,
96,REBOUND,2,10:59,Kuminga REBOUND (Off:0 Def:1),40 - 39,-1,Jonathan Kuminga,GSW,,,,
97,2POINT,2,10:52,Kuminga 1' Running Dunk (2 PTS),40 - 41,1,Jonathan Kuminga,GSW,,,,
98,FOUL,2,10:39,Lamb P.FOUL (P1.T1) (R.Mott),40 - 41,1,Jeremy Lamb,GSW,Tre Mann,OKC,,
99,FTMAKE,2,10:39,Mann Free Throw 1 of 2 (5 PTS),41 - 41,TIE,Tre Mann,OKC,,,,
100,FTMAKE,2,10:39,Mann Free Throw 2 of 2 (6 PTS),42 - 41,-1,Tre Mann,OKC,,,,
101,3POINT,2,10:25,Poole 27' 3PT Step Back Jump Shot (11 PTS),42 - 44,2,Jordan Poole,GSW,,,,
102,3POINTMISS,2,10:11,MISS Waters III 26' 3PT Jump Shot,42 - 44,2,Lindy Waters III,OKC,,,,
103,REBOUND,2,10:08,Lamb REBOUND (Off:0 Def:1),42 - 44,2,Jeremy Lamb,GSW,,,,
104,2POINT,2,10:01,Kuminga 1' Cutting Dunk Shot (4 PTS),42 - 46,4,Jonathan Kuminga,GSW,,,,
105,2POINT,2,9:49,K. Williams 9' Driving Floating Jump Shot (2 PTS),44 - 46,2,Kenrich Williams,OKC,,,,
106,2POINT.ASSIST,2,9:35,Wiseman 2' Alley Oop Dunk (2 PTS) (Poole 1 AST),44 - 48,4,James Wiseman,GSW,Jordan Poole,GSW,,
107,FOUL,2,9:23,Poole P.FOUL (P1.T2) (S.Wright),44 - 48,4,Jordan Poole,GSW,Tre Mann,OKC,,
108,FTMAKE,2,9:23,Mann Free Throw 1 of 2 (7 PTS),45 - 48,3,Tre Mann,OKC,,,,
109,FTMAKE,2,9:23,Mann Free Throw 2 of 2 (8 PTS),46 - 48,2,Tre Mann,OKC,,,,
110,TURNOVER,2,9:11,Poole Bad Pass Turnover (P1.T2),46 - 48,2,Jordan Poole,GSW,,,,
111,3POINTMISS,2,8:58,MISS Waters III 27' 3PT Jump Shot,46 - 48,2,Lindy Waters III,OKC,,,,
112,REBOUND,2,8:56,Lamb REBOUND (Off:0 Def:2),46 - 48,2,Jeremy Lamb,GSW,,,,
113,2POINTMISS,2,8:49,MISS Kuminga 7' Driving Floating Jump Shot,46 - 48,2,Jonathan Kuminga,GSW,,,,
114,REBOUND,2,8:46,Bazley REBOUND (Off:0 Def:1),46 - 48,2,Darius Bazley,OKC,,,,
115,3POINTMISS,2,8:38,MISS Giddey 25' 3PT Jump Shot,46 - 48,2,Josh Giddey,OKC,,,,
116,REBOUND,2,8:35,Wiseman REBOUND (Off:0 Def:1),46 - 48,2,James Wiseman,GSW,,,,
117,2POINT,2,8:29,Lamb 13' Floating Jump Shot (2 PTS),46 - 50,4,Jeremy Lamb,GSW,,,,
118,TIMEOUT,2,8:28,Thunder Timeout: Regular (Reg.4 Short 0),46 - 50,4,,,,,,
119,SUB,2,8:28,SUB: Dort FOR K. Williams,46 - 50,4,Kenrich Williams,OKC,Luguentz Dort,OKC,,
120,SUB,2,8:28,SUB: Wiggins FOR DiVincenzo,46 - 50,4,Donte DiVincenzo,GSW,Andrew Wiggins,GSW,,
121,SUB,2,8:28,SUB: Muscala FOR Bazley,46 - 50,4,Darius Bazley,OKC,Mike Muscala,OKC,,
122,SUB,2,8:28,SUB: Jal. Williams FOR Waters III,46 - 50,4,Lindy Waters III,OKC,Jalen Williams,OKC,,
123,2POINT.ASSIST,2,8:17,Dort 4' Cutting Layup Shot (4 PTS) (Jal. Williams 1 AST),48 - 50,2,Luguentz Dort,OKC,Jalen Williams,OKC,,
124,2POINT,2,8:00,Poole 12' Pullup Jump Shot (13 PTS),48 - 52,4,Jordan Poole,GSW,,,,
125,2POINT,2,7:46,Mann 6' Driving Floating Jump Shot (10 PTS),50 - 52,2,Tre Mann,OKC,,,,
126,2POINT,2,7:36,Wiggins 8' Driving Floating Jump Shot (4 PTS),50 - 54,4,Andrew Wiggins,GSW,,,,
127,TURNOVER,2,7:22,Giddey Traveling Turnover (P1.T4),50 - 54,4,Josh Giddey,OKC,,,,
128,3POINT.ASSIST,2,7:14,Wiggins 24' 3PT Jump Shot (7 PTS) (Kuminga 1 AST),50 - 57,7,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
129,TIMEOUT,2,7:14,Thunder Timeout: Regular (Reg.5 Short 0),50 - 57,7,,,,,,
130,SUB,2,7:14,SUB: Gilgeous-Alexander FOR Giddey,50 - 57,7,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
131,SUB,2,7:14,SUB: Curry FOR Poole,50 - 57,7,Jordan Poole,GSW,Stephen Curry,GSW,,
132,SUB,2,7:14,SUB: Thompson FOR Lamb,50 - 57,7,Jeremy Lamb,GSW,Klay Thompson,GSW,,
133,2POINT,2,7:04,Jal. Williams 1' Cutting Layup Shot (7 PTS),52 - 57,5,Jalen Williams,OKC,,,,
134,2POINT.ASSIST,2,6:50,Curry 4' Driving Layup (13 PTS) (Thompson 2 AST),52 - 59,7,Stephen Curry,GSW,Klay Thompson,GSW,,
135,TURNOVER,2,6:36,Gilgeous-Alexander Bad Pass Turnover (P2.T5),52 - 59,7,Shai Gilgeous-Alexander,OKC,,,,
136,3POINT,2,6:24,Thompson 28' 3PT Jump Shot (14 PTS),52 - 62,10,Klay Thompson,GSW,,,,
137,2POINT,2,6:11,Gilgeous-Alexander 15' Pullup Jump Shot (14 PTS),54 - 62,8,Shai Gilgeous-Alexander,OKC,,,,
138,2POINTMISS,2,5:56,MISS Wiggins 5' Driving Floating Jump Shot,54 - 62,8,Andrew Wiggins,GSW,,,,
139,REBOUND,2,5:54,Muscala REBOUND (Off:0 Def:1),54 - 62,8,Mike Muscala,OKC,,,,
140,TURNOVER,2,5:47,Gilgeous-Alexander Traveling Turnover (P3.T6),54 - 62,8,Shai Gilgeous-Alexander,OKC,,,,
141,SUB,2,5:47,SUB: Looney FOR Wiseman,54 - 62,8,James Wiseman,GSW,Kevon Looney,GSW,,
142,FOUL,2,5:36,Muscala S.FOUL (P1.T1) (S.Wright),54 - 62,8,Mike Muscala,OKC,Kevon Looney,GSW,,
143,FTMAKE,2,5:36,Looney Free Throw 1 of 2 (5 PTS),54 - 63,9,Kevon Looney,GSW,,,,
144,SUB,2,5:36,SUB: Green FOR Kuminga,54 - 63,9,Jonathan Kuminga,GSW,Draymond Green,GSW,,
145,FTMISS,2,5:36,MISS Looney Free Throw 2 of 2,54 - 63,9,Kevon Looney,GSW,,,,
146,REBOUND,2,5:34,Muscala REBOUND (Off:0 Def:2),54 - 63,9,Mike Muscala,OKC,,,,
147,2POINTMISS,2,5:24,MISS Mann 8' Driving Floating Jump Shot,54 - 63,9,Tre Mann,OKC,,,,
148,REBOUND,2,5:22,Green REBOUND (Off:0 Def:2),54 - 63,9,Draymond Green,GSW,,,,
149,3POINT,2,5:16,Curry 27' 3PT Pullup Jump Shot (16 PTS),54 - 66,12,Stephen Curry,GSW,,,,
150,FOUL,2,5:01,Looney P.FOUL (P1.T3) (R.Mott),54 - 66,12,Kevon Looney,GSW,Shai Gilgeous-Alexander,OKC,,
151,2POINTMISS,2,4:52,MISS Jal. Williams 5' Driving Floating Jump Shot,54 - 66,12,Jalen Williams,OKC,,,,
152,REBOUND,2,4:50,Looney REBOUND (Off:0 Def:3),54 - 66,12,Kevon Looney,GSW,,,,
153,TURNOVER,2,4:41,Thompson Lost Ball Turnover (P1.T3),54 - 66,12,Klay Thompson,GSW,,,,
154,2POINT,2,4:30,Gilgeous-Alexander 8' Pullup Jump Shot (16 PTS),56 - 66,10,Shai Gilgeous-Alexander,OKC,,,,
155,3POINT,2,4:16,Green 26' 3PT Jump Shot (3 PTS),56 - 69,13,Draymond Green,GSW,,,,
156,3POINTMISS,2,3:57,MISS Dort 25' 3PT Jump Shot,56 - 69,13,Luguentz Dort,OKC,,,,
157,REBOUND,2,3:54,Looney REBOUND (Off:0 Def:4),56 - 69,13,Kevon Looney,GSW,,,,
158,2POINT,2,3:43,Curry 6' Driving Floating Bank Jump Shot (18 PTS),56 - 71,15,Stephen Curry,GSW,,,,
159,SUB,2,3:42,SUB: Mann FOR Jal. Williams,56 - 71,15,Jalen Williams,OKC,Tre Mann,OKC,,
160,2POINT.ASSIST,2,3:25,Muscala 4' Cutting Dunk Shot (4 PTS) (Gilgeous-Alexander 3 AST),58 - 71,13,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
161,3POINTMISS,2,3:06,MISS Curry 27' 3PT Pullup Jump Shot,58 - 71,13,Stephen Curry,GSW,,,,
162,REBOUND,2,3:03,Gilgeous-Alexander REBOUND (Off:0 Def:2),58 - 71,13,Shai Gilgeous-Alexander,OKC,,,,
163,TURNOVER,2,2:54,Mann Bad Pass Turnover (P2.T7),58 - 71,13,Tre Mann,OKC,,,,
164,3POINT,2,2:43,Thompson 25' 3PT Jump Shot (17 PTS),58 - 74,16,Klay Thompson,GSW,,,,
165,TIMEOUT,2,2:42,Thunder Timeout: Regular (Full 1 Short 0),58 - 74,16,,,,,,
166,SUB,2,2:42,SUB: Giddey FOR Dort,58 - 74,16,Luguentz Dort,OKC,Josh Giddey,OKC,,
167,SUB,2,2:42,SUB: K. Williams FOR Mann,58 - 74,16,Tre Mann,OKC,Kenrich Williams,OKC,,
168,SUB,2,2:42,SUB: DiVincenzo FOR Curry,58 - 74,16,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
169,SUB,2,2:42,SUB: Poole FOR Thompson,58 - 74,16,Klay Thompson,GSW,Jordan Poole,GSW,,
170,2POINT,2,2:32,Gilgeous-Alexander 8' Turnaround Fadeaway (18 PTS),60 - 74,14,Shai Gilgeous-Alexander,OKC,,,,
171,3POINTMISS,2,2:18,MISS Poole 26' 3PT Pullup Jump Shot,60 - 74,14,Jordan Poole,GSW,,,,
172,REBOUND,2,2:15,K. Williams REBOUND (Off:0 Def:3),60 - 74,14,Kenrich Williams,OKC,,,,
173,2POINT,2,2:05,Gilgeous-Alexander 5' Driving Floating Jump Shot (20 PTS),62 - 74,12,Shai Gilgeous-Alexander,OKC,,,,
174,2POINT,2,1:54,Poole 16' Pullup Jump Shot (15 PTS),62 - 76,14,Jordan Poole,GSW,,,,
175,TURNOVER,2,1:44,Giddey Lost Ball Turnover (P2.T8),62 - 76,14,Josh Giddey,OKC,,,,
176,2POINT.ASSIST,2,1:35,Wiggins 2' Cutting Layup Shot (9 PTS) (Green 2 AST),62 - 78,16,Andrew Wiggins,GSW,Draymond Green,GSW,,
177,FOUL,2,1:27,DiVincenzo S.FOUL (P2.T4) (S.Wright),62 - 78,16,Donte DiVincenzo,GSW,Shai Gilgeous-Alexander,OKC,,
178,FTMAKE,2,1:27,Gilgeous-Alexander Free Throw 1 of 2 (21 PTS),63 - 78,15,Shai Gilgeous-Alexander,OKC,,,,
179,FTMAKE,2,1:27,Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),64 - 78,14,Shai Gilgeous-Alexander,OKC,,,,
180,3POINT,2,1:12,DiVincenzo 25' 3PT Jump Shot (6 PTS),64 - 81,17,Donte DiVincenzo,GSW,,,,
181,2POINT,2,1:00,Muscala 16' Jump Shot (6 PTS),66 - 81,15,Mike Muscala,OKC,,,,
182,3POINTMISS,2,0:48,MISS Poole 27' 3PT Jump Shot,66 - 81,15,Jordan Poole,GSW,,,,
183,REBOUND,2,0:45,K. Williams REBOUND (Off:0 Def:4),66 - 81,15,Kenrich Williams,OKC,,,,
184,2POINTMISS,2,0:36,MISS Gilgeous-Alexander 4' Driving Layup,66 - 81,15,Shai Gilgeous-Alexander,OKC,,,,
185,REBOUND,2,0:34,Looney REBOUND (Off:0 Def:5),66 - 81,15,Kevon Looney,GSW,,,,
186,2POINT,2,0:28,Poole 12' Driving Floating Jump Shot (17 PTS),66 - 83,17,Jordan Poole,GSW,,,,
187,TIMEOUT,2,0:27,Thunder Timeout: Regular (Reg.6 Short 0),66 - 83,17,,,,,,
188,SUB,2,0:27,SUB: Curry FOR Poole,66 - 83,17,Jordan Poole,GSW,Stephen Curry,GSW,,
189,SUB,2,0:27,SUB: Thompson FOR DiVincenzo,66 - 83,17,Donte DiVincenzo,GSW,Klay Thompson,GSW,,
190,SUB,2,0:27,SUB: Dort FOR K. Williams,66 - 83,17,Kenrich Williams,OKC,Luguentz Dort,OKC,,
191,2POINT,2,0:21,Gilgeous-Alexander 2' Driving Finger Roll Layup (24 PTS),68 - 83,15,Shai Gilgeous-Alexander,OKC,,,,
192,FOUL,2,0:03,Dort S.FOUL (P2.T2) (R.Mott),68 - 83,15,Luguentz Dort,OKC,Stephen Curry,GSW,,
193,FTMAKE,2,0:03,Curry Free Throw 1 of 2 (19 PTS),68 - 84,16,Stephen Curry,GSW,,,,
194,FTMAKE,2,0:03,Curry Free Throw 2 of 2 (20 PTS),68 - 85,17,Stephen Curry,GSW,,,,
195,3POINTMISS,2,0:00,MISS Gilgeous-Alexander 37' 3PT Jump Shot,68 - 85,17,Shai Gilgeous-Alexander,OKC,,,,
196,REBOUND,2,0:00,WARRIORS Rebound,68 - 85,17,,,,,,
197,ENDOFPERIOD,2,0:00,End of 2nd Period,68 - 85,17,,,,,,
198,STARTOFPERIOD,3,12:00,Start of 3rd Period,68 - 85,17,,,,,,
199,2POINTMISS,3,11:42,MISS Wiggins 4' Cutting Layup Shot,68 - 85,17,Andrew Wiggins,GSW,,,,
200,REBOUND,3,11:40,Giddey REBOUND (Off:0 Def:3),68 - 85,17,Josh Giddey,OKC,,,,
201,2POINT,3,11:35,Dort 8' Driving Floating Jump Shot (6 PTS),70 - 85,15,Luguentz Dort,OKC,,,,
202,2POINTMISS,3,11:17,MISS Curry 6' Driving Layup,70 - 85,15,Stephen Curry,GSW,,,,
203,REBOUND,3,11:14,Muscala REBOUND (Off:0 Def:3),70 - 85,15,Mike Muscala,OKC,,,,
204,2POINTMISS,3,11:09,MISS Gilgeous-Alexander 6' Driving Floating Jump Shot,70 - 85,15,Shai Gilgeous-Alexander,OKC,,,,
205,REBOUND,3,11:07,Looney REBOUND (Off:0 Def:6),70 - 85,15,Kevon Looney,GSW,,,,
206,2POINT,3,10:59,Thompson 16' Pullup Jump Shot (19 PTS),70 - 87,17,Klay Thompson,GSW,,,,
207,FOUL,3,10:45,Curry S.FOUL (P1.T1) (R.Mott),70 - 87,17,Stephen Curry,GSW,Shai Gilgeous-Alexander,OKC,,
208,FTMAKE,3,10:45,Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),71 - 87,16,Shai Gilgeous-Alexander,OKC,,,,
209,FTMAKE,3,10:45,Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),72 - 87,15,Shai Gilgeous-Alexander,OKC,,,,
