,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
121,2POINT,2,9:06,Embiid 5' Turnaround Bank Hook Shot (14 PTS),39 - 42,3,Joel Embiid,PHI,,,,
122,3POINTMISS,2,8:49,MISS Jal. Williams 25' 3PT Jump Shot,39 - 42,3,Jalen Williams,OKC,,,,
123,REBOUND,2,8:46,Embiid REBOUND (Off:2 Def:7),39 - 42,3,Joel Embiid,PHI,,,,
124,2POINT,2,8:29,Harris 1' Alley Oop Dunk (6 PTS),41 - 42,1,Tobias Harris,PHI,,,,
125,FOUL,2,8:29,Dort S.FOUL (P2.T2) (S.Foster),41 - 42,1,Luguentz Dort,OKC,Tobias Harris,PHI,,
126,FTMISS,2,8:29,MISS Harris Free Throw 1 of 1,41 - 42,1,Tobias Harris,PHI,,,,
127,REBOUND,2,8:26,Holmgren REBOUND (Off:0 Def:6),41 - 42,1,Chet Holmgren,OKC,,,,
128,3POINT.ASSIST,2,8:11,Jal. Williams 24' 3PT Jump Shot (8 PTS) (Dort 3 AST),41 - 45,4,Jalen Williams,OKC,Luguentz Dort,OKC,,
129,2POINT,2,7:57,Reed 2' Driving Reverse Layup (2 PTS),43 - 45,2,Paul Reed,PHI,,,,
130,2POINT,2,7:42,Holmgren 1' Cutting Dunk (8 PTS),43 - 47,4,Chet Holmgren,OKC,,,,
131,FOUL,2,7:31,Holmgren P.FOUL (P2.T3) (S.Foster),43 - 47,4,Chet Holmgren,OKC,De'Anthony Melton,PHI,,
132,FTMAKE,2,7:31,Melton Free Throw 1 of 2 (3 PTS),44 - 47,3,De'Anthony Melton,PHI,,,,
133,SUB,2,7:31,SUB: Gilgeous-Alexander FOR Wallace,44 - 47,3,Cason Wallace,OKC,Shai Gilgeous-Alexander,OKC,,
134,FTMAKE,2,7:31,Melton Free Throw 2 of 2 (4 PTS),45 - 47,2,De'Anthony Melton,PHI,,,,
135,3POINTMISS,2,7:14,MISS Dort 26' 3PT Jump Shot,45 - 47,2,Luguentz Dort,OKC,,,,
136,REBOUND,2,7:11,Harris REBOUND (Off:0 Def:1),45 - 47,2,Tobias Harris,PHI,,,,
137,3POINT.ASSIST,2,7:01,Reed 24' 3PT Jump Shot (5 PTS) (Harden 2 AST),48 - 47,-1,Paul Reed,PHI,James Harden,PHI,,
138,STEAL.TURNOVER,2,6:46,Gilgeous-Alexander Bad Pass Turnover (P2.T4)Reed STEAL (1 STL),48 - 47,-1,Shai Gilgeous-Alexander,OKC,Paul Reed,PHI,,
139,2POINT,2,6:41,Reed 1' Alley Oop Dunk (7 PTS),50 - 47,-3,Paul Reed,PHI,,,,
140,TIMEOUT,2,6:41,THUNDER Timeout: Regular (Reg.4 Short 0),50 - 47,-3,,,,,,
141,SUB,2,6:41,SUB: Giddey FOR Dort,50 - 47,-3,Luguentz Dort,OKC,Josh Giddey,OKC,,
142,SUB,2,6:41,SUB: Joe FOR Jal. Williams,50 - 47,-3,Jalen Williams,OKC,Isaiah Joe,OKC,,
143,SUB,2,6:41,SUB: House Jr. FOR Reed,50 - 47,-3,Paul Reed,PHI,Danuel House Jr.,PHI,,
144,2POINTMISS,2,6:29,MISS Gilgeous-Alexander 8' Driving Floating Jump Shot,50 - 47,-3,Shai Gilgeous-Alexander,OKC,,,,
145,REBOUND,2,6:28,Holmgren REBOUND (Off:1 Def:6),50 - 47,-3,Chet Holmgren,OKC,,,,
146,2POINT,2,6:27,Holmgren Tip Dunk Shot (10 PTS),50 - 49,-1,Chet Holmgren,OKC,,,,
147,2POINTMISS,2,6:13,MISS House Jr. 5' Pullup Jump Shot,50 - 49,-1,Danuel House Jr.,PHI,,,,
148,REBOUND,2,6:10,Giddey REBOUND (Off:1 Def:3),50 - 49,-1,Josh Giddey,OKC,,,,
149,2POINT.ASSIST,2,6:00,Gilgeous-Alexander 3' Driving Reverse Layup (19 PTS) (Holmgren 1 AST),50 - 51,1,Shai Gilgeous-Alexander,OKC,Chet Holmgren,OKC,,
150,2POINT,2,5:49,Embiid 1' Cutting Dunk (16 PTS),52 - 51,-1,Joel Embiid,PHI,,,,
151,2POINTMISS,2,5:34,MISS Joe 7' Driving Floating Jump Shot,52 - 51,-1,Isaiah Joe,OKC,,,,
152,REBOUND,2,5:31,Joe REBOUND (Off:1 Def:0),52 - 51,-1,Isaiah Joe,OKC,,,,
153,2POINT,2,5:31,Joe Tip Layup Shot (2 PTS),52 - 53,1,Isaiah Joe,OKC,,,,
154,FOUL,2,5:14,Harden P.FOUL (P1.T2) (J.Tiven),52 - 53,1,James Harden,PHI,Isaiah Joe,OKC,,
155,FTMAKE,2,5:14,Joe Free Throw 1 of 2 (3 PTS),52 - 54,2,Isaiah Joe,OKC,,,,
156,FTMAKE,2,5:14,Joe Free Throw 2 of 2 (4 PTS),52 - 55,3,Isaiah Joe,OKC,,,,
157,3POINTMISS,2,4:59,MISS House Jr. 25' 3PT Jump Shot,52 - 55,3,Danuel House Jr.,PHI,,,,
158,REBOUND,2,4:56,Gilgeous-Alexander REBOUND (Off:0 Def:1),52 - 55,3,Shai Gilgeous-Alexander,OKC,,,,
159,2POINTMISS,2,4:48,MISS Gilgeous-Alexander 1' Driving Layup,52 - 55,3,Shai Gilgeous-Alexander,OKC,,,,
160,REBOUND,2,4:47,Embiid REBOUND (Off:2 Def:8),52 - 55,3,Joel Embiid,PHI,,,,
161,2POINT,2,4:44,Embiid 1' Putback Dunk (18 PTS),54 - 55,1,Joel Embiid,PHI,,,,
162,2POINT.ASSIST,2,4:28,Gilgeous-Alexander 8' Driving Floating Jump Shot (21 PTS) (Giddey 7 AST),54 - 57,3,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
163,STEAL.TURNOVER,2,4:13,Giddey STEAL (1 STL)House Jr. Lost Ball Turnover (P1.T5),54 - 57,3,Danuel House Jr.,PHI,Josh Giddey,OKC,,
164,2POINT.ASSIST,2,4:08,Gilgeous-Alexander 1' Running Dunk (23 PTS) (Joe 1 AST),54 - 59,5,Shai Gilgeous-Alexander,OKC,Isaiah Joe,OKC,,
165,TIMEOUT,2,4:08,76ers Timeout: Regular (Reg.2 Short 0),54 - 59,5,,,,,,
166,SUB,2,4:08,SUB: Green FOR House Jr.,54 - 59,5,Danuel House Jr.,PHI,Josh Green,PHI,,
167,SUB,2,4:08,SUB: Maxey FOR Melton,54 - 59,5,De'Anthony Melton,PHI,Tyrese Maxey,PHI,,
168,2POINT,2,3:55,Embiid 1' Cutting Dunk (20 PTS),56 - 59,3,Joel Embiid,PHI,,,,
169,2POINT,2,3:41,Holmgren 1' Running Alley Oop Dunk (12 PTS),56 - 61,5,Chet Holmgren,OKC,,,,
170,2POINT.ASSIST,2,3:24,Maxey 1' Cutting Layup (8 PTS) (Harden 3 AST),58 - 61,3,Tyrese Maxey,PHI,James Harden,PHI,,
171,STEAL.TURNOVER,2,3:11,Giddey Bad Pass Turnover (P2.T5)Harden STEAL (2 STL),58 - 61,3,Josh Giddey,OKC,James Harden,PHI,,
172,2POINTMISS,2,3:05,MISS Harden 9' Pullup Jump Shot,58 - 61,3,James Harden,PHI,,,,
173,REBOUND,2,3:03,Embiid REBOUND (Off:3 Def:8),58 - 61,3,Joel Embiid,PHI,,,,
174,2POINT,2,3:01,Embiid 1' Dunk Shot (22 PTS),60 - 61,1,Joel Embiid,PHI,,,,
175,3POINTMISS,2,2:46,MISS Joe 27' 3PT Jump Shot,60 - 61,1,Isaiah Joe,OKC,,,,
176,REBOUND,2,2:42,Harris REBOUND (Off:0 Def:2),60 - 61,1,Tobias Harris,PHI,,,,
177,2POINTMISS,2,2:34,MISS Maxey 3' Driving Layup,60 - 61,1,Tyrese Maxey,PHI,,,,
178,REBOUND,2,2:32,Holmgren REBOUND (Off:1 Def:7),60 - 61,1,Chet Holmgren,OKC,,,,
179,2POINT,2,2:24,Gilgeous-Alexander 5' Driving Floating Bank Jump Shot (25 PTS),60 - 63,3,Shai Gilgeous-Alexander,OKC,,,,
180,2POINTMISS,2,2:06,MISS Embiid 15' Turnaround Fadeaway Shot,60 - 63,3,Joel Embiid,PHI,,,,
181,REBOUND,2,2:02,Holmgren REBOUND (Off:1 Def:8),60 - 63,3,Chet Holmgren,OKC,,,,
182,3POINT.ASSIST,2,1:55,Joe 25' 3PT Running Jump Shot (7 PTS) (Gilgeous-Alexander 2 AST),60 - 66,6,Isaiah Joe,OKC,Shai Gilgeous-Alexander,OKC,,
183,2POINTMISS,2,1:39,MISS Harden 3' Reverse Layup,60 - 66,6,James Harden,PHI,,,,
184,REBOUND,2,1:37,Green REBOUND (Off:1 Def:0),60 - 66,6,Josh Green,PHI,,,,
185,3POINTMISS,2,1:34,MISS Maxey 28' 3PT Jump Shot,60 - 66,6,Tyrese Maxey,PHI,,,,
186,REBOUND,2,1:31,Giddey REBOUND (Off:1 Def:4),60 - 66,6,Josh Giddey,OKC,,,,
187,3POINT.ASSIST,2,1:13,Dort 27' 3PT Jump Shot (7 PTS) (Giddey 8 AST),60 - 69,9,Luguentz Dort,OKC,Josh Giddey,OKC,,
188,2POINT,2,0:59,Harris 5' Turnaround Jump Shot (8 PTS),62 - 69,7,Tobias Harris,PHI,,,,
189,3POINTMISS,2,0:43,MISS Dort 25' 3PT Pullup Jump Shot,62 - 69,7,Luguentz Dort,OKC,,,,
190,REBOUND,2,0:40,Embiid REBOUND (Off:3 Def:9),62 - 69,7,Joel Embiid,PHI,,,,
191,2POINT,2,0:35,Embiid 14' Turnaround Jump Shot (24 PTS),64 - 69,5,Joel Embiid,PHI,,,,
192,2POINTMISS,2,0:19,MISS Gilgeous-Alexander 12' Pullup Jump Shot,64 - 69,5,Shai Gilgeous-Alexander,OKC,,,,
193,REBOUND,2,0:16,Giddey REBOUND (Off:1 Def:5),64 - 69,5,Josh Giddey,OKC,,,,
194,3POINTMISS,2,0:03,MISS Dort 27' 3PT Pullup Jump Shot,64 - 69,5,Luguentz Dort,OKC,,,,
195,REBOUND,2,0:01,Embiid REBOUND (Off:3 Def:10),64 - 69,5,Joel Embiid,PHI,,,,
196,ENDOFPERIOD,2,0:00,End of 2nd Period (8:10 PM EST),64 - 69,5,,,,,,
197,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:24 PM EST),64 - 69,5,,,,,,
198,3POINTMISS,3,11:45,MISS Maxey 3PT Jump Shot,64 - 69,5,Tyrese Maxey,PHI,,,,
199,REBOUND,3,11:42,Holmgren REBOUND (Off:1 Def:9),64 - 69,5,Chet Holmgren,OKC,,,,
200,2POINT,3,11:33,Gilgeous-Alexander 7' Driving Floating Bank Jump Shot (27 PTS),64 - 71,7,Shai Gilgeous-Alexander,OKC,,,,
201,2POINT.ASSIST,3,11:10,Embiid 2' Dunk (26 PTS) (Harden 4 AST),66 - 71,5,Joel Embiid,PHI,James Harden,PHI,,
202,2POINT.ASSIST,3,10:54,Gilgeous-Alexander 5' Pullup Jump Shot (29 PTS) (Holmgren 2 AST),66 - 73,7,Shai Gilgeous-Alexander,OKC,Chet Holmgren,OKC,,
203,3POINTMISS,3,10:40,MISS Harris 27' 3PT Jump Shot,66 - 73,7,Tobias Harris,PHI,,,,
204,REBOUND,3,10:37,Dort REBOUND (Off:0 Def:1),66 - 73,7,Luguentz Dort,OKC,,,,
205,FOUL,3,10:31,Dort L.B.FOUL (P3.T1) (D.Stafford),66 - 73,7,Luguentz Dort,OKC,Joel Embiid,PHI,,
