,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
37,REBOUND,1,6:45,Giddey REBOUND (Off:0 Def:1),14 - 13,-1,Josh Giddey,OKC,,,,
38,2POINTMISS,1,6:38,MISS Gilgeous-Alexander 18' Pullup Jump Shot,14 - 13,-1,Shai Gilgeous-Alexander,OKC,,,,
39,REBOUND,1,6:36,Durant REBOUND (Off:0 Def:2),14 - 13,-1,Kevin Durant,BKN,,,,
40,TIMEOUT,1,6:36,Nets Timeout: Regular (Full 1 Short 0),14 - 13,-1,,,,,,
41,SUB,1,6:36,SUB: Green FOR Harris,14 - 13,-1,Joe Harris,BKN,Draymond Green,BKN,,
42,SUB,1,6:36,SUB: Brown FOR Mann,14 - 13,-1,Tre Mann,OKC,Jaylen Brown,OKC,,
43,2POINTMISS,1,6:23,MISS Simmons 2' Driving Reverse Layup,14 - 13,-1,Ben Simmons,BKN,,,,
44,REBOUND,1,6:21,Giddey REBOUND (Off:0 Def:2),14 - 13,-1,Josh Giddey,OKC,,,,
45,2POINT.ASSIST,1,6:15,Gilgeous-Alexander 14' Step Back Jump Shot (7 PTS) (Giddey 4 AST),16 - 13,-3,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
46,2POINT,1,5:57,Durant 17' Pullup Jump Shot (6 PTS),16 - 15,-1,Kevin Durant,BKN,,,,
47,2POINTMISS,1,5:40,MISS Brown 15' Pullup Jump Shot,16 - 15,-1,Jaylen Brown,OKC,,,,
48,REBOUND,1,5:37,Claxton REBOUND (Off:0 Def:1),16 - 15,-1,Nicolas Claxton,BKN,,,,
49,2POINT.ASSIST,1,5:31,Irving 10' Driving Floating Jump Shot (2 PTS) (Green 1 AST),16 - 17,1,Kyrie Irving,BKN,Draymond Green,BKN,,
50,2POINTMISS,1,5:10,MISS Gilgeous-Alexander 2' Running Reverse Layup,16 - 17,1,Shai Gilgeous-Alexander,OKC,,,,
51,REBOUND,1,5:08,Durant REBOUND (Off:0 Def:3),16 - 17,1,Kevin Durant,BKN,,,,
52,2POINTMISS,1,5:03,MISS Simmons 5' Driving Layup,16 - 17,1,Ben Simmons,BKN,,,,
53,REBOUND,1,5:01,Giddey REBOUND (Off:0 Def:3),16 - 17,1,Josh Giddey,OKC,,,,
54,3POINTMISS,1,4:54,MISS Giddey 26' 3PT Pullup Jump Shot,16 - 17,1,Josh Giddey,OKC,,,,
55,REBOUND,1,4:51,Claxton REBOUND (Off:0 Def:2),16 - 17,1,Nicolas Claxton,BKN,,,,
56,FOUL,1,4:44,Dort S.FOUL (P1.T1) (B.Taylor),16 - 17,1,Luguentz Dort,OKC,Draymond Green,BKN,,
57,FTMAKE,1,4:44,Green Free Throw 1 of 2 (1 PTS),16 - 18,2,Draymond Green,BKN,,,,
58,FTMAKE,1,4:44,Green Free Throw 2 of 2 (2 PTS),16 - 19,3,Draymond Green,BKN,,,,
59,2POINTMISS,1,4:25,MISS Gilgeous-Alexander 16' Pullup Jump Shot,16 - 19,3,Shai Gilgeous-Alexander,OKC,,,,
60,REBOUND,1,4:22,Dort REBOUND (Off:1 Def:1),16 - 19,3,Luguentz Dort,OKC,,,,
61,3POINTMISS,1,4:18,MISS Dort 25' 3PT Jump Shot,16 - 19,3,Luguentz Dort,OKC,,,,
62,REBOUND,1,4:15,Green REBOUND (Off:0 Def:1),16 - 19,3,Draymond Green,BKN,,,,
63,3POINT.ASSIST,1,4:05,Irving 24' 3PT Pullup Jump Shot (5 PTS) (Green 2 AST),16 - 22,6,Kyrie Irving,BKN,Draymond Green,BKN,, 
64,FOUL,1,3:55,Holmgren OFF.Foul (P1) (B.Gainey),16 - 22,6,Chet Holmgren,OKC,Draymond Green,BKN,,
65,TURNOVER,1,3:55,Holmgren Offensive Foul Turnover (P1.T1),16 - 22,6,Chet Holmgren,OKC,,,,
66,TIMEOUT,1,3:55,Thunder Timeout: Regular (Full 1 Short 0),16 - 22,6,,,,,,
67,SUB,1,3:55,SUB: Williams FOR Holmgren,16 - 22,6,Chet Holmgren,OKC,Kenrich Williams,OKC,,
68,SUB,1,3:55,SUB: Muscala FOR Giddey,16 - 22,6,Josh Giddey,OKC,Mike Muscala,OKC,,
69,2POINTMISS,1,3:40,MISS Simmons 13' Pullup Jump Shot,16 - 22,6,Ben Simmons,BKN,,,,
70,REBOUND,1,3:37,Gilgeous-Alexander REBOUND (Off:0 Def:3),16 - 22,6,Shai Gilgeous-Alexander,OKC,,,,
71,3POINTMISS,1,3:31,MISS Gilgeous-Alexander 3PT Jump Shot,16 - 22,6,Shai Gilgeous-Alexander,OKC,,,,
72,REBOUND,1,3:28,Williams REBOUND (Off:1 Def:0),16 - 22,6,Kenrich Williams,OKC,,,,
73,2POINTMISS,1,3:23,MISS Williams 4' Driving Layup,16 - 22,6,Kenrich Williams,OKC,,,,
74,REBOUND,1,3:21,Durant REBOUND (Off:0 Def:4),16 - 22,6,Kevin Durant,BKN,,,,
75,2POINT.ASSIST,1,3:16,Green 3' Cutting Layup (4 PTS) (Durant 1 AST),16 - 24,8,Draymond Green,BKN,Kevin Durant,BKN,,
76,2POINT,1,3:03,Brown 9' Turnaround Fadeaway (2 PTS),18 - 24,6,Jaylen Brown,OKC,,,,
77,3POINTMISS,1,2:48,MISS Green 26' 3PT Jump Shot,18 - 24,6,Draymond Green,BKN,,,,
78,REBOUND,1,2:46,Dort REBOUND (Off:1 Def:2),18 - 24,6,Luguentz Dort,OKC,,,,
79,3POINTMISS,1,2:39,MISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,18 - 24,6,Shai Gilgeous-Alexander,OKC,,,,
80,REBOUND,1,2:36,Durant REBOUND (Off:0 Def:5),18 - 24,6,Kevin Durant,BKN,,,,
81,2POINTMISS,1,2:26,MISS Durant 13' Pullup Jump Shot,18 - 24,6,Kevin Durant,BKN,,,,
82,REBOUND,1,2:23,Muscala REBOUND (Off:0 Def:1),18 - 24,6,Mike Muscala,OKC,,,,
83,2POINT.ASSIST,1,2:17,Brown 2' Driving Layup (4 PTS) (Williams 1 AST),20 - 24,4,Jaylen Brown,OKC,Kenrich Williams,OKC,,
84,3POINTMISS,1,2:03,MISS Irving 25' 3PT Jump Shot,20 - 24,4,Kyrie Irving,BKN,,,,
85,REBOUND,1,2:00,Williams REBOUND (Off:1 Def:1),20 - 24,4,Kenrich Williams,OKC,,,,
86,FOUL,1,1:54,Muscala S.FOUL (P1.T2) (J.Goble),20 - 24,4,Mike Muscala,OKC,Draymond Green,BKN,,
87,FTMISS,1,1:54,MISS Green Free Throw 1 of 2,20 - 24,4,Draymond Green,BKN,,,,
88,REBOUND,1,1:54,Nets Rebound,20 - 24,4,,,,,,
89,FTMISS,1,1:54,MISS Green Free Throw 2 of 2,20 - 24,4,Draymond Green,BKN,,,,
90,REBOUND,1,1:52,Williams REBOUND (Off:2 Def:1),20 - 24,4,Kenrich Williams,OKC,,,,
91,2POINTMISS,1,1:43,MISS Gilgeous-Alexander 7' Pullup Jump Shot,20 - 24,4,Shai Gilgeous-Alexander,OKC,,,,  
92,REBOUND,1,1:40,Team Rebound,20 - 24,4,,,,,,
93,3POINT.ASSIST,1,1:36,Muscala 25' 3PT Jump Shot (3 PTS) (Dort 1 AST),23 - 24,1,Mike Muscala,OKC,Luguentz Dort,OKC,,
94,2POINT,1,1:13,Irving 14' Pullup Jump Shot (7 PTS),23 - 26,3,Kyrie Irving,BKN,,,,
95,3POINTMISS,1,0:57,MISS Dort 24' 3PT Jump Shot,23 - 26,3,Luguentz Dort,OKC,,,,
96,REBOUND,1,0:54,Simmons REBOUND (Off:1 Def:2),23 - 26,3,Ben Simmons,BKN,,,,
97,2POINT.ASSIST,1,0:46,Simmons 1' Alley Oop Dunk (6 PTS) (Durant 2 AST),23 - 28,5,Ben Simmons,BKN,Kevin Durant,BKN,,
98,2POINT,1,0:32,Brown 12' Turnaround Jump Shot (6 PTS),25 - 28,3,Jaylen Brown,OKC,,,,
99,2POINT.ASSIST,1,0:18,Green 3' Driving Reverse Layup (6 PTS) (Irving 5 AST), 25 - 30,5,Draymond Green,BKN,Kyrie Irving,BKN,,
100,3POINTMISS,1,0:03,MISS Gilgeous-Alexander 28' 3PT Step Back Jump Shot,25 - 30,5,Shai Gilgeous-Alexander,OKC,,,,
101,REBOUND,1,0:01,Williams REBOUND (Off:2 Def:2),25 - 30,5,Kenrich Williams,OKC,,,,
102,ENDOFPERIOD,1,0:00,End of 1st Period (7:34 PM EST),25 - 30,5,,,,,,
103,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:37 PM EST),25 - 30,5,,,,,,
104,3POINT.ASSIST,2,11:47,Roby 25' 3PT Jump Shot (3 PTS) (Pokusevski 1 AST),28 - 30,2,Tre Roby,OKC,Aleksej Pokusevski,OKC,,
105,2POINTMISS,2,11:29,MISS Bogdanovic 10' Driving Floating Jump Shot,28 - 30,2,Bogdan Bogdanovic,DET,,,,
106,REBOUND,2,11:26,Durant REBOUND (Off:0 Def:6),28 - 30,2,Kevin Durant,BKN,,,,
107,2POINT.ASSIST,2,11:18,Green 2' Alley Oop Dunk (8 PTS) (Durant 3 AST),28 - 32,4,Draymond Green,BKN,Kevin Durant,BKN,,
108,2POINT.ASSIST,2,11:04,Muscala 5' Cutting Layup Shot (5 PTS) (Gilgeous-Alexander 1 AST),30 - 32,2,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
109,2POINTMISS,2,10:48,MISS Bogdanovic 20' Pullup Jump Shot,30 - 32,2,Bogdan Bogdanovic,DET,,,,
110,REBOUND,2,10:45,Muscala REBOUND (Off:1 Def:1),30 - 32,2,Mike Muscala,OKC,,,,
111,3POINTMISS,2,10:36,MISS Roby 26' 3PT Jump Shot,30 - 32,2,Tre Roby,OKC,,,,
112,REBOUND,2,10:34,Team Rebound,30 - 32,2,,,,,,
113,TIMEOUT,2,10:34,Nets Timeout: Regular (Full 1 Short 0),30 - 32,2,,,,,,
114,SUB,2,10:34,SUB: Warren FOR Roby,30 - 32,2,Tre Roby,OKC,T.J. Warren,OKC,,
115,SUB,2,10:34,SUB: Mills FOR Brown,30 - 32,2,Jaylen Brown,OKC,Patty Mills,OKC,,
116,SUB,2,10:34,SUB: O'Neale FOR Green,30 - 32,2,Draymond Green,BKN,Royce O'Neale,BKN,,
117,SUB,2,10:34,SUB: Sumner FOR Irving,30 - 32,2,Kyrie Irving,BKN,Edmond Sumner,BKN,,
118,3POINTMISS,2,10:24,MISS Mills 24' 3PT Jump Shot,30 - 32,2,Patty Mills,OKC,,,,
119,REBOUND,2,10:21,Muscala REBOUND (Off:1 Def:2),30 - 32,2,Mike Muscala,OKC,,,,
120,3POINT.ASSIST,2,10:14,Warren 25' 3PT Jump Shot (3 PTS) (Pokusevski 2 AST),33 - 32,-1,T.J. Warren,OKC,Aleksej Pokusevski,OKC,,
121,2POINT.ASSIST,2,9:57,Durant 18' Step Back Jump Shot (8 PTS) (Sumner 1 AST),33 - 34,-1,Kevin Durant,BKN,Edmond Sumner,BKN,, 
122,2POINTMISS,2,9:42,MISS Gilgeous-Alexander 12' Pullup Jump Shot,33 - 34,-1,Shai Gilgeous-Alexander,OKC,,,,
123,REBOUND,2,9:39,Pokusevski REBOUND (Off:1 Def:0),33 - 34,-1,Aleksej Pokusevski,OKC,,,,
124,2POINT,2,9:33,Pokusevski 2' Cutting Dunk Shot (2 PTS),35 - 34,-1,Aleksej Pokusevski,OKC,,,,
125,2POINT,2,9:14,O'Neale 8' Driving Floating Jump Shot (2 PTS),35 - 36,-1,Royce O'Neale,BKN,,,,
126,2POINTMISS,2,8:58,MISS Gilgeous-Alexander 7' Driving Floating Bank Jump Shot,35 - 36,-1,Shai Gilgeous-Alexander,OKC,,,,
127,REBOUND,2,8:56,Warren REBOUND (Off:1 Def:0),35 - 36,-1,T.J. Warren,OKC,,,,
128,2POINTMISS,2,8:54,MISS Warren 2' Driving Layup,35 - 36,-1,T.J. Warren,OKC,,,,
129,REBOUND,2,8:51,Pokusevski REBOUND (Off:2 Def:0),35 - 36,-1,Aleksej Pokusevski,OKC,,,,
130,3POINTMISS,2,8:47,MISS Mills 25' 3PT Jump Shot,35 - 36,-1,Patty Mills,OKC,,,,
131,REBOUND,2,8:43,Durant REBOUND (Off:0 Def:7),35 - 36,-1,Kevin Durant,BKN,,,,
132,2POINTMISS,2,8:35,MISS Bogdanovic 11' Driving Floating Bank Jump Shot,35 - 36,-1,Bogdan Bogdanovic,DET,,,,
133,REBOUND,2,8:33,Pokusevski REBOUND (Off:2 Def:1),35 - 36,-1,Aleksej Pokusevski,OKC,,,,
134,3POINT.ASSIST,2,8:24,Gilgeous-Alexander 27' 3PT Running Pullup Jump Shot (10 PTS) (Pokusevski 3 AST),38 - 36,-2,Shai Gilgeous-Alexander,OKC,Aleksej Pokusevski,OKC,,
135,2POINTMISS,2,8:08,MISS Durant 10' Driving Floating Jump Shot,38 - 36,-2,Kevin Durant,BKN,,,,
136,REBOUND,2,8:06,Pokusevski REBOUND (Off:2 Def:2),38 - 36,-2,Aleksej Pokusevski,OKC,,,,
137,FOUL,2,7:57,Sumner S.FOUL (P1.T1) (J.Groton),38 - 36,-2,Edmond Sumner,BKN,Shai Gilgeous-Alexander,OKC,,
138,FTMISS,2,7:57,MISS Gilgeous-Alexander Free Throw 1 of 2,38 - 36,-2,Shai Gilgeous-Alexander,OKC,,,,
139,REBOUND,2,7:57,Thunder Rebound,38 - 36,-2,,,,,,
140,FTMAKE,2,7:57,Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),39 - 36,-3,Shai Gilgeous-Alexander,OKC,,,,
141,2POINT.ASSIST,2,7:37,Sumner 7' Driving Floating Bank Jump Shot (2 PTS) (Durant 4 AST),39 - 38,-1,Edmond Sumner,BKN,Kevin Durant,BKN,,
142,2POINT.ASSIST,2,7:14,Mills 10' Driving Floating Jump Shot (2 PTS) (Gilgeous-Alexander 2 AST),41 - 38,-3,Patty Mills,OKC,Shai Gilgeous-Alexander,OKC,,
143,2POINTMISS,2,6:56,MISS O'Neale 14' Pullup Jump Shot,41 - 38,-3,Royce O'Neale,BKN,,,,
144,REBOUND,2,6:53,Muscala REBOUND (Off:1 Def:3),41 - 38,-3,Mike Muscala,OKC,,,,
145,3POINT.ASSIST,2,6:41,Gilgeous-Alexander 26' 3PT Jump Shot (14 PTS) (Warren 2 AST),44 - 38,-6,Shai Gilgeous-Alexander,OKC,T.J. Warren,OKC,, 
146,FOUL,2,6:24,Mills S.FOUL (P1.T1) (B.Taylor),44 - 38,-6,Patty Mills,OKC,Bogdan Bogdanovic,DET,,
147,TIMEOUT,2,6:24,Nets Timeout: Regular (Full 2 Short 0),44 - 38,-6,,,,,,
148,SUB,2,6:24,SUB: Claxton FOR O'Neale,44 - 38,-6,Royce O'Neale,BKN,Nicolas Claxton,BKN,,
149,SUB,2,6:24,SUB: Harris FOR Sumner,44 - 38,-6,Edmond Sumner,BKN,Joe Harris,BKN,,
150,FTMAKE,2,6:24,Bogdanovic Free Throw 1 of 2 (1 PTS),44 - 39,-5,Bogdan Bogdanovic,DET,,,,
151,FTMAKE,2,6:24,Bogdanovic Free Throw 2 of 2 (2 PTS),44 - 40,-4,Bogdan Bogdanovic,DET,,,,
152,2POINTMISS,2,6:11,MISS Gilgeous-Alexander 7' Driving Floating Bank Jump Shot,44 - 40,-4,Shai Gilgeous-Alexander,OKC,,,,
153,REBOUND,2,6:07,Warren REBOUND (Off:2 Def:0),44 - 40,-4,T.J. Warren,OKC,,,,
154,2POINTMISS,2,6:01,MISS Warren 3' Cutting Layup Shot,44 - 40,-4,T.J. Warren,OKC,,,,
155,REBOUND,2,5:58,Team Rebound,44 - 40,-4,,,,,,
156,SUB,2,5:58,SUB: Kenrich Williams FOR Muscala,44 - 40,-4,Mike Muscala,OKC,Kenrich Williams,OKC,,
157,TIMEOUT,2,5:58,Thunder Timeout: Regular (Full 1 Short 0),44 - 40,-4,,,,,,
158,2POINT,2,5:42,Gilgeous-Alexander 7' Pullup Jump Shot (16 PTS),46 - 40,-6,Shai Gilgeous-Alexander,OKC,,,,
159,2POINT.ASSIST,2,5:29,Durant 4' Driving Finger Roll Layup (10 PTS) (Claxton 1 AST),46 - 42,-4,Kevin Durant,BKN,Nicolas Claxton,BKN,,
160,3POINT.ASSIST,2,5:09,Warren 26' 3PT Jump Shot (6 PTS) (Gilgeous-Alexander 3 AST),49 - 42,-7,T.J. Warren,OKC,Shai Gilgeous-Alexander,OKC,,
161,3POINT.ASSIST,2,4:51,Harris 26' 3PT Jump Shot (6 PTS) (Durant 5 AST),49 - 45,-4,Joe Harris,BKN,Kevin Durant,BKN,,
162,2POINT.ASSIST,2,4:28,Pokusevski 1' Driving Reverse Layup (4 PTS) (Gilgeous-Alexander 4 AST),51 - 45,-6,Aleksej Pokusevski,OKC,Shai Gilgeous-Alexander,OKC,,
163,3POINTMISS,2,4:07,MISS Harris 3PT Jump Shot,51 - 45,-6,Joe Harris,BKN,,,,
164,REBOUND,2,4:05,Gilgeous-Alexander REBOUND (Off:0 Def:4),51 - 45,-6,Shai Gilgeous-Alexander,OKC,,,,
165,2POINT.ASSIST,2,3:58,Williams 14' Pullup Jump Shot (2 PTS) (Gilgeous-Alexander 5 AST),53 - 45,-8,Kenrich Williams,OKC,Shai Gilgeous-Alexander,OKC,,
166,3POINTMISS,2,3:35,MISS Bogdanovic 27' 3PT Pullup Jump Shot,53 - 45,-8,Bogdan Bogdanovic,DET,,,,
167,REBOUND,2,3:31,Pokusevski REBOUND (Off:2 Def:3),53 - 45,-8,Aleksej Pokusevski,OKC,,,,   
168,3POINT.ASSIST,2,3:20,Warren 25' 3PT Jump Shot (9 PTS) (Pokusevski 4 AST),56 - 45,-11,T.J. Warren,OKC,Aleksej Pokusevski,OKC,,
169,2POINTMISS,2,3:04,MISS Bogdanovic 13' Pullup Jump Shot,56 - 45,-11,Bogdan Bogdanovic,DET,,,,
170,REBOUND,2,3:01,Durant REBOUND (Off:0 Def:8),56 - 45,-11,Kevin Durant,BKN,,,,
171,2POINT,2,2:58,Durant 12' Turnaround Fadeaway (12 PTS),56 - 47,-9,Kevin Durant,BKN,,,,
172,2POINT.ASSIST,2,2:36,Gilgeous-Alexander 1' Driving Layup (18 PTS) (Warren 3 AST),58 - 47,-11,Shai Gilgeous-Alexander,OKC,T.J. Warren,OKC,,
173,3POINTMISS,2,2:12,MISS Durant 25' 3PT Jump Shot,58 - 47,-11,Kevin Durant,BKN,,,,
174,REBOUND,2,2:09,Pokusevski REBOUND (Off:2 Def:4),58 - 47,-11,Aleksej Pokusevski,OKC,,,,
175,2POINT.ASSIST,2,1:57,Williams 5' Driving Floating Bank Jump Shot (4 PTS) (Gilgeous-Alexander 6 AST),60 - 47,-13,Kenrich Williams,OKC,Shai Gilgeous-Alexander,OKC,,
176,TIMEOUT,2,1:57,Nets Timeout: Regular (Full 3 Short 0),60 - 47,-13,,,,,,
177,SUB,2,1:57,SUB: Irving FOR Harris,60 - 47,-13,Joe Harris,BKN,Kyrie Irving,BKN,,
178,SUB,2,1:57,SUB: Simmons FOR Claxton,60 - 47,-13,Nicolas Claxton,BKN,Ben Simmons,BKN,,
179,SUB,2,1:57,SUB: Dort FOR Warren,60 - 47,-13,T.J. Warren,OKC,Luguentz Dort,OKC,,
180,FOUL,2,1:46,Irving P.FOUL (P1.T2) (B.Taylor),60 - 47,-13,Kyrie Irving,BKN,Shai Gilgeous-Alexander,OKC,,
181,FTMISS,2,1:46,MISS Gilgeous-Alexander Free Throw 1 of 2,60 - 47,-13,Shai Gilgeous-Alexander,OKC,,,,
182,REBOUND,2,1:46,Thunder Rebound,60 - 47,-13,,,,,,
183,FTMAKE,2,1:46,Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),61 - 47,-14,Shai Gilgeous-Alexander,OKC,,,,
184,2POINTMISS,2,1:30,MISS Irving 15' Pullup Jump Shot,61 - 47,-14,Kyrie Irving,BKN,,,,
185,REBOUND,2,1:27,Gilgeous-Alexander REBOUND (Off:0 Def:5),61 - 47,-14,Shai Gilgeous-Alexander,OKC,,,,
186,3POINTMISS,2,1:14,MISS Dort 26' 3PT Jump Shot,61 - 47,-14,Luguentz Dort,OKC,,,,
187,REBOUND,2,1:11,Durant REBOUND (Off:0 Def:9),61 - 47,-14,Kevin Durant,BKN,,,,
188,3POINTMISS,2,1:01,MISS Durant 25' 3PT Pullup Jump Shot,61 - 47,-14,Kevin Durant,BKN,,,,
189,REBOUND,2,0:58,Gilgeous-Alexander REBOUND (Off:0 Def:6),61 - 47,-14,Shai Gilgeous-Alexander,OKC,,,,  
190,2POINTMISS,2,0:49,MISS Gilgeous-Alexander 10' Pullup Jump Shot,61 - 47,-14,Shai Gilgeous-Alexander,OKC,,,,
191,REBOUND,2,0:46,Pokusevski REBOUND (Off:3 Def:4),61 - 47,-14,Aleksej Pokusevski,OKC,,,,
192,3POINT.ASSIST,2,0:40,Dort 25' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 7 AST),64 - 47,-17,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
193,3POINTMISS,2,0:26,MISS Simmons 25' 3PT Jump Shot,64 - 47,-17,Ben Simmons,BKN,,,,
194,REBOUND,2,0:23,Gilgeous-Alexander REBOUND (Off:0 Def:7),64 - 47,-17,Shai Gilgeous-Alexander,OKC,,,,
195,2POINT,2,0:16,Gilgeous-Alexander 14' Pullup Jump Shot (21 PTS),66 - 47,-19,Shai Gilgeous-Alexander,OKC,,,,
196,3POINTMISS,2,0:03,MISS Irving 28' 3PT Pullup Jump Shot,66 - 47,-19,Kyrie Irving,BKN,,,,
197,REBOUND,2,0:01,Pokusevski REBOUND (Off:3 Def:5),66 - 47,-19,Aleksej Pokusevski,OKC,,,,
198,ENDOFPERIOD,2,0:00,End of 2nd Period (8:07 PM EST),66 - 47,-19,,,,,,
199,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:21 PM EST),66 - 47,-19,,,,,,
200,2POINT.ASSIST,3,11:37,Holmgren 1' Cutting Dunk Shot (8 PTS) (Gilgeous-Alexander 8 AST),68 - 47,-21,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
201,2POINT,3,11:25,Simmons 5' Driving Floating Bank Jump Shot (8 PTS),68 - 49,-19,Ben Simmons,BKN,,,,
202,2POINT,3,11:11,Holmgren 14' Pullup Jump Shot (10 PTS),70 - 49,-21,Chet Holmgren,OKC,,,,
203,2POINT,3,10:54,Irving 6' Floating Jump Shot (9 PTS),70 - 51,-19,Kyrie Irving,BKN,,,,
