,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
111,REBOUND,2,7:56,Muscala REBOUND (Off:0 Def:2),59 - 38,-21,Mike Muscala,OKC,,,,
112,3POINT.ASSIST,2,7:48,Dort 25' 3PT Jump Shot (15 PTS) (Giddey 13 AST),62 - 38,-24,Luguentz Dort,OKC,Josh Giddey,OKC,,
113,2POINT,2,7:33,Haliburton 11' Driving Floating Jump Shot (18 PTS),62 - 40,-22,Tyrese Haliburton,IND,,,,
114,2POINT.ASSIST,2,7:17,Gilgeous-Alexander 1' Cutting Dunk Shot (26 PTS) (Giddey 14 AST),64 - 40,-24,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
115,2POINT,2,7:02,Hield 11' Driving Floating Jump Shot (6 PTS),64 - 42,-22,Buddy Hield,IND,,,,
116,2POINT.ASSIST,2,6:46,Jal. Williams 1' Cutting Dunk Shot (22 PTS) (Gilgeous-Alexander 9 AST),66 - 42,-24,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
117,3POINTMISS,2,6:31,MISS Haliburton 25' 3PT Jump Shot,66 - 42,-24,Tyrese Haliburton,IND,,,,
118,REBOUND,2,6:28,Giddey REBOUND (Off:0 Def:16),66 - 42,-24,Josh Giddey,OKC,,,,
119,2POINT,2,6:20,Gilgeous-Alexander 18' Pullup Jump Shot (28 PTS),68 - 42,-26,Shai Gilgeous-Alexander,OKC,,,,
120,2POINT,2,6:05,Haliburton 11' Driving Floating Jump Shot (20 PTS),68 - 44,-24,Tyrese Haliburton,IND,,,,
121,2POINT.ASSIST,2,5:49,Jal. Williams 1' Cutting Dunk Shot (24 PTS) (Gilgeous-Alexander 10 AST),70 - 44,-26,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
122,TIMEOUT,2,5:49,Pacers Timeout: Regular (Full 5 Short 0),70 - 44,-26,,,,,,
123,SUB,2,5:49,SUB: Duarte FOR Hield,70 - 44,-26,Buddy Hield,IND,Chris Duarte,IND,,
124,SUB,2,5:49,SUB: Nembhard FOR Brogdon,70 - 44,-26,Malcolm Brogdon,IND,Andrew Nembhard,IND,,
125,2POINT,2,5:34,Haliburton 11' Driving Floating Jump Shot (22 PTS),70 - 46,-24,Tyrese Haliburton,IND,,,,
126,2POINT.ASSIST,2,5:18,Gilgeous-Alexander 1' Cutting Dunk Shot (30 PTS) (Giddey 15 AST),72 - 46,-26,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
127,3POINTMISS,2,5:03,MISS Duarte 25' 3PT Jump Shot,72 - 46,-26,Chris Duarte,IND,,,,
128,REBOUND,2,5:00,Muscala REBOUND (Off:0 Def:3),72 - 46,-26,Mike Muscala,OKC,,,,
129,3POINT.ASSIST,2,4:52,Muscala 26' 3PT Jump Shot (6 PTS) (Gilgeous-Alexander 11 AST),75 - 46,-29,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
130,2POINT,2,4:37,Haliburton 11' Driving Floating Jump Shot (24 PTS),75 - 48,-27,Tyrese Haliburton,IND,,,,
131,2POINT.ASSIST,2,4:21,Jal. Williams 1' Cutting Dunk Shot (26 PTS) (Giddey 16 AST),77 - 48,-29,Jalen Williams,OKC,Josh Giddey,OKC,,
132,2POINT,2,4:06,Nembhard 11' Driving Floating Jump Shot (4 PTS),77 - 50,-27,Andrew Nembhard,IND,,,,
133,2POINT,2,3:50,Gilgeous-Alexander 18' Pullup Jump Shot (32 PTS),79 - 50,-29,Shai Gilgeous-Alexander,OKC,,,,
134,3POINTMISS,2,3:35,MISS Duarte 25' 3PT Jump Shot,79 - 50,-29,Chris Duarte,IND,,,,
135,REBOUND,2,3:32,Giddey REBOUND (Off:0 Def:17),79 - 50,-29,Josh Giddey,OKC,,,,
136,2POINT.ASSIST,2,3:24,Jal. Williams 1' Cutting Dunk Shot (28 PTS) (Giddey 17 AST),81 - 50,-31,Jalen Williams,OKC,Josh Giddey,OKC,,
137,TIMEOUT,2,3:24,Pacers Timeout: Regular (Full 6 Short 0),81 - 50,-31,,,,,,
138,SUB,2,3:24,SUB: Brogdon FOR Nembhard,81 - 50,-31,Andrew Nembhard,IND,Malcolm Brogdon,IND,,
139,SUB,2,3:24,SUB: Hield FOR Duarte,81 - 50,-31,Chris Duarte,IND,Buddy Hield,IND,,
140,SUB,2,3:24,SUB: Brissett FOR Turner,81 - 50,-31,Myles Turner,IND,Oshae Brissett,IND,,
141,2POINT,2,3:11,Haliburton 11' Driving Floating Jump Shot (26 PTS),81 - 52,-29,Tyrese Haliburton,IND,,,,
142,2POINT.ASSIST,2,2:55,Gilgeous-Alexander 1' Cutting Dunk Shot (34 PTS) (Giddey 18 AST),83 - 52,-31,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
143,2POINT,2,2:40,Brogdon 11' Driving Floating Jump Shot (12 PTS),83 - 54,-29,Malcolm Brogdon,IND,,,,
144,2POINT,2,2:24,Gilgeous-Alexander 18' Pullup Jump Shot (36 PTS),85 - 54,-31,Shai Gilgeous-Alexander,OKC,,,,
145,3POINTMISS,2,2:09,MISS Hield 25' 3PT Jump Shot,85 - 54,-31,Buddy Hield,IND,,,,
146,REBOUND,2,2:06,Muscala REBOUND (Off:0 Def:4),85 - 54,-31,Mike Muscala,OKC,,,,
147,3POINT.ASSIST,2,1:58,Dort 25' 3PT Jump Shot (18 PTS) (Gilgeous-Alexander 12 AST),88 - 54,-34,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
148,2POINT,2,1:43,Haliburton 11' Driving Floating Jump Shot (28 PTS),88 - 56,-32,Tyrese Haliburton,IND,,,,
149,2POINT.ASSIST,2,1:27,Jal. Williams 1' Cutting Dunk Shot (30 PTS) (Giddey 19 AST),90 - 56,-34,Jalen Williams,OKC,Josh Giddey,OKC,,
150,2POINT,2,1:12,Brogdon 11' Driving Floating Jump Shot (14 PTS),90 - 58,-32,Malcolm Brogdon,IND,,,,
151,2POINT.ASSIST,2,0:56,Gilgeous-Alexander 1' Cutting Dunk Shot (38 PTS) (Giddey 20 AST),92 - 58,-34,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
152,3POINTMISS,2,0:41,MISS Hield 25' 3PT Jump Shot,92 - 58,-34,Buddy Hield,IND,,,,
153,REBOUND,2,0:38,Giddey REBOUND (Off:0 Def:18),92 - 58,-34,Josh Giddey,OKC,,,,
154,3POINT.ASSIST,2,0:30,Dort 26' 3PT Jump Shot (21 PTS) (Gilgeous-Alexander 13 AST),95 - 58,-37,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
155,2POINT,2,0:15,Haliburton 11' Driving Floating Jump Shot (30 PTS),95 - 60,-35,Tyrese Haliburton,IND,,,,
156,3POINTMISS,2,0:05,MISS Gilgeous-Alexander 27' 3PT Step Back Jump Shot,95 - 60,-35,Shai Gilgeous-Alexander,OKC,,,,
157,REBOUND,2,0:02,Brissett REBOUND (Off:0 Def:2),95 - 60,-35,Oshae Brissett,IND,,,,
158,3POINTMISS,2,0:00,MISS Brogdon 32' 3PT Running Pull-Up Jump Shot,95 - 60,-35,Malcolm Brogdon,IND,,,,
159,REBOUND,2,0:00,Thunder Rebound,95 - 60,-35,,,,,,
160,ENDOFPERIOD,2,0:00,End of 2nd Period (8:35 PM EST),95 - 60,-35,,,,,,
161,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:50 PM EST),95 - 60,-35,,,,,,
162,2POINT,3,11:44,Haliburton 11' Driving Floating Jump Shot (32 PTS),95 - 62,-33,Tyrese Haliburton,IND,,,,
163,2POINT.ASSIST,3,11:28,Gilgeous-Alexander 1' Cutting Dunk Shot (40 PTS) (Giddey 21 AST),97 - 62,-35,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
164,2POINT,3,11:13,Hield 11' Driving Floating Jump Shot (8 PTS),97 - 64,-33,Buddy Hield,IND,,,,
165,2POINT.ASSIST,3,10:57,Jal. Williams 1' Cutting Dunk Shot (32 PTS) (Gilgeous-Alexander 14 AST),99 - 64,-35,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
166,2POINT,3,10:42,Haliburton 11' Driving Floating Jump Shot (34 PTS),99 - 66,-33,Tyrese Haliburton,IND,,,,
167,3POINT.ASSIST,3,10:26,Dort 25' 3PT Jump Shot (24 PTS) (Giddey 22 AST),102 - 66,-36,Luguentz Dort,OKC,Josh Giddey,OKC,,
168,2POINT,3,10:11,Hield 11' Driving Floating Jump Shot (10 PTS),102 - 68,-34,Buddy Hield,IND,,,,
169,2POINT.ASSIST,3,9:55,Gilgeous-Alexander 1' Cutting Dunk Shot (42 PTS) (Giddey 23 AST),104 - 68,-36,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
170,TIMEOUT,3,9:55,Pacers Timeout: Regular (Full 1 Short 1),104 - 68,-36,,,,,,
171,SUB,3,9:55,SUB: Nembhard FOR Hield,104 - 68,-36,Buddy Hield,IND,Andrew Nembhard,IND,,
172,SUB,3,9:55,SUB: Brissett FOR Turner,104 - 68,-36,Myles Turner,IND,Oshae Brissett,IND,,
173,2POINT,3,9:41,Haliburton 11' Driving Floating Jump Shot (36 PTS),104 - 70,-34,Tyrese Haliburton,IND,,,,
174,2POINT.ASSIST,3,9:25,Jal. Williams 1' Cutting Dunk Shot (34 PTS) (Gilgeous-Alexander 15 AST),106 - 70,-36,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
175,3POINTMISS,3,9:10,MISS Nembhard 25' 3PT Jump Shot,106 - 70,-36,Andrew Nembhard,IND,,,,
176,REBOUND,3,9:07,Giddey REBOUND (Off:0 Def:19),106 - 70,-36,Josh Giddey,OKC,,,,
177,2POINT,3,8:59,Gilgeous-Alexander 18' Pullup Jump Shot (44 PTS),108 - 70,-38,Shai Gilgeous-Alexander,OKC,,,,
178,2POINT,3,8:44,Haliburton 11' Driving Floating Jump Shot (38 PTS),108 - 72,-36,Tyrese Haliburton,IND,,,,
179,3POINT.ASSIST,3,8:28,Dort 25' 3PT Jump Shot (27 PTS) (Giddey 24 AST),111 - 72,-39,Luguentz Dort,OKC,Josh Giddey,OKC,,
180,2POINT,3,8:13,Brogdon 11' Driving Floating Jump Shot (16 PTS),111 - 74,-37,Malcolm Brogdon,IND,,,,
181,2POINT.ASSIST,3,7:57,Gilgeous-Alexander 1' Cutting Dunk Shot (46 PTS) (Giddey 25 AST),113 - 74,-39,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
182,2POINT,3,7:42,Haliburton 11' Driving Floating Jump Shot (40 PTS),113 - 76,-37,Tyrese Haliburton,IND,,,,
183,2POINT,3,7:26,Jal. Williams 1' Cutting Dunk Shot (36 PTS),115 - 76,-39,Jalen Williams,OKC,,,,
184,3POINTMISS,3,7:11,MISS Nembhard 25' 3PT Jump Shot,115 - 76,-39,Andrew Nembhard,IND,,,,
185,REBOUND,3,7:08,Giddey REBOUND (Off:0 Def:20),115 - 76,-39,Josh Giddey,OKC,,,,
186,3POINT.ASSIST,3,7:00,Dort 26' 3PT Jump Shot (30 PTS) (Gilgeous-Alexander 16 AST),118 - 76,-42,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
187,TIMEOUT,3,7:00,Pacers Timeout: Regular (Full 2 Short 1),118 - 76,-42,,,,,,
188,SUB,3,7:00,SUB: Mathurin FOR Nembhard,118 - 76,-42,Andrew Nembhard,IND,Bennedict Mathurin,IND,,
189,SUB,3,7:00,SUB: Smith FOR Brissett,118 - 76,-42,Oshae Brissett,IND,Jalen Smith,IND,,
190,2POINT,3,6:45,Haliburton 11' Driving Floating Jump Shot (42 PTS),118 - 78,-40,Tyrese Haliburton,IND,,,,
