,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
93,REBOUND,2,11:24,Kuminga REBOUND (Off:0 Def:1),34 - 40,6,Jonathan Kuminga,GSW,,,,
94,FOUL,2,11:18,K. Williams S.FOUL (P1.T1) (K.Fitzgerald),34 - 40,6,Kenrich Williams,OKC,Jonathan Kuminga,GSW,,
95,FTMAKE,2,11:18,Kuminga Free Throw 1 of 2 (1 PTS),34 - 41,7,Jonathan Kuminga,GSW,,,,
96,FTMAKE,2,11:18,Kuminga Free Throw 2 of 2 (2 PTS),34 - 42,8,Jonathan Kuminga,GSW,,,,
97,2POINT,2,11:05,Jal. Williams 8' Floating Jump Shot (5 PTS),36 - 42,6,Jalen Williams,OKC,,,,
98,3POINT.ASSIST,2,10:51,Thompson 26' 3PT Jump Shot (8 PTS) (Jerome 1 AST),36 - 45,9,Klay Thompson,GSW,Ty Jerome,GSW,,
99,2POINTMISS,2,10:34,MISS Mann 13' Step Back Jump Shot,36 - 45,9,Tre Mann,OKC,,,,
100,REBOUND,2,10:31,Thompson REBOUND (Off:0 Def:1),36 - 45,9,Klay Thompson,GSW,,,,
101,3POINT,2,10:26,Thompson 28' 3PT Pullup Jump Shot (11 PTS),36 - 48,12,Klay Thompson,GSW,,,,
102,TIMEOUT,2,10:25,Thunder Timeout: Regular (Reg.2 Short 0),36 - 48,12,,,,,,
103,SUB,2,10:25,SUB: Curry FOR Thompson,36 - 48,12,Klay Thompson,GSW,Stephen Curry,GSW,,
104,SUB,2,10:25,SUB: Wiseman FOR DiVincenzo,36 - 48,12,Donte DiVincenzo,GSW,James Wiseman,GSW,,
105,SUB,2,10:25,SUB: Dort FOR Mann,36 - 48,12,Tre Mann,OKC,Luguentz Dort,OKC,,
106,SUB,2,10:25,SUB: Jay. Williams FOR K. Williams,36 - 48,12,Kenrich Williams,OKC,Jaylin Williams,OKC,,
107,3POINT,2,10:15,Joe 27' 3PT Jump Shot (3 PTS),39 - 48,9,Isaiah Joe,OKC,,,,
108,2POINT,2,9:59,Curry 2' Driving Finger Roll Layup (14 PTS),39 - 50,11,Stephen Curry,GSW,,,,
109,2POINT.ASSIST,2,9:44,Jal. Williams 4' Cutting Layup Shot (7 PTS) (Gilgeous-Alexander 3 AST),41 - 50,9,Jalen Williams,OKC,Shai Gilgeous-Alexander,OKC,,
110,FOUL,2,9:37,Joe S.FOUL (P1.T2) (M.Davis),41 - 50,9,Isaiah Joe,OKC,Stephen Curry,GSW,,
111,TURNOVER,2,9:30,Wiseman 3 Second Violation Turnover (P1.T4),41 - 50,9,James Wiseman,GSW,,,,
112,3POINT,2,9:18,Dort 26' 3PT Jump Shot (14 PTS),44 - 50,6,Luguentz Dort,OKC,,,,
113,2POINTMISS,2,8:57,MISS Wiseman 6' Hook Shot,44 - 50,6,James Wiseman,GSW,,,,
114,REBOUND,2,8:55,Gilgeous-Alexander REBOUND (Off:0 Def:1),44 - 50,6,Shai Gilgeous-Alexander,OKC,,,,
115,2POINT,2,8:46,Gilgeous-Alexander 19' Pullup Jump Shot (14 PTS),46 - 50,4,Shai Gilgeous-Alexander,OKC,,,,
116,TURNOVER,2,8:27,Kuminga Lost Ball Turnover (P1.T5),46 - 50,4,Jonathan Kuminga,GSW,,,,
117,FOUL,2,8:27,Kuminga P.FOUL (P1.T1) (K.Fitzgerald),46 - 50,4,Jonathan Kuminga,GSW,Shai Gilgeous-Alexander,OKC,,
118,2POINT,2,8:16,Gilgeous-Alexander 14' Pullup Jump Shot (16 PTS),48 - 50,2,Shai Gilgeous-Alexander,OKC,,,,
119,3POINTMISS,2,8:01,MISS Curry 28' 3PT Step Back Jump Shot,48 - 50,2,Stephen Curry,GSW,,,,
120,REBOUND,2,7:58,Wiseman REBOUND (Off:1 Def:2),48 - 50,2,James Wiseman,GSW,,,,
121,2POINTMISS,2,7:57,MISS Wiseman 2' Putback Layup,48 - 50,2,James Wiseman,GSW,,,,
122,REBOUND,2,7:55,Jay. Williams REBOUND (Off:0 Def:2),48 - 50,2,Jaylin Williams,OKC,,,,
123,3POINTMISS,2,7:46,MISS Jal. Williams 24' 3PT Jump Shot,48 - 50,2,Jalen Williams,OKC,,,,
124,REBOUND,2,7:42,Joe REBOUND (Off:1 Def:0),48 - 50,2,Isaiah Joe,OKC,,,,
125,3POINT,2,7:41,Joe 23' 3PT Jump Shot (6 PTS),51 - 50,-1,Isaiah Joe,OKC,,,,
126,TIMEOUT,2,7:40,WARRIORS Timeout: Regular (Full 1 Short 0),51 - 50,-1,,,,,,
127,SUB,2,7:40,SUB: Lamb FOR Wiseman,51 - 50,-1,James Wiseman,GSW,Anthony Lamb,GSW,,
128,SUB,2,7:40,SUB: Green FOR Jerome,51 - 50,-1,Ty Jerome,GSW,Draymond Green,GSW,,
129,SUB,2,7:40,SUB: Thompson FOR Kuminga,51 - 50,-1,Jonathan Kuminga,GSW,Klay Thompson,GSW,,
130,SUB,2,7:40,SUB: Giddey FOR Dort,51 - 50,-1,Luguentz Dort,OKC,Josh Giddey,OKC,,
131,2POINTMISS,2,7:26,MISS Curry 11' Driving Floating Jump Shot,51 - 50,-1,Stephen Curry,GSW,,,,
132,REBOUND,2,7:22,Jay. Williams REBOUND (Off:0 Def:3),51 - 50,-1,Jaylin Williams,OKC,,,,
133,2POINT.ASSIST,2,7:10,Gilgeous-Alexander 5' Driving Floating Jump Shot (18 PTS) (Giddey 3 AST),53 - 50,-3,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
134,3POINTMISS,2,6:55,MISS Thompson 27' 3PT Jump Shot,53 - 50,-3,Klay Thompson,GSW,,,,
135,REBOUND,2,6:52,Giddey REBOUND (Off:0 Def:3),53 - 50,-3,Josh Giddey,OKC,,,,
136,3POINT.ASSIST,2,6:43,Jal. Williams 24' 3PT Jump Shot (10 PTS) (Giddey 4 AST),56 - 50,-6,Jalen Williams,OKC,Josh Giddey,OKC,,
137,3POINT,2,6:25,Curry 28' 3PT Step Back Jump Shot (17 PTS),56 - 53,-3,Stephen Curry,GSW,,,,
138,2POINT,2,6:09,Giddey 8' Driving Floating Jump Shot (6 PTS),58 - 53,-5,Josh Giddey,OKC,,,,
139,FOUL,2,5:54,Jay. Williams S.FOUL (P1.T3) (J.Capers),58 - 53,-5,Jaylin Williams,OKC,Draymond Green,GSW,,
140,FTMAKE,2,5:54,Green Free Throw 1 of 2 (2 PTS),58 - 54,-4,Draymond Green,GSW,,,,
141,FTMAKE,2,5:54,Green Free Throw 2 of 2 (3 PTS),58 - 55,-3,Draymond Green,GSW,,,,
142,TURNOVER,2,5:43,Joe Bad Pass Turnover (P1.T3),58 - 55,-3,Isaiah Joe,OKC,,,,
143,2POINT.ASSIST,2,5:32,Green 3' Cutting Dunk Shot (5 PTS) (Curry 3 AST),58 - 57,-1,Draymond Green,GSW,Stephen Curry,GSW,,
144,TIMEOUT,2,5:31,Thunder Timeout: Regular (Reg.3 Short 0),58 - 57,-1,,,,,,
145,SUB,2,5:31,SUB: Diallo FOR Giddey,58 - 57,-1,Josh Giddey,OKC,Hamidou Diallo,OKC,,
146,SUB,2,5:31,SUB: Wiggins FOR Thompson,58 - 57,-1,Klay Thompson,GSW,Andrew Wiggins,GSW,,
147,2POINT,2,5:20,Jal. Williams 13' Step Back Jump Shot (12 PTS),60 - 57,-3,Jalen Williams,OKC,,,,
148,3POINTMISS,2,5:05,MISS Curry 27' 3PT Jump Shot,60 - 57,-3,Stephen Curry,GSW,,,,
149,REBOUND,2,5:02,Gilgeous-Alexander REBOUND (Off:0 Def:2),60 - 57,-3,Shai Gilgeous-Alexander,OKC,,,,
150,2POINT,2,4:53,Gilgeous-Alexander 4' Driving Finger Roll Layup (20 PTS),62 - 57,-5,Shai Gilgeous-Alexander,OKC,,,,
151,3POINT,2,4:38,Lamb 26' 3PT Jump Shot (3 PTS),62 - 60,-2,Anthony Lamb,GSW,,,,
152,2POINT,2,4:20,Gilgeous-Alexander 10' Turnaround Fadeaway (22 PTS),64 - 60,-4,Shai Gilgeous-Alexander,OKC,,,,
153,3POINTMISS,2,4:02,MISS Wiggins 26' 3PT Jump Shot,64 - 60,-4,Andrew Wiggins,GSW,,,,
154,REBOUND,2,4:00,Joe REBOUND (Off:1 Def:1),64 - 60,-4,Isaiah Joe,OKC,,,,
155,2POINTMISS,2,3:49,MISS Diallo 6' Driving Floating Jump Shot,64 - 60,-4,Hamidou Diallo,OKC,,,,
156,REBOUND,2,3:45,Green REBOUND (Off:0 Def:3),64 - 60,-4,Draymond Green,GSW,,,,
157,2POINTMISS,2,3:38,MISS Wiggins 4' Driving Layup,64 - 60,-4,Andrew Wiggins,GSW,,,,
158,REBOUND,2,3:35,Jay. Williams REBOUND (Off:0 Def:4),64 - 60,-4,Jaylin Williams,OKC,,,,
159,3POINT.ASSIST,2,3:26,Joe 25' 3PT Jump Shot (9 PTS) (Gilgeous-Alexander 4 AST),67 - 60,-7,Isaiah Joe,OKC,Shai Gilgeous-Alexander,OKC,,
160,3POINT.ASSIST,2,3:08,Curry 28' 3PT Step Back Jump Shot (20 PTS) (Green 2 AST),67 - 63,-4,Stephen Curry,GSW,Draymond Green,GSW,,
161,2POINTMISS,2,2:48,MISS Jal. Williams 11' Floating Jump Shot,67 - 63,-4,Jalen Williams,OKC,,,,
162,REBOUND,2,2:45,Lamb REBOUND (Off:0 Def:1),67 - 63,-4,Anthony Lamb,GSW,,,,
163,3POINTMISS,2,2:39,MISS Curry 29' 3PT Step Back Jump Shot,67 - 63,-4,Stephen Curry,GSW,,,,
164,REBOUND,2,2:36,Diallo REBOUND (Off:0 Def:1),67 - 63,-4,Hamidou Diallo,OKC,,,,
165,FOUL,2,2:23,Lamb S.FOUL (P1.T2) (M.Davis),67 - 63,-4,Anthony Lamb,GSW,Jalen Williams,OKC,,
166,FTMAKE,2,2:23,Jal. Williams Free Throw 1 of 2 (13 PTS),68 - 63,-5,Jalen Williams,OKC,,,,
167,SUB,2,2:23,SUB: DiVincenzo FOR Curry,68 - 63,-5,Stephen Curry,GSW,Donte DiVincenzo,GSW,,
168,SUB,2,2:23,SUB: Pokusevski FOR Joe,68 - 63,-5,Isaiah Joe,OKC,Aleksej Pokusevski,OKC,,
169,SUB,2,2:23,SUB: J. Williams FOR Jay. Williams,68 - 63,-5,Jaylin Williams,OKC,Jalen Williams,OKC,,
170,FTMAKE,2,2:23,J. Williams Free Throw 2 of 2 (14 PTS),69 - 63,-6,Jalen Williams,OKC,,,,
171,2POINTMISS,2,2:09,MISS Wiggins 8' Turnaround Fadeaway,69 - 63,-6,Andrew Wiggins,GSW,,,,
172,REBOUND,2,2:06,Pokusevski REBOUND (Off:0 Def:2),69 - 63,-6,Aleksej Pokusevski,OKC,,,,
173,3POINT,2,1:59,Gilgeous-Alexander 26' 3PT Step Back Jump Shot (25 PTS),72 - 63,-9,Shai Gilgeous-Alexander,OKC,,,,
174,FOUL,2,1:44,Diallo S.FOUL (P1.T4) (J.Capers),72 - 63,-9,Hamidou Diallo,OKC,Donte DiVincenzo,GSW,,
175,FTMAKE,2,1:44,DiVincenzo Free Throw 1 of 2 (3 PTS),72 - 64,-8,Donte DiVincenzo,GSW,,,,
176,FTMAKE,2,1:44,DiVincenzo Free Throw 2 of 2 (4 PTS),72 - 65,-7,Donte DiVincenzo,GSW,,,,
177,3POINTMISS,2,1:28,MISS Pokusevski 27' 3PT Jump Shot,72 - 65,-7,Aleksej Pokusevski,OKC,,,,
178,REBOUND,2,1:25,Green REBOUND (Off:0 Def:4),72 - 65,-7,Draymond Green,GSW,,,,
179,2POINTMISS,2,1:14,MISS Lamb 4' Cutting Layup Shot,72 - 65,-7,Anthony Lamb,GSW,,,,
180,REBOUND,2,1:12,J. Williams REBOUND (Off:0 Def:1),72 - 65,-7,Jalen Williams,OKC,,,,
181,2POINT,2,1:07,J. Williams 7' Floating Jump Shot (16 PTS),74 - 65,-9,Jalen Williams,OKC,,,,
182,3POINT,2,0:49,DiVincenzo 26' 3PT Jump Shot (7 PTS),74 - 68,-6,Donte DiVincenzo,GSW,,,,
183,TURNOVER,2,0:32,Gilgeous-Alexander Lost Ball Turnover (P2.T4),74 - 68,-6,Shai Gilgeous-Alexander,OKC,,,,
184,FOUL,2,0:32,Pokusevski P.FOUL (P1.T5) (M.Davis),74 - 68,-6,Aleksej Pokusevski,OKC,Andrew Wiggins,GSW,,
185,FTMAKE,2,0:32,Wiggins Free Throw 1 of 2 (4 PTS),74 - 69,-5,Andrew Wiggins,GSW,,,,
186,FTMAKE,2,0:32,Wiggins Free Throw 2 of 2 (5 PTS),74 - 70,-4,Andrew Wiggins,GSW,,,,
187,2POINTMISS,2,0:18,MISS J. Williams 12' Pullup Jump Shot,74 - 70,-4,Jalen Williams,OKC,,,,
188,REBOUND,2,0:16,Green REBOUND (Off:0 Def:5),74 - 70,-4,Draymond Green,GSW,,,,
189,3POINTMISS,2,0:03,MISS Wiggins 32' 3PT Pullup Jump Shot,74 - 70,-4,Andrew Wiggins,GSW,,,,
190,REBOUND,2,0:00,Thunder Rebound,74 - 70,-4,,,,,,
191,ENDOFPERIOD,2,0:00,End of 2nd Period (7:47 PM EST),74 - 70,-4,,,,,,
192,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:02 PM EST),74 - 70,-4,,,,,,
193,TURNOVER,3,11:46,Curry Bad Pass Turnover (P1.T6),74 - 70,-4,Stephen Curry,GSW,,,,
194,STEAL,3,11:44,Giddey STEAL (1 STL),74 - 70,-4,Josh Giddey,OKC,,,,
195,2POINT,3,11:41,Giddey 2' Layup (8 PTS),76 - 70,-6,Josh Giddey,OKC,,,,
196,2POINT,3,11:25,Looney 2' Cutting Layup Shot (2 PTS),76 - 72,-4,Kevon Looney,GSW,,,,
197,FOUL,3,11:06,Looney S.FOUL (P3.T1) (K.Fitzgerald),76 - 72,-4,Kevon Looney,GSW,Jaylin Williams,OKC,,
198,FTMAKE,3,11:06,Jay. Williams Free Throw 1 of 2 (3 PTS),77 - 72,-5,Jaylin Williams,OKC,,,,
199,FTMAKE,3,11:06,Jay. Williams Free Throw 2 of 2 (4 PTS),78 - 72,-6,Jaylin Williams,OKC,,,,
200,3POINTMISS,3,10:52,MISS Thompson 26' 3PT Jump Shot,78 - 72,-6,Klay Thompson,GSW,,,,
201,REBOUND,3,10:50,Giddey REBOUND (Off:0 Def:4),78 - 72,-6,Josh Giddey,OKC,,,,
202,2POINT,3,10:43,Giddey 6' Driving Floating Jump Shot (10 PTS),80 - 72,-8,Josh Giddey,OKC,,,,
203,3POINTMISS,3,10:25,MISS Curry 28' 3PT Step Back Jump Shot,80 - 72,-8,Stephen Curry,GSW,,,,
204,REBOUND,3,10:22,Giddey REBOUND (Off:0 Def:5),80 - 72,-8,Josh Giddey,OKC,,,,
205,FOUL,3,10:22,Thompson S.FOUL (P1.T2) (M.Davis),80 - 72,-8,Klay Thompson,GSW,Josh Giddey,OKC,,
