,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
37,3POINT.ASSIST,1,7:10,Thompson 27' 3PT Jump Shot (7 PTS) (D. Green 3 AST),17 - 10,-7,Klay Thompson,GSW,Draymond Green,GSW,,
38,2POINTMISS.BLOCK,1,7:01,MISS Gilgeous-Alexander 2' Driving LayupWiggins BLOCK (1 BLK),17 - 10,-7,Shai Gilgeous-Alexander,OKC,,,Andrew Wiggins,GSW
39,REBOUND,1,6:58,Curry REBOUND (Off:0 Def:2),17 - 10,-7,Stephen Curry,GSW,,,,
40,3POINTMISS,1,6:56,MISS Thompson 26' 3PT Running Jump Shot,17 - 10,-7,Klay Thompson,GSW,,,,
41,REBOUND,1,6:51,Giddey REBOUND (Off:0 Def:1),17 - 10,-7,Josh Giddey,OKC,,,,
42,TURNOVER,1,6:48,Gilgeous-Alexander Step Out of Bounds Turnover (P1.T1),17 - 10,-7,Shai Gilgeous-Alexander,OKC,,,,
43,TIMEOUT,1,6:48,THUNDER Timeout: Regular (Full 1 Short 0),17 - 10,-7,,,,,,
44,STEAL.TURNOVER,1,6:37,Giddey STEAL (1 STL)D. Green Bad Pass Turnover (P1.T2),17 - 10,-7,Draymond Green,GSW,Josh Giddey,OKC,,
45,3POINTMISS,1,6:24,MISS Giddey 27' 3PT Jump Shot,17 - 10,-7,Josh Giddey,OKC,,,,
46,REBOUND,1,6:20,K. Williams REBOUND (Off:1 Def:1),17 - 10,-7,Kenrich Williams,OKC,,,,
47,2POINTMISS,1,6:16,MISS K. Williams 4' Hook Shot,17 - 10,-7,Kenrich Williams,OKC,,,,
48,REBOUND,1,6:14,Wiggins REBOUND (Off:0 Def:1),17 - 10,-7,Andrew Wiggins,GSW,,,,
49,2POINT.ASSIST,1,6:02,Curry 2' Cutting Layup Shot (7 PTS) (D. Green 4 AST),19 - 10,-9,Stephen Curry,GSW,Draymond Green,GSW,,
50,2POINTMISS,1,5:41,MISS Giddey 7' Driving Floating Jump Shot,19 - 10,-9,Josh Giddey,OKC,,,,
51,REBOUND,1,5:37,D. Green REBOUND (Off:0 Def:4),19 - 10,-9,Draymond Green,GSW,,,,
52,STEAL.TURNOVER,1,5:23,K. Williams STEAL (1 STL)Curry Bad Pass Turnover (P1.T3),19 - 10,-9,Stephen Curry,GSW,Kenrich Williams,OKC,,
53,3POINT.ASSIST,1,5:19,Wiggins 24' 3PT Running Pull-Up Jump Shot (3 PTS) (K. Williams 1 AST),19 - 13,-6,Aaron Wiggins,OKC,Kenrich Williams,OKC,,
54,3POINT.ASSIST,1,5:02,Thompson 3PT Jump Shot (10 PTS) (D. Green 5 AST),22 - 13,-9,Klay Thompson,GSW,Draymond Green,GSW,,
55,2POINT,1,4:42,Giddey 3' Driving Reverse Layup (6 PTS),22 - 15,-7,Josh Giddey,OKC,,,,
56,2POINT.ASSIST,1,4:31,Poole 2' Driving Finger Roll Layup (2 PTS) (Curry 3 AST),24 - 15,-9,Jordan Poole,GSW,Stephen Curry,GSW,,
57,TIMEOUT,1,4:31,THUNDER Timeout: Regular (Full 2 Short 0),24 - 15,-9,,,,,,
58,SUB,1,4:31,SUB: Muscala FOR Giddey,24 - 15,-9,Josh Giddey,OKC,Mike Muscala,OKC,,
59,SUB,1,4:31,SUB: Mann FOR Jal. Williams,24 - 15,-9,Jalen Williams,OKC,Tre Mann,OKC,,
60,SUB,1,4:31,SUB: Joe FOR K. Williams,24 - 15,-9,Kenrich Williams,OKC,Isaiah Joe,OKC,,
61,SUB,1,4:31,SUB: Looney FOR Poole,24 - 15,-9,Jordan Poole,GSW,Kevon Looney,GSW,,
62,SUB,1,4:31,SUB: DiVincenzo FOR D. Green,24 - 15,-9,Draymond Green,GSW,Donte DiVincenzo,GSW,,
63,SUB,1,4:31,SUB: Kuminga FOR Wiggins,24 - 15,-9,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
64,TURNOVER,1,4:13,Mann Out of Bounds - Bad Pass Turnover Turnover (P1.T2),24 - 15,-9,Tre Mann,OKC,,,,
65,TURNOVER,1,4:05,Curry Bad Pass Turnover (P2.T4),24 - 15,-9,Stephen Curry,GSW,,,,
66,FOUL,1,4:05,Thompson L.B.FOUL (P2.T3) (N.Buchert),24 - 15,-9,Klay Thompson,GSW,Shai Gilgeous-Alexander,OKC,,
67,SUB,1,4:05,SUB: Lamb FOR Thompson,24 - 15,-9,Klay Thompson,GSW,Anthony Lamb,GSW,,
68,2POINTMISS,1,3:40,MISS Gilgeous-Alexander 13' Step Back Jump Shot,24 - 15,-9,Shai Gilgeous-Alexander,OKC,,,,
69,REBOUND,1,3:38,DiVincenzo REBOUND (Off:0 Def:1),24 - 15,-9,Donte DiVincenzo,GSW,,,,
70,FOUL,1,3:27,Muscala P.FOUL (P1.T1) (M.Myers),24 - 15,-9,Mike Muscala,OKC,Jonathan Kuminga,GSW,,
71,2POINTMISS,1,3:16,MISS Curry 7' Driving Floating Jump Shot,24 - 15,-9,Stephen Curry,GSW,,,,
72,REBOUND,1,3:12,Wiggins REBOUND (Off:0 Def:1),24 - 15,-9,Aaron Wiggins,OKC,,,,
73,3POINTMISS,1,3:08,MISS Mann 26' 3PT Running Jump Shot,24 - 15,-9,Tre Mann,OKC,,,,
74,REBOUND,1,3:05,Lamb REBOUND (Off:0 Def:1),24 - 15,-9,Anthony Lamb,GSW,,,,
75,3POINT.ASSIST,1,2:59,DiVincenzo 25' 3PT Jump Shot (3 PTS) (Kuminga 1 AST),27 - 15,-12,Donte DiVincenzo,GSW,Jonathan Kuminga,GSW,,
76,2POINTMISS,1,2:40,MISS Muscala 7' Fadeaway Jumper,27 - 15,-12,Mike Muscala,OKC,,,,
77,REBOUND,1,2:37,Looney REBOUND (Off:0 Def:1),27 - 15,-12,Kevon Looney,GSW,,,,
78,3POINTMISS,1,2:31,MISS Kuminga 27' 3PT Jump Shot,27 - 15,-12,Jonathan Kuminga,GSW,,,,
79,REBOUND,1,2:27,Looney REBOUND (Off:1 Def:1),27 - 15,-12,Kevon Looney,GSW,,,,
80,2POINT.ASSIST,1,2:19,DiVincenzo 3' Driving Layup (5 PTS) (Curry 4 AST),29 - 15,-14,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
81,2POINTMISS,1,2:11,MISS Gilgeous-Alexander 11' Step Back Jump Shot,29 - 15,-14,Shai Gilgeous-Alexander,OKC,,,,
82,REBOUND,1,2:07,Lamb REBOUND (Off:0 Def:2),29 - 15,-14,Anthony Lamb,GSW,,,,
83,2POINTMISS,1,2:04,MISS Kuminga 3' Running Layup,29 - 15,-14,Jonathan Kuminga,GSW,,,,
84,REBOUND,1,2:02,Joe REBOUND (Off:0 Def:1),29 - 15,-14,Isaiah Joe,OKC,,,,
85,3POINT.ASSIST,1,1:58,Muscala 25' 3PT Running Jump Shot (3 PTS) (Gilgeous-Alexander 2 AST),29 - 18,-11,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
86,3POINT.ASSIST,1,1:39,DiVincenzo 26' 3PT Jump Shot (8 PTS) (Curry 5 AST),32 - 18,-14,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
87,2POINTMISS,1,1:25,MISS Gilgeous-Alexander 16' Pullup Jump Shot,32 - 18,-14,Shai Gilgeous-Alexander,OKC,,,,
88,REBOUND,1,1:21,DiVincenzo REBOUND (Off:0 Def:2),32 - 18,-14,Donte DiVincenzo,GSW,,,,
89,3POINT.ASSIST,1,1:16,Curry 3PT Running Jump Shot (10 PTS) (Lamb 1 AST),35 - 18,-17,Stephen Curry,GSW,Anthony Lamb,GSW,,
90,2POINTMISS,1,1:07,MISS Gilgeous-Alexander 5' Driving Layup,35 - 18,-17,Shai Gilgeous-Alexander,OKC,,,,
91,REBOUND,1,1:05,Lamb REBOUND (Off:0 Def:3),35 - 18,-17,Anthony Lamb,GSW,,,,
92,3POINTMISS,1,0:53,MISS DiVincenzo 27' 3PT Jump Shot,35 - 18,-17,Donte DiVincenzo,GSW,,,,
93,REBOUND,1,0:50,THUNDER Rebound,35 - 18,-17,,,,,,
94,SUB,1,0:50,SUB: Poole FOR Curry,35 - 18,-17,Stephen Curry,GSW,Jordan Poole,GSW,,
95,TURNOVER,1,0:26,THUNDER Turnover: Shot Clock (T#3),35 - 18,-17,,,,,,
96,SUB,1,0:26,SUB: Bazley FOR Joe,35 - 18,-17,Isaiah Joe,OKC,Darius Bazley,OKC,,
97,SUB,1,0:26,SUB: K. Williams FOR Mann,35 - 18,-17,Tre Mann,OKC,Kenrich Williams,OKC,,
98,SUB,1,0:26,SUB: Curry FOR Looney,35 - 18,-17,Kevon Looney,GSW,Stephen Curry,GSW,,
99,SUB,1,0:26,SUB: Thompson FOR Lamb,35 - 18,-17,Anthony Lamb,GSW,Klay Thompson,GSW,,
100,3POINT,1,0:07,Curry 26' 3PT Step Back Jump Shot (13 PTS),38 - 18,-20,Stephen Curry,GSW,,,,
101,2POINT,1,0:00,Gilgeous-Alexander 3' Driving Layup (4 PTS),38 - 20,-18,Shai Gilgeous-Alexander,OKC,,,,
102,ENDOFPERIOD,1,0:00,End of 1st Period (8:34 PM EST),38 - 20,-18,,,,,,
103,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:37 PM EST),38 - 20,-18,,,,,,
104,FOUL,2,11:49,D. Green S.FOUL (P1.T1) (J.Williams),38 - 20,-18,Draymond Green,GSW,Kenrich Williams,OKC,,
105,FTMAKE,2,11:49,K. Williams Free Throw 1 of 2 (5 PTS),38 - 21,-17,Kenrich Williams,OKC,,,,
106,FTMISS,2,11:49,MISS K. Williams Free Throw 2 of 2,38 - 21,-17,Kenrich Williams,OKC,,,,
107,REBOUND,2,11:46,Kuminga REBOUND (Off:0 Def:1),38 - 21,-17,Jonathan Kuminga,GSW,,,,
108,FOUL,2,11:35,Mann P.FOUL (P1.T1) (M.Myers),38 - 21,-17,Tre Mann,OKC,Andrew Wiggins,GSW,,
109,TURNOVER,2,11:27,Poole Out of Bounds Lost Ball Turnover (P1.T5),38 - 21,-17,Jordan Poole,GSW,,,,
110,2POINTMISS,2,11:01,MISS K. Williams 13' Pullup Jump Shot,38 - 21,-17,Kenrich Williams,OKC,,,,
111,REBOUND,2,10:57,D. Green REBOUND (Off:0 Def:5),38 - 21,-17,Draymond Green,GSW,,,,
112,2POINTMISS,2,10:43,MISS Wiggins 10' Turnaround Fadeaway Shot,38 - 21,-17,Andrew Wiggins,GSW,,,,
113,REBOUND,2,10:40,Giddey REBOUND (Off:0 Def:2),38 - 21,-17,Josh Giddey,OKC,,,,
114,2POINTMISS,2,10:36,MISS Giddey 3' Driving Layup,38 - 21,-17,Josh Giddey,OKC,,,,
115,REBOUND,2,10:36,Giddey REBOUND (Off:1 Def:2),38 - 21,-17,Josh Giddey,OKC,,,,
116,FOUL,2,10:36,D. Green S.FOUL (P2.T2) (M.Myers),38 - 21,-17,Draymond Green,GSW,Josh Giddey,OKC,,
117,FTMAKE,2,10:36,Giddey Free Throw 1 of 2 (7 PTS),38 - 22,-16,Josh Giddey,OKC,,,,
118,FTMISS,2,10:36,MISS Giddey Free Throw 2 of 2,38 - 22,-16,Josh Giddey,OKC,,,,
119,REBOUND,2,10:34,Wiggins REBOUND (Off:0 Def:2),38 - 22,-16,Andrew Wiggins,GSW,,,,
120,STEAL.TURNOVER,2,10:19,Mann STEAL (1 STL)DiVincenzo Bad Pass Turnover (P1.T6),38 - 22,-16,Donte DiVincenzo,GSW,Tre Mann,OKC,,
121,3POINTMISS,2,10:11,MISS Dieng 24' 3PT Jump Shot,38 - 22,-16,Ousmane Dieng,OKC,,,,
122,REBOUND,2,10:07,Kuminga REBOUND (Off:0 Def:2),38 - 22,-16,Jonathan Kuminga,GSW,,,,
123,STEAL.TURNOVER,2,9:49,Giddey STEAL (2 STL)Wiggins Lost Ball Turnover (P1.T7),38 - 22,-16,Andrew Wiggins,GSW,Josh Giddey,OKC,,
124,2POINTMISS,2,9:45,MISS Giddey 3' Running Layup,38 - 22,-16,Josh Giddey,OKC,,,,
125,REBOUND,2,9:42,DiVincenzo REBOUND (Off:0 Def:3),38 - 22,-16,Donte DiVincenzo,GSW,,,,
126,3POINTMISS,2,9:38,MISS D. Green 3PT Running Jump Shot,38 - 22,-16,Draymond Green,GSW,,,,
127,REBOUND,2,9:35,K. Williams REBOUND (Off:1 Def:2),38 - 22,-16,Kenrich Williams,OKC,,,,
128,2POINTMISS,2,9:25,MISS Mann 2' Driving Finger Roll Layup,38 - 22,-16,Tre Mann,OKC,,,,
129,REBOUND,2,9:22,D. Green REBOUND (Off:0 Def:6),38 - 22,-16,Draymond Green,GSW,,,,
130,3POINTMISS,2,9:15,MISS Poole 27' 3PT Jump Shot,38 - 22,-16,Jordan Poole,GSW,,,,
131,REBOUND,2,9:11,K. Williams REBOUND (Off:1 Def:3),38 - 22,-16,Kenrich Williams,OKC,,,,
132,FOUL,2,9:08,Giddey Offensive Charge Foul (P1) (N.Buchert),38 - 22,-16,Josh Giddey,OKC,Jordan Poole,GSW,,
133,TURNOVER,2,9:08,Giddey Offensive Foul Turnover (P1.T4),38 - 22,-16,Josh Giddey,OKC,,,,
134,TIMEOUT,2,9:08,Warriors Timeout: Regular (Reg.1 Short 0),38 - 22,-16,,,,,,
135,SUB,2,9:08,SUB: Thompson FOR Kuminga,38 - 22,-16,Jonathan Kuminga,GSW,Klay Thompson,GSW,,
136,2POINT.ASSIST,2,8:55,Wiggins 2' Dunk (5 PTS) (Poole 2 AST),40 - 22,-18,Andrew Wiggins,GSW,Jordan Poole,GSW,,
137,2POINT,2,8:44,Mann 19' Step Back Jump Shot (2 PTS),40 - 24,-16,Tre Mann,OKC,,,,
138,FOUL,2,8:38,Mann S.FOUL (P2.T2) (M.Myers),40 - 24,-16,Tre Mann,OKC,Jordan Poole,GSW,,
139,FTMAKE,2,8:38,Poole Free Throw 1 of 2 (3 PTS),41 - 24,-17,Jordan Poole,GSW,,,,
140,FTMAKE,2,8:38,Poole Free Throw 2 of 2 (4 PTS),42 - 24,-18,Jordan Poole,GSW,,,,
141,TURNOVER,2,8:28,Mann Palming Turnover (P2.T5),42 - 24,-18,Tre Mann,OKC,,,,
142,2POINTMISS,2,8:19,MISS Thompson 19' Jump Shot,42 - 24,-18,Klay Thompson,GSW,,,,
143,REBOUND,2,8:16,Dieng REBOUND (Off:0 Def:1),42 - 24,-18,Ousmane Dieng,OKC,,,,
144,STEAL.TURNOVER,2,8:09,Bazley Bad Pass Turnover (P1.T6)DiVincenzo STEAL (1 STL),42 - 24,-18,Darius Bazley,OKC,Donte DiVincenzo,GSW,,
145,TURNOVER,2,8:05,Poole Out of Bounds - Bad Pass Turnover Turnover (P2.T8),42 - 24,-18,Jordan Poole,GSW,,,,
146,2POINT.ASSIST,2,7:55,Bazley 14' Jump Shot (2 PTS) (Giddey 2 AST),42 - 26,-16,Darius Bazley,OKC,Josh Giddey,OKC,,
147,FOUL,2,7:44,Bazley P.FOUL (P1.T3) (N.Buchert),42 - 26,-16,Darius Bazley,OKC,Jordan Poole,GSW,,
148,SUB,2,7:44,SUB: Jay. Williams FOR K. Williams,42 - 26,-16,Kenrich Williams,OKC,Jaylin Williams,OKC,,
149,SUB,2,7:44,SUB: Looney FOR Wiggins,42 - 26,-16,Andrew Wiggins,GSW,Kevon Looney,GSW,,
150,SUB,2,7:44,SUB: Lamb FOR D. Green,42 - 26,-16,Draymond Green,GSW,Anthony Lamb,GSW,,
151,2POINTMISS,2,7:35,MISS Looney 3' Layup,42 - 26,-16,Kevon Looney,GSW,,,,
152,REBOUND,2,7:32,Jay. Williams REBOUND (Off:0 Def:1),42 - 26,-16,Jaylin Williams,OKC,,,,
153,2POINTMISS,2,7:23,MISS Giddey 7' Driving Floating Bank Jump Shot,42 - 26,-16,Josh Giddey,OKC,,,,
154,REBOUND,2,7:23,Warriors Rebound,42 - 26,-16,,,,,,
155,FOUL,2,7:23,Dieng L.B.FOUL (P1.T4) (M.Myers),42 - 26,-16,Ousmane Dieng,OKC,Donte DiVincenzo,GSW,,
156,SUB,2,7:23,SUB: Joe FOR Giddey,42 - 26,-16,Josh Giddey,OKC,Isaiah Joe,OKC,,
157,SUB,2,7:23,SUB: Jal. Williams FOR Mann,42 - 26,-16,Tre Mann,OKC,Jalen Williams,OKC,,
158,3POINT.ASSIST,2,7:12,Thompson 25' 3PT Jump Shot (13 PTS) (Poole 3 AST),45 - 26,-19,Klay Thompson,GSW,Jordan Poole,GSW,,
159,3POINTMISS,2,7:00,MISS Jay. Williams 25' 3PT Jump Shot,45 - 26,-19,Jaylin Williams,OKC,,,,
160,REBOUND,2,6:57,Thompson REBOUND (Off:0 Def:3),45 - 26,-19,Klay Thompson,GSW,,,,
161,2POINTMISS,2,6:49,MISS Thompson 7' Driving Layup,45 - 26,-19,Klay Thompson,GSW,,,,
162,REBOUND,2,6:47,Joe REBOUND (Off:0 Def:2),45 - 26,-19,Isaiah Joe,OKC,,,,
163,2POINT.ASSIST,2,6:42,Dieng 3' Running Dunk (2 PTS) (Bazley 1 AST),45 - 28,-17,Ousmane Dieng,OKC,Darius Bazley,OKC,,
164,3POINT.ASSIST,2,6:26,Lamb 25' 3PT Jump Shot (3 PTS) (DiVincenzo 1 AST),48 - 28,-20,Anthony Lamb,GSW,Donte DiVincenzo,GSW,,
165,2POINT.ASSIST,2,6:10,Joe 17' Pullup Jump Shot (2 PTS) (Jay. Williams 1 AST),48 - 30,-18,Isaiah Joe,OKC,Jaylin Williams,OKC,,
166,3POINTMISS,2,5:55,MISS Thompson 26' 3PT Jump Shot,48 - 30,-18,Klay Thompson,GSW,,,,
167,REBOUND,2,5:52,Jal. Williams REBOUND (Off:0 Def:1),48 - 30,-18,Jalen Williams,OKC,,,,
168,2POINT.ASSIST,2,5:43,Jal. Williams 2' Driving Finger Roll Layup (2 PTS) (Bazley 2 AST),48 - 32,-16,Jalen Williams,OKC,Darius Bazley,OKC,,
169,3POINTMISS,2,5:30,MISS DiVincenzo 26' 3PT Pullup Jump Shot,48 - 32,-16,Donte DiVincenzo,GSW,,,,
170,REBOUND,2,5:26,Bazley REBOUND (Off:0 Def:1),48 - 32,-16,Darius Bazley,OKC,,,,
171,3POINTMISS,2,5:20,MISS Jal. Williams 28' 3PT Jump Shot,48 - 32,-16,Jalen Williams,OKC,,,,
172,REBOUND,2,5:16,DiVincenzo REBOUND (Off:0 Def:4),48 - 32,-16,Donte DiVincenzo,GSW,,,,
173,2POINT,2,5:11,Poole 2' Running Finger Roll Layup (6 PTS),50 - 32,-18,Jordan Poole,GSW,,,,
174,2POINT,2,5:03,Jal. Williams 2' Driving Finger Roll Layup (4 PTS),50 - 34,-16,Jalen Williams,OKC,,,,
175,TIMEOUT,2,5:02,Warriors Timeout: Regular (Reg.2 Short 0),50 - 34,-16,,,,,,
176,SUB,2,5:02,SUB: Gilgeous-Alexander FOR Dieng,50 - 34,-16,Ousmane Dieng,OKC,Shai Gilgeous-Alexander,OKC,,
177,SUB,2,5:02,SUB: Curry FOR DiVincenzo,50 - 34,-16,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
178,SUB,2,5:02,SUB: Wiggins FOR Poole,50 - 34,-16,Jordan Poole,GSW,Andrew Wiggins,GSW,,
179,2POINTMISS,2,4:41,MISS Wiggins 6' Driving Hook Shot,50 - 34,-16,Andrew Wiggins,GSW,,,,
180,REBOUND,2,4:39,Bazley REBOUND (Off:0 Def:2),50 - 34,-16,Darius Bazley,OKC,,,,
181,3POINTMISS,2,4:22,MISS Joe 24' 3PT Jump Shot,50 - 34,-16,Isaiah Joe,OKC,,,,
182,REBOUND,2,4:19,Thompson REBOUND (Off:0 Def:4),50 - 34,-16,Klay Thompson,GSW,,,,
183,3POINT.ASSIST,2,4:11,Thompson 25' 3PT Jump Shot (16 PTS) (Wiggins 1 AST),53 - 34,-19,Klay Thompson,GSW,Andrew Wiggins,GSW,,
184,2POINTMISS,2,3:46,MISS Jal. Williams 12' Pullup Jump Shot,53 - 34,-19,Jalen Williams,OKC,,,,
185,REBOUND,2,3:43,Looney REBOUND (Off:1 Def:2),53 - 34,-19,Kevon Looney,GSW,,,,
186,3POINTMISS,2,3:39,MISS Thompson 28' 3PT Running Jump Shot,53 - 34,-19,Klay Thompson,GSW,,,,
187,REBOUND,2,3:35,Looney REBOUND (Off:2 Def:2),53 - 34,-19,Kevon Looney,GSW,,,,
188,3POINTMISS,2,3:32,MISS Wiggins 27' 3PT Jump Shot,53 - 34,-19,Andrew Wiggins,GSW,,,,
189,REBOUND,2,3:27,Jay. Williams REBOUND (Off:0 Def:2),53 - 34,-19,Jaylin Williams,OKC,,,,
190,2POINT,2,3:24,Jay. Williams 2' Running Reverse Layup (2 PTS),53 - 36,-17,Jaylin Williams,OKC,,,,
191,2POINT.ASSIST,2,3:04,Lamb 8' Turnaround Fadeaway (5 PTS) (Thompson 2 AST),55 - 36,-19,Anthony Lamb,GSW,Klay Thompson,GSW,,
192,FOUL,2,2:55,Wiggins S.FOUL (P1.T3) (N.Buchert),55 - 36,-19,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
193,FTMAKE,2,2:55,Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),55 - 37,-18,Shai Gilgeous-Alexander,OKC,,,,
194,SUB,2,2:55,SUB: K. Williams FOR Jal. Williams,55 - 37,-18,Jalen Williams,OKC,Kenrich Williams,OKC,,
195,SUB,2,2:55,SUB: Wiggins FOR Bazley,55 - 37,-18,Darius Bazley,OKC,Aaron Wiggins,OKC,,
196,SUB,2,2:55,SUB: D. Green FOR Lamb,55 - 37,-18,Anthony Lamb,GSW,Draymond Green,GSW,,
197,SUB,2,2:55,SUB: DiVincenzo FOR Wiggins,55 - 37,-18,Andrew Wiggins,GSW,Donte DiVincenzo,GSW,,
198,FTMAKE,2,2:55,Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),55 - 38,-17,Shai Gilgeous-Alexander,OKC,,,,
199,2POINTMISS,2,2:39,MISS DiVincenzo 2' Driving Finger Roll Layup,55 - 38,-17,Donte DiVincenzo,GSW,,,,
200,REBOUND,2,2:36,Jay. Williams REBOUND (Off:0 Def:3),55 - 38,-17,Jaylin Williams,OKC,,,,
201,2POINT,2,2:31,Gilgeous-Alexander 1' Running Layup (8 PTS),55 - 40,-15,Shai Gilgeous-Alexander,OKC,,,,
