,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
70,2POINT,1,2:29,Wiggins 7' Turnaround Jump Shot (8 PTS),19 - 30,11,Andrew Wiggins,GSW,,,,
71,2POINT.ASSIST,1,2:11,Jal. Williams 2' Cutting Finger Roll Layup (8 PTS) (Jay. Williams 2 AST),21 - 30,9,Jalen Williams,OKC,Jaylin Williams,OKC,,
72,3POINT.ASSIST,1,1:54,Curry 30' 3PT Jump Shot (14 PTS) (Green 3 AST),21 - 33,12,Stephen Curry,GSW,Draymond Green,GSW,,
73,2POINTMISS,1,1:38,MISS Dort 1' Driving Finger Roll Layup,21 - 33,12,Luguentz Dort,OKC,,,,
74,REBOUND,1,1:35,Wiggins REBOUND (Off:1 Def:2),21 - 33,12,Andrew Wiggins,GSW,,,,
75,2POINT,1,1:31,Wiggins 3' Cutting Reverse Layup (10 PTS),21 - 35,14,Andrew Wiggins,GSW,,,,
76,2POINTMISS,1,1:13,MISS Gilgeous-Alexander 15' Step Back Jump Shot,21 - 35,14,Shai Gilgeous-Alexander,OKC,,,,
77,REBOUND,1,1:10,Kuminga REBOUND (Off:0 Def:2),21 - 35,14,Jonathan Kuminga,GSW,,,,
78,3POINTMISS,1,1:05,MISS Curry 29' 3PT Jump Shot,21 - 35,14,Stephen Curry,GSW,,,,
79,REBOUND,1,1:02,Jay. Williams REBOUND (Off:1 Def:3),21 - 35,14,Jaylin Williams,OKC,,,,
80,3POINT.ASSIST,1,0:53,Giddey 26' 3PT Jump Shot (6 PTS) (Dort 2 AST),24 - 35,11,Josh Giddey,OKC,Luguentz Dort,OKC,,
81,2POINTMISS,1,0:37,MISS Green 3' Driving Finger Roll Layup,24 - 35,11,Draymond Green,GSW,,,,
82,REBOUND,1,0:34,Looney REBOUND (Off:2 Def:4),24 - 35,11,Kevon Looney,GSW,,,,
83,3POINT.ASSIST,1,0:29,Kuminga 25' 3PT Jump Shot (3 PTS) (Curry 4 AST),24 - 38,14,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
84,2POINT.ASSIST,1,0:19,Gilgeous-Alexander 5' Driving Finger Roll Layup (10 PTS) (Jay. Williams 3 AST),26 - 38,12,Shai Gilgeous-Alexander,OKC,Jaylin Williams,OKC,,
85,2POINTMISS,1,0:04,MISS Wiggins 18' Pullup Jump Shot,26 - 38,12,Andrew Wiggins,GSW,,,,
86,REBOUND,1,0:01,Jay. Williams REBOUND (Off:1 Def:4),26 - 38,12,Jaylin Williams,OKC,,,,
87,3POINTMISS,1,0:00,MISS Giddey 28' 3PT Running Jump Shot,26 - 38,12,Josh Giddey,OKC,,,,
88,REBOUND,1,0:00,Thunder Rebound,26 - 38,12,,,,,,
89,ENDOFPERIOD,1,0:00,End of 1st Period (7:24 PM CST),26 - 38,12,,,,,,
90,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:27 PM CST),26 - 38,12,,,,,,
91,2POINT,2,11:44,Tre Mann 5' Driving Finger Roll Layup (2 PTS),28 - 38,10,Tre Mann,OKC,,,,
92,2POINTMISS,2,11:27,MISS Kuminga 5' Driving Finger Roll Layup,28 - 38,10,Jonathan Kuminga,GSW,,,,
93,REBOUND,2,11:24,Bjelica REBOUND (Off:0 Def:1),28 - 38,10,Nemanja Bjelica,GSW,,,,
94,3POINTMISS,2,11:17,MISS Pool 26' 3PT Jump Shot,28 - 38,10,Jordan Pool,GSW,,,,
95,REBOUND,2,11:14,Jal. Williams REBOUND (Off:0 Def:1),28 - 38,10,Jalen Williams,OKC,,,,
96,2POINT.ASSIST,2,11:03,Mann 21' Step Back Jump Shot (4 PTS) (Ousmane 1 AST),30 - 38,8,Tre Mann,OKC,Ousmane Dieng,OKC,,
97,2POINT,2,10:41,Kuminga 4' Driving Layup (5 PTS),30 - 40,10,Jonathan Kuminga,GSW,,,,
98,2POINTMISS,2,10:26,MISS Mann 7' Turnaround Hook Shot,30 - 40,10,Tre Mann,OKC,,,,
99,REBOUND,2,10:23,Dieng REBOUND (Off:0 Def:1),30 - 40,10,Ousmane Dieng,OKC,,,,
100,3POINTMISS,2,10:18,MISS Waters III 23' 3PT Jump Shot,30 - 40,10,Lindy Waters III,OKC,,,,
101,REBOUND,2,10:15,DiVincenzo REBOUND (Off:0 Def:1),30 - 40,10,Donte DiVincenzo,GSW,,,,
102,3POINT.ASSIST,2,10:07,Pool 25' 3PT Jump Shot (3 PTS) (DiVincenzo 1 AST),30 - 43,13,Jordan Pool,GSW,Donte DiVincenzo,GSW,,
103,2POINTMISS,2,9:52,MISS Jal. Williams 8' Turnaround Jump Shot,30 - 43,13,Jalen Williams,OKC,,,,
104,REBOUND,2,9:49,Dieng REBOUND (Off:1 Def:1),30 - 43,13,Ousmane Dieng,OKC,,,,
105,3POINT.ASSIST,2,9:44,Mann 28' 3PT Jump Shot (7 PTS) (Dieng 2 AST),33 - 43,10,Tre Mann,OKC,Ousmane Dieng,OKC,,
106,2POINTMISS,2,9:27,MISS Bjelica 16' Jump Shot,33 - 43,10,Nemanja Bjelica,GSW,,,,
107,REBOUND,2,9:24,Jal. Williams REBOUND (Off:0 Def:2),33 - 43,10,Jalen Williams,OKC,,,,
108,2POINT.ASSIST,2,9:18,Waters III 5' Driving Floating Bank Jump Shot (2 PTS) (Ousmane 3 AST),35 - 43,8,Lindy Waters III,OKC,Ousmane Dieng,OKC,,
109,3POINTER.ASSIST,2,9:02,Moody 28' 3PT Jump Shot (3 PTS) (DiVincenzo 2 AST),35 - 46,11,Moses Moody,GSW,Donte DiVincenzo,GSW,,
110,TIMEOUT,2,9:00,THUNDER Timeout: Regular (Full 1 Short 0),35 - 46,11,,,,,,
111,SUB,2,9:00,SUB: Wiggins FOR Kuminga,35 - 46,11,Jonathan Kuminga,GSW,Andrew Wiggins,GSW,,
112,SUB,2,9:00,SUB: Dort FOR Mann,35 - 46,11,Tre Mann,OKC,Luguentz Dort,OKC,,
113,3POINT.ASSIST,2,8:47,Dieng 27' 3PT Jump Shot (3 PTS) (Waters III 1 AST),38 - 46,8,Ousmane Dieng,OKC,Lindy Waters III,OKC,,
114,3POINTMISS,2,8:32,MISS Bjelica 26' 3PT Jump Shot,38 - 46,8,Nemanja Bjelica,GSW,,,,
115,REBOUND,2,8:29,Dort REBOUND (Off:0 Def:3),38 - 46,8,Luguentz Dort,OKC,,,,
116,3POINT.ASSIST,2,8:22,Dort 26' 3PT Jump Shot (5 PTS) (Jal. Williams 1 AST),41 - 46,5,Luguentz Dort,OKC,Jalen Williams,OKC,,
117,TURNOVER,2,8:10,Pool Traveling Turnover (P1.T1),41 - 46,5,Jordan Pool,GSW,,,,
118,3POINT.ASSIST,2,8:00,Jal. Williams 27' 3PT Jump Shot (11 PTS) (Dieng 4 AST), 44 - 46,2,Jalen Williams,OKC,Ousmane Dieng,OKC,,
119,3POINTMISS,2,7:40,MISS DiVincenzo 25' 3PT Jump Shot,44 - 46,2,Donte DiVincenzo,GSW,,,,
120,REBOUND,2,7:37,Waters III REBOUND (Off:0 Def:1),44 - 46,2,Lindy Waters III,OKC,,,,
121,2POINT.ASSIST,2,7:31,Jal. Williams 4' Driving Reverse Layup (13 PTS) (Waters III 2 AST),46 - 46,TIE,Jalen Williams,OKC,Lindy Waters III,OKC,,
122,TIMEOUT,2,7:30,WARRIORS Timeout: Regular (Full 2 Short 0),46 - 46,TIE,,,,,,
123,SUB,2,7:30,SUB: Green FOR Bjelica,46 - 46,TIE,Nemanja Bjelica,GSW,Draymond Green,GSW,,
124,SUB,2,7:30,SUB: Looney FOR Pool,46 - 46,TIE,Jordan Pool,GSW,Kevon Looney,GSW,,
125,SUB,2,7:30,SUB: Thompson FOR Moody,46 - 46,TIE,Moses Moody,GSW,Klay Thompson,GSW,,
126,2POINT.ASSIST,2,7:13,Thompson 8' Driving Finger Roll Layup (4 PTS) (DiVincenzo 3 AST),46 - 48,2,Klay Thompson,GSW,Donte DiVincenzo,GSW,,
127,2POINTMISS,2,6:57,MISS Dort 18' Pullup Jump Shot,46 - 48,2,Luguentz Dort,OKC,,,,
128,REBOUND,2,6:54,Looney REBOUND (Off:0 Def:1),46 - 48,2,Kevon Looney,GSW,,,,
129,2POINT,2,6:44,DiVincenzo 7' Pullup Jump Shot (5 PTS),46 - 50,4,Donte DiVincenzo,GSW,,,,
130,3POINTMISS,2,6:31,MISS Waters III 26' 3PT Jump Shot,46 - 50,4,Lindy Waters III,OKC,,,,
131,REBOUND,2,6:27,Dieng REBOUND (Off:1 Def:2),46 - 50,4,Ousmane Dieng,OKC,,,,
132,2POINT.ASSIST,2,6:23,Jal. Williams 5' Driving Finger Roll Layup (15 PTS) (Dieng 5 AST),48 - 50,2,Jalen Williams,OKC,Ousmane Dieng,OKC,,
133,2POINT.ASSIST,2,6:04,Green 5' Driving Layup (11 PTS) (Thompson 1 AST),48 - 52,4,Draymond Green,GSW,Klay Thompson,GSW,,
134,3POINTMISS,2,5:49,MISS Dort 27' 3PT Jump Shot,48 - 52,4,Luguentz Dort,OKC,,,,
135,REBOUND,2,5:46,Wiggins REBOUND (Off:1 Def:3),48 - 52,4,Andrew Wiggins,GSW,,,,
136,TIMEOUT,2,5:39,THUNDER Timeout: Regular (Full 2 Short 0),48 - 52,4,,,,,,
137,2POINT,2,5:26,Wiggins 3' Driving Reverse Layup (12 PTS),48 - 54,6,Andrew Wiggins,GSW,,,,
138,TURNOVER,2,5:13,Dort Bad Pass Turnover (P1.T1),48 - 54,6,Luguentz Dort,OKC,,,,
139,3POINT.ASSIST,2,5:04,Thompson 28' 3PT Jump Shot (7 PTS) (Green 4 AST),48 - 57,9,Klay Thompson,GSW,Draymond Green,GSW,,
140,3POINTMISS,2,4:46,MISS Dieng 25' 3PT Jump Shot,48 - 57,9,Ousmane Dieng,OKC,,,,
141,REBOUND,2,4:43,Looney REBOUND (Off:0 Def:2),48 - 57,9,Kevon Looney,GSW,,,,
142,2POINTMISS,2,4:34,MISS Green 6' Floating Jump Shot,48 - 57,9,Draymond Green,GSW,,,,
143,REBOUND,2,4:31,Looney REBOUND (Off:1 Def:2),48 - 57,9,Kevon Looney,GSW,,,,
144,2POINT.ASSIST,2,4:28,Looney 1' Cutting Dunk Shot (2 PTS) (Green 5 AST),48 - 59,11,Kevon Looney,GSW,Draymond Green,GSW,,
145,2POINT.ASSIST,2,4:13,Jal. Williams 8' Turnaround Jump Shot (17 PTS) (Dort 3 AST),50 - 59,9,Jalen Williams,OKC,Luguentz Dort,OKC,,
146,FOUL,2,3:58,DiVincenzo S.FOUL (P1.T1) (J.Trent),50 - 59,9,Donte DiVincenzo,GSW,Jalen Williams,OKC,,
147,FTMAKE,2,3:58,Jal. Williams Free Throw 1 of 2 (18 PTS),51 - 59,8,Jalen Williams,OKC,,,,
148,FTMAKE,2,3:58,Jal. Williams Free Throw 2 of 2 (19 PTS),52 - 59,7,Jalen Williams,OKC,,,,
149,3POINT.ASSIST,2,3:41,Thompson 25' 3PT Jump Shot (10 PTS) (Wiggins 1 AST),52 - 62,10,Klay Thompson,GSW,Andrew Wiggins,GSW,,
150,2POINT,2,3:21,Dieng 5' Turnaround Jump Shot (5 PTS),54 - 62,8,Ousmane Dieng,OKC,,,,
151,3POINT.ASSIST,2,3:07,Thompson 27' 3PT Jump Shot (13 PTS) (Green 6 AST),54 - 65,11,Klay Thompson,GSW,Draymond Green,GSW,,
152,3POINTMISS,2,2:52,MISS Dort 27' 3PT Jump Shot,54 - 65,11,Luguentz Dort,OKC,,,,
153,REBOUND,2,2:48,Wiggins REBOUND (Off:1 Def:4),54 - 65,11,Andrew Wiggins,GSW,,,,
154,3POINT.ASSIST,2,2:44,Wiggins 27' 3PT Jump Shot (15 PTS) (Thompson 2 AST),54 - 68,14,Andrew Wiggins,GSW,Klay Thompson,GSW,,
155,3POINT.ASSIST,2,2:32,Dieng 26' 3PT Jump Shot (8 PTS) (Dort 4 AST),57 - 68,11,Ousmane Dieng,OKC,Luguentz Dort,OKC,,
156,TIMEOUT,2,2:29,WARRIORS Timeout: Regular (Full 3 Short 0),57 - 68,11,,,,,,
157,SUB,2,2:29,SUB: Poole FOR DiVincenzo,57 - 68,11,Donte DiVincenzo,GSW,Jordan Poole,GSW,,
158,SUB,2,2:29,SUB: Curry FOR Thompson,57 - 68,11,Klay Thompson,GSW,Stephen Curry,GSW,,
159,2POINT,2,2:12,Wiggins 12' Turnaround Jump Shot (17 PTS),57 - 70,13,Andrew Wiggins,GSW,,,,
160,2POINT.ASSIST,2,1:58,Jal. Williams 5' Driving Layup (21 PTS) (Dort 5 AST),59 - 70,11,Jalen Williams,OKC,Luguentz Dort,OKC,,
161,3POINTMISS,2,1:41,MISS Poole 25' 3PT Jump Shot,59 - 70,11,Jordan Poole,GSW,,,,
162,REBOUND,2,1:38,Dieng REBOUND (Off:1 Def:3),59 - 70,11,Ousmane Dieng,OKC,,,,
163,2POINT.ASSIST,2,1:32,Jal. Williams 9' Driving Floating Bank Jump Shot (23 PTS) (Waters III 3 AST),61 - 70,9,Jalen Williams,OKC,Lindy Waters III,OKC,,
164,3POINT.ASSIST,2,1:14,Curry 28' 3PT Jump Shot (17 PTS) (Green 7 AST),61 - 73,12,Stephen Curry,GSW,Draymond Green,GSW,,
165,2POINTMISS,2,1:00,MISS Dieng 12' Driving Floating Jump Shot,61 - 73,12,Ousmane Dieng,OKC,,,,
166,REBOUND,2,0:57,Looney REBOUND (Off:1 Def:3),61 - 73,12,Kevon Looney,GSW,,,,
167,2POINT,2,0:51,Wiggins 10' Pullup Jump Shot (19 PTS),61 - 75,14,Andrew Wiggins,GSW,,,,
168,2POINT.ASSIST,2,0:38,Dort 3' Cutting Reverse Layup (7 PTS) (Waters III 4 AST),63 - 75,12,Luguentz Dort,OKC,Lindy Waters III,OKC,,
169,2POINTMISS,2,0:24,MISS Looney 2' Hook Shot,63 - 75,12,Kevon Looney,GSW,,,,
170,REBOUND,2,0:21,Jal. Williams REBOUND (Off:0 Def:3),63 - 75,12,Jalen Williams,OKC,,,,
171,3POINTMISS,2,0:12,MISS Waters III 28' 3PT Jump Shot,63 - 75,12,Lindy Waters III,OKC,,,,
172,REBOUND,2,0:08,Curry REBOUND (Off:0 Def:3),63 - 75,12,Stephen Curry,GSW,,,,
173,3POINT.ASSIST,2,0:02,Poole 25' 3PT Jump Shot (6 PTS) (Curry 5 AST),63 - 78,15,Jordan Poole,GSW,Stephen Curry,GSW,, 
174,ENDOFPERIOD,2,0:00,End of 2nd Period (7:57 PM CST),63 - 78,15,,,,,,
175,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:22 PM CST),63 - 78,15,,,,,,
176,2POINTMISS,3,11:42,MISS Gilgeous-Alexander 12' Turnaround Jump Shot,63 - 78,15,Shai Gilgeous-Alexander,OKC,,,,
177,REBOUND,3,11:39,Looney REBOUND (Off:1 Def:4),63 - 78,15,Kevon Looney,GSW,,,,
178,3POINTMISS,3,11:28,MISS Curry 28' 3PT Jump Shot,63 - 78,15,Stephen Curry,GSW,,,,
179,REBOUND,3,11:24,Wiggins REBOUND (Off:1 Def:5),63 - 78,15,Andrew Wiggins,GSW,,,,
180,2POINT.ASSIST,3,11:21,Wiggins 3' Reverse Layup (21 PTS) (Green 8 AST),63 - 80,17,Andrew Wiggins,GSW,Draymond Green,GSW,,
181,TURNOVER,3,11:03,Giddey Bad Pass Turnover (P1.T1),63 - 80,17,Josh Giddey,OKC,,,,
182,2POINT,3,10:49,Looney 1' Alley Oop Dunk Shot (4 PTS),63 - 82,19,Kevon Looney,GSW,,,,
183,2POINT,3,10:32,Jal. Williams 1' Driving Reverse Layup (25 PTS),65 - 82,17,Jalen Williams,OKC,,,,
184,2POINT,3,10:13,Thompson 15' Pull-Up Jump Shot (15 PTS),65 - 84,19,Klay Thompson,GSW,,,,
185,3POINT.ASSIST,3,9:59,Jay. Williams 26' 3PT Jump Shot (3 PTS) (Dort 6 AST),68 - 84,16,Jaylin Williams,OKC,Luguentz Dort,OKC,,
186,2POINTMISS,3,9:41,MISS Thompson 15' Pull-Up Jump Shot,68 - 84,16,Klay Thompson,GSW,,,,
187,REBOUND,3,9:38,Gilgeous-Alexander REBOUND (Off:0 Def:1),68 - 84,16,Shai Gilgeous-Alexander,OKC,,,,
188,2POINT,3,9:33,Gilgeous-Alexander 7' Turnaround Jump Shot (10 PTS),70 - 84,14,Shai Gilgeous-Alexander,OKC,,,,
189,2POINT,3,9:13,Wiggins 11' Driving Floating Bank Jump Shot (23 PTS),70 - 86,16,Andrew Wiggins,GSW,,,,
190,2POINT,3,8:54,Giddey 2' Reverse Layup (8 PTS),72 - 86,14,Josh Giddey,OKC,,,,
191,2POINT.ASSIST,3,8:39,Thompson 5' Driving Floating Jump Shot (17 PTS) (Curry 6 AST),72 - 88,16,Klay Thompson,GSW,Stephen Curry,GSW,,
192,FOUL,3,8:22,Thompson S.FOUL (P1.T1) (J.Trent),72 - 88,16,Klay Thompson,GSW,Jaylin Williams,OKC,,
193,FTMAKE,3,8:22,Jay. Williams Free Throw 1 of 2 (4 PTS),73 - 88,15,Jaylin Williams,OKC,,,,
194,FTMAKE,3,8:22,Jay. Williams Free Throw 2 of 2 (5 PTS),74 - 88,14,Jaylin Williams,OKC,,,,
195,3POINTMISS,3,8:07,MISS Curry 29' 3PT Jump Shot,74 - 88,14,Stephen Curry,GSW,,,,
196,REBOUND,3,8:03,Gilgeous-Alexander REBOUND (Off:0 Def:2),74 - 88,14,Shai Gilgeous-Alexander,OKC,,,,
197,2POINT.ASSIST,3,7:56,Gilgeous-Alexander 3' Driving Floating Jump Shot (12 PTS) (Giddey 3 AST),76 - 88,12,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
198,TIMEOUT,3,7:56,WARRIORS Timeout: Regular (Full 4 Short 0),76 - 88,12,,,,,,
199,SUB,3,7:56,SUB: Kuminga FOR Wiggins,76 - 88,12,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
200,2POINTMISS,3,7:40,MISS Thompson 10' Driving Floating Bank Jump Shot,76 - 88,12,Klay Thompson,GSW,,,,
201,REBOUND,3,7:37,Green REBOUND (Off:0 Def:2),76 - 88,12,Draymond Green,GSW,,,,
202,2POINTMISS,3,7:34,MISS Green 3' Driving Reverse Layup,76 - 88,12,Draymond Green,GSW,,,,
