,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
16,3POINT.ASSIST,1,10:18,Giddey 27' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 1 AST),7 - 6,-1,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
17,3POINTMISS,1,9:58,MISS Curry 24' 3PT Jump Shot,7 - 6,-1,Stephen Curry,GSW,,,,
18,REBOUND,1,9:54,Thompson REBOUND (Off:0 Def:1),7 - 6,-1,Klay Thompson,GSW,,,,
19,TURNOVER,1,9:54,Thompson Lost Ball Turnover (P1.T1),7 - 6,-1,Klay Thompson,GSW,,,,
20,3POINTMISS,1,9:41,MISS Gilgeous-Alexander 25' 3PT Jump Shot,7 - 6,-1,Shai Gilgeous-Alexander,OKC,,,,
21,REBOUND,1,9:38,K. Williams REBOUND (Off:0 Def:1),7 - 6,-1,Kenrich Williams,OKC,,,,
22,2POINTMISS,1,9:32,MISS Wiggins 16' Jump Shot,7 - 6,-1,Andrew Wiggins,GSW,,,,
23,REBOUND,1,9:29,K. Williams REBOUND (Off:0 Def:2),7 - 6,-1,Kenrich Williams,OKC,,,,
24,2POINT.ASSIST,1,9:20,Giddey 1' Driving Layup (5 PTS) (Holmgren 1 AST),9 - 6,-3,Josh Giddey,OKC,Chet Holmgren,OKC,,
25,3POINTMISS,1,9:04,MISS Thompson 27' 3PT Jump Shot,9 - 6,-3,Klay Thompson,GSW,,,,
26,REBOUND,1,8:59,Holmgren REBOUND (Off:1 Def:2),9 - 6,-3,Chet Holmgren,OKC,,,,
27,3POINTMISS,1,8:57,MISS Holmgren 28' 3PT Jump Shot,9 - 6,-3,Chet Holmgren,OKC,,,,
28,REBOUND,1,8:53,Looney REBOUND (Off:0 Def:3),9 - 6,-3,Kevon Looney,GSW,,,,
29,FOUL,1,8:43,Green P.FOUL (P1.T2) (M.Bennett),9 - 6,-3,Draymond Green,GSW,Josh Giddey,OKC,,
30,2POINTMISS,1,8:37,MISS Gilgeous-Alexander 4' Driving Layup,9 - 6,-3,Shai Gilgeous-Alexander,OKC,,,,
31,REBOUND,1,8:35,Looney REBOUND (Off:0 Def:4),9 - 6,-3,Kevon Looney,GSW,,,,
32,2POINT.ASSIST,1,8:25,Wiggins 2' Driving Finger Roll Layup (2 PTS) (Green 1 AST),9 - 8,-1,Andrew Wiggins,GSW,Draymond Green,GSW,,
33,2POINT.ASSIST,1,8:10,Dort 10' Driving Floating Jump Shot (2 PTS) (Gilgeous-Alexander 2 AST),11 - 8,-3,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
34,3POINTMISS,1,7:51,MISS Curry 27' 3PT Jump Shot,11 - 8,-3,Stephen Curry,GSW,,,,
35,REBOUND,1,7:48,K. Williams REBOUND (Off:1 Def:1),11 - 8,-3,Kenrich Williams,OKC,,,,
36,2POINTMISS,1,7:46,MISS K. Williams 3' Layup,11 - 8,-3,Kenrich Williams,OKC,,,,
37,REBOUND,1,7:45,Looney REBOUND (Off:0 Def:5),11 - 8,-3,Kevon Looney,GSW,,,,
38,3POINT,1,7:37,Curry 24' 3PT Jump Shot (9 PTS),11 - 11,TIE,Stephen Curry,GSW,,,,
39,TIMEOUT,1,7:37,Thunder Timeout: Regular (Full 1 Short 0),11 - 11,TIE,,,,,,
40,2POINT,1,7:17,Gilgeous-Alexander 2' Driving Layup (4 PTS),13 - 11,-2,Shai Gilgeous-Alexander,OKC,,,,
41,3POINTMISS,1,6:53,MISS Thompson 28' 3PT Jump Shot,13 - 11,-2,Klay Thompson,GSW,,,,
42,REBOUND,1,6:50,Warriors Rebound,13 - 11,-2,,,,,,
43,3POINTMISS,1,6:44,MISS Curry 25' 3PT Pullup Jump Shot,13 - 11,-2,Stephen Curry,GSW,,,,
44,REBOUND,1,6:41,Warriors Rebound,13 - 11,-2,,,,,,
45,2POINTMISS,1,6:30,MISS Green 12' Driving Floating Jump Shot,13 - 11,-2,Draymond Green,GSW,,,,
46,REBOUND,1,6:27,Holmgren REBOUND (Off:1 Def:3),13 - 11,-2,Chet Holmgren,OKC,,,,
47,2POINTMISS,1,6:18,MISS Holmgren 3' Running Layup,13 - 11,-2,Chet Holmgren,OKC,,,,
48,REBOUND,1,6:14,Looney REBOUND (Off:1 Def:5),13 - 11,-2,Kevon Looney,GSW,,,,
49,FOUL,1,6:10,Holmgren OFF.Foul (P1) (M.Bennett),13 - 11,-2,Chet Holmgren,OKC,Draymond Green,GSW,,
50,TURNOVER,1,6:10,Holmgren Offensive Foul Turnover (P1.T2),13 - 11,-2,Chet Holmgren,OKC,,,,
51,2POINTMISS,1,5:58,MISS Green 14' Driving Floating Jump Shot,13 - 11,-2,Draymond Green,GSW,,,,
52,REBOUND,1,5:55,Thompson REBOUND (Off:0 Def:2),13 - 11,-2,Klay Thompson,GSW,,,,
53,2POINT.ASSIST,1,5:51,Thompson 4' Driving Finger Roll Layup (2 PTS) (Curry 2 AST),13 - 13,TIE,Klay Thompson,GSW,Stephen Curry,GSW,,
54,FOUL,1,5:39,Dort S.FOUL (P2.T2) (E.Adams),13 - 13,TIE,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
55,FTMAKE,1,5:39,Wiggins Free Throw 1 of 2 (1 PTS),13 - 14,-1,Andrew Wiggins,GSW,,,,
56,FTMISS,1,5:39,MISS Wiggins Free Throw 2 of 2,13 - 14,-1,Andrew Wiggins,GSW,,,,
57,REBOUND,1,5:35,Warriors Rebound,13 - 14,-1,,,,,,
58,2POINTMISS,1,5:20,MISS Gilgeous-Alexander 4' Driving Layup,13 - 14,-1,Shai Gilgeous-Alexander,OKC,,,,
59,REBOUND,1,5:18,Holmgren REBOUND (Off:1 Def:4),13 - 14,-1,Chet Holmgren,OKC,,,,
60,2POINT,1,5:17,Holmgren 11' Jump Shot (6 PTS),15 - 14,-1,Chet Holmgren,OKC,,,,
61,3POINTMISS,1,5:02,MISS Curry 30' 3PT Step Back Jump Shot,15 - 14,-1,Stephen Curry,GSW,,,,
62,REBOUND,1,4:59,Warriors Rebound,15 - 14,-1,,,,,,
63,2POINTMISS,1,4:47,MISS Green 14' Driving Floating Jump Shot,15 - 14,-1,Draymond Green,GSW,,,,
64,REBOUND,1,4:44,Thompson REBOUND (Off:1 Def:2),15 - 14,-1,Klay Thompson,GSW,,,,
65,3POINTMISS,1,4:37,MISS Thompson 27' 3PT Jump Shot,15 - 14,-1,Klay Thompson,GSW,,,,
66,REBOUND,1,4:35,Holmgren REBOUND (Off:1 Def:5),15 - 14,-1,Chet Holmgren,OKC,,,,
67,2POINTMISS,1,4:24,MISS Giddey 11' Jump Shot,15 - 14,-1,Josh Giddey,OKC,,,,
68,REBOUND,1,4:21,K. Williams REBOUND (Off:0 Def:3),15 - 14,-1,Kenrich Williams,OKC,,,,
69,2POINTMISS.BLOCK,1,4:06,MISS Green 5' Driving LayupWiggins BLOCK (1 BLK),15 - 14,-1,Draymond Green,GSW,,,Andrew Wiggins,GSW
70,REBOUND,1,4:04,K. Williams REBOUND (Off:0 Def:4),15 - 14,-1,Kenrich Williams,OKC,,,,
71,FOUL,1,3:57,Green S.FOUL (P2.T4) (E.Adams),15 - 14,-1,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
72,FTMAKE,1,3:57,Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),15 - 15,TIE,Shai Gilgeous-Alexander,OKC,,,,
73,FTMAKE,1,3:57,Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),17 - 15,-2,Shai Gilgeous-Alexander,OKC,,,,
74,3POINTMISS,1,3:40,MISS Curry 27' 3PT Jump Shot,17 - 15,-2,Stephen Curry,GSW,,,,
75,REBOUND,1,3:37,Holmgren REBOUND (Off:2 Def:5),17 - 15,-2,Chet Holmgren,OKC,,,,
76,3POINT,1,3:30,Holmgren 26' 3PT Jump Shot (11 PTS),17 - 18,1,Chet Holmgren,OKC,,,,
77,TURNOVER,1,3:09,Thompson Lost Ball Turnover (P2.T3),17 - 18,1,Klay Thompson,GSW,,,,
78,2POINTMISS,1,2:56,MISS Gilgeous-Alexander 10' Jump Shot,17 - 18,1,Shai Gilgeous-Alexander,OKC,,,,
79,REBOUND,1,2:54,Thompson REBOUND (Off:0 Def:3),17 - 18,1,Klay Thompson,GSW,,,,
80,2POINT,1,2:49,Thompson 2' Driving Layup (4 PTS),17 - 20,3,Klay Thompson,GSW,,,,
81,TIMEOUT,1,2:49,Thunder Timeout: Regular (Full 2 Short 0),17 - 20,3,,,,,,
82,FOUL,1,2:36,Dort P.FOUL (P3.T3) (E.Adams),17 - 20,3,Luguentz Dort,OKC,Stephen Curry,GSW,,
83,SUB,1,2:36,SUB: K. Williams FOR Holmgren,17 - 20,3,Chet Holmgren,OKC,Kenrich Williams,OKC,,
84,SUB,1,2:36,SUB: Wiggins FOR Thompson,17 - 20,3,Klay Thompson,GSW,Andrew Wiggins,GSW,,
85,FTMISS,1,2:36,MISS Curry Free Throw 1 of 2,17 - 20,3,Stephen Curry,GSW,,,,
86,REBOUND,1,2:36,Warriors Rebound,17 - 20,3,,,,,,
87,FTMAKE,1,2:36,Curry Free Throw 2 of 2 (10 PTS),17 - 21,4,Stephen Curry,GSW,,,,
88,2POINT.ASSIST,1,2:18,Giddey 15' Jump Shot (7 PTS) (K. Williams 1 AST),19 - 21,2,Josh Giddey,OKC,Kenrich Williams,OKC,,
89,2POINTMISS,1,2:06,MISS Gilgeous-Alexander 18' Step Back Jump Shot,19 - 21,2,Shai Gilgeous-Alexander,OKC,,,,
90,REBOUND,1,2:03,K. Williams REBOUND (Off:0 Def:5),19 - 21,2,Kenrich Williams,OKC,,,,
91,FOUL,1,1:54,Wiggins S.FOUL (P1.T3) (E.Adams),19 - 21,2,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
92,FTMAKE,1,1:54,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),19 - 22,3,Shai Gilgeous-Alexander,OKC,,,,
93,FTMAKE,1,1:54,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),20 - 22,2,Shai Gilgeous-Alexander,OKC,,,,
94,3POINTMISS,1,1:40,MISS Wiggins 24' 3PT Jump Shot,20 - 22,2,Andrew Wiggins,GSW,,,,
95,REBOUND,1,1:38,K. Williams REBOUND (Off:0 Def:6),20 - 22,2,Kenrich Williams,OKC,,,,
96,2POINT,1,1:23,Gilgeous-Alexander 2' Driving Layup (12 PTS),22 - 22,TIE,Shai Gilgeous-Alexander,OKC,,,,
97,FOUL,1,1:10,Green Offensive Charge Foul (P2) (M.Bennett),22 - 22,TIE,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
98,TURNOVER,1,1:10,Green Offensive Foul Turnover (P1.T4),22 - 22,TIE,Draymond Green,GSW,,,,
99,TIMEOUT,1,1:10,Warriors Timeout: Regular (Full 2 Short 0),22 - 22,TIE,,,,,,
100,3POINT.ASSIST,1,0:55,Dort 25' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 3 AST),25 - 22,-3,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
101,3POINTMISS,1,0:42,MISS Wiggins 25' 3PT Jump Shot,25 - 22,-3,Andrew Wiggins,GSW,,,,
102,REBOUND,1,0:40,K. Williams REBOUND (Off:0 Def:7),25 - 22,-3,Kenrich Williams,OKC,,,,
103,2POINT,1,0:27,Wiggins 2' Driving Layup (4 PTS),25 - 24,-1,Andrew Wiggins,GSW,,,,
104,2POINT.ASSIST,1,0:17,Gilgeous-Alexander 10' Pullup Jump Shot (14 PTS) (Dort 1 AST),27 - 24,-3,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
105,3POINTMISS,1,0:09,MISS Curry 26' 3PT Jump Shot,27 - 24,-3,Stephen Curry,GSW,,,,
106,REBOUND,1,0:05,Warriors Rebound,27 - 24,-3,,,,,,
107,ENDOFPERIOD,1,0:00,End of 1st Period (10:38 PM EST),27 - 24,-3,,,,,,
108,STARTOFPERIOD,2,12:00,Start of 2nd Period (10:41 PM EST),27 - 24,-3,,,,,,
109,FOUL,2,11:48,Wiggins S.FOUL (P2.T1) (M.Bennett),27 - 24,-3,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
110,FTMAKE,2,11:48,Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),28 - 24,-4,Shai Gilgeous-Alexander,OKC,,,,
111,FTMISS,2,11:48,MISS Gilgeous-Alexander Free Throw 2 of 2,28 - 24,-4,Shai Gilgeous-Alexander,OKC,,,,
112,REBOUND,2,11:46,K. Williams REBOUND (Off:0 Def:1),28 - 24,-4,Kenrich Williams,OKC,,,,
113,3POINTMISS,2,11:37,MISS Dort 24' 3PT Jump Shot,28 - 24,-4,Luguentz Dort,OKC,,,,
114,REBOUND,2,11:35,Looney REBOUND (Off:0 Def:1),28 - 24,-4,Kevon Looney,GSW,,,,
115,3POINTMISS,2,11:24,MISS Curry 25' 3PT Pullup Jump Shot,28 - 24,-4,Stephen Curry,GSW,,,,
116,REBOUND,2,11:21,K. Williams REBOUND (Off:1 Def:1),28 - 24,-4,Kenrich Williams,OKC,,,,
117,2POINT,2,11:10,Gilgeous-Alexander 14' Pullup Jump Shot (17 PTS),30 - 24,-6,Shai Gilgeous-Alexander,OKC,,,,
118,2POINTMISS,2,10:56,MISS Green 9' Driving Floating Jump Shot,30 - 24,-6,Draymond Green,GSW,,,,
119,REBOUND,2,10:54,K. Williams REBOUND (Off:0 Def:2),30 - 24,-6,Kenrich Williams,OKC,,,,
120,FOUL,2,10:51,Dort S.FOUL (P3.T1) (M.Bennett),30 - 24,-6,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
121,FTMAKE,2,10:51,Wiggins Free Throw 1 of 2 (5 PTS),30 - 25,-5,Andrew Wiggins,GSW,,,,
122,FTMISS,2,10:51,MISS Wiggins Free Throw 2 of 2,30 - 25,-5,Andrew Wiggins,GSW,,,,
123,REBOUND,2,10:49,Warriors Rebound,30 - 25,-5,,,,,,
124,3POINT.ASSIST,2,10:41,K. Williams 26' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 4 AST),33 - 25,-8,Kenrich Williams,OKC,Shai Gilgeous-Alexander,OKC,,
125,3POINTMISS,2,10:23,MISS Curry 28' 3PT Jump Shot,33 - 25,-8,Stephen Curry,GSW,,,,
126,REBOUND,2,10:21,Thompson REBOUND (Off:0 Def:1),33 - 25,-8,Klay Thompson,GSW,,,,
127,2POINTMISS,2,10:12,MISS Thompson 5' Driving Layup,33 - 25,-8,Klay Thompson,GSW,,,,
128,REBOUND,2,10:10,K. Williams REBOUND (Off:0 Def:3),33 - 25,-8,Kenrich Williams,OKC,,,,
129,FOUL,2,10:03,Curry S.FOUL (P2.T2) (M.Bennett),33 - 25,-8,Stephen Curry,GSW,Luguentz Dort,OKC,,
130,FTMAKE,2,10:03,Dort Free Throw 1 of 2 (6 PTS),33 - 26,-7,Luguentz Dort,OKC,,,,
131,FTMAKE,2,10:03,Dort Free Throw 2 of 2 (7 PTS),33 - 27,-6,Luguentz Dort,OKC,,,,
132,2POINTMISS,2,9:51,MISS Green 5' Driving Layup,33 - 27,-6,Draymond Green,GSW,,,,
133,REBOUND,2,9:49,K. Williams REBOUND (Off:0 Def:4),33 - 27,-6,Kenrich Williams,OKC,,,,
134,3POINTMISS,2,9:40,MISS Giddey 25' 3PT Jump Shot,33 - 27,-6,Josh Giddey,OKC,,,,
135,REBOUND,2,9:38,Looney REBOUND (Off:1 Def:5),33 - 27,-6,Kevon Looney,GSW,,,,
136,2POINT.ASSIST,2,9:25,Wiggins 4' Driving Layup (7 PTS) (Curry 3 AST),33 - 29,-4,Andrew Wiggins,GSW,Stephen Curry,GSW,,
137,3POINT,2,9:11,Gilgeous-Alexander 26' 3PT Jump Shot (20 PTS),33 - 32,-1,Shai Gilgeous-Alexander,OKC,,,,
138,FOUL,2,8:58,Dort S.FOUL (P4.T1) (M.Bennett),33 - 32,-1,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
139,FTMAKE,2,8:58,Wiggins Free Throw 1 of 2 (8 PTS),33 - 33,TIE,Andrew Wiggins,GSW,,,,
140,FTMISS,2,8:58,MISS Wiggins Free Throw 2 of 2,33 - 33,TIE,Andrew Wiggins,GSW,,,,
141,REBOUND,2,8:56,K. Williams REBOUND (Off:1 Def:2),33 - 33,TIE,Kenrich Williams,OKC,,,,
142,2POINT,2,8:48,Gilgeous-Alexander 11' Fadeaway Jumper (22 PTS),35 - 33,-2,Shai Gilgeous-Alexander,OKC,,,,
143,3POINTMISS,2,8:28,MISS Curry 26' 3PT Jump Shot,35 - 33,-2,Stephen Curry,GSW,,,,
144,REBOUND,2,8:24,K. Williams REBOUND (Off:0 Def:5),35 - 33,-2,Kenrich Williams,OKC,,,,
145,3POINTMISS,2,8:14,MISS Giddey 28' 3PT Jump Shot,35 - 33,-2,Josh Giddey,OKC,,,,
146,REBOUND,2,8:10,Looney REBOUND (Off:0 Def:6),35 - 33,-2,Kevon Looney,GSW,,,,
147,2POINTMISS.BLOCK,2,8:06,MISS Green 7' Driving LayupWiggins BLOCK (2 BLK),35 - 33,-2,Draymond Green,GSW,,,Andrew Wiggins,GSW
148,REBOUND,2,8:05,Warriors Rebound,35 - 33,-2,,,,,,
149,3POINTMISS,2,7:53,MISS Curry 24' 3PT Jump Shot,35 - 33,-2,Stephen Curry,GSW,,,,
150,REBOUND,2,7:51,K. Williams REBOUND (Off:1 Def:3),35 - 33,-2,Kenrich Williams,OKC,,,,
151,2POINTMISS.BLOCK,2,7:49,MISS K. Williams 2' LayupGreen BLOCK (1 BLK),35 - 33,-2,Kenrich Williams,OKC,,,Draymond Green,GSW
152,REBOUND,2,7:48,Warriors Rebound,35 - 33,-2,,,,,,
153,2POINT,2,7:42,Wiggins 1' Putback Layup (9 PTS),35 - 35,TIE,Andrew Wiggins,GSW,,,,
154,TIMEOUT,2,7:42,Thunder Timeout: Regular (Full 2 Short 0),35 - 35,TIE,,,,,,
155,2POINTMISS,2,7:26,MISS Gilgeous-Alexander 14' Pullup Jump Shot,35 - 35,TIE,Shai Gilgeous-Alexander,OKC,,,,
156,REBOUND,2,7:23,K. Williams REBOUND (Off:0 Def:6),35 - 35,TIE,Kenrich Williams,OKC,,,,
157,3POINTMISS,2,7:10,MISS K. Williams 25' 3PT Jump Shot,35 - 35,TIE,Kenrich Williams,OKC,,,,
158,REBOUND,2,7:07,Thompson REBOUND (Off:1 Def:3),35 - 35,TIE,Klay Thompson,GSW,,,,
159,SUB,2,7:07,SUB: Green FOR Curry,35 - 35,TIE,Stephen Curry,GSW,Draymond Green,GSW,,
160,2POINT,2,6:59,Thompson 3' Driving Layup (6 PTS),35 - 37,2,Klay Thompson,GSW,,,,
161,3POINTMISS,2,6:47,MISS Dort 24' 3PT Jump Shot,35 - 37,2,Luguentz Dort,OKC,,,,
162,REBOUND,2,6:44,K. Williams REBOUND (Off:1 Def:4),35 - 37,2,Kenrich Williams,OKC,,,,
163,2POINTMISS,2,6:34,MISS K. Williams 8' Jump Shot,35 - 37,2,Kenrich Williams,OKC,,,,
164,REBOUND,2,6:32,Green REBOUND (Off:0 Def:1),35 - 37,2,Draymond Green,GSW,,,,
165,3POINT.ASSIST,2,6:24,Gilgeous-Alexander 26' 3PT Jump Shot (25 PTS) (K. Williams 2 AST),38 - 37,-1,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
166,3POINTMISS,2,6:08,MISS Green 3PT Jump Shot,38 - 37,-1,Draymond Green,GSW,,,,
167,REBOUND,2,6:04,K. Williams REBOUND (Off:1 Def:5),38 - 37,-1,Kenrich Williams,OKC,,,,
168,2POINTMISS,2,6:02,MISS K. Williams 10' Driving Floating Jump Shot,38 - 37,-1,Kenrich Williams,OKC,,,,
169,REBOUND,2,5:59,Warriors Rebound,38 - 37,-1,,,,,,
170,2POINTMISS.BLOCK,2,5:52,MISS Wiggins 14' Driving LayupHolmgren BLOCK (1 BLK),38 - 37,-1,Andrew Wiggins,GSW,,,Chet Holmgren,OKC
171,REBOUND,2,5:52,Warriors Rebound,38 - 37,-1,,,,,,
172,FOUL,2,5:49,Gilgeous-Alexander P.FOUL (P2.T2) (M.Bennett),38 - 37,-1,Shai Gilgeous-Alexander,OKC,Andrew Wiggins,GSW,,
173,FTMAKE,2,5:49,Wiggins Free Throw 1 of 2 (10 PTS),38 - 38,TIE,Andrew Wiggins,GSW,,,,
174,SUB,2,5:49,SUB: Dort FOR K. Williams,38 - 38,TIE,Kenrich Williams,OKC,Luguentz Dort,OKC,,
175,FTMAKE,2,5:49,Wiggins Free Throw 2 of 2 (11 PTS),38 - 39,1,Andrew Wiggins,GSW,,,,
176,2POINT.ASSIST,2,5:36,Dort 4' Driving Finger Roll Layup (8 PTS) (Gilgeous-Alexander 5 AST),40 - 39,-1,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
177,FOUL,2,5:17,Wiggins P.FOUL (P2.T4) (M.Bennett),40 - 39,-1,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
178,FTMAKE,2,5:17,Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),41 - 39,-2,Shai Gilgeous-Alexander,OKC,,,,
179,FTMAKE,2,5:17,Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),42 - 39,-3,Shai Gilgeous-Alexander,OKC,,,,
180,2POINT.ASSIST,2,5:04,Thompson 1' Driving Layup (8 PTS) (Green 2 AST),42 - 41,-1,Klay Thompson,GSW,Draymond Green,GSW,,
181,3POINTMISS,2,4:41,MISS Wiggins 24' 3PT Jump Shot,42 - 41,-1,Andrew Wiggins,GSW,,,,
182,REBOUND,2,4:38,Dort REBOUND (Off:0 Def:1),42 - 41,-1,Luguentz Dort,OKC,,,,
183,2POINTMISS,2,4:25,MISS Gilgeous-Alexander 11' Jump Shot,42 - 41,-1,Shai Gilgeous-Alexander,OKC,,,,
184,REBOUND,2,4:23,Thompson REBOUND (Off:0 Def:4),42 - 41,-1,Klay Thompson,GSW,,,,
185,2POINT.ASSIST,2,4:19,Thompson 5' Driving Layup (10 PTS) (Green 3 AST),42 - 43,1,Klay Thompson,GSW,Draymond Green,GSW,,
186,3POINTMISS,2,4:07,MISS Dort 26' 3PT Jump Shot,42 - 43,1,Luguentz Dort,OKC,,,,
187,REBOUND,2,4:04,Thompson REBOUND (Off:0 Def:5),42 - 43,1,Klay Thompson,GSW,,,,
188,2POINTMISS,2,3:55,MISS Thompson 15' Step Back Jump Shot,42 - 43,1,Klay Thompson,GSW,,,,
189,REBOUND,2,3:54,Warriors Rebound,42 - 43,1,,,,,,
190,FOUL,2,3:54,Green S.FOUL (P3.T1) (M.Bennett),42 - 43,1,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
191,FTMAKE,2,3:54,Gilgeous-Alexander Free Throw 1 of 2 (28 PTS),43 - 43,TIE,Shai Gilgeous-Alexander,OKC,,,,
192,FTMAKE,2,3:54,Gilgeous-Alexander Free Throw 2 of 2 (29 PTS),45 - 43,-2,Shai Gilgeous-Alexander,OKC,,,,
193,2POINT,2,3:45,Thompson 8' Driving Floating Jump Shot (12 PTS),45 - 45,TIE,Klay Thompson,GSW,,,,
194,TIMEOUT,2,3:45,Thunder Timeout: Regular (Full 3 Short 0),45 - 45,TIE,,,,,,
195,SUB,2,3:45,SUB: Holmgren FOR Dort,45 - 45,TIE,Luguentz Dort,OKC,Chet Holmgren,OKC,,
196,FOUL,2,3:30,Wiggins S.FOUL (P3.T2) (M.Bennett),45 - 45,TIE,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
197,FTMAKE,2,3:30,Gilgeous-Alexander Free Throw 1 of 2 (30 PTS),46 - 45,-1,Shai Gilgeous-Alexander,OKC,,,,
198,FTMISS,2,3:30,MISS Gilgeous-Alexander Free Throw 2 of 2,46 - 45,-1,Shai Gilgeous-Alexander,OKC,,,,
199,REBOUND,2,3:28,Holmgren REBOUND (Off:1 Def:1),46 - 45,-1,Chet Holmgren,OKC,,,,
200,3POINTMISS,2,3:17,MISS Holmgren 26' 3PT Jump Shot,46 - 45,-1,Chet Holmgren,OKC,,,,
201,REBOUND,2,3:13,Looney REBOUND (Off:0 Def:7),46 - 45,-1,Kevon Looney,GSW,,,,
202,3POINTMISS,2,3:07,MISS Green 24' 3PT Jump Shot,46 - 45,-1,Draymond Green,GSW,,,,
203,REBOUND,2,3:04,Thompson REBOUND (Off:0 Def:4),46 - 45,-1,Klay Thompson,GSW,,,,
204,2POINT.ASSIST,2,2:51,Thompson 4' Driving Finger Roll Layup (14 PTS) (Green 4 AST),46 - 47,1,Klay Thompson,GSW,Draymond Green,GSW,,
205,FOUL,2,2:41,Holmgren S.FOUL (P1.T1) (M.Bennett),46 - 47,1,Chet Holmgren,OKC,Klay Thompson,GSW,,
206,FTMISS,2,2:41,MISS Thompson Free Throw 1 of 2,46 - 47,1,Klay Thompson,GSW,,,,
207,REBOUND,2,2:41,Warriors Rebound,46 - 47,1,,,,,,
208,FTMAKE,2,2:41,Thompson Free Throw 2 of 2 (15 PTS),46 - 48,2,Klay Thompson,GSW,,,,
209,3POINTMISS,2,2:31,MISS Holmgren 3PT Jump Shot,46 - 48,2,Chet Holmgren,OKC,,,,
210,REBOUND,2,2:27,K. Williams REBOUND (Off:0 Def:2),46 - 48,2,Kenrich Williams,OKC,,,,
