,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
14,FOUL,1,9:36,Jackson P.FOUL (P1.T2) (J.Goble),10 - 4,-6,Isaiah Jackson,IND,Josh Giddey,OKC,,
15,3POINTMISS,1,9:26,MISS Beasley 26' 3PT Jump Shot,10 - 4,-6,Malik Beasley,OKC,,,,
16,REBOUND,1,9:22,Jackson REBOUND (Off:0 Def:1),10 - 4,-6,Isaiah Jackson,IND,,,,
17,2POINT,1,9:13,Hield 14' Fadeaway Jumper (7 PTS),10 - 6,-4,Buddy Hield,IND,,,,
18,2POINT.ASSIST,1,8:58,Giddey 2' Driving Layup (6 PTS) (Dort 1 AST),12 - 6,-6,Josh Giddey,OKC,Lu Dort,OKC,,
19,FOUL,1,8:45,Williams P.FOUL (P1.T3) (J.Goble),12 - 6,-6,Jaylin Williams,OKC,Myles Turner,IND,,
20,TURNOVER,1,8:45,Turner Out of Bounds - Bad Pass Turnover Turnover (P1.T1),12 - 6,-6,Myles Turner,IND,,,,
21,STEAL.TURNOVER,1,8:30,Dort STEAL (3 STL)Haliburton Lost Ball Turnover (P2.T2),12 - 6,-6,Tyrese Haliburton,IND,Lu Dort,OKC,,
22,2POINT,1,8:24,Dort 1' Driving Layup (2 PTS),14 - 6,-8,Lu Dort,OKC,,,,
23,FOUL,1,8:07,Giddey P.FOUL (P1.T4) (J.Goble),14 - 6,-8,Josh Giddey,OKC,Hield Hield,IND
24,FTMAKE,1,8:07,Hield Free Throw 1 of 2 (8 PTS),14 - 7,-7,Buddy Hield,IND,,,,
25,FTMISS,1,8:07,MISS Hield Free Throw 2 of 2,14 - 7,-7,Buddy Hield,IND,,,,
26,REBOUND,1,8:04,Beasley REBOUND (Off:0 Def:1),14 - 7,-7,Malik Beasley,OKC,,,,
27,3POINT,1,7:58,Beasley 26' 3PT Jump Shot (6 PTS),17 - 7,-10,Malik Beasley,OKC,,,,
28,FOUL,1,7:43,Giddey S.FOUL (P2.T5) (J.Goble),17 - 7,-10,Josh Giddey,OKC,Isaiah Jackson,IND,,
29,SUB,1,7:43,SUB: Bazley FOR Williams,17 - 7,-10,Jaylin Williams,OKC,Chet Holmgren,OKC,,
30,FTMAKE,1,7:43,Jackson Free Throw 1 of 2 (1 PTS),17 - 8,-9,Isaiah Jackson,IND,,,,
31,FTMAKE,1,7:43,Jackson Free Throw 2 of 2 (2 PTS),17 - 9,-8,Isaiah Jackson,IND,,,,
32,FOUL,1,7:31,Holmgren S.FOUL (P1.T6) (J.Goble),17 - 9,-8,Chet Holmgren,OKC,Hield Hield,IND
33,FTMAKE,1,7:31,Hield Free Throw 1 of 2 (9 PTS),17 - 10,-7,Buddy Hield,IND,,,,
34,FTMISS,1,7:31,MISS Hield Free Throw 2 of 2,17 - 10,-7,Buddy Hield,IND,,,,
35,REBOUND,1,7:28,Beasley REBOUND (Off:0 Def:2),17 - 10,-7,Malik Beasley,OKC,,,,
36,3POINT.ASSIST,1,7:16,Holmgren 27' 3PT Jump Shot (3 PTS) (Giddey 2 AST),20 - 10,-10,Chet Holmgren,OKC,Josh Giddey,OKC,,
37,TURNOVER,1,7:02,Jackson Lost Ball Turnover (P1.T3),20 - 10,-10,Isaiah Jackson,IND,,,,
38,2POINT,1,6:59,Dort 3' Driving Layup (4 PTS),22 - 10,-12,Lu Dort,OKC,,,,
39,TIMEOUT,1,6:59,PACERS Timeout: Regular (Full 1 Short 0),22 - 10,-12,,,,,,
40,SUB,1,6:59,SUB: Duarte FOR Hield,22 - 10,-12,Buddy Hield,IND,Chris Duarte,IND,,
41,FOUL,1,6:45,Holmgren P.FOUL (P2.PN) (J.Goble),22 - 10,-12,Chet Holmgren,OKC,Isaiah Jackson,IND,,
42,FTMAKE,1,6:45,Jackson Free Throw 1 of 2 (3 PTS),22 - 11,-11,Isaiah Jackson,IND,,,,
43,FTMISS,1,6:45,MISS Jackson Free Throw 2 of 2,22 - 11,-11,Isaiah Jackson,IND,,,,
44,REBOUND,1,6:42,Beasley REBOUND (Off:0 Def:3),22 - 11,-11,Malik Beasley,OKC,,,,
45,2POINTMISS,1,6:34,MISS Giddey 5' Driving Layup,22 - 11,-11,Josh Giddey,OKC,,,,
46,REBOUND,1,6:32,Duarte REBOUND (Off:0 Def:1),22 - 11,-11,Chris Duarte,IND,,,,
47,2POINT,1,6:19,Jackson 3' Driving Finger Roll Layup (5 PTS),22 - 13,-9,Isaiah Jackson,IND,,,,
48,FOUL,1,6:04,Bazley P.FOUL (P1.T7) (J.Goble),22 - 13,-9,Chet Holmgren,OKC,Isaiah Jackson,IND,,
49,FTMAKE,1,6:04,Jackson Free Throw 1 of 1 (6 PTS),22 - 14,-8,Isaiah Jackson,IND,,,,
50,FOUL,1,5:46,Holmgren C.Foul (P3.T8) (J.Goble),22 - 14,-8,Chet Holmgren,OKC,Myles Turner,IND,,
51,SUB,1,5:46,SUB: Dieng FOR Holmgren,22 - 14,-8,Chet Holmgren,OKC,Ousmane Dieng,OKC,,
52,FTMAKE,1,5:46,Turner Free Throw 1 of 2 (1 PTS),22 - 15,-7,Myles Turner,IND,,,,
53,FTMAKE,1,5:46,Turner Free Throw 2 of 2 (2 PTS),22 - 16,-6,Myles Turner,IND,,,,
54,2POINT,1,5:34,Dieng 6' Driving Floating Jump Shot (2 PTS),24 - 16,-8,Ousmane Dieng,OKC,,,,
55,2POINT.ASSIST,1,5:20,Turner 3' Cutting Layup (4 PTS) (Haliburton 2 AST),24 - 18,-6,Myles Turner,IND,Tyrese Haliburton,IND,,
56,FOUL,1,5:10,Bazley S.FOUL (P2.T9) (J.Goble),24 - 18,-6,Chet Holmgren,OKC,Myles Turner,IND,,
57,FTMAKE,1,5:10,Turner Free Throw 1 of 1 (5 PTS),24 - 19,-5,Myles Turner,IND,,,,
58,TURNOVER,1,5:00,Giddey Traveling Turnover (P1.T3),24 - 19,-5,Josh Giddey,OKC,,,,
59,SUB,1,5:00,SUB: Joseph FOR Haliburton,24 - 19,-5,Tyrese Haliburton,IND,Cory Joseph,IND,,
60,2POINT.ASSIST,1,4:47,Dieng 7' Driving Layup (4 PTS) (Giddey 3 AST),26 - 19,-7,Ousmane Dieng,OKC,Josh Giddey,OKC,,
61,TURNOVER,1,4:34,Duarte Lost Ball Turnover (P1.T4),26 - 19,-7,Chris Duarte,IND,,,,
62,STEAL.TURNOVER,1,4:32,Dort STEAL (4 STL)Duarte Bad Pass Turnover (P2.T5),26 - 19,-7,Chris Duarte,IND,Lu Dort,OKC,,
63,2POINT,1,4:26,Dort 2' Driving Finger Roll Layup (6 PTS),28 - 19,-9,Lu Dort,OKC,,,,
64,3POINTMISS,1,4:11,MISS Dieng 27' 3PT Jump Shot,28 - 19,-9,Ousmane Dieng,OKC,,,,
65,REBOUND,1,4:08,Jackson REBOUND (Off:0 Def:2),28 - 19,-9,Isaiah Jackson,IND,,,,
66,FOUL,1,4:02,Giddey P.FOUL (P3.T10) (J.Goble),28 - 19,-9,Josh Giddey,OKC,Chris Duarte,IND,,
67,SUB,1,4:02,SUB: Looney FOR Bazley,28 - 19,-9,Chet Holmgren,OKC,Jalen Williams,OKC,,
68,FTMAKE,1,4:02,Duarte Free Throw 1 of 2 (1 PTS),28 - 20,-8,Chris Duarte,IND,,,,
69,FTMAKE,1,4:02,Duarte Free Throw 2 of 2 (2 PTS),28 - 21,-7,Chris Duarte,IND,,,,
70,3POINT.ASSIST,1,3:47,Beasley 26' 3PT Jump Shot (9 PTS) (Giddey 4 AST),31 - 21,-10,Malik Beasley,OKC,Josh Giddey,OKC,,
71,2POINTMISS,1,3:27,MISS Turner 6' Driving Layup,31 - 21,-10,Myles Turner,IND,,,,
72,REBOUND,1,3:25,Dort REBOUND (Off:0 Def:1),31 - 21,-10,Lu Dort,OKC,,,,
73,TURNOVER,1,3:11,Dieng Lost Ball Turnover (P1.T4),31 - 21,-10,Ousmane Dieng,OKC,,,,
74,2POINT,1,3:04,Joseph 16' Fadeaway Jumper (2 PTS),31 - 23,-8,Cory Joseph,IND,,,,
75,FOUL,1,2:53,Looney P.FOUL (P1.T11) (J.Goble),31 - 23,-8,Jalen Williams,OKC,Myles Turner,IND,,
76,FTMAKE,1,2:53,Turner Free Throw 1 of 2 (6 PTS),31 - 24,-7,Myles Turner,IND,,,,
77,FTMAKE,1,2:53,Turner Free Throw 2 of 2 (7 PTS),31 - 25,-6,Myles Turner,IND,,,,
78,2POINTMISS,1,2:40,MISS Giddey 4' Driving Layup,31 - 25,-6,Josh Giddey,OKC,,,,
79,REBOUND,1,2:38,Turner REBOUND (Off:0 Def:1),31 - 25,-6,Myles Turner,IND,,,,
80,3POINT.ASSIST,1,2:31,Duarte 26' 3PT Jump Shot (5 PTS) (Joseph 1 AST),31 - 28,-3,Chris Duarte,IND,Cory Joseph,IND,,
81,FOUL,1,2:16,Dort S.FOUL (P1.T12) (J.Goble),31 - 28,-3,Lu Dort,OKC,Chris Duarte,IND,,
82,FTMAKE,1,2:16,Duarte Free Throw 1 of 2 (6 PTS),31 - 29,-2,Chris Duarte,IND,,,,
83,FTMAKE,1,2:16,Duarte Free Throw 2 of 2 (7 PTS),31 - 30,-1,Chris Duarte,IND,,,,
84,2POINT.ASSIST,1,2:03,Dieng 6' Driving Finger Roll Layup (6 PTS) (Giddey 5 AST),33 - 30,-3,Ousmane Dieng,OKC,Josh Giddey,OKC,,
85,FOUL,1,1:52,Looney S.FOUL (P2.T13) (J.Goble),33 - 30,-3,Jalen Williams,OKC,Isaiah Jackson,IND,,
86,FTMAKE,1,1:52,Jackson Free Throw 1 of 2 (7 PTS),33 - 31,-2,Isaiah Jackson,IND,,,,
87,FTMAKE,1,1:52,Jackson Free Throw 2 of 2 (8 PTS),33 - 32,-1,Isaiah Jackson,IND,,,,
88,3POINT.ASSIST,1,1:43,Beasley 26' 3PT Jump Shot (12 PTS) (Giddey 6 AST),36 - 32,-4,Malik Beasley,OKC,Josh Giddey,OKC,,
89,2POINTMISS,1,1:26,MISS Joseph 12' Turnaround Fadeaway,36 - 32,-4,Cory Joseph,IND,,,,
90,REBOUND,1,1:23,Dort REBOUND (Off:0 Def:2),36 - 32,-4,Lu Dort,OKC,,,,
91,2POINT,1,1:17,Dort 3' Driving Finger Roll Layup (8 PTS),38 - 32,-6,Lu Dort,OKC,,,,
92,TURNOVER,1,1:05,Dieng Bad Pass Turnover (P2.T5),38 - 32,-6,Ousmane Dieng,OKC,,,,
93,2POINT,1,0:57,Jackson 6' Driving Hook Shot (10 PTS),38 - 34,-4,Isaiah Jackson,IND,,,,
94,FOUL,1,0:49,Dort P.FOUL (P2.T14) (J.Goble),38 - 34,-4,Lu Dort,OKC,Chris Duarte,IND,,
95,FTMAKE,1,0:49,Duarte Free Throw 1 of 2 (8 PTS),38 - 35,-3,Chris Duarte,IND,,,,
96,FTMAKE,1,0:49,Duarte Free Throw 2 of 2 (9 PTS),38 - 36,-2,Chris Duarte,IND,,,,
97,2POINT,1,0:39,Giddey 8' Driving Floating Bank Shot (8 PTS),40 - 36,-4,Josh Giddey,OKC,,,,
98,FOUL,1,0:24,Dieng P.FOUL (P3.T15) (J.Goble),40 - 36,-4,Ousmane Dieng,OKC,Isaiah Jackson,IND,,
99,SUB,1,0:24,SUB: Williams FOR Dieng,40 - 36,-4,Ousmane Dieng,OKC,Jalen Williams,OKC,,
100,FTMAKE,1,0:24,Jackson Free Throw 1 of 2 (11 PTS),40 - 37,-3,Isaiah Jackson,IND,,,,
101,FTMISS,1,0:24,MISS Jackson Free Throw 2 of 2,40 - 37,-3,Isaiah Jackson,IND,,,,
102,REBOUND,1,0:23,Beasley REBOUND (Off:0 Def:4),40 - 37,-3,Malik Beasley,OKC,,,,
103,2POINTMISS,1,0:01,MISS Giddey 8' Driving Floating Jump Shot,40 - 37,-3,Josh Giddey,OKC,,,,
104,REBOUND,1,0:00,Looney REBOUND (Off:0 Def:1),40 - 37,-3,Jalen Williams,OKC,,,,
105,ENDOFPERIOD,1,0:00,End of 1st Period (7:21 PM EST),40 - 37,-3,,,,,,
106,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:25 PM EST),40 - 37,-3,,,,,,
107,2POINT,2,11:45,Looney 4' Hook Shot (2 PTS),42 - 37,-5,Jalen Williams,OKC,,,,
108,2POINT.ASSIST,2,11:31,Hield 3' Driving Layup (11 PTS) (Haliburton 3 AST),42 - 39,-3,Buddy Hield,IND,Tyrese Haliburton,IND,,
109,TURNOVER,2,11:20,Looney Out of Bounds - Bad Pass Turnover Turnover (P1.T6),42 - 39,-3,Jalen Williams,OKC,,,,
110,SUB,2,11:20,SUB: Holmgren FOR Looney,42 - 39,-3,Jalen Williams,OKC,Chet Holmgren,OKC,,
111,2POINT,2,11:09,Hield 16' Step Back Jump Shot (13 PTS),42 - 41,-1,Buddy Hield,IND,,,,
112,FOUL,2,10:55,Dort S.FOUL (P2.T16) (J.Goble),42 - 41,-1,Lu Dort,OKC,Tyrese Haliburton,IND,,
113,FTMAKE,2,10:55,Haliburton Free Throw 1 of 2 (1 PTS),42 - 42,TIE,Tyrese Haliburton,IND,,,,
114,FTMAKE,2,10:55,Haliburton Free Throw 2 of 2 (2 PTS),42 - 43,1,Tyrese Haliburton,IND,,,,
115,2POINT,2,10:41,Holmgren 6' Driving Finger Roll Layup (2 PTS),44 - 43,-1,Chet Holmgren,OKC,,,,
116,2POINT,2,10:25,Duarte 12' Pullup Jump Shot (11 PTS),44 - 45,1,Chris Duarte,IND,,,,
117,3POINT.ASSIST,2,10:11,Beasley 25' 3PT Jump Shot (15 PTS) (Giddey 7 AST),47 - 45,-2,Malik Beasley,OKC,Josh Giddey,OKC,,
118,FOUL,2,10:08,Holmgren C.Foul (P4.T17) (J.Goble),47 - 45,-2,Chet Holmgren,OKC,Myles Turner,IND,,
119,SUB,2,10:08,SUB: Bazley FOR Holmgren,47 - 45,-2,Chet Holmgren,OKC,Chet Holmgren,OKC,,
120,FTMAKE,2,10:08,Turner Free Throw 1 of 2 (8 PTS),47 - 46,-1,Myles Turner,IND,,,,
121,FTMAKE,2,10:08,Turner Free Throw 2 of 2 (9 PTS),47 - 47,TIE,Myles Turner,IND,,,,
122,2POINTMISS,2,9:59,MISS Giddey 8' Driving Finger Roll Layup,47 - 47,TIE,Josh Giddey,OKC,,,,
123,REBOUND,2,9:57,Hield REBOUND (Off:0 Def:2),47 - 47,TIE,Buddy Hield,IND,,,,
124,2POINT,2,9:44,Hield 2' Driving Finger Roll Layup (15 PTS),47 - 49,2,Buddy Hield,IND,,,,
125,2POINTMISS,2,9:25,MISS Giddey 10' Fadeaway Jumper,47 - 49,2,Josh Giddey,OKC,,,,
126,REBOUND,2,9:22,Haliburton REBOUND (Off:0 Def:1),47 - 49,2,Tyrese Haliburton,IND,,,,
127,3POINTMISS,2,9:16,MISS Hield 26' 3PT Jump Shot,47 - 49,2,Buddy Hield,IND,,,,
128,REBOUND,2,9:14,Bazley REBOUND (Off:0 Def:1),47 - 49,2,Chet Holmgren,OKC,,,,
129,2POINT,2,9:01,Beasley 7' Driving Finger Roll Layup (17 PTS),49 - 49,TIE,Malik Beasley,OKC,,,,
130,FOUL,2,8:47,Dort S.FOUL (P3.T18) (M.Lindsay),49 - 49,TIE,Lu Dort,OKC,Myles Turner,IND,,
131,FTMISS,2,8:47,MISS Turner Free Throw 1 of 2,49 - 49,TIE,Myles Turner,IND,,,,
132,REBOUND,2,8:47,TIMBERWOLVES Rebound,49 - 49,TIE,,,,,,
133,FTMAKE,2,8:47,Turner Free Throw 2 of 2 (10 PTS),49 - 50,1,Myles Turner,IND,,,,
134,3POINTMISS,2,8:31,MISS Beasley 26' 3PT Jump Shot,49 - 50,1,Malik Beasley,OKC,,,,
135,REBOUND,2,8:28,Haliburton REBOUND (Off:0 Def:2),49 - 50,1,Tyrese Haliburton,IND,,,,
136,2POINT,2,8:22,Duarte 3' Driving Finger Roll Layup (13 PTS),49 - 52,3,Chris Duarte,IND,,,,
137,FOUL,2,8:13,Bazley P.FOUL (P2.T19) (M.Lindsay),49 - 52,3,Chet Holmgren,OKC,Chris Duarte,IND,,
138,SUB,2,8:13,SUB: Dieng FOR Bazley,49 - 52,3,Chet Holmgren,OKC,Ousmane Dieng,OKC,,
139,FTMISS,2,8:13,MISS Duarte Free Throw 1 of 2,49 - 52,3,Chris Duarte,IND,,,,
140,REBOUND,2,8:13,TIMBERWOLVES Rebound,49 - 52,3,,,,,,
141,FTMISS,2,8:13,MISS Duarte Free Throw 2 of 2,49 - 52,3,Chris Duarte,IND,,,,
142,REBOUND,2,8:11,Dieng REBOUND (Off:0 Def:1),49 - 52,3,Ousmane Dieng,OKC,,,,
143,2POINT.ASSIST,2,8:01,Dieng 2' Cutting Layup (8 PTS) (Giddey 8 AST),51 - 52,1,Ousmane Dieng,OKC,Josh Giddey,OKC,,
144,FOUL,2,7:50,Hield S.FOUL (P1.T2) (M.Lindsay),51 - 52,1,Buddy Hield,IND,Ousmane Dieng,OKC,,
145,FTMAKE,2,7:50,Dieng Free Throw 1 of 2 (9 PTS),52 - 52,TIE,Ousmane Dieng,OKC,,,,
146,FTMAKE,2,7:50,Dieng Free Throw 2 of 2 (10 PTS),53 - 52,-1,Ousmane Dieng,OKC,,,,
147,FOUL,2,7:39,Dort P.FOUL (P3.T20) (M.Lindsay),53 - 52,-1,Lu Dort,OKC,Tyrese Haliburton,IND,,
148,SUB,2,7:39,SUB: Williams FOR Dort,53 - 52,-1,Lu Dort,OKC,Jalen Williams,OKC,,
149,FTMAKE,2,7:39,Haliburton Free Throw 1 of 2 (3 PTS),53 - 53,TIE,Tyrese Haliburton,IND,,,,
150,FTMAKE,2,7:39,Haliburton Free Throw 2 of 2 (4 PTS),53 - 54,1,Tyrese Haliburton,IND,,,,
151,3POINT.ASSIST,2,7:26,Beasley 26' 3PT Jump Shot (18 PTS) (Giddey 9 AST),56 - 54,-2,Malik Beasley,OKC,Josh Giddey,OKC,,
152,TURNOVER,2,7:07,Duarte Out of Bounds - Lost Ball Turnover Turnover (P3.T6),56 - 54,-2,Chris Duarte,IND,,,,
153,SUB,2,7:07,SUB: Joseph FOR Haliburton,56 - 54,-2,Tyrese Haliburton,IND,Cory Joseph,IND,,
154,SUB,2,7:07,SUB: Moore Jr. FOR Duarte,56 - 54,-2,Chris Duarte,IND,Wendell Moore Jr.,IND,,
155,2POINTMISS,2,6:55,MISS Giddey 8' Driving Floating Finger Roll Layup,56 - 54,-2,Josh Giddey,OKC,,,,
156,REBOUND,2,6:52,Jackson REBOUND (Off:0 Def:3),56 - 54,-2,Isaiah Jackson,IND,,,,
157,2POINT,2,6:41,Joseph 16' Pullup Jump Shot (4 PTS),56 - 56,TIE,Cory Joseph,IND,,,,
158,2POINT.ASSIST,2,6:29,Dieng 2' Driving Layup (12 PTS) (Giddey 10 AST),58 - 56,-2,Ousmane Dieng,OKC,Josh Giddey,OKC,,
159,FOUL,2,6:16,Holmgren C.Foul (P5.PN) (M.Lindsay),58 - 56,-2,Chet Holmgren,OKC,Myles Turner,IND,,
160,SUB,2,6:16,SUB: Looney FOR Holmgren,58 - 56,-2,Chet Holmgren,OKC,Jalen Williams,OKC,,
161,FTMAKE,2,6:16,Turner Free Throw 1 of 2 (11 PTS),58 - 57,-1,Myles Turner,IND,,,,
162,FTMISS,2,6:16,MISS Turner Free Throw 2 of 2,58 - 57,-1,Myles Turner,IND,,,,
163,REBOUND,2,6:12,Dieng REBOUND (Off:0 Def:2),58 - 57,-1,Ousmane Dieng,OKC,,,,
164,3POINTMISS,2,6:01,MISS Beasley 26' 3PT Jump Shot,58 - 57,-1,Malik Beasley,OKC,,,,
165,REBOUND,2,5:58,Moore Jr. REBOUND (Off:0 Def:1),58 - 57,-1,Wendell Moore Jr.,IND,,,,
166,2POINT.ASSIST,2,5:49,Moore Jr. 1' Cutting Layup (2 PTS) (Jackson 1 AST),58 - 59,1,Wendell Moore Jr.,IND,Isaiah Jackson,IND,,
167,2POINT,2,5:33,Dieng 9' Driving Floating Jump Shot (14 PTS),60 - 59,-1,Ousmane Dieng,OKC,,,,
168,3POINT.ASSIST,2,5:07,Joseph 25' 3PT Jump Shot (7 PTS) (Moore Jr. 1 AST),60 - 62,2,Cory Joseph,IND,Wendell Moore Jr.,IND,,
169,2POINTMISS,2,4:54,MISS Beasley 15' Pullup Jump Shot,60 - 62,2,Malik Beasley,OKC,,,,
170,REBOUND,2,4:51,Jackson REBOUND (Off:1 Def:3),60 - 62,2,Isaiah Jackson,IND,,,,
171,2POINTMISS,2,4:40,MISS Joseph 15' Pullup Jump Shot,60 - 62,2,Cory Joseph,IND,,,,
172,REBOUND,2,4:36,Williams REBOUND (Off:0 Def:1),60 - 62,2,Jalen Williams,OKC,,,,
173,2POINT.ASSIST,2,4:29,Williams 2' Driving Layup (4 PTS) (Giddey 11 AST),62 - 62,TIE,Jalen Williams,OKC,Josh Giddey,OKC,,
174,FOUL,2,4:16,Beasley S.FOUL (P1.T3) (M.Lindsay),62 - 62,TIE,Malik Beasley,OKC,Myles Turner,IND,,
175,FTMAKE,2,4:16,Turner Free Throw 1 of 2 (12 PTS),62 - 63,1,Myles Turner,IND,,,,
176,FTMAKE,2,4:16,Turner Free Throw 2 of 2 (13 PTS),62 - 64,2,Myles Turner,IND,,,,
177,2POINT.ASSIST,2,4:00,Williams 12' Pullup Jump Shot (6 PTS) (Giddey 12 AST),64 - 64,TIE,Jalen Williams,OKC,Josh Giddey,OKC,,
178,TURNOVER,2,3:49,Moore Jr. Bad Pass Turnover (P1.T7),64 - 64,TIE,Wendell Moore Jr.,IND,,,,
179,STEAL.TURNOVER,2,3:48,Beasley STEAL (1 STL)Joseph Lost Ball Turnover (P1.T8),64 - 64,TIE,Cory Joseph,IND,Malik Beasley,OKC,,
180,2POINT,2,3:44,Beasley 2' Running Finger Roll Layup (20 PTS),66 - 64,-2,Malik Beasley,OKC,,,,
181,FOUL,2,3:34,Looney S.FOUL (P3.T21) (M.Lindsay),66 - 64,-2,Jalen Williams,OKC,Myles Turner,IND,,
182,FTMAKE,2,3:34,Turner Free Throw 1 of 2 (14 PTS),66 - 65,-1,Myles Turner,IND,,,,
183,SUB,2,3:34,SUB: Holmgren FOR Looney,66 - 65,-1,Jalen Williams,OKC,Chet Holmgren,OKC,,
184,FTMAKE,2,3:34,Turner Free Throw 2 of 2 (15 PTS),66 - 66,TIE,Myles Turner,IND,,,,
185,FOUL,2,3:25,Holmgren S.FOUL (P6.PN) (M.Lindsay),66 - 66,TIE,Chet Holmgren,OKC,Isaiah Jackson,IND,,
186,SUB,2,3:25,SUB: Bazley FOR Holmgren,66 - 66,TIE,Chet Holmgren,OKC,Chet Holmgren,OKC,,
187,FTMAKE,2,3:25,Jackson Free Throw 1 of 2 (12 PTS),66 - 67,1,Isaiah Jackson,IND,,,,
188,FTMAKE,2,3:25,Jackson Free Throw 2 of 2 (13 PTS),66 - 68,2,Isaiah Jackson,IND,,,,
189,3POINT,2,3:12,Beasley 25' 3PT Pullup Jump Shot (23 PTS),69 - 68,-1,Malik Beasley,OKC,,,,
190,FOUL,2,3:02,Bazley S.FOUL (P3.T22) (M.Lindsay),69 - 68,-1,Chet Holmgren,OKC,Isaiah Jackson,IND,,
191,FTMAKE,2,3:02,Jackson Free Throw 1 of 2 (14 PTS),69 - 69,TIE,Isaiah Jackson,IND,,,,
192,FTMISS,2,3:02,MISS Jackson Free Throw 2 of 2,69 - 69,TIE,Isaiah Jackson,IND,,,,
193,REBOUND,2,3:00,Bazley REBOUND (Off:0 Def:2),69 - 69,TIE,Chet Holmgren,OKC,,,,
194,2POINT,2,2:52,Bazley 5' Floating Hook Shot (2 PTS),71 - 69,-2,Chet Holmgren,OKC,,,,
195,2POINT,2,2:35,Joseph 10' Pullup Jump Shot (6 PTS),71 - 71,TIE,Cory Joseph,IND,,,,
196,TURNOVER,2,2:22,Dort Lost Ball Turnover (P1.T7),71 - 71,TIE,Lu Dort,OKC,,,,
197,SUB,2,2:22,SUB: Green FOR Dort,71 - 71,TIE,Lu Dort,OKC,Josh Green,OKC,,
198,2POINT,2,2:13,Green 4' Driving Finger Roll Layup (2 PTS),73 - 71,-2,Josh Green,OKC,,,,
199,FOUL,2,2:08,Williams P.FOUL (P2.T23) (J.Goble),73 - 71,-2,Jalen Williams,OKC,Myles Turner,IND,,
200,FTMAKE,2,2:08,Turner Free Throw 1 of 2 (16 PTS),73 - 72,-1,Myles Turner,IND,,,,
201,FTMAKE,2,2:08,Turner Free Throw 2 of 2 (17 PTS),73 - 73,TIE,Myles Turner,IND,,,,
202,2POINTMISS,2,1:52,MISS Beasley 10' Turnaround Jump Shot,73 - 73,TIE,Malik Beasley,OKC,,,,
203,REBOUND,2,1:49,Turner REBOUND (Off:0 Def:2),73 - 73,TIE,Myles Turner,IND,,,,
204,3POINT.ASSIST,2,1:40,Moore Jr. 25' 3PT Jump Shot (5 PTS) (Joseph 2 AST),73 - 76,3,Wendell Moore Jr.,IND,Cory Joseph,IND,,
205,FOUL,2,1:28,Giddey S.FOUL (P4.T24) (M.Lindsay),73 - 76,3,Josh Giddey,OKC,Wendell Moore Jr.,IND,,
206,FTMAKE,2,1:28,Moore Jr. Free Throw 1 of 1 (6 PTS),73 - 77,4,Wendell Moore Jr.,IND,,,,
207,3POINT.ASSIST,2,1:19,Beasley 26' 3PT Jump Shot (26 PTS) (Giddey 13 AST),76 - 77,1,Malik Beasley,OKC,Josh Giddey,OKC,,
208,FOUL,2,1:10,Williams P.FOUL (P3.T25) (J.Goble),76 - 77,1,Jalen Williams,OKC,Cory Joseph,IND,,
