,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
16,SUB,1,10:20,SUB: Moody FOR Curry,4 - 6,-2,Stephen Curry,GSW,Moses Moody,GSW,,
17,3POINT.ASSIST,1,10:18,Giddey 27' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 1 AST),7 - 6,-1,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
18,3POINTMISS,1,9:58,MISS Moody 24' 3PT Jump Shot,7 - 6,-1,Moses Moody,GSW,,,,
19,REBOUND,1,9:54,Thompson REBOUND (Off:0 Def:1),7 - 6,-1,Klay Thompson,GSW,,,,
20,TURNOVER,1,9:54,Thompson Lost Ball Turnover (P1.T1),7 - 6,-1,Klay Thompson,GSW,,,,
21,3POINTMISS,1,9:41,MISS Gilgeous-Alexander 25' 3PT Jump Shot,7 - 6,-1,Shai Gilgeous-Alexander,OKC,,,,
22,REBOUND,1,9:38,K. Williams REBOUND (Off:0 Def:1),7 - 6,-1,Kenrich Williams,OKC,,,,
23,SUB,1,9:30,SUB: Green FOR Wiggins,7 - 6,-1,Andrew Wiggins,GSW,Draymond Green,GSW,,
24,2POINTMISS,1,9:23,MISS Green 16' Jump Shot,7 - 6,-1,Draymond Green,GSW,,,,
25,REBOUND,1,9:21,K. Williams REBOUND (Off:0 Def:2),7 - 6,-1,Kenrich Williams,OKC,,,,
26,SUB,1,9:13,SUB:  Paul FOR Looney,7 - 6,-1,Kevon Looney,GSW,Chris Paul,GSW,,
27,2POINT.ASSIST,1,9:20,Giddey 1' Driving Layup (5 PTS) (Holmgren 1 AST),9 - 6,-3,Josh Giddey,OKC,Chet Holmgren,OKC,,
28,3POINTMISS,1,9:04,MISS Paul 27' 3PT Jump Shot,9 - 6,-3,Chris Paul,GSW,,,,
29,REBOUND,1,8:59,Holmgren REBOUND (Off:1 Def:2),9 - 6,-3,Chet Holmgren,OKC,,,,
30,3POINTMISS,1,8:57,MISS Holmgren 28' 3PT Jump Shot,9 - 6,-3,Chet Holmgren,OKC,,,,
31,REBOUND,1,8:53,Green REBOUND (Off:0 Def:1),9 - 6,-3,Draymond Green,GSW,,,,
32,SUB,1,8:45,SUB: Dort FOR K. Williams,9 - 6,-3,Kenrich Williams,OKC,Luguentz Dort,OKC,,
33,FOUL,1,8:43,Green P.FOUL (P1.T2) (M.Bennett),9 - 6,-3,Draymond Green,GSW,Josh Giddey,OKC,,
34,2POINTMISS,1,8:37,MISS Gilgeous-Alexander 4' Driving Layup,9 - 6,-3,Shai Gilgeous-Alexander,OKC,,,,
35,REBOUND,1,8:35,Green REBOUND (Off:0 Def:2),9 - 6,-3,Draymond Green,GSW,,,,
36,SUB,1,8:27,SUB: Wiggins FOR Moody,9 - 6,-3,Moses Moody,GSW,Andrew Wiggins,GSW,,
37,2POINT.ASSIST,1,8:25,Wiggins 2' Driving Finger Roll Layup (2 PTS) (Green 1 AST),9 - 8,-1,Andrew Wiggins,GSW,Draymond Green,GSW,,
38,2POINT.ASSIST,1,8:10,Dort 10' Driving Floating Jump Shot (2 PTS) (Gilgeous-Alexander 2 AST),11 - 8,-3,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
39,3POINTMISS,1,7:51,MISS Paul 27' 3PT Jump Shot,11 - 8,-3,Chris Paul,GSW,,,,
40,REBOUND,1,7:48,K. Williams REBOUND (Off:1 Def:1),11 - 8,-3,Kenrich Williams,OKC,,,,
41,SUB,1,7:40,SUB: Curry FOR Paul,11 - 8,-3,Chris Paul,GSW,Stephen Curry,GSW,,
42,2POINTMISS,1,7:33,MISS K. Williams 3' Layup,11 - 8,-3,Kenrich Williams,OKC,,,,
43,REBOUND,1,7:32,Green REBOUND (Off:0 Def:3),11 - 8,-3,Draymond Green,GSW,,,,
44,SUB,1,7:24,SUB:  Looney FOR Green,11 - 8,-3,Draymond Green,GSW,Kevon Looney,GSW,,
45,3POINT,1,7:17,Curry 24' 3PT Jump Shot (9 PTS),11 - 11,TIE,Stephen Curry,GSW,,,,
46,TIMEOUT,1,7:17,Thunder Timeout: Regular (Full 1 Short 0),11 - 11,TIE,,,,,,
47,SUB,1,7:00,SUB: Holmgren FOR Dort,11 - 11,TIE,Luguentz Dort,OKC,Chet Holmgren,OKC,,
48,2POINT,1,6:58,Gilgeous-Alexander 2' Driving Layup (4 PTS),13 - 11,-2,Shai Gilgeous-Alexander,OKC,,,,
49,3POINTMISS,1,6:44,MISS Curry 28' 3PT Jump Shot,13 - 11,-2,Stephen Curry,GSW,,,,
50,REBOUND,1,6:41,Warriors Rebound,13 - 11,-2,,,,,,
51,SUB,1,6:33,SUB: Thompson FOR Wiggins,13 - 11,-2,Andrew Wiggins,GSW,Klay Thompson,GSW,,
52,2POINTMISS,1,6:27,MISS Thompson 12' Driving Floating Jump Shot,13 - 11,-2,Klay Thompson,GSW,,,,
53,REBOUND,1,6:25,Holmgren REBOUND (Off:0 Def:1),13 - 11,-2,Chet Holmgren,OKC,,,,
54,SUB,1,6:17,SUB:  Green FOR Looney,13 - 11,-2,Kevon Looney,GSW,Draymond Green,GSW,,
55,2POINTMISS,1,6:10,MISS Green 14' Driving Floating Jump Shot,13 - 11,-2,Draymond Green,GSW,,,,
56,REBOUND,1,6:07,Holmgren REBOUND (Off:1 Def:2),13 - 11,-2,Chet Holmgren,OKC,,,,
57,2POINTMISS,1,6:06,MISS Holmgren 3' Running Layup,13 - 11,-2,Chet Holmgren,OKC,,,,
58,REBOUND,1,6:03,Green REBOUND (Off:0 Def:2),13 - 11,-2,Draymond Green,GSW,,,,
59,SUB,1,5:55,SUB:  Looney FOR Green,13 - 11,-2,Draymond Green,GSW,Kevon Looney,GSW,,
60,FOUL,1,5:49,Holmgren OFF.Foul (P1) (M.Bennett),13 - 11,-2,Chet Holmgren,OKC,Draymond Green,GSW,,
61,TURNOVER,1,5:49,Holmgren Offensive Foul Turnover (P1.T2),13 - 11,-2,Chet Holmgren,OKC,,,,
62,2POINTMISS,1,5:38,MISS Looney 17' Jump Shot,13 - 11,-2,Kevon Looney,GSW,,,,
63,REBOUND,1,5:36,Thompson REBOUND (Off:0 Def:3),13 - 11,-2,Klay Thompson,GSW,,,,
64,SUB,1,5:28,SUB: Wiggins FOR Thompson,13 - 11,-2,Klay Thompson,GSW,Andrew Wiggins,GSW,,
65,2POINT.ASSIST,1,5:20,Wiggins 4' Driving Finger Roll Layup (4 PTS) (Curry 1 AST),13 - 13,TIE,Andrew Wiggins,GSW,Stephen Curry,GSW,,
66,FOUL,1,5:11,Dort S.FOUL (P2.T2) (E.Adams),13 - 13,TIE,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
67,FTMAKE,1,5:11,Wiggins Free Throw 1 of 2 (5 PTS),13 - 14,-1,Andrew Wiggins,GSW,,,,
68,FTMISS,1,5:11,MISS Wiggins Free Throw 2 of 2,13 - 14,-1,Andrew Wiggins,GSW,,,,
69,REBOUND,1,5:09,Warriors Rebound,13 - 14,-1,,,,,,
70,2POINTMISS,1,4:55,MISS Gilgeous-Alexander 4' Driving Layup,13 - 14,-1,Shai Gilgeous-Alexander,OKC,,,,
71,REBOUND,1,4:53,Holmgren REBOUND (Off:1 Def:3),13 - 14,-1,Chet Holmgren,OKC,,,,
72,2POINT,1,4:47,Holmgren 11' Jump Shot (6 PTS),15 - 14,-1,Chet Holmgren,OKC,,,,
73,3POINTMISS,1,4:32,MISS Curry 30' 3PT Step Back Jump Shot,15 - 14,-1,Stephen Curry,GSW,,,,
74,REBOUND,1,4:30,Warriors Rebound,15 - 14,-1,,,,,,
75,SUB,1,4:22,SUB:  Green FOR Looney,15 - 14,-1,Kevon Looney,GSW,Draymond Green,GSW,,
76,2POINTMISS,1,4:16,MISS Green 14' Driving Floating Jump Shot,15 - 14,-1,Draymond Green,GSW,,,,
77,REBOUND,1,4:13,Thompson REBOUND (Off:1 Def:2),15 - 14,-1,Klay Thompson,GSW,,,,
78,SUB,1,4:05,SUB: Wiggins FOR Thompson,15 - 14,-1,Klay Thompson,GSW,Andrew Wiggins,GSW,,
79,3POINTMISS,1,4:00,MISS Wiggins 25' 3PT Jump Shot,15 - 14,-1,Andrew Wiggins,GSW,,,,
80,REBOUND,1,3:57,Holmgren REBOUND (Off:1 Def:4),15 - 14,-1,Chet Holmgren,OKC,,,,
81,2POINTMISS,1,3:55,MISS Holmgren 3' Running Layup,15 - 14,-1,Chet Holmgren,OKC,,,,
82,REBOUND,1,3:52,Green REBOUND (Off:0 Def:3),15 - 14,-1,Draymond Green,GSW,,,,
83,SUB,1,3:44,SUB:  Looney FOR Green,15 - 14,-1,Draymond Green,GSW,Kevon Looney,GSW,,
84,FOUL,1,3:37,Green S.FOUL (P2.T4) (E.Adams),15 - 14,-1,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
85,FTMAKE,1,3:37,Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),15 - 15,TIE,Shai Gilgeous-Alexander,OKC,,,,
86,FTMAKE,1,3:37,Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),17 - 15,-2,Shai Gilgeous-Alexander,OKC,,,,
87,3POINTMISS,1,3:22,MISS Looney 26' 3PT Jump Shot,17 - 15,-2,Kevon Looney,GSW,,,,
88,REBOUND,1,3:19,Holmgren REBOUND (Off:2 Def:5),17 - 15,-2,Chet Holmgren,OKC,,,,
89,3POINT,1,3:10,Holmgren 26' 3PT Jump Shot (11 PTS),17 - 18,1,Chet Holmgren,OKC,,,,
90,TURNOVER,1,3:00,Thompson Lost Ball Turnover (P2.T3),17 - 18,1,Klay Thompson,GSW,,,,
91,SUB,1,2:52,SUB: Wiggins FOR Thompson,17 - 18,1,Klay Thompson,GSW,Andrew Wiggins,GSW,,
92,2POINTMISS,1,2:46,MISS Gilgeous-Alexander 10' Jump Shot,17 - 18,1,Shai Gilgeous-Alexander,OKC,,,,
93,REBOUND,1,2:44,Wiggins REBOUND (Off:0 Def:1),17 - 18,1,Andrew Wiggins,GSW,,,,
94,2POINT,1,2:39,Wiggins 2' Driving Layup (6 PTS),17 - 20,3,Andrew Wiggins,GSW,,,,
95,TIMEOUT,1,2:39,Thunder Timeout: Regular (Full 2 Short 0),17 - 20,3,,,,,,
96,SUB,1,2:21,SUB: Dort FOR Holmgren,17 - 20,3,Chet Holmgren,OKC,Luguentz Dort,OKC,,
97,FOUL,1,2:14,Dort P.FOUL (P3.T3) (E.Adams),17 - 20,3,Luguentz Dort,OKC,Stephen Curry,GSW,,
98,FTMISS,1,2:14,MISS Curry Free Throw 1 of 2,17 - 20,3,Stephen Curry,GSW,,,,
99,REBOUND,1,2:14,Warriors Rebound,17 - 20,3,,,,,,
100,FTMAKE,1,2:14,Curry Free Throw 2 of 2 (10 PTS),17 - 21,4,Stephen Curry,GSW,,,,
101,2POINT.ASSIST,1,2:00,Giddey 15' Jump Shot (7 PTS) (K. Williams 1 AST),19 - 21,2,Josh Giddey,OKC,Kenrich Williams,OKC,,
102,2POINTMISS,1,1:48,MISS Gilgeous-Alexander 18' Step Back Jump Shot,19 - 21,2,Shai Gilgeous-Alexander,OKC,,,,
103,REBOUND,1,1:46,K. Williams REBOUND (Off:0 Def:4),19 - 21,2,Kenrich Williams,OKC,,,,
104,SUB,1,1:38,SUB:  Green FOR Looney,19 - 21,2,Kevon Looney,GSW,Draymond Green,GSW,,
105,FOUL,1,1:31,Wiggins S.FOUL (P1.T3) (E.Adams),19 - 21,2,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
106,FTMAKE,1,1:31,Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),19 - 22,3,Shai Gilgeous-Alexander,OKC,,,,
107,FTMAKE,1,1:31,Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),20 - 22,2,Shai Gilgeous-Alexander,OKC,,,,
108,3POINTMISS,1,1:17,MISS Wiggins 24' 3PT Jump Shot,20 - 22,2,Andrew Wiggins,GSW,,,,
109,REBOUND,1,1:14,K. Williams REBOUND (Off:0 Def:5),20 - 22,2,Kenrich Williams,OKC,,,,
110,2POINT,1,1:00,Gilgeous-Alexander 2' Driving Layup (12 PTS),22 - 22,TIE,Shai Gilgeous-Alexander,OKC,,,,
111,FOUL,1,0:49,Green Offensive Charge Foul (P2) (M.Bennett),22 - 22,TIE,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
112,TURNOVER,1,0:49,Green Offensive Foul Turnover (P1.T4),22 - 22,TIE,Draymond Green,GSW,,,,
113,TIMEOUT,1,0:49,Warriors Timeout: Regular (Full 2 Short 0),22 - 22,TIE,,,,,,
114,SUB,1,0:31,SUB: Looney FOR Green,22 - 22,TIE,Draymond Green,GSW,Kevon Looney,GSW,,
115,3POINT.ASSIST,1,0:26,Dort 25' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 3 AST),25 - 22,-3,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
116,3POINTMISS,1,0:13,MISS Looney 25' 3PT Jump Shot,25 - 22,-3,Kevon Looney,GSW,,,,
117,REBOUND,1,0:10,K. Williams REBOUND (Off:0 Def:6),25 - 22,-3,Kenrich Williams,OKC,,,,
118,2POINT,1,0:03,Wiggins 2' Driving Layup (8 PTS),25 - 24,-1,Andrew Wiggins,GSW,,,,
119,2POINT.ASSIST,1,0:00,Gilgeous-Alexander 10' Pullup Jump Shot (14 PTS) (Dort 1 AST),27 - 24,-3,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
120,ENDOFPERIOD,1,0:00,End of 1st Period (10:38 PM EST),27 - 24,-3,,,,,,
121,STARTOFPERIOD,2,12:00,Start of 2nd Period (10:41 PM EST),27 - 24,-3,,,,,,
122,SUB,2,11:52,SUB:  Dort FOR Gilgeous-Alexander,27 - 24,-3,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
123,SUB,2,11:52,SUB: K. Williams FOR Holmgren,27 - 24,-3,Chet Holmgren,OKC,Kenrich Williams,OKC,,
124,SUB,2,11:52,SUB: Giddey FOR Jay. Williams,27 - 24,-3,Jaylin Williams,OKC,Josh Giddey,OKC,,
125,SUB,2,11:52,SUB: Wiggins FOR Thompson,27 - 24,-3,Klay Thompson,GSW,Andrew Wiggins,GSW,,
126,SUB,2,11:52,SUB: Green FOR Curry,27 - 24,-3,Stephen Curry,GSW,Draymond Green,GSW,,
127,FOUL,2,11:48,Wiggins S.FOUL (P2.T1) (M.Bennett),27 - 24,-3,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
128,FTMAKE,2,11:48,Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),28 - 24,-4,Shai Gilgeous-Alexander,OKC,,,,
129,FTMISS,2,11:48,MISS Gilgeous-Alexander Free Throw 2 of 2,28 - 24,-4,Shai Gilgeous-Alexander,OKC,,,,
130,REBOUND,2,11:46,K. Williams REBOUND (Off:0 Def:1),28 - 24,-4,Kenrich Williams,OKC,,,,
131,3POINTMISS,2,11:37,MISS Dort 24' 3PT Jump Shot,28 - 24,-4,Luguentz Dort,OKC,,,,
132,REBOUND,2,11:35,Looney REBOUND (Off:0 Def:1),28 - 24,-4,Kevon Looney,GSW,,,,
133,3POINTMISS,2,11:24,MISS Curry 25' 3PT Pullup Jump Shot,28 - 24,-4,Stephen Curry,GSW,,,,
134,REBOUND,2,11:21,K. Williams REBOUND (Off:1 Def:1),28 - 24,-4,Kenrich Williams,OKC,,,,
135,SUB,2,11:13,SUB:  Thompson FOR Wiggins,28 - 24,-4,Andrew Wiggins,GSW,Klay Thompson,GSW,,
136,2POINT,2,11:10,Gilgeous-Alexander 14' Pullup Jump Shot (17 PTS),30 - 24,-6,Shai Gilgeous-Alexander,OKC,,,,
137,2POINTMISS,2,10:56,MISS Green 9' Driving Floating Jump Shot,30 - 24,-6,Draymond Green,GSW,,,,
138,REBOUND,2,10:54,K. Williams REBOUND (Off:0 Def:2),30 - 24,-6,Kenrich Williams,OKC,,,,
139,SUB,2,10:46,SUB: Curry FOR Green,30 - 24,-6,Draymond Green,GSW,Stephen Curry,GSW,,
140,FOUL,2,10:42,Dort S.FOUL (P3.T1) (M.Bennett),30 - 24,-6,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
141,FTMAKE,2,10:42,Wiggins Free Throw 1 of 2 (5 PTS),30 - 25,-5,Andrew Wiggins,GSW,,,,
142,FTMISS,2,10:42,MISS Wiggins Free Throw 2 of 2,30 - 25,-5,Andrew Wiggins,GSW,,,,
143,REBOUND,2,10:40,Warriors Rebound,30 - 25,-5,,,,,,
144,3POINT.ASSIST,2,10:32,K. Williams 26' 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 4 AST),33 - 25,-8,Kenrich Williams,OKC,Shai Gilgeous-Alexander,OKC,,
145,SUB,2,10:20,SUB: Wiggins FOR Thompson,33 - 25,-8,Klay Thompson,GSW,Andrew Wiggins,GSW,,
146,3POINTMISS,2,10:14,MISS Curry 28' 3PT Jump Shot,33 - 25,-8,Stephen Curry,GSW,,,,
147,REBOUND,2,10:12,K. Williams REBOUND (Off:0 Def:3),33 - 25,-8,Kenrich Williams,OKC,,,,
148,SUB,2,10:04,SUB:  Paul FOR Looney,33 - 25,-8,Kevon Looney,GSW,Chris Paul,GSW,,
149,2POINTMISS,2,9:57,MISS Wiggins 10' Driving Layup,33 - 25,-8,Andrew Wiggins,GSW,,,,
150,REBOUND,2,9:55,K. Williams REBOUND (Off:1 Def:2),33 - 25,-8,Kenrich Williams,OKC,,,,
151,FOUL,2,9:49,Dort S.FOUL (P4.T1) (M.Bennett),33 - 25,-8,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
152,FTMAKE,2,9:49,Wiggins Free Throw 1 of 2 (6 PTS),33 - 26,-7,Andrew Wiggins,GSW,,,,
153,FTMAKE,2,9:49,Wiggins Free Throw 2 of 2 (7 PTS),33 - 27,-6,Andrew Wiggins,GSW,,,,
154,SUB,2,9:41,SUB:  Green FOR Paul,33 - 27,-6,Chris Paul,GSW,Draymond Green,GSW,,
155,2POINTMISS,2,9:36,MISS Green 5' Driving Layup,33 - 27,-6,Draymond Green,GSW,,,,
156,REBOUND,2,9:34,K. Williams REBOUND (Off:0 Def:4),33 - 27,-6,Kenrich Williams,OKC,,,,
157,3POINTMISS,2,9:25,MISS Giddey 25' 3PT Jump Shot,33 - 27,-6,Josh Giddey,OKC,,,,
158,REBOUND,2,9:23,Looney REBOUND (Off:0 Def:1),33 - 27,-6,Kevon Looney,GSW,,,,
159,2POINT.ASSIST,2,9:12,Wiggins 4' Driving Layup (9 PTS) (Curry 2 AST),33 - 29,-4,Andrew Wiggins,GSW,Stephen Curry,GSW,,
160,3POINT,2,9:00,Gilgeous-Alexander 26' 3PT Jump Shot (20 PTS),33 - 32,-1,Shai Gilgeous-Alexander,OKC,,,,
161,SUB,2,8:52,SUB: Thompson FOR Wiggins,33 - 32,-1,Andrew Wiggins,GSW,Klay Thompson,GSW,,
162,FOUL,2,8:49,Dort S.FOUL (P5.T2) (M.Bennett),33 - 32,-1,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
163,FTMAKE,2,8:49,Wiggins Free Throw 1 of 2 (10 PTS),33 - 33,TIE,Andrew Wiggins,GSW,,,,
164,FTMISS,2,8:49,MISS Wiggins Free Throw 2 of 2,33 - 33,TIE,Andrew Wiggins,GSW,,,,
165,REBOUND,2,8:47,K. Williams REBOUND (Off:1 Def:3),33 - 33,TIE,Kenrich Williams,OKC,,,,
166,2POINT,2,8:38,Gilgeous-Alexander 11' Fadeaway Jumper (22 PTS),35 - 33,-2,Shai Gilgeous-Alexander,OKC,,,,
167,3POINTMISS,2,8:19,MISS Curry 26' 3PT Jump Shot,35 - 33,-2,Stephen Curry,GSW,,,,
168,REBOUND,2,8:16,K. Williams REBOUND (Off:0 Def:4),35 - 33,-2,Kenrich Williams,OKC,,,,
169,SUB,2,8:08,SUB:  Paul FOR Looney,35 - 33,-2,Kevon Looney,GSW,Chris Paul,GSW,,
170,3POINTMISS,2,8:01,MISS Giddey 28' 3PT Jump Shot,35 - 33,-2,Josh Giddey,OKC,,,,
171,REBOUND,2,7:58,Paul REBOUND (Off:0 Def:1),35 - 33,-2,Chris Paul,GSW,,,,
172,2POINTMISS.BLOCK,2,7:49,MISS Green 7' Driving LayupWiggins BLOCK (1 BLK),35 - 33,-2,Draymond Green,GSW,,,Andrew Wiggins,GSW
173,REBOUND,2,7:48,Warriors Rebound,35 - 33,-2,,,,,,
174,3POINTMISS,2,7:38,MISS Curry 24' 3PT Jump Shot,35 - 33,-2,Stephen Curry,GSW,,,,
175,REBOUND,2,7:35,K. Williams REBOUND (Off:1 Def:4),35 - 33,-2,Kenrich Williams,OKC,,,,
176,2POINTMISS.BLOCK,2,7:28,MISS K. Williams 2' LayupGreen BLOCK (2 BLK),35 - 33,-2,Kenrich Williams,OKC,,,Draymond Green,GSW
177,REBOUND,2,7:27,Warriors Rebound,35 - 33,-2,,,,,,
178,2POINT,2,7:21,Wiggins 1' Putback Layup (11 PTS),35 - 35,TIE,Andrew Wiggins,GSW,,,,
179,TIMEOUT,2,7:21,Thunder Timeout: Regular (Full 2 Short 0),35 - 35,TIE,,,,,,
180,SUB,2,7:03,SUB: Dort FOR K. Williams,35 - 35,TIE,Kenrich Williams,OKC,Luguentz Dort,OKC,,
181,2POINTMISS,2,6:56,MISS Gilgeous-Alexander 14' Pullup Jump Shot,35 - 35,TIE,Shai Gilgeous-Alexander,OKC,,,,
182,REBOUND,2,6:54,K. Williams REBOUND (Off:0 Def:5),35 - 35,TIE,Kenrich Williams,OKC,,,,
183,3POINTMISS,2,6:44,MISS K. Williams 25' 3PT Jump Shot,35 - 35,TIE,Kenrich Williams,OKC,,,,
184,REBOUND,2,6:41,Thompson REBOUND (Off:1 Def:4),35 - 35,TIE,Klay Thompson,GSW,,,,
185,SUB,2,6:33,SUB: Green FOR Curry,35 - 35,TIE,Stephen Curry,GSW,Draymond Green,GSW,,
186,2POINT,2,6:28,Thompson 3' Driving Layup (12 PTS),35 - 37,2,Klay Thompson,GSW,,,,
187,3POINTMISS,2,6:16,MISS Dort 24' 3PT Jump Shot,35 - 37,2,Luguentz Dort,OKC,,,,
188,REBOUND,2,6:13,K. Williams REBOUND (Off:1 Def:6),35 - 37,2,Kenrich Williams,OKC,,,,
189,2POINTMISS,2,6:04,MISS K. Williams 8' Jump Shot,35 - 37,2,Kenrich Williams,OKC,,,,
190,REBOUND,2,6:02,Green REBOUND (Off:0 Def:3),35 - 37,2,Draymond Green,GSW,,,,
191,SUB,2,5:54,SUB:  Looney FOR Green,35 - 37,2,Draymond Green,GSW,Kevon Looney,GSW,,
192,3POINT.ASSIST,2,5:47,Gilgeous-Alexander 26' 3PT Jump Shot (25 PTS) (K. Williams 2 AST),38 - 37,-1,Shai Gilgeous-Alexander,OKC,Kenrich Williams,OKC,,
193,3POINTMISS,2,5:31,MISS Looney 3PT Jump Shot,38 - 37,-1,Kevon Looney,GSW,,,,
194,REBOUND,2,5:28,K. Williams REBOUND (Off:1 Def:7),38 - 37,-1,Kenrich Williams,OKC,,,,
195,2POINTMISS,2,5:19,MISS K. Williams 10' Driving Floating Jump Shot,38 - 37,-1,Kenrich Williams,OKC,,,,
196,REBOUND,2,5:17,Warriors Rebound,38 - 37,-1,,,,,,
197,SUB,2,5:09,SUB:  Green FOR Looney,38 - 37,-1,Kevon Looney,GSW,Draymond Green,GSW,,
198,2POINTMISS.BLOCK,2,5:01,MISS Wiggins 14' Driving LayupHolmgren BLOCK (1 BLK),38 - 37,-1,Andrew Wiggins,GSW,,,Chet Holmgren,OKC
199,REBOUND,2,4:59,Warriors Rebound,38 - 37,-1,,,,,,
200,FOUL,2,4:52,Gilgeous-Alexander P.FOUL (P2.T2) (M.Bennett),38 - 37,-1,Shai Gilgeous-Alexander,OKC,Andrew Wiggins,GSW,,
201,FTMAKE,2,4:52,Wiggins Free Throw 1 of 2 (12 PTS),38 - 38,TIE,Andrew Wiggins,GSW,,,,
202,SUB,2,4:52,SUB: Dort FOR K. Williams,38 - 38,TIE,Kenrich Williams,OKC,Luguentz Dort,OKC,,
203,FTMAKE,2,4:52,Wiggins Free Throw 2 of 2 (13 PTS),38 - 39,1,Andrew Wiggins,GSW,,,,
204,2POINT.ASSIST,2,4:40,Dort 4' Driving Finger Roll Layup (8 PTS) (Gilgeous-Alexander 5 AST),40 - 39,-1,Luguentz Dort,OKC,Shai Gilgeous-Alexander,OKC,,
205,FOUL,2,4:21,Wiggins P.FOUL (P2.T4) (M.Bennett),40 - 39,-1,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
206,FTMAKE,2,4:21,Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),41 - 39,-2,Shai Gilgeous-Alexander,OKC,,,,
207,FTMAKE,2,4:21,Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),42 - 39,-3,Shai Gilgeous-Alexander,OKC,,,,
208,2POINT.ASSIST,2,4:09,Thompson 1' Driving Layup (14 PTS) (Green 1 AST),42 - 41,-1,Klay Thompson,GSW,Draymond Green,GSW,,
209,3POINTMISS,2,3:51,MISS Wiggins 24' 3PT Jump Shot,42 - 41,-1,Andrew Wiggins,GSW,,,,
210,REBOUND,2,3:48,Dort REBOUND (Off:0 Def:1),42 - 41,-1,Luguentz Dort,OKC,,,,
