,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
150,FOUL,2,7:06,Jay. Williams AWAY.FROM.PLAY.FOUL (P1.T3) (D.Mosher),42 - 49,7,Jaylin Williams,OKC,Bennedict Mathurin,IND,,
151,FTMAKE,2,7:06,Mathurin Free Throw 1 of 1 (10 PTS),42 - 50,8,Bennedict Mathurin,IND,,,,
152,FOUL,2,6:56,Dort P.FOUL (P1.T4) (D.Mosher),42 - 50,8,Luguentz Dort,OKC,Bennedict Mathurin,IND,,
153,STEAL.TURNOVER,2,6:43,Brissett Lost Ball Turnover (P1.T5)Gilgeous-Alexander STEAL (1 STL),42 - 50,8,Oshae Brissett,IND,Shai Gilgeous-Alexander,OKC,,
154,SUB,2,6:34,SUB: Nwora FOR Brissett,42 - 50,8,Oshae Brissett,IND,Jordan Nwora,IND,,
155,SUB,2,6:34,SUB: Hield FOR Nesmith,42 - 50,8,Aaron Nesmith,IND,Buddy Hield,IND,,
156,JUMPBALL,2,6:34,Jump Ball McConnell vs. Waters III: Tip to Dort,42 - 50,8,T.J. McConnell,IND,Lindy Waters III,OKC,Luguentz Dort,OKC
157,2POINT.ASSIST,2,6:29,Gilgeous-Alexander 2' Driving Layup (16 PTS) (Dort 1 AST),44 - 50,6,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
158,3POINTMISS,2,6:18,MISS Hield 25' 3PT Jump Shot,44 - 50,6,Buddy Hield,IND,,,,
159,REBOUND,2,6:16,Dort REBOUND (Off:0 Def:2),44 - 50,6,Luguentz Dort,OKC,,,,
160,2POINTMISS,2,6:11,MISS Dort 2' Running Finger Roll Layup,44 - 50,6,Luguentz Dort,OKC,,,,
161,REBOUND,2,6:09,Smith REBOUND (Off:3 Def:5),44 - 50,6,Jalen Smith,IND,,,,
162,STEAL.TURNOVER,2,6:00,Hield Bad Pass Turnover (P1.T6)Joe STEAL (2 STL),44 - 50,6,Buddy Hield,IND,Isaiah Joe,OKC,,
163,2POINT.ASSIST,2,5:55,Waters III 2' Running Finger Roll Layup (2 PTS) (Gilgeous-Alexander 1 AST),46 - 50,4,Lindy Waters III,OKC,Shai Gilgeous-Alexander,OKC,,
164,TIMEOUT,2,5:52,PACERS Timeout: Regular (Full 3 Short 0),46 - 50,4,,,,,,
165,SUB,2,5:52,SUB: Jackson FOR McConnell,46 - 50,4,T.J. McConnell,IND,Isaiah Jackson,IND,,
166,SUB,2,5:52,SUB: Nembhard FOR Smith,46 - 50,4,Jalen Smith,IND,Andrew Nembhard,IND,,
167,VIOLATION,2,5:52,PACERS Violation: Delay of game Violation,46 - 50,4,,,,,,
168,2POINT.ASSIST,2,5:37,Nembhard 9' Driving Floating Bank Jump Shot (5 PTS) (Nwora 3 AST),46 - 52,6,Andrew Nembhard,IND,Jordan Nwora,IND,,
169,FOUL,2,5:23,Nembhard P.FOUL (P2.T3) (M.Davis),46 - 52,6,Andrew Nembhard,IND,Shai Gilgeous-Alexander,OKC,,
170,3POINTMISS,2,5:17,MISS Joe 26' 3PT Jump Shot,46 - 52,6,Isaiah Joe,OKC,,,,
171,REBOUND,2,5:14,Nwora REBOUND (Off:0 Def:1),46 - 52,6,Jordan Nwora,IND,,,,
172,SUB,2,5:06,SUB: Jal. Williams FOR Jay. Williams,46 - 52,6,Jaylin Williams,OKC,Jalen Williams,OKC,,
173,2POINTMISS,2,4:52,MISS Nwora 5' Driving Hook Shot,46 - 52,6,Jordan Nwora,IND,,,,
174,REBOUND,2,4:51,PACERS Rebound,46 - 52,6,,,,,,
175,FOUL,2,4:51,Gilgeous-Alexander L.B.FOUL (P1.PN) (M.Smith),46 - 52,6,Shai Gilgeous-Alexander,OKC,Isaiah Jackson,IND,,
176,FTMAKE,2,4:51,Jackson Free Throw 1 of 2 (5 PTS),46 - 53,7,Isaiah Jackson,IND,,,,
177,SUB,2,4:51,SUB: Giddey FOR Waters III,46 - 53,7,Lindy Waters III,OKC,Josh Giddey,OKC,,
178,FTMISS,2,4:51,MISS Jackson Free Throw 2 of 2,46 - 53,7,Isaiah Jackson,IND,,,,
179,REBOUND,2,4:48,Gilgeous-Alexander REBOUND (Off:0 Def:1),46 - 53,7,Shai Gilgeous-Alexander,OKC,,,,
180,3POINTMISS,2,4:44,MISS Joe 3PT Running Jump Shot,46 - 53,7,Isaiah Joe,OKC,,,,
181,REBOUND,2,4:39,Jackson REBOUND (Off:0 Def:1),46 - 53,7,Isaiah Jackson,IND,,,,
182,2POINT.ASSIST,2,4:37,Hield 2' Running Finger Roll Layup (5 PTS) (Nembhard 4 AST),46 - 55,9,Buddy Hield,IND,Andrew Nembhard,IND,,
183,FOUL,2,4:37,Jal. Williams S.FOUL (P2.PN) (D.Mosher),46 - 55,9,Jalen Williams,OKC,Buddy Hield,IND,,
184,FTMISS,2,4:37,MISS Hield Free Throw 1 of 1,46 - 55,9,Buddy Hield,IND,,,,
185,REBOUND,2,4:35,Giddey REBOUND (Off:1 Def:2),46 - 55,9,Josh Giddey,OKC,,,,
186,2POINT,2,4:31,Gilgeous-Alexander 3' Running Finger Roll Layup (18 PTS),48 - 55,7,Shai Gilgeous-Alexander,OKC,,,,
187,3POINTMISS,2,4:22,MISS Nwora 26' 3PT Jump Shot,48 - 55,7,Jordan Nwora,IND,,,,
188,REBOUND,2,4:22,Gilgeous-Alexander REBOUND (Off:0 Def:2),48 - 55,7,Shai Gilgeous-Alexander,OKC,,,,
189,2POINTMISS.BLOCK,2,4:14,Jackson BLOCK (1 BLK)MISS Giddey 4' Driving Finger Roll Layup,48 - 55,7,Josh Giddey,OKC,,,Isaiah Jackson,IND
190,REBOUND,2,4:13,Thunder Rebound,48 - 55,7,,,,,,
191,FOUL,2,4:12,Nwora S.FOUL (P1.T4) (M.Davis),48 - 55,7,Jordan Nwora,IND,Isaiah Joe,OKC,,
192,FTMISS,2,4:12,MISS Joe Free Throw 1 of 2,48 - 55,7,Isaiah Joe,OKC,,,,
193,REBOUND,2,4:12,Thunder Rebound,48 - 55,7,,,,,,
194,FTMAKE,2,4:12,Joe Free Throw 2 of 2 (3 PTS),49 - 55,6,Isaiah Joe,OKC,,,,
195,3POINTMISS,2,3:53,MISS Nwora 3PT Jump Shot,49 - 55,6,Jordan Nwora,IND,,,,
196,REBOUND,2,3:47,Mathurin REBOUND (Off:2 Def:1),49 - 55,6,Bennedict Mathurin,IND,,,,
197,STEAL.TURNOVER,2,3:43,Mathurin Lost Ball Turnover (P1.T7)Jal. Williams STEAL (2 STL),49 - 55,6,Bennedict Mathurin,IND,Jalen Williams,OKC,,
198,2POINT.ASSIST,2,3:39,Giddey 4' Running Finger Roll Layup (9 PTS) (Jal. Williams 4 AST),51 - 55,4,Josh Giddey,OKC,Jalen Williams,OKC,,
199,FOUL,2,3:21,Jal. Williams S.FOUL (P3.PN) (M.Davis),51 - 55,4,Jalen Williams,OKC,Isaiah Jackson,IND,,
200,FTMAKE,2,3:21,Jackson Free Throw 1 of 2 (6 PTS),51 - 56,5,Isaiah Jackson,IND,,,,
201,FTMISS,2,3:21,MISS Jackson Free Throw 2 of 2,51 - 56,5,Isaiah Jackson,IND,,,,
