,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
44,FTMAKE,1,6:30,Mathurin Free Throw 2 of 2 (1 PTS),20 - 20,TIE,Bennedict Mathurin,IND,,,,
45,2POINT,1,6:15,Gilgeous-Alexander 8' Turnaround Fadeaway (11 PTS),22 - 20,-2,Shai Gilgeous-Alexander,OKC,,,,
46,2POINTMISS,1,6:00,MISS Haliburton 5' Driving Floating Jump Shot,22 - 20,-2,Tyrese Haliburton,IND,,,,
47,REBOUND,1,5:58,Jal. Williams REBOUND (Off:0 Def:2),22 - 20,-2,Jalen Williams,OKC,,,,
48,3POINT.ASSIST,1,5:50,Giddey 26' 3PT Jump Shot (7 PTS) (Gilgeous-Alexander 3 AST),25 - 20,-5,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
49,TIMEOUT,1,5:50,Pacers Timeout: Regular (Reg.1 Short 0),25 - 20,-5,,,,,,
50,SUB,1,5:50,SUB: Nesmith FOR Nembhard,25 - 20,-5,Andrew Nembhard,IND,Aaron Nesmith,IND,,
51,SUB,1,5:50,SUB: Brissett FOR Turner,25 - 20,-5,Myles Turner,IND,Oshae Brissett,IND,,
52,SUB,1,5:50,SUB: Mann FOR Dort,25 - 20,-5,Luguentz Dort,OKC,Tre Mann,OKC,,
53,SUB,1,5:50,SUB: Jal. Williams FOR Giddey,25 - 20,-5,Josh Giddey,OKC,Jaylin Williams,OKC,,
54,2POINT,1,5:35,Haliburton 2' Driving Finger Roll Layup (6 PTS),25 - 22,-3,Tyrese Haliburton,IND,,,,
55,2POINT,1,5:20,Gilgeous-Alexander 12' Pullup Jump Shot (13 PTS),27 - 22,-5,Shai Gilgeous-Alexander,OKC,,,,
56,2POINTMISS,1,5:05,MISS Mathurin 17' Pullup Jump Shot,27 - 22,-5,Bennedict Mathurin,IND,,,,
57,REBOUND,1,5:03,Jal. Williams REBOUND (Off:0 Def:1),27 - 22,-5,Jaylin Williams,OKC,,,,
58,2POINT,1,4:55,Mann 8' Driving Floating Jump Shot (2 PTS),29 - 22,-7,Tre Mann,OKC,,,,
59,2POINT,1,4:40,Brissett 2' Cutting Layup Shot (2 PTS),29 - 24,-5,Oshae Brissett,IND,,,,
60,2POINTMISS,1,4:25,MISS Gilgeous-Alexander 6' Driving Floating Jump Shot,29 - 24,-5,Shai Gilgeous-Alexander,OKC,,,,
61,REBOUND,1,4:23,Brissett REBOUND (Off:0 Def:1),29 - 24,-5,Oshae Brissett,IND,,,,
62,2POINT,1,4:15,Haliburton 2' Driving Finger Roll Layup (8 PTS),29 - 26,-3,Tyrese Haliburton,IND,,,,
63,FOUL,1,4:15,Nesmith S.FOUL (P1.T2) (M.Davis),29 - 26,-3,Aaron Nesmith,IND,Shai Gilgeous-Alexander,OKC,,
64,FTMAKE,1,4:15,Gilgeous-Alexander Free Throw 1 of 1 (14 PTS),30 - 26,-4,Shai Gilgeous-Alexander,OKC,,,,
65,FOUL,1,4:00,Jal. Williams P.FOUL (P1.T4) (J.Tiven),30 - 26,-4,Jaylin Williams,OKC,Oshae Brissett,IND,,
66,SUB,1,4:00,SUB: Muscala FOR Jal. Williams,30 - 26,-4,Jaylin Williams,OKC,Mike Muscala,OKC,,
67,FTMAKE,1,4:00,Brissett Free Throw 1 of 2 (3 PTS),30 - 27,-3,Oshae Brissett,IND,,,,
68,FTMAKE,1,4:00,Brissett Free Throw 2 of 2 (4 PTS),30 - 28,-2,Oshae Brissett,IND,,,,
69,2POINT,1,3:45,Mann 6' Driving Floating Jump Shot (4 PTS),32 - 28,-4,Tre Mann,OKC,,,,
70,2POINTMISS,1,3:30,MISS Haliburton 19' Step Back Jump Shot,32 - 28,-4,Tyrese Haliburton,IND,,,,
71,REBOUND,1,3:28,Muscala REBOUND (Off:0 Def:1),32 - 28,-4,Mike Muscala,OKC,,,,
72,3POINT,1,3:20,Jal. Williams 25' 3PT Jump Shot (3 PTS),35 - 28,-7,Jalen Williams,OKC,,,,
73,TURNOVER,1,3:05,Mathurin Bad Pass Turnover (P1.T1),35 - 28,-7,Bennedict Mathurin,IND,,,,
74,STEAL,1,3:03,Mann STEAL (1 STL),35 - 28,-7,Tre Mann,OKC,,,,
75,2POINT,1,3:00,Mann 2' Running Layup (6 PTS),37 - 28,-9,Tre Mann,OKC,,,,
76,TIMEOUT,1,3:00,Pacers Timeout: Regular (Reg.2 Short 0),37 - 28,-9,,,,,,
77,SUB,1,3:00,SUB: Hield FOR Nesmith,37 - 28,-9,Aaron Nesmith,IND,Buddy Hield,IND,,
78,SUB,1,3:00,SUB: Smith FOR Brissett,37 - 28,-9,Oshae Brissett,IND,Jalen Smith,IND,,
79,SUB,1,3:00,SUB: Nembhard FOR Mathurin,37 - 28,-9,Bennedict Mathurin,IND,Andrew Nembhard,IND,,
80,2POINTMISS,1,2:45,MISS Haliburton 5' Driving Floating Jump Shot,37 - 28,-9,Tyrese Haliburton,IND,,,,
81,REBOUND,1,2:43,Muscala REBOUND (Off:0 Def:2),37 - 28,-9,Mike Muscala,OKC,,,,
82,2POINT,1,2:35,Gilgeous-Alexander 8' Driving Floating Jump Shot (16 PTS),39 - 28,-11,Shai Gilgeous-Alexander,OKC,,,,
83,2POINT,1,2:20,Smith 2' Cutting Dunk Shot (2 PTS),39 - 30,-9,Jalen Smith,IND,,,,
84,TURNOVER,1,2:05,Mann Bad Pass Turnover (P1.T3),39 - 30,-9,Tre Mann,OKC,,,,
85,STEAL,1,2:03,Hield STEAL (2 STL),39 - 30,-9,Buddy Hield,IND,,,,
86,3POINT,1,2:00,Hield 26' 3PT Jump Shot (10 PTS),39 - 33,-6,Buddy Hield,IND,,,,
87,2POINT,1,1:45,Gilgeous-Alexander 12' Pullup Jump Shot (18 PTS),41 - 33,-8,Shai Gilgeous-Alexander,OKC,,,,
88,2POINTMISS,1,1:30,MISS Haliburton 17' Step Back Jump Shot,41 - 33,-8,Tyrese Haliburton,IND,,,,
89,REBOUND,1,1:28,Muscala REBOUND (Off:0 Def:3),41 - 33,-8,Mike Muscala,OKC,,,,
90,3POINT,1,1:20,Muscala 25' 3PT Jump Shot (3 PTS),44 - 33,-11,Mike Muscala,OKC,,,,
91,2POINT,1,1:05,Smith 2' Cutting Layup Shot (4 PTS),44 - 35,-9,Jalen Smith,IND,,,,
92,2POINT,1,0:50,Gilgeous-Alexander 8' Driving Floating Jump Shot (20 PTS),46 - 35,-11,Shai Gilgeous-Alexander,OKC,,,,
93,2POINTMISS,1,0:35,MISS Haliburton 5' Driving Floating Jump Shot,46 - 35,-11,Tyrese Haliburton,IND,,,,
94,REBOUND,1,0:33,Jal. Williams REBOUND (Off:0 Def:2),46 - 35,-11,Jalen Williams,OKC,,,,
95,3POINT,1,0:25,Mann 26' 3PT Jump Shot (9 PTS),49 - 35,-14,Tre Mann,OKC,,,,
96,2POINT,1,0:10,Haliburton 2' Driving Finger Roll Layup (10 PTS),49 - 37,-12,Tyrese Haliburton,IND,,,,
97,TURNOVER,1,0:02,Gilgeous-Alexander Bad Pass Turnover (P2.T4),49 - 37,-12,Shai Gilgeous-Alexander,OKC,,,,
98,STEAL,1,0:00,Hield STEAL (3 STL),49 - 37,-12,Buddy Hield,IND,,,,
99,ENDOFPERIOD,1,0:00,End of 1st Period (7:38 PM EST),49 - 37,-12,,,,,,
100,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:41 PM EST),49 - 37,-12,,,,,,
101,2POINT,2,11:45,Hield 2' Driving Layup (12 PTS),49 - 39,-10,Buddy Hield,IND,,,,
102,2POINT,2,11:30,Mann 8' Driving Floating Jump Shot (11 PTS),51 - 39,-12,Tre Mann,OKC,,,,
103,3POINTMISS,2,11:15,MISS Hield 26' 3PT Jump Shot,51 - 39,-12,Buddy Hield,IND,,,,
104,REBOUND,2,11:13,Muscala REBOUND (Off:0 Def:4),51 - 39,-12,Mike Muscala,OKC,,,,
105,2POINT,2,11:05,Jal. Williams 2' Cutting Layup Shot (5 PTS),53 - 39,-14,Jalen Williams,OKC,,,,
106,FOUL,2,10:50,Mann S.FOUL (P1.T1) (J.Tiven),53 - 39,-14,Tre Mann,OKC,Tyrese Haliburton,IND,,
107,FTMAKE,2,10:50,Haliburton Free Throw 1 of 2 (11 PTS),53 - 40,-13,Tyrese Haliburton,IND,,,,
108,FTMAKE,2,10:50,Haliburton Free Throw 2 of 2 (12 PTS),53 - 41,-12,Tyrese Haliburton,IND,,,,
109,2POINT,2,10:35,Mann 6' Driving Floating Jump Shot (13 PTS),55 - 41,-14,Tre Mann,OKC,,,,
110,2POINT,2,10:20,Smith 2' Cutting Dunk Shot (6 PTS),55 - 43,-12,Jalen Smith,IND,,,,
111,TURNOVER,2,10:05,Mann Bad Pass Turnover (P2.T5),55 - 43,-12,Tre Mann,OKC,,,,
112,STEAL,2,10:03,Nembhard STEAL (2 STL),55 - 43,-12,Andrew Nembhard,IND,,,,
113,2POINT,2,10:00,Nembhard 2' Running Layup (4 PTS),55 - 45,-10,Andrew Nembhard,IND,,,,
114,TIMEOUT,2,10:00,Thunder Timeout: Regular (Reg.3 Short 0),55 - 45,-10,,,,,,
115,SUB,2,10:00,SUB: Giddey FOR Mann,55 - 45,-10,Tre Mann,OKC,Josh Giddey,OKC,,
116,SUB,2,10:00,SUB: Dort FOR Jal. Williams,55 - 45,-10,Jalen Williams,OKC,Luguentz Dort,OKC,,
117,2POINT,2,9:45,Gilgeous-Alexander 8' Driving Floating Jump Shot (22 PTS),57 - 45,-12,Shai Gilgeous-Alexander,OKC,,,,
118,2POINTMISS,2,9:30,MISS Haliburton 5' Driving Floating Jump Shot,57 - 45,-12,Tyrese Haliburton,IND,,,,
119,REBOUND,2,9:28,Muscala REBOUND (Off:0 Def:5),57 - 45,-12,Mike Muscala,OKC,,,,
120,3POINT,2,9:20,Giddey 26' 3PT Jump Shot (10 PTS),60 - 45,-15,Josh Giddey,OKC,,,,
121,2POINT,2,9:05,Smith 2' Cutting Layup Shot (8 PTS),60 - 47,-13,Jalen Smith,IND,,,,
122,2POINT,2,8:50,Gilgeous-Alexander 12' Pullup Jump Shot (24 PTS),62 - 47,-15,Shai Gilgeous-Alexander,OKC,,,,
123,FOUL,2,8:35,Muscala S.FOUL (P1.T2) (M.Davis),62 - 47,-15,Mike Muscala,OKC,Jalen Smith,IND,,
124,FTMAKE,2,8:35,Smith Free Throw 1 of 2 (9 PTS),62 - 48,-14,Jalen Smith,IND,,,,
125,SUB,2,8:35,SUB: Turner FOR Smith,62 - 48,-14,Jalen Smith,IND,Myles Turner,IND,,
126,FTMAKE,2,8:35,Turner Free Throw 2 of 2 (7 PTS),62 - 49,-13,Myles Turner,IND,,,,
127,2POINT,2,8:20,Giddey 2' Cutting Layup Shot (12 PTS),64 - 49,-15,Josh Giddey,OKC,,,,
128,2POINT,2,8:05,Haliburton 8' Driving Floating Jump Shot (14 PTS),64 - 51,-13,Tyrese Haliburton,IND,,,,
129,2POINT,2,7:50,Gilgeous-Alexander 6' Driving Floating Jump Shot (26 PTS),66 - 51,-15,Shai Gilgeous-Alexander,OKC,,,,
130,3POINTMISS,2,7:35,MISS Hield 26' 3PT Jump Shot,66 - 51,-15,Buddy Hield,IND,,,,
131,REBOUND,2,7:33,Giddey REBOUND (Off:0 Def:1),66 - 51,-15,Josh Giddey,OKC,,,,
132,2POINT,2,7:25,Dort 2' Cutting Layup Shot (7 PTS),68 - 51,-17,Luguentz Dort,OKC,,,,
133,TIMEOUT,2,7:25,Pacers Timeout: Regular (Reg.3 Short 0),68 - 51,-17,,,,,,
134,SUB,2,7:25,SUB: Mathurin FOR Hield,68 - 51,-17,Buddy Hield,IND,Bennedict Mathurin,IND,,
135,SUB,2,7:25,SUB: Brissett FOR Nembhard,68 - 51,-17,Andrew Nembhard,IND,Oshae Brissett,IND,,
136,2POINT,2,7:10,Haliburton 2' Driving Finger Roll Layup (16 PTS),68 - 53,-15,Tyrese Haliburton,IND,,,,
137,2POINT,2,6:55,Gilgeous-Alexander 8' Driving Floating Jump Shot (28 PTS),70 - 53,-17,Shai Gilgeous-Alexander,OKC,,,,
138,2POINTMISS,2,6:40,MISS Mathurin 17' Pullup Jump Shot,70 - 53,-17,Bennedict Mathurin,IND,,,,
139,REBOUND,2,6:38,Muscala REBOUND (Off:0 Def:6),70 - 53,-17,Mike Muscala,OKC,,,,
140,3POINT,2,6:30,Muscala 25' 3PT Jump Shot (6 PTS),73 - 53,-20,Mike Muscala,OKC,,,,
141,2POINT,2,6:15,Turner 2' Cutting Dunk Shot (9 PTS),73 - 55,-18,Myles Turner,IND,,,,
142,2POINT,2,6:00,Giddey 6' Driving Floating Jump Shot (14 PTS),75 - 55,-20,Josh Giddey,OKC,,,,
143,2POINTMISS,2,5:45,MISS Haliburton 5' Driving Floating Jump Shot,75 - 55,-20,Tyrese Haliburton,IND,,,,
144,REBOUND,2,5:43,Muscala REBOUND (Off:0 Def:7),75 - 55,-20,Mike Muscala,OKC,,,,
145,2POINT,2,5:35,Gilgeous-Alexander 12' Pullup Jump Shot (30 PTS),77 - 55,-22,Shai Gilgeous-Alexander,OKC,,,,
146,FOUL,2,5:20,Dort S.FOUL (P1.T3) (J.Tiven),77 - 55,-22,Luguentz Dort,OKC,Bennedict Mathurin,IND,,
147,FTMAKE,2,5:20,Mathurin Free Throw 1 of 2 (2 PTS),77 - 56,-21,Bennedict Mathurin,IND,,,,
148,SUB,2,5:20,SUB: Mann FOR Dort,77 - 56,-21,Luguentz Dort,OKC,Tre Mann,OKC,,
149,SUB,2,5:20,SUB: Jal. Williams FOR Muscala,77 - 56,-21,Mike Muscala,OKC,Jaylin Williams,OKC,,
150,FTMAKE,2,5:20,Mathurin Free Throw 2 of 2 (3 PTS),77 - 57,-20,Bennedict Mathurin,IND,,,,
151,2POINT,2,5:05,Gilgeous-Alexander 8' Driving Floating Jump Shot (32 PTS),79 - 57,-22,Shai Gilgeous-Alexander,OKC,,,,
152,2POINT,2,4:50,Turner 2' Cutting Layup Shot (11 PTS),79 - 59,-20,Myles Turner,IND,,,,
153,2POINT,2,4:35,Mann 6' Driving Floating Jump Shot (15 PTS),81 - 59,-22,Tre Mann,OKC,,,,
154,2POINTMISS,2,4:20,MISS Haliburton 5' Driving Floating Jump Shot,81 - 59,-22,Tyrese Haliburton,IND,,,,
155,REBOUND,2,4:18,Jal. Williams REBOUND (Off:0 Def:2),81 - 59,-22,Jaylin Williams,OKC,,,,
156,3POINT,2,4:10,Giddey 26' 3PT Jump Shot (17 PTS),84 - 59,-25,Josh Giddey,OKC,,,,
157,TIMEOUT,2,4:10,Pacers Timeout: Regular (Reg.4 Short 0),84 - 59,-25,,,,,,
158,SUB,2,4:10,SUB: Hield FOR Mathurin,84 - 59,-25,Bennedict Mathurin,IND,Buddy Hield,IND,,
159,SUB,2,4:10,SUB: Smith FOR Turner,84 - 59,-25,Myles Turner,IND,Jalen Smith,IND,,
160,SUB,2,4:10,SUB: Nembhard FOR Brissett,84 - 59,-25,Oshae Brissett,IND,Andrew Nembhard,IND,,
161,2POINT,2,3:55,Haliburton 2' Driving Finger Roll Layup (18 PTS),84 - 61,-23,Tyrese Haliburton,IND,,,,
162,2POINT,2,3:40,Gilgeous-Alexander 8' Driving Floating Jump Shot (34 PTS),86 - 61,-25,Shai Gilgeous-Alexander,OKC,,,,
163,3POINTMISS,2,3:25,MISS Hield 26' 3PT Jump Shot,86 - 61,-25,Buddy Hield,IND,,,,
164,REBOUND,2,3:23,Jal. Williams REBOUND (Off:0 Def:3),86 - 61,-25,Jaylin Williams,OKC,,,,
165,2POINT,2,3:15,Mann 6' Driving Floating Jump Shot (17 PTS),88 - 61,-27,Tre Mann,OKC,,,,
166,2POINT,2,3:00,Smith 2' Cutting Layup Shot (11 PTS),88 - 63,-25,Jalen Smith,IND,,,,
167,2POINT,2,2:45,Gilgeous-Alexander 12' Pullup Jump Shot (36 PTS),90 - 63,-27,Shai Gilgeous-Alexander,OKC,,,,
168,2POINTMISS,2,2:30,MISS Haliburton 5' Driving Floating Jump Shot,90 - 63,-27,Tyrese Haliburton,IND,,,,
169,REBOUND,2,2:28,Jal. Williams REBOUND (Off:0 Def:4),90 - 63,-27,Jaylin Williams,OKC,,,,
170,3POINT,2,2:20,Giddey 26' 3PT Jump Shot (20 PTS),93 - 63,-30,Josh Giddey,OKC,,,,
171,2POINT,2,2:05,Smith 2' Cutting Dunk Shot (13 PTS),93 - 65,-28,Jalen Smith,IND,,,,
172,2POINT,2,1:50,Mann 8' Driving Floating Jump Shot (19 PTS),95 - 65,-30,Tre Mann,OKC,,,,
173,2POINTMISS,2,1:35,MISS Haliburton 5' Driving Floating Jump Shot,95 - 65,-30,Tyrese Haliburton,IND,,,,
174,REBOUND,2,1:33,Jal. Williams REBOUND (Off:0 Def:5),95 - 65,-30,Jaylin Williams,OKC,,,,
175,2POINT,2,1:25,Gilgeous-Alexander 8' Driving Floating Jump Shot (38 PTS),97 - 65,-32,Shai Gilgeous-Alexander,OKC,,,,
176,FOUL,2,1:10,Mann S.FOUL (P2.T4) (M.Davis),97 - 65,-32,Tre Mann,OKC,Buddy Hield,IND,,
177,FTMAKE,2,1:10,Hield Free Throw 1 of 2 (13 PTS),97 - 66,-31,Buddy Hield,IND,,,,
178,FTMAKE,2,1:10,Hield Free Throw 2 of 2 (14 PTS),97 - 67,-30,Buddy Hield,IND,,,,
179,2POINT,2,0:55,Gilgeous-Alexander 12' Pullup Jump Shot (40 PTS),99 - 67,-32,Shai Gilgeous-Alexander,OKC,,,,
180,2POINT,2,0:40,Smith 2' Cutting Layup Shot (15 PTS),99 - 69,-30,Jalen Smith,IND,,,,
181,2POINT,2,0:25,Mann 6' Driving Floating Jump Shot (21 PTS),101 - 69,-32,Tre Mann,OKC,,,,
182,2POINTMISS,2,0:10,MISS Haliburton 5' Driving Floating Jump Shot,101 - 69,-32,Tyrese Haliburton,IND,,,,
183,REBOUND,2,0:08,Jal. Williams REBOUND (Off:0 Def:6),101 - 69,-32,Jaylin Williams,OKC,,,,
184,3POINT,2,0:01,Giddey 30' 3PT Jump Shot (23 PTS),104 - 69,-35,Josh Giddey,OKC,,,,
185,ENDOFPERIOD,2,0:00,End of 2nd Period (8:08 PM EST),104 - 69,-35,,,,,,
186,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:23 PM EST),104 - 69,-35,,,,,,
187,2POINT,3,11:45,Turner 2' Cutting Layup Shot (13 PTS),104 - 71,-33,Myles Turner,IND,,,,
188,2POINT,3,11:30,Gilgeous-Alexander 8' Driving Floating Jump Shot (42 PTS),106 - 71,-35,Shai Gilgeous-Alexander,OKC,,,,
189,3POINTMISS,3,11:15,MISS Hield 26' 3PT Jump Shot,106 - 71,-35,Buddy Hield,IND,,,,
190,REBOUND,3,11:13,Giddey REBOUND (Off:0 Def:2),106 - 71,-35,Josh Giddey,OKC,,,,
191,2POINT,3,11:05,Dort 2' Cutting Layup Shot (9 PTS),108 - 71,-37,Luguentz Dort,OKC,,,,
192,2POINT,3,10:50,Haliburton 2' Driving Finger Roll Layup (20 PTS),108 - 73,-35,Tyrese Haliburton,IND,,,,
193,2POINT,3,10:35,Gilgeous-Alexander 12' Pullup Jump Shot (44 PTS),110 - 73,-37,Shai Gilgeous-Alexander,OKC,,,,
194,2POINTMISS,3,10:20,MISS Turner 14' Turnaround Hook Shot,110 - 73,-37,Myles Turner,IND,,,,
195,REBOUND,3,10:18,Pokusevski REBOUND (Off:0 Def:4),110 - 73,-37,Aleksej Pokusevski,OKC,,,,
196,3POINT,3,10:10,Giddey 26' 3PT Jump Shot (26 PTS),113 - 73,-40,Josh Giddey,OKC,,,,
197,TIMEOUT,3,10:10,Pacers Timeout: Regular (Reg.5 Short 0),113 - 73,-40,,,,,,
198,SUB,3,10:10,SUB: Mathurin FOR Hield,113 - 73,-40,Buddy Hield,IND,Bennedict Mathurin,IND,,
199,SUB,3,10:10,SUB: Brissett FOR Nembhard,113 - 73,-40,Andrew Nembhard,IND,Oshae Brissett,IND,,
200,2POINT,3,9:55,Haliburton 2' Driving Finger Roll Layup (22 PTS),113 - 75,-38,Tyrese Haliburton,IND,,,,
201,2POINT,3,9:40,Gilgeous-Alexander 8' Driving Floating Jump Shot (46 PTS),115 - 75,-40,Shai Gilgeous-Alexander,OKC,,,,
202,2POINTMISS,3,9:25,MISS Mathurin 17' Pullup Jump Shot,115 - 75,-40,Bennedict Mathurin,IND,,,,
203,REBOUND,3,9:23,Pokusevski REBOUND (Off:0 Def:5),115 - 75,-40,Aleksej Pokusevski,OKC,,,,
204,2POINT,3,9:15,Dort 2' Cutting Layup Shot (11 PTS),117 - 75,-42,Luguentz Dort,OKC,,,,
205,2POINT,3,9:00,Turner 2' Cutting Dunk Shot (15 PTS),117 - 77,-40,Myles Turner,IND,,,,
206,2POINT,3,8:45,Gilgeous-Alexander 12' Pullup Jump Shot (48 PTS),119 - 77,-42,Shai Gilgeous-Alexander,OKC,,,,
207,2POINTMISS,3,8:30,MISS Haliburton 5' Driving Floating Jump Shot,119 - 77,-42,Tyrese Haliburton,IND,,,,
208,REBOUND,3,8:28,Pokusevski REBOUND (Off:0 Def:6),119 - 77,-42,Aleksej Pokusevski,OKC,,,,
209,3POINT,3,8:20,Giddey 26' 3PT Jump Shot (29 PTS),122 - 77,-45,Josh Giddey,OKC,,,,
210,FOUL,3,8:05,Pokusevski S.FOUL (P3.T1) (J.Tiven),122 - 77,-45,Aleksej Pokusevski,OKC,Myles Turner,IND,,
