,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
79,TIMEOUT,1,4:31,THUNDER Timeout: Regular (Full 2 Short 0),24 - 15,-9,,,,,,
80,STEAL,1,4:13,Mann Out of Bounds - Bad Pass Turnover Turnover (P1.T2),24 - 15,-9,Tre Mann,OKC,,,,
81,SUB,1,4:05,SUB: Lamb Enters,24 - 15,-9,,,Anthony Lamb,GSW,,
82,SUB,1,4:05,SUB: Thompson Exits,24 - 15,-9,Klay Thompson,GSW,,,,
83,STEAL,1,4:05,Curry Bad Pass Turnover (P2.T4),24 - 15,-9,Stephen Curry,GSW,,,,
84,FOUL,1,4:05,Thompson L.B.FOUL (P2.T3) (N.Buchert),24 - 15,-9,Klay Thompson,GSW,Shai Gilgeous-Alexander,OKC,,
85,2POINTMISS,1,3:40,MISS Gilgeous-Alexander 13' Step Back Jump Shot,24 - 15,-9,Shai Gilgeous-Alexander,OKC,,,,
86,REBOUND,1,3:38,DiVincenzo REBOUND (Off:0 Def:1),24 - 15,-9,Donte DiVincenzo,GSW,,,,
87,FOUL,1,3:27,Muscala P.FOUL (P1.T1) (M.Myers),24 - 15,-9,Mike Muscala,OKC,Jonathan Kuminga,GSW,,
88,2POINTMISS,1,3:16,MISS Curry 7' Driving Floating Jump Shot,24 - 15,-9,Stephen Curry,GSW,,,,
89,REBOUND,1,3:12,Wiggins REBOUND (Off:0 Def:1),24 - 15,-9,Aaron Wiggins,OKC,,,,
90,3POINTMISS,1,3:08,MISS Mann 26' 3PT Running Jump Shot,24 - 15,-9,Tre Mann,OKC,,,,
91,REBOUND,1,3:05,Lamb REBOUND (Off:0 Def:1),24 - 15,-9,Anthony Lamb,GSW,,,,
92,3POINT.ASSIST,1,2:59,DiVincenzo 25' 3PT Jump Shot (3 PTS) (Kuminga 1 AST),27 - 15,-12,Donte DiVincenzo,GSW,Jonathan Kuminga,GSW,,
93,2POINTMISS,1,2:40,MISS Muscala 7' Fadeaway Jumper,27 - 15,-12,Mike Muscala,OKC,,,,
94,REBOUND,1,2:37,Looney REBOUND (Off:0 Def:1),27 - 15,-12,Kevon Looney,GSW,,,,
95,3POINTMISS,1,2:31,MISS Kuminga 27' 3PT Jump Shot,27 - 15,-12,Jonathan Kuminga,GSW,,,,
96,REBOUND,1,2:27,Looney REBOUND (Off:1 Def:1),27 - 15,-12,Kevon Looney,GSW,,,,
97,2POINT.ASSIST,1,2:19,DiVincenzo 3' Driving Layup (5 PTS) (Curry 4 AST),29 - 15,-14,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
98,2POINTMISS,1,2:11,MISS Gilgeous-Alexander 11' Step Back Jump Shot,29 - 15,-14,Shai Gilgeous-Alexander,OKC,,,,
99,REBOUND,1,2:07,Lamb REBOUND (Off:0 Def:2),29 - 15,-14,Anthony Lamb,GSW,,,,
100,2POINTMISS,1,2:04,MISS Kuminga 3' Running Layup,29 - 15,-14,Jonathan Kuminga,GSW,,,,
101,REBOUND,1,2:02,Joe REBOUND (Off:0 Def:1),29 - 15,-14,Isaiah Joe,OKC,,,,
102,3POINT.ASSIST,1,1:58,Muscala 25' 3PT Running Jump Shot (3 PTS) (Gilgeous-Alexander 2 AST),29 - 18,-11,Mike Muscala,OKC,Shai Gilgeous-Alexander,OKC,,
103,3POINT.ASSIST,1,1:39,DiVincenzo 26' 3PT Jump Shot (8 PTS) (Curry 5 AST),32 - 18,-14,Donte DiVincenzo,GSW,Stephen Curry,GSW,,
104,2POINTMISS,1,1:25,MISS Gilgeous-Alexander 16' Pullup Jump Shot,32 - 18,-14,Shai Gilgeous-Alexander,OKC,,,,
105,REBOUND,1,1:21,DiVincenzo REBOUND (Off:0 Def:2),32 - 18,-14,Donte DiVincenzo,GSW,,,,
106,3POINT.ASSIST,1,1:16,Curry 3PT Running Jump Shot (10 PTS) (Lamb 1 AST),35 - 18,-17,Stephen Curry,GSW,Anthony Lamb,GSW,,
107,2POINTMISS,1,1:07,MISS Gilgeous-Alexander 5' Driving Layup,35 - 18,-17,Shai Gilgeous-Alexander,OKC,,,,
108,REBOUND,1,1:05,Lamb REBOUND (Off:0 Def:3),35 - 18,-17,Anthony Lamb,GSW,,,,
109,3POINTMISS,1,0:53,MISS DiVincenzo 27' 3PT Jump Shot,35 - 18,-17,Donte DiVincenzo,GSW,,,,
110,SUB,1,0:50,SUB: Curry Exits,35 - 18,-17,Stephen Curry,GSW,,,,
111,SUB,1,0:50,SUB: Poole Enters,35 - 18,-17,,,Jordan Poole,GSW,,
112,REBOUND,1,0:50,THUNDER Rebound,35 - 18,-17,,,,,,
113,SUB,1,0:26,SUB: Lamb Exits,35 - 18,-17,Anthony Lamb,GSW,,,,
114,SUB,1,0:26,SUB: Curry Enters,35 - 18,-17,,,Stephen Curry,GSW,,
115,SUB,1,0:26,SUB: Looney Exits,35 - 18,-17,Kevon Looney,GSW,,,,
116,SUB,1,0:26,SUB: Thompson Enters,35 - 18,-17,,,Klay Thompson,GSW,,
117,SUB,1,0:26,SUB: Williams Enters,35 - 18,-17,,,Kenrich Williams,OKC,,
118,SUB,1,0:26,SUB: Mann Exits,35 - 18,-17,Tre Mann,OKC,,,,
119,SUB,1,0:26,SUB: Bazley Enters,35 - 18,-17,,,Darius Bazley,OKC,,
120,SUB,1,0:26,SUB: Joe Exits,35 - 18,-17,Isaiah Joe,OKC,,,,
121,STEAL,1,0:26,THUNDER Turnover: Shot Clock (T#3),35 - 18,-17,,,,,,
122,3POINT,1,0:07,Curry 26' 3PT Step Back Jump Shot (13 PTS),38 - 18,-20,Stephen Curry,GSW,,,,
123,2POINT,1,0:00,Gilgeous-Alexander 3' Driving Layup (4 PTS),38 - 20,-18,Shai Gilgeous-Alexander,OKC,,,,
124,SUB,1,0:00,SUB: Curry Exits,38 - 18,-20,Stephen Curry,GSW,,,,
125,SUB,1,0:00,SUB: Thompson Exits,38 - 18,-20,Klay Thompson,GSW,,,,
126,SUB,1,0:00,SUB: Gilgeous-Alexander Exits,38 - 18,-20,Shai Gilgeous-Alexander,OKC,,,,
127,SUB,1,0:00,SUB: Wiggins Exits,38 - 18,-20,Aaron Wiggins,OKC,,,,
128,SUB,1,0:00,SUB: Muscala Exits,38 - 18,-20,Mike Muscala,OKC,,,,
129,ENDOFPERIOD,1,0:00,End of 1st Period (8:34 PM EST),38 - 20,-18,,,,,,
130,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:37 PM EST),38 - 20,-18,,,,,,
131,SUB,2,12:00,SUB: Green Enters,38 - 18,-20,,,Draymond Green,GSW,,
132,SUB,2,12:00,SUB: Wiggins Enters,38 - 18,-20,,,Andrew Wiggins,GSW,,
133,SUB,2,12:00,SUB: Dieng Enters,38 - 18,-20,,,Ousmane Dieng,OKC,,
134,SUB,2,12:00,SUB: Mann Enters,38 - 18,-20,,,Tre Mann,OKC,,
135,SUB,2,12:00,SUB: Giddey Enters,38 - 18,-20,,,Josh Giddey,OKC,,
136,FOUL,2,11:49,D. Green S.FOUL (P1.T1) (J.Williams),38 - 20,-18,Draymond Green,GSW,Kenrich Williams,OKC,,
137,FTMAKE,2,11:49,K. Williams Free Throw 1 of 2 (5 PTS),38 - 21,-17,Kenrich Williams,OKC,,,,
138,FTMISS,2,11:49,MISS K. Williams Free Throw 2 of 2,38 - 21,-17,Kenrich Williams,OKC,,,,
139,REBOUND,2,11:46,Kuminga REBOUND (Off:0 Def:1),38 - 21,-17,Jonathan Kuminga,GSW,,,,
140,FOUL,2,11:35,Mann P.FOUL (P1.T1) (M.Myers),38 - 21,-17,Tre Mann,OKC,Andrew Wiggins,GSW,,
141,STEAL,2,11:27,Poole Out of Bounds Lost Ball Turnover (P1.T5),38 - 21,-17,Jordan Poole,GSW,,,,
142,2POINTMISS,2,11:01,MISS K. Williams 13' Pullup Jump Shot,38 - 21,-17,Kenrich Williams,OKC,,,,
143,REBOUND,2,10:57,D. Green REBOUND (Off:0 Def:5),38 - 21,-17,Draymond Green,GSW,,,,
144,2POINTMISS,2,10:43,MISS Wiggins 10' Turnaround Fadeaway Shot,38 - 21,-17,Andrew Wiggins,GSW,,,,
145,REBOUND,2,10:40,Giddey REBOUND (Off:0 Def:2),38 - 21,-17,Josh Giddey,OKC,,,,
146,2POINTMISS,2,10:36,MISS Giddey 3' Driving Layup,38 - 21,-17,Josh Giddey,OKC,,,,
147,REBOUND,2,10:36,Giddey REBOUND (Off:1 Def:2),38 - 21,-17,Josh Giddey,OKC,,,,
148,FOUL,2,10:36,D. Green S.FOUL (P2.T2) (M.Myers),38 - 21,-17,Draymond Green,GSW,Josh Giddey,OKC,,
149,FTMAKE,2,10:36,Giddey Free Throw 1 of 2 (7 PTS),38 - 22,-16,Josh Giddey,OKC,,,,
150,FTMISS,2,10:36,MISS Giddey Free Throw 2 of 2,38 - 22,-16,Josh Giddey,OKC,,,,
151,REBOUND,2,10:34,Wiggins REBOUND (Off:0 Def:2),38 - 22,-16,Andrew Wiggins,GSW,,,,
152,STEAL.TURNOVER,2,10:19,Mann STEAL (1 STL)DiVincenzo Bad Pass Turnover (P1.T6),38 - 22,-16,Donte DiVincenzo,GSW,Tre Mann,OKC,,
153,3POINTMISS,2,10:11,MISS Dieng 24' 3PT Jump Shot,38 - 22,-16,Ousmane Dieng,OKC,,,,
154,REBOUND,2,10:07,Kuminga REBOUND (Off:0 Def:2),38 - 22,-16,Jonathan Kuminga,GSW,,,,
155,STEAL.TURNOVER,2,9:49,Giddey STEAL (2 STL)Wiggins Lost Ball Turnover (P1.T7),38 - 22,-16,Andrew Wiggins,GSW,Josh Giddey,OKC,,
156,2POINTMISS,2,9:45,MISS Giddey 3' Running Layup,38 - 22,-16,Josh Giddey,OKC,,,,
157,REBOUND,2,9:42,DiVincenzo REBOUND (Off:0 Def:3),38 - 22,-16,Donte DiVincenzo,GSW,,,,
158,3POINTMISS,2,9:38,MISS D. Green 3PT Running Jump Shot,38 - 22,-16,Draymond Green,GSW,,,,
159,REBOUND,2,9:35,K. Williams REBOUND (Off:1 Def:2),38 - 22,-16,Kenrich Williams,OKC,,,,
160,2POINTMISS,2,9:25,MISS Mann 2' Driving Finger Roll Layup,38 - 22,-16,Tre Mann,OKC,,,,
161,REBOUND,2,9:22,D. Green REBOUND (Off:0 Def:6),38 - 22,-16,Draymond Green,GSW,,,,
162,3POINTMISS,2,9:15,MISS Poole 27' 3PT Jump Shot,38 - 22,-16,Jordan Poole,GSW,,,,
163,REBOUND,2,9:11,K. Williams REBOUND (Off:1 Def:3),38 - 22,-16,Kenrich Williams,OKC,,,,
164,SUB,2,9:08,SUB: Kuminga Exits,38 - 22,-16,Jonathan Kuminga,GSW,,,,
165,SUB,2,9:08,SUB: Thompson Enters,38 - 22,-16,,,Klay Thompson,GSW,,
166,FOUL,2,9:08,Giddey Offensive Charge Foul (P1) (N.Buchert),38 - 22,-16,Josh Giddey,OKC,Jordan Poole,GSW,,
167,STEAL,2,9:08,Giddey Offensive Foul Turnover (P1.T4),38 - 22,-16,Josh Giddey,OKC,,,,
168,TIMEOUT,2,9:08,Warriors Timeout: Regular (Reg.1 Short 0),38 - 22,-16,,,,,,
169,2POINT.ASSIST,2,8:55,Wiggins 2' Dunk (5 PTS) (Poole 2 AST),40 - 22,-18,Andrew Wiggins,GSW,Jordan Poole,GSW,,
170,2POINT,2,8:44,Mann 19' Step Back Jump Shot (2 PTS),40 - 24,-16,Tre Mann,OKC,,,,
171,FOUL,2,8:38,Mann S.FOUL (P2.T2) (M.Myers),40 - 24,-16,Tre Mann,OKC,Jordan Poole,GSW,,
172,FTMAKE,2,8:38,Poole Free Throw 1 of 2 (3 PTS),41 - 24,-17,Jordan Poole,GSW,,,,
173,FTMAKE,2,8:38,Poole Free Throw 2 of 2 (4 PTS),42 - 24,-18,Jordan Poole,GSW,,,,
174,STEAL,2,8:28,Mann Palming Turnover (P2.T5),42 - 24,-18,Tre Mann,OKC,,,,
175,2POINTMISS,2,8:19,MISS Thompson 19' Jump Shot,42 - 24,-18,Klay Thompson,GSW,,,,
176,REBOUND,2,8:16,Dieng REBOUND (Off:0 Def:1),42 - 24,-18,Ousmane Dieng,OKC,,,,
177,STEAL.TURNOVER,2,8:09,Bazley Bad Pass Turnover (P1.T6)DiVincenzo STEAL (1 STL),42 - 24,-18,Darius Bazley,OKC,Donte DiVincenzo,GSW,,
178,STEAL,2,8:05,Poole Out of Bounds - Bad Pass Turnover Turnover (P2.T8),42 - 24,-18,Jordan Poole,GSW,,,,
179,2POINT.ASSIST,2,7:55,Bazley 14' Jump Shot (2 PTS) (Giddey 2 AST),42 - 26,-16,Darius Bazley,OKC,Josh Giddey,OKC,,
180,SUB,2,7:44,SUB: Lamb Enters,42 - 26,-16,,,Anthony Lamb,GSW,,
181,SUB,2,7:44,SUB: Green Exits,42 - 26,-16,Draymond Green,GSW,,,,
182,SUB,2,7:44,SUB: Looney Enters,42 - 26,-16,,,Kevon Looney,GSW,,
183,SUB,2,7:44,SUB: Wiggins Exits,42 - 26,-16,Andrew Wiggins,GSW,,,,
184,SUB,2,7:44,SUB: Williams Exits,42 - 26,-16,Kenrich Williams,OKC,,,,
185,SUB,2,7:44,SUB: Williams Enters,42 - 26,-16,,,Jaylin Williams,OKC,,
186,FOUL,2,7:44,Bazley P.FOUL (P1.T3) (N.Buchert),42 - 26,-16,Darius Bazley,OKC,Jordan Poole,GSW,,
187,2POINTMISS,2,7:35,MISS Looney 3' Layup,42 - 26,-16,Kevon Looney,GSW,,,,
188,REBOUND,2,7:32,Jay. Williams REBOUND (Off:0 Def:1),42 - 26,-16,Jaylin Williams,OKC,,,,
189,SUB,2,7:23,SUB: Mann Exits,42 - 26,-16,Tre Mann,OKC,,,,
190,SUB,2,7:23,SUB: Williams Enters,42 - 26,-16,,,Jalen Williams,OKC,,
191,SUB,2,7:23,SUB: Joe Enters,42 - 26,-16,,,Isaiah Joe,OKC,,
192,SUB,2,7:23,SUB: Giddey Exits,42 - 26,-16,Josh Giddey,OKC,,,,
193,2POINTMISS,2,7:23,MISS Giddey 7' Driving Floating Bank Jump Shot,42 - 26,-16,Josh Giddey,OKC,,,,
194,REBOUND,2,7:23,Warriors Rebound,42 - 26,-16,,,,,,
195,FOUL,2,7:23,Dieng L.B.FOUL (P1.T4) (M.Myers),42 - 26,-16,Ousmane Dieng,OKC,Donte DiVincenzo,GSW,,
196,3POINT.ASSIST,2,7:12,Thompson 25' 3PT Jump Shot (13 PTS) (Poole 3 AST),45 - 26,-19,Klay Thompson,GSW,Jordan Poole,GSW,,
197,3POINTMISS,2,7:00,MISS Jay. Williams 25' 3PT Jump Shot,45 - 26,-19,Jaylin Williams,OKC,,,,
198,REBOUND,2,6:57,Thompson REBOUND (Off:0 Def:3),45 - 26,-19,Klay Thompson,GSW,,,,
199,2POINTMISS,2,6:49,MISS Thompson 7' Driving Layup,45 - 26,-19,Klay Thompson,GSW,,,,
200,REBOUND,2,6:47,Joe REBOUND (Off:0 Def:2),45 - 26,-19,Isaiah Joe,OKC,,,,
201,2POINT.ASSIST,2,6:42,Dieng 3' Running Dunk (2 PTS) (Bazley 1 AST),45 - 28,-17,Ousmane Dieng,OKC,Darius Bazley,OKC,,
202,3POINT.ASSIST,2,6:26,Lamb 25' 3PT Jump Shot (3 PTS) (DiVincenzo 1 AST),48 - 28,-20,Anthony Lamb,GSW,Donte DiVincenzo,GSW,,
203,2POINT.ASSIST,2,6:10,Joe 17' Pullup Jump Shot (2 PTS) (Jay. Williams 1 AST),48 - 30,-18,Isaiah Joe,OKC,Jaylin Williams,OKC,,
204,3POINTMISS,2,5:55,MISS Thompson 26' 3PT Jump Shot,48 - 30,-18,Klay Thompson,GSW,,,,
205,REBOUND,2,5:52,Jal. Williams REBOUND (Off:0 Def:1),48 - 30,-18,Jalen Williams,OKC,,,,
206,2POINT.ASSIST,2,5:43,Jal. Williams 2' Driving Finger Roll Layup (2 PTS) (Bazley 2 AST),48 - 32,-16,Jalen Williams,OKC,Darius Bazley,OKC,,
207,3POINTMISS,2,5:30,MISS DiVincenzo 26' 3PT Pullup Jump Shot,48 - 32,-16,Donte DiVincenzo,GSW,,,,
208,REBOUND,2,5:26,Bazley REBOUND (Off:0 Def:1),48 - 32,-16,Darius Bazley,OKC,,,,
209,3POINTMISS,2,5:20,MISS Jal. Williams 28' 3PT Jump Shot,48 - 32,-16,Jalen Williams,OKC,,,,
210,REBOUND,2,5:16,DiVincenzo REBOUND (Off:0 Def:4),48 - 32,-16,Donte DiVincenzo,GSW,,,,
211,2POINT,2,5:11,Poole 2' Running Finger Roll Layup (6 PTS),50 - 32,-18,Jordan Poole,GSW,,,,
212,2POINT,2,5:03,Jal. Williams 2' Driving Finger Roll Layup (4 PTS),50 - 34,-16,Jalen Williams,OKC,,,,
213,SUB,2,5:02,SUB: DiVincenzo Exits,50 - 34,-16,Donte DiVincenzo,GSW,,,,
214,SUB,2,5:02,SUB: Curry Enters,50 - 34,-16,,,Stephen Curry,GSW,,
215,SUB,2,5:02,SUB: Wiggins Enters,50 - 34,-16,,,Andrew Wiggins,GSW,,
216,SUB,2,5:02,SUB: Poole Exits,50 - 34,-16,Jordan Poole,GSW,,,,
217,SUB,2,5:02,SUB: Gilgeous-Alexander Enters,50 - 34,-16,,,Shai Gilgeous-Alexander,OKC,,
218,SUB,2,5:02,SUB: Dieng Exits,50 - 34,-16,Ousmane Dieng,OKC,,,,
