,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
51,2POINT,1,5:59,Gilgeous-Alexander 15' Turnaround Fadeaway (13 PTS),23 - 8,-15,Shai Gilgeous-Alexander,OKC,,,,
52,FOUL,1,5:46,Payton II S.FOUL (P1.T3) (T.Brothers),23 - 8,-15,Gary Payton II,GSW,Jalen Williams,OKC,,
53,FTMAKE,1,5:46,Williams Free Throw 1 of 2 (1 PTS),24 - 8,-16,Jalen Williams,OKC,,,,
54,FTMAKE,1,5:46,Williams Free Throw 2 of 2 (2 PTS),25 - 8,-17,Jalen Williams,OKC,,,,
55,2POINTMISS,1,5:36,MISS Thompson 11' Fadeaway Jumper,25 - 8,-17,Klay Thompson,GSW,,,,
56,REBOUND,1,5:33,Payton II REBOUND (Off:0 Def:1),25 - 8,-17,Gary Payton II,GSW,,,,
57,3POINTMISS,1,5:30,MISS Curry 26' 3PT Jump Shot,25 - 8,-17,Stephen Curry,GSW,,,,
58,REBOUND,1,5:27,Holmgren REBOUND (Off:1 Def:4),25 - 8,-17,Chet Holmgren,OKC,,,,
59,2POINT.ASSIST,1,5:18,Gilgeous-Alexander 3' Driving Finger Roll Layup (15 PTS) (Dort 2 AST),27 - 8,-19,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
60,TIMEOUT,1,5:17,WARRIORS Timeout: Regular (Full 2 Short 0),27 - 8,-19,,,,,,
61,SUB,1,5:17,SUB: Lamb FOR DiVincenzo,27 - 8,-19,Donte DiVincenzo,GSW,Anthony Lamb,GSW,,
62,FOUL,1,5:07,Holmgren S.FOUL (P1.T2) (T.Brothers),27 - 8,-19,Chet Holmgren,OKC,Stephen Curry,GSW,,
63,FTMAKE,1,5:07,Curry Free Throw 1 of 2 (1 PTS),27 - 9,-18,Stephen Curry,GSW,,,,
64,FTMAKE,1,5:07,Curry Free Throw 2 of 2 (2 PTS),27 - 10,-17,Stephen Curry,GSW,,,,
65,2POINTMISS,1,4:57,MISS Payton II 3' Driving Finger Roll Layup,27 - 10,-17,Gary Payton II,GSW,,,,
66,REBOUND,1,4:54,Holmgren REBOUND (Off:1 Def:5),27 - 10,-17,Chet Holmgren,OKC,,,,
67,3POINTMISS,1,4:45,MISS Joe 26' 3PT Jump Shot,27 - 10,-17,Isaiah Joe,OKC,,,,
68,REBOUND,1,4:42,Payton II REBOUND (Off:0 Def:2),27 - 10,-17,Gary Payton II,GSW,,,,
69,2POINT.ASSIST,1,4:35,Lamb 3' Driving Layup (2 PTS) (Payton II 1 AST),27 - 12,-15,Anthony Lamb,GSW,Gary Payton II,GSW,,
70,FOUL,1,4:26,Holmgren S.FOUL (P2.T3) (T.Brothers),27 - 12,-15,Chet Holmgren,OKC,Anthony Lamb,GSW,,
71,FTMISE,1,4:26,MISS Lamb Free Throw 1 of 2,27 - 12,-15,Anthony Lamb,GSW,,,,
72,REBOUND,1,4:26,Thunder Rebound,27 - 12,-15,,,,,,
73,SUB,1,4:26,SUB: Green FOR Holmgren,27 - 12,-15,Chet Holmgren,OKC,Draymond Green,GSW,,
74,FTMAKE,1,4:26,Lamb Free Throw 2 of 2 (3 PTS),27 - 13,-14,Anthony Lamb,GSW,,,,
75,TURNOVER,1,4:14,Gilgeous-Alexander Lost Ball Turnover (P1.T1),27 - 13,-14,Shai Gilgeous-Alexander,OKC,,,,
76,2POINT.ASSIST,1,4:07,Green 4' Driving Layup (2 PTS) (Payton II 2 AST),27 - 15,-12,Draymond Green,GSW,Gary Payton II,GSW,,
77,3POINTMISS,1,3:53,MISS Dort 27' 3PT Jump Shot,27 - 15,-12,Luguentz Dort,OKC,,,,
78,REBOUND,1,3:50,Payton II REBOUND (Off:0 Def:3),27 - 15,-12,Gary Payton II,GSW,,,,
79,3POINTMISS,1,3:44,MISS Curry 26' 3PT Jump Shot,27 - 15,-12,Stephen Curry,GSW,,,,
80,REBOUND,1,3:41,Gilgeous-Alexander REBOUND (Off:1 Def:1),27 - 15,-12,Shai Gilgeous-Alexander,OKC,,,,
81,2POINTMISS,1,3:33,MISS Gilgeous-Alexander 15' Step Back Jump Shot,27 - 15,-12,Shai Gilgeous-Alexander,OKC,,,,
82,REBOUND,1,3:30,Green REBOUND (Off:0 Def:1),27 - 15,-12,Draymond Green,GSW,,,,
83,2POINT.ASSIST,1,3:24,Lamb 19' Pullup Jump Shot (5 PTS) (Payton II 3 AST),27 - 17,-10,Anthony Lamb,GSW,Gary Payton II,GSW,,
84,TURNOVER,1,3:02,Jalen Williams Out of Bounds - Bad Pass Turnover Turnover (P1.T2),27 - 17,-10,Jalen Williams,OKC,,,,
85,SUB,1,3:02,SUB: Kuminga FOR Payton II,27 - 17,-10,Gary Payton II,GSW,Jonathan Kuminga,GSW,,
86,2POINT.ASSIST,1,2:54,Gilgeous-Alexander 5' Turnaround Jump Shot (17 PTS) (Dort 3 AST),29 - 17,-12,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
87,FOUL,1,2:36,Dort S.FOUL (P2.T4) (T.Brothers),29 - 17,-12,Luguentz Dort,OKC,Draymond Green,GSW,,
88,FTMAKE,1,2:36,Green Free Throw 1 of 2 (3 PTS),29 - 18,-11,Draymond Green,GSW,,,,
89,FTMAKE,1,2:36,Green Free Throw 2 of 2 (4 PTS),29 - 19,-10,Draymond Green,GSW,,,,
90,3POINTMISS,1,2:27,MISS Curry 28' 3PT Jump Shot,29 - 19,-10,Stephen Curry,GSW,,,,
91,REBOUND,1,2:24,Joe REBOUND (Off:0 Def:2),29 - 19,-10,Isaiah Joe,OKC,,,,
92,FOUL,1,2:11,Lamb P.FOUL (P1.T4) (T.Brothers),29 - 19,-10,Anthony Lamb,GSW,Shai Gilgeous-Alexander,OKC,,
93,FTMAKE,1,2:11,Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),30 - 19,-11,Shai Gilgeous-Alexander,OKC,,,,
94,FTMAKE,1,2:11,Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),31 - 19,-12,Shai Gilgeous-Alexander,OKC,,,,
95,FOUL,1,2:00,Green P.FOUL (P1.T5) (T.Brothers),31 - 19,-12,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
96,FTMAKE,1,2:00,Gilgeous-Alexander Free Throw 1 of 2 (20 PTS),32 - 19,-13,Shai Gilgeous-Alexander,OKC,,,,
97,FTMAKE,1,2:00,Gilgeous-Alexander Free Throw 2 of 2 (21 PTS),33 - 19,-14,Shai Gilgeous-Alexander,OKC,,,,
98,FOUL,1,1:52,Green P.FOUL (P2.T6) (T.Brothers),33 - 19,-14,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
99,FTMAKE,1,1:52,Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),34 - 19,-15,Shai Gilgeous-Alexander,OKC,,,,
100,FTMAKE,1,1:52,Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),35 - 19,-16,Shai Gilgeous-Alexander,OKC,,,,
101,ENDOFPERIOD,1,0:00,End of 1st Period (7:23 PM EST),35 - 19,-16,,,,,,
102,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:25 PM EST),35 - 19,-16,,,,,,
103,2POINT.ASSIST,2,11:54,Thompson 11' Pullup Jump Shot (6 PTS) (Green 1 AST),35 - 21,-14,Klay Thompson,GSW,Draymond Green,GSW,,
104,3POINT.ASSIST,2,11:43,Curry 26' 3PT Jump Shot (5 PTS) (Lamb 1 AST),35 - 24,-11,Stephen Curry,GSW,Anthony Lamb,GSW,,
105,FOUL,2,11:28,Dort S.FOUL (P3.T1) (T.Brothers),35 - 24,-11,Luguentz Dort,OKC,Chet Holmgren,OKC,,
106,SUB,2,11:28,SUB: Green FOR Holmgren,35 - 24,-11,Chet Holmgren,OKC,Draymond Green,GSW,,
107,FTMAKE,2,11:28,Holmgren Free Throw 1 of 2 (10 PTS),36 - 24,-12,Chet Holmgren,OKC,,,,
108,FTMAKE,2,11:28,Holmgren Free Throw 2 of 2 (11 PTS),37 - 24,-13,Chet Holmgren,OKC,,,,
109,2POINT,2,11:18,Gilgeous-Alexander 3' Driving Layup (25 PTS),39 - 24,-15,Shai Gilgeous-Alexander,OKC,,,,
110,2POINTMISS,2,10:55,MISS Curry 12' Pullup Jump Shot,39 - 24,-15,Stephen Curry,GSW,,,,
111,REBOUND,2,10:51,Holmgren REBOUND (Off:2 Def:5),39 - 24,-15,Chet Holmgren,OKC,,,,
112,3POINTMISS,2,10:48,MISS Holmgren 3PT Jump Shot,39 - 24,-15,Chet Holmgren,OKC,,,,
113,REBOUND,2,10:45,Holmgren REBOUND (Off:3 Def:5),39 - 24,-15,Chet Holmgren,OKC,,,,
114,2POINT.ASSIST,2,10:36,Holmgren 1' Tip Dunk Shot (13 PTS) (Gilgeous-Alexander 2 AST),41 - 24,-17,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
115,2POINTMISS,2,10:27,MISS Curry 3' Driving Finger Roll Layup,41 - 24,-17,Stephen Curry,GSW,,,,
116,REBOUND,2,10:23,Kuminga REBOUND (Off:0 Def:1),41 - 24,-17,Jonathan Kuminga,GSW,,,,
117,3POINT.ASSIST,2,10:15,Kuminga 25' 3PT Jump Shot (3 PTS) (Green 2 AST),41 - 27,-14,Jonathan Kuminga,GSW,Draymond Green,GSW,,
118,3POINT.ASSIST,2,9:56,Holmgren 27' 3PT Jump Shot (16 PTS) (Gilgeous-Alexander 3 AST),44 - 27,-17,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
119,2POINTMISS,2,9:45,MISS Curry 18' Jump Shot,44 - 27,-17,Stephen Curry,GSW,,,,
120,REBOUND,2,9:42,Green REBOUND (Off:0 Def:2),44 - 27,-17,Draymond Green,GSW,,,,
121,2POINTMISS,2,9:36,MISS Lamb 8' Driving Floating Bank Jump Shot,44 - 27,-17,Anthony Lamb,GSW,,,,
122,REBOUND,2,9:33,Holmgren REBOUND (Off:3 Def:6),44 - 27,-17,Chet Holmgren,OKC,,,,
123,FOUL,2,9:31,Lamb P.FOUL (P2.T1) (T.Brothers),44 - 27,-17,Anthony Lamb,GSW,Shai Gilgeous-Alexander,OKC,,
124,FTMAKE,2,9:31,Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),45 - 27,-18,Shai Gilgeous-Alexander,OKC,,,,
125,FTMAKE,2,9:31,Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),46 - 27,-19,Shai Gilgeous-Alexander,OKC,,,,
126,FOUL,2,9:15,Holmgren S.FOUL (P3.T2) (T.Brothers),46 - 27,-19,Chet Holmgren,OKC,Stephen Curry,GSW,,
127,FTMAKE,2,9:15,Curry Free Throw 1 of 2 (6 PTS),46 - 28,-18,Stephen Curry,GSW,,,,
128,FTMAKE,2,9:15,Curry Free Throw 2 of 2 (7 PTS),46 - 29,-17,Stephen Curry,GSW,,,,
129,2POINTMISS,2,9:00,MISS Dort 12' Pullup Jump Shot,46 - 29,-17,Luguentz Dort,OKC,,,,
130,REBOUND,2,8:57,Thompson REBOUND (Off:0 Def:2),46 - 29,-17,Klay Thompson,GSW,,,,
131,2POINTMISS,2,8:50,MISS Green 4' Layup,46 - 29,-17,Draymond Green,GSW,,,,
132,REBOUND,2,8:48,Holmgren REBOUND (Off:3 Def:7),46 - 29,-17,Chet Holmgren,OKC,,,,
133,TURNOVER,2,8:41,Gilgeous-Alexander Out of Bounds - Bad Pass Turnover Turnover (P2.T2),46 - 29,-17,Shai Gilgeous-Alexander,OKC,,,,
134,SUB,2,8:41,SUB: Lamb FOR Kuminga,46 - 29,-17,Jonathan Kuminga,GSW,Anthony Lamb,GSW,,
135,3POINTMISS,2,8:31,MISS Green 24' 3PT Jump Shot,46 - 29,-17,Draymond Green,GSW,,,,
136,REBOUND,2,8:28,Holmgren REBOUND (Off:3 Def:8),46 - 29,-17,Chet Holmgren,OKC,,,,
137,2POINTMISS,2,8:16,MISS Gilgeous-Alexander 10' Turnaround Jump Shot,46 - 29,-17,Shai Gilgeous-Alexander,OKC,,,,
138,REBOUND,2,8:12,Curry REBOUND (Off:0 Def:1),46 - 29,-17,Stephen Curry,GSW,,,,
139,2POINTMISS,2,8:05,MISS Curry 12' Pullup Jump Shot,46 - 29,-17,Stephen Curry,GSW,,,,
140,REBOUND,2,8:02,Holmgren REBOUND (Off:3 Def:9),46 - 29,-17,Chet Holmgren,OKC,,,,
141,TURNOVER,2,7:56,Holmgren Out of Bounds - Bad Pass Turnover Turnover (P1.T3),46 - 29,-17,Chet Holmgren,OKC,,,,
142,SUB,2,7:56,SUB: Payton II FOR Lamb,46 - 29,-17,Anthony Lamb,GSW,Gary Payton II,GSW,,
143,3POINT.ASSIST,2,7:46,Dort 26' 3PT Jump Shot (13 PTS) (Green 3 AST),49 - 29,-20,Luguentz Dort,OKC,Draymond Green,GSW,,
144,TIMEOUT,2,7:42,WARRIORS Timeout: Regular (Full 3 Short 0),49 - 29,-20,,,,,,
145,SUB,2,7:42,SUB: Kuminga FOR Curry,49 - 29,-20,Stephen Curry,GSW,Jonathan Kuminga,GSW,,
146,TURNOVER,2,7:31,Gilgeous-Alexander Out of Bounds - Bad Pass Turnover Turnover (P3.T3),49 - 29,-20,Shai Gilgeous-Alexander,OKC,,,,
147,SUB,2,7:31,SUB: Bazley FOR Holmgren,49 - 29,-20,Chet Holmgren,OKC,Darius Bazley,OKC,,
148,2POINTMISS,2,7:16,MISS Payton II 4' Driving Finger Roll Layup,49 - 29,-20,Gary Payton II,GSW,,,,
149,REBOUND,2,7:12,Bazley REBOUND (Off:0 Def:1),49 - 29,-20,Darius Bazley,OKC,,,,
150,2POINTMISS,2,7:08,MISS Bazley 2' Driving Layup,49 - 29,-20,Darius Bazley,OKC,,,,
151,REBOUND,2,7:05,Payton II REBOUND (Off:0 Def:4),49 - 29,-20,Gary Payton II,GSW,,,,
152,2POINTMISS,2,6:59,MISS Payton II 3' Driving Finger Roll Layup,49 - 29,-20,Gary Payton II,GSW,,,,
153,REBOUND,2,6:57,Dort REBOUND (Off:1 Def:2),49 - 29,-20,Luguentz Dort,OKC,,,,
154,3POINTMISS,2,6:52,MISS Kuminga 26' 3PT Jump Shot,49 - 29,-20,Jonathan Kuminga,GSW,,,,
155,REBOUND,2,6:48,Gilgeous-Alexander REBOUND (Off:1 Def:2),49 - 29,-20,Shai Gilgeous-Alexander,OKC,,,,
156,2POINT,2,6:46,Gilgeous-Alexander 15' Step Back Jump Shot (29 PTS),51 - 29,-22,Shai Gilgeous-Alexander,OKC,,,,
157,3POINT.ASSIST,2,6:31,Payton II 26' 3PT Jump Shot (3 PTS) (Green 4 AST),51 - 32,-19,Gary Payton II,GSW,Draymond Green,GSW,,
158,2POINTMISS,2,6:16,MISS Jalen Williams 9' Pullup Jump Shot,51 - 32,-19,Jalen Williams,OKC,,,,
159,REBOUND,2,6:13,Payton II REBOUND (Off:0 Def:5),51 - 32,-19,Gary Payton II,GSW,,,,
160,2POINT,2,6:00,Gilgeous-Alexander 11' Fadeaway Jumper (31 PTS),53 - 32,-21,Shai Gilgeous-Alexander,OKC,,,,
161,3POINTMISS,2,5:44,MISS Kuminga 27' 3PT Jump Shot,53 - 32,-21,Jonathan Kuminga,GSW,,,,
162,REBOUND,2,5:41,Bazley REBOUND (Off:0 Def:2),53 - 32,-21,Darius Bazley,OKC,,,,
163,SUB,2,5:41,SUB: Holmgren FOR Gilgeous-Alexander,53 - 32,-21,Shai Gilgeous-Alexander,OKC,Chet Holmgren,OKC,,
164,2POINTMISS,2,5:33,MISS Holmgren 4' Driving Layup,53 - 32,-21,Chet Holmgren,OKC,,,,
165,REBOUND,2,5:30,Payton II REBOUND (Off:0 Def:6),53 - 32,-21,Gary Payton II,GSW,,,,
166,2POINTMISS,2,5:25,MISS Payton II 6' Driving Floating Jump Shot,53 - 32,-21,Gary Payton II,GSW,,,,
167,REBOUND,2,5:22,Bazley REBOUND (Off:0 Def:3),53 - 32,-21,Darius Bazley,OKC,,,,
168,2POINT.ASSIST,2,5:12,Bazley 6' Driving Finger Roll Layup (2 PTS) (Green 5 AST),55 - 32,-23,Darius Bazley,OKC,Draymond Green,GSW,,
169,TIMEOUT,2,5:10,WARRIORS Timeout: Regular (Full 4 Short 0),55 - 32,-23,,,,,,
170,SUB,2,5:10,SUB: Curry FOR Kuminga,55 - 32,-23,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
171,SUB,2,5:10,SUB: Looney FOR Payton II,55 - 32,-23,Gary Payton II,GSW,Kevon Looney,GSW,,
172,2POINT,2,4:58,Curry 4' Driving Layup (9 PTS),55 - 34,-21,Stephen Curry,GSW,,,,
173,3POINTMISS,2,4:43,MISS Dort 28' 3PT Pullup Jump Shot,55 - 34,-21,Luguentz Dort,OKC,,,,
174,REBOUND,2,4:40,Looney REBOUND (Off:0 Def:1),55 - 34,-21,Kevon Looney,GSW,,,,
175,FOUL,2,4:34,Holmgren S.FOUL (P4.T3) (T.Brothers),55 - 34,-21,Chet Holmgren,OKC,Kevon Looney,GSW,,
176,SUB,2,4:34,SUB: Green FOR Holmgren,55 - 34,-21,Chet Holmgren,OKC,Draymond Green,GSW,,
177,3POINT.ASSIST,2,4:24,Curry 27' 3PT Jump Shot (12 PTS) (Green 6 AST),55 - 37,-18,Stephen Curry,GSW,Draymond Green,GSW,,
178,2POINT.ASSIST,2,4:10,Green 4' Driving Layup (6 PTS) (Curry 1 AST),55 - 39,-16,Draymond Green,GSW,Stephen Curry,GSW,,
179,FOUL,2,3:57,Jalen Williams S.FOUL (P1.T1) (T.Brothers),55 - 39,-16,Jalen Williams,OKC,Draymond Green,GSW,,
180,FTMAKE,2,3:57,Green Free Throw 1 of 2 (7 PTS),55 - 40,-15,Draymond Green,GSW,,,,
181,FTMAKE,2,3:57,Green Free Throw 2 of 2 (8 PTS),55 - 41,-14,Draymond Green,GSW,,,,
182,2POINTMISS,2,3:41,MISS Dort 15' Pullup Jump Shot,55 - 41,-14,Luguentz Dort,OKC,,,,
183,REBOUND,2,3:37,Looney REBOUND (Off:0 Def:2),55 - 41,-14,Kevon Looney,GSW,,,,
184,2POINTMISS,2,3:28,MISS Looney 4' Driving Finger Roll Layup,55 - 41,-14,Kevon Looney,GSW,,,,
185,REBOUND,2,3:25,Bazley REBOUND (Off:1 Def:3),55 - 41,-14,Darius Bazley,OKC,,,,
186,2POINTMISS,2,3:22,MISS Bazley 8' Running Floater,55 - 41,-14,Darius Bazley,OKC,,,,
187,REBOUND,2,3:18,Looney REBOUND (Off:0 Def:3),55 - 41,-14,Kevon Looney,GSW,,,,
188,3POINT.ASSIST,2,3:12,Curry 27' 3PT Jump Shot (15 PTS) (Green 7 AST),55 - 44,-11,Stephen Curry,GSW,Draymond Green,GSW,,
189,FOUL,2,3:02,Bazley P.FOUL (P1.T2) (T.Brothers),55 - 44,-11,Darius Bazley,OKC,Stephen Curry,GSW,,
190,3POINTMISS,2,2:54,MISS Curry 25' 3PT Jump Shot,55 - 44,-11,Stephen Curry,GSW,,,,
191,REBOUND,2,2:50,Dort REBOUND (Off:1 Def:3),55 - 44,-11,Luguentz Dort,OKC,,,,
192,TURNOVER,2,2:43,Dort Lost Ball Turnover (P1.T4),55 - 44,-11,Luguentz Dort,OKC,,,,
193,2POINT.ASSIST,2,2:36,Lamb 1' Finger Roll Layup (7 PTS) (Green 8 AST),55 - 46,-9,Anthony Lamb,GSW,Draymond Green,GSW,,
194,FOUL,2,2:22,Lamb S.FOUL (P1.T2) (T.Brothers),55 - 46,-9,Anthony Lamb,GSW,Jalen Williams,OKC,,
195,FTMAKE,2,2:22,Williams Free Throw 1 of 2 (3 PTS),56 - 46,-10,Jalen Williams,OKC,,,,
196,FTMAKE,2,2:22,Williams Free Throw 2 of 2 (4 PTS),57 - 46,-11,Jalen Williams,OKC,,,,
197,STEAL.TURNOVER,2,2:12,Holmgren STEAL (2 STL)Curry Lost Ball Turnover (P1.T5),57 - 46,-11,Chet Holmgren,OKC,Stephen Curry,GSW,,
198,2POINT,2,2:06,Dort 2' Driving Layup (15 PTS),59 - 46,-13,Luguentz Dort,OKC,,,,
199,TURNOVER,2,1:55,Lamb Out of Bounds - Bad Pass Turnover Turnover (P1.T6),59 - 46,-13,Anthony Lamb,GSW,,,,
200,2POINT.ASSIST,2,1:48,Green 2' Cutting Layup (10 PTS) (Holmgren 1 AST),59 - 48,-11,Draymond Green,GSW,Chet Holmgren,OKC,,
201,3POINT.ASSIST,2,1:33,Holmgren 26' 3PT Jump Shot (19 PTS) (Dort 4 AST),62 - 48,-14,Chet Holmgren,OKC,Luguentz Dort,OKC,,
202,3POINTMISS,2,1:17,MISS Curry 26' 3PT Jump Shot,62 - 48,-14,Stephen Curry,GSW,,,,
203,REBOUND,2,1:14,Holmgren REBOUND (Off:3 Def:10),62 - 48,-14,Chet Holmgren,OKC,,,,
204,2POINTMISS,2,1:06,MISS Holmgren 4' Driving Finger Roll Layup,62 - 48,-14,Chet Holmgren,OKC,,,,
205,REBOUND,2,1:03,Looney REBOUND (Off:0 Def:4),62 - 48,-14,Kevon Looney,GSW,,,,
206,3POINTMISS,2,0:59,MISS Lamb 27' 3PT Jump Shot,62 - 48,-14,Anthony Lamb,GSW,,,,
