,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
21,REBOUND,1,9:18,Holmgren REBOUND (Off:1 Def:2),8 - 5,-3,Chet Holmgren,OKC,,,,
22,2POINT.ASSIST,1,9:14,Gilgeous-Alexander 3' Layup (2 PTS) (Dort 2 AST),10 - 5,-5,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
23,FOUL,1,8:59,Dort P.FOUL (P1.T2) (J.Tiven),10 - 5,-5,Luguentz Dort,OKC,Stephen Curry,GSW,,
24,2POINT.ASSIST,1,8:50,Kuminga 10' Driving Finger Roll Layup (2 PTS) (Green 1 AST),10 - 7,-3,Jonathan Kuminga,GSW,Draymond Green,GSW,,
25,3POINTMISS,1,8:32,MISS Gilgeous-Alexander 28' 3PT Jump Shot,10 - 7,-3,Shai Gilgeous-Alexander,OKC,,,,
26,REBOUND,1,8:28,Warriors Rebound,10 - 7,-3,,,,,,
27,3POINTMISS,1,8:23,MISS Curry 27' 3PT Step Back Jump Shot,10 - 7,-3,Stephen Curry,GSW,,,,
28,REBOUND,1,8:20,Holmgren REBOUND (Off:0 Def:3),10 - 7,-3,Chet Holmgren,OKC,,,,
29,2POINTMISS,1,8:16,MISS Holmgren 14' Jump Shot,10 - 7,-3,Chet Holmgren,OKC,,,,
30,REBOUND,1,8:12,Green REBOUND (Off:1 Def:2),10 - 7,-3,Draymond Green,GSW,,,,
31,FOUL,1,8:07,Giddey S.FOUL (P1.T2) (K.Cutler),10 - 7,-3,Josh Giddey,OKC,Andrew Wiggins,GSW,,
32,FTMAKE,1,8:07,Wiggins Free Throw 1 of 2 (1 PTS),10 - 8,-2,Andrew Wiggins,GSW,,,,
33,FTMISS,1,8:07,MISS Wiggins Free Throw 2 of 2,10 - 8,-2,Andrew Wiggins,GSW,,,,
34,REBOUND,1,8:05,Holmgren REBOUND (Off:1 Def:3),10 - 8,-2,Chet Holmgren,OKC,,,,
35,2POINT,1,8:02,Holmgren 7' Driving Floating Jump Shot (2 PTS),12 - 8,-4,Chet Holmgren,OKC,,,,
36,3POINTMISS,1,7:49,MISS Thompson 25' 3PT Jump Shot,12 - 8,-4,Klay Thompson,GSW,,,,
37,REBOUND,1,7:46,Giddey REBOUND (Off:0 Def:1),12 - 8,-4,Josh Giddey,OKC,,,,
38,2POINT.ASSIST,1,7:38,Giddey 10' Pullup Jump Shot (4 PTS) (Gilgeous-Alexander 3 AST),14 - 8,-6,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
39,2POINTMISS,1,7:21,MISS Green 2' Driving Layup,14 - 8,-6,Draymond Green,GSW,,,,
40,REBOUND,1,7:17,Kuminga REBOUND (Off:0 Def:1),14 - 8,-6,Jonathan Kuminga,GSW,,,,
41,2POINTMISS,1,7:14,MISS Kuminga 1' Driving Layup,14 - 8,-6,Jonathan Kuminga,GSW,,,,
42,REBOUND,1,7:11,Holmgren REBOUND (Off:1 Def:4),14 - 8,-6,Chet Holmgren,OKC,,,,
43,3POINTMISS,1,7:02,MISS Dort 24' 3PT Pullup Jump Shot,14 - 8,-6,Luguentz Dort,OKC,,,,
44,REBOUND,1,6:58,Green REBOUND (Off:0 Def:3),14 - 8,-6,Draymond Green,GSW,,,,
45,TURNOVER,1,6:53,Green Out of Bounds - Bad Pass Turnover Turnover (P1.T2),14 - 8,-6,Draymond Green,GSW,,,,
46,3POINTMISS,1,6:37,MISS Curry 27' 3PT Pullup Jump Shot,14 - 8,-6,Stephen Curry,GSW,,,,
47,REBOUND,1,6:34,Giddey REBOUND (Off:0 Def:2),14 - 8,-6,Josh Giddey,OKC,,,,
48,3POINTMISS,1,6:24,MISS Gilgeous-Alexander 24' 3PT Jump Shot,14 - 8,-6,Shai Gilgeous-Alexander,OKC,,,,
49,REBOUND,1,6:20,Warriors Rebound,14 - 8,-6,,,,,,
50,FOUL,1,6:20,Wiggins S.FOUL (P2.PN) (J.Tiven),14 - 8,-6,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
51,FTMAKE,1,6:20,Gilgeous-Alexander Free Throw 1 of 2 (16 PTS),14 - 9,-5,Shai Gilgeous-Alexander,OKC,,,,
52,FTMAKE,1,6:20,Gilgeous-Alexander Free Throw 2 of 2 (17 PTS),15 - 9,-6,Shai Gilgeous-Alexander,OKC,,,,
53,3POINTMISS,1,6:04,MISS Wiggins 25' 3PT Jump Shot,15 - 9,-6,Andrew Wiggins,GSW,,,,
54,REBOUND,1,6:02,Holmgren REBOUND (Off:0 Def:5),15 - 9,-6,Chet Holmgren,OKC,,,,
55,3POINTMISS,1,5:55,MISS Holmgren 25' 3PT Jump Shot,15 - 9,-6,Chet Holmgren,OKC,,,,
56,REBOUND,1,5:52,Warriors Rebound,15 - 9,-6,,,,,,
57,3POINT.ASSIST,1,5:44,Green 26' 3PT Jump Shot (7 PTS) (Curry 3 AST),15 - 12,-3,Draymond Green,GSW,Stephen Curry,GSW,,
58,2POINTMISS,1,5:20,MISS Gilgeous-Alexander 21' Pullup Jump Shot,15 - 12,-3,Shai Gilgeous-Alexander,OKC,,,,
59,REBOUND,1,5:18,Warriors Rebound,15 - 12,-3,,,,,,
60,SUB,1,5:18,SUB: Dort FOR Giddey,15 - 12,-3,Josh Giddey,OKC,Luguentz Dort,OKC,,
61,2POINT,1,5:01,Gilgeous-Alexander 2' Driving Layup (19 PTS),17 - 12,-5,Shai Gilgeous-Alexander,OKC,,,,
62,3POINTMISS,1,4:52,MISS Thompson 26' 3PT Jump Shot,17 - 12,-5,Klay Thompson,GSW,,,,
63,REBOUND,1,4:49,Holmgren REBOUND (Off:1 Def:5),17 - 12,-5,Chet Holmgren,OKC,,,,
64,TURNOVER,1,4:37,Holmgren Out of Bounds - Bad Pass Turnover Turnover (P2.T3),17 - 12,-5,Chet Holmgren,OKC,,,,
65,3POINTMISS,1,4:21,MISS Curry 29' 3PT Jump Shot,17 - 12,-5,Stephen Curry,GSW,,,,
66,REBOUND,1,4:18,Warriors Rebound,17 - 12,-5,,,,,,
67,FOUL,1,4:18,Wiggins P.FOUL (P2.T2) (J.Tiven),17 - 12,-5,Andrew Wiggins,GSW,Chet Holmgren,OKC,,
68,2POINT,1,4:05,Gilgeous-Alexander 10' Pullup Jump Shot (21 PTS),17 - 14,-3,Shai Gilgeous-Alexander,OKC,,,,
69,2POINT.ASSIST,1,3:47,Green 1' Cutting Dunk Shot (9 PTS) (Curry 4 AST),17 - 16,-1,Draymond Green,GSW,Stephen Curry,GSW,,
70,3POINT,1,3:31,Gilgeous-Alexander 27' 3PT Step Back Jump Shot (24 PTS),17 - 19,2,Shai Gilgeous-Alexander,OKC,,,,
71,2POINTMISS,1,3:10,MISS Kuminga 11' Turnaround Hook Shot,17 - 19,2,Jonathan Kuminga,GSW,,,,
72,REBOUND,1,3:07,Holmgren REBOUND (Off:0 Def:6),17 - 19,2,Chet Holmgren,OKC,,,,
73,2POINTMISS,1,2:58,MISS Curry 16' Pullup Jump Shot,17 - 19,2,Stephen Curry,GSW,,,,
74,REBOUND,1,2:56,Holmgren REBOUND (Off:1 Def:6),17 - 19,2,Chet Holmgren,OKC,,,,
75,3POINTMISS,1,2:46,MISS Dort 24' 3PT Jump Shot,17 - 19,2,Luguentz Dort,OKC,,,,
76,REBOUND,1,2:43,Green REBOUND (Off:0 Def:4),17 - 19,2,Draymond Green,GSW,,,,
77,3POINTMISS,1,2:33,MISS Green 25' 3PT Jump Shot,17 - 19,2,Draymond Green,GSW,,,,
78,REBOUND,1,2:30,Holmgren REBOUND (Off:0 Def:7),17 - 19,2,Chet Holmgren,OKC,,,,
79,FOUL,1,2:21,Holmgren OFF.Foul (P2) (J.Tiven),17 - 19,2,Chet Holmgren,OKC,Jonathan Kuminga,GSW,,
80,TURNOVER,1,2:21,Holmgren Offensive Foul Turnover (P2.T4),17 - 19,2,Chet Holmgren,OKC,,,,
81,2POINT,1,2:03,Gilgeous-Alexander 18' Jump Shot (26 PTS),19 - 19,TIE,Shai Gilgeous-Alexander,OKC,,,,
82,FOUL,1,1:45,Green OFF.Foul (P1) (J.Tiven),19 - 19,TIE,Draymond Green,GSW,Shai Gilgeous-Alexander,OKC,,
83,TURNOVER,1,1:45,Green Offensive Foul Turnover (P2.T3),19 - 19,TIE,Draymond Green,GSW,,,,
84,SUB,1,1:45,SUB: Wiggins FOR Thompson,19 - 19,TIE,Klay Thompson,GSW,Andrew Wiggins,GSW,,
85,3POINT.ASSIST,1,1:39,Gilgeous-Alexander 27' 3PT Jump Shot (29 PTS) (Dort 3 AST),19 - 22,3,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
86,2POINT,1,1:15,Curry 2' Driving Layup (11 PTS),19 - 24,5,Stephen Curry,GSW,,,,
87,2POINTMISS.BLOCK,1,1:00,MISS Gilgeous-Alexander 5' Driving LayupWiggins BLOCK (1 BLK),19 - 24,5,Shai Gilgeous-Alexander,OKC,,,Andrew Wiggins,GSW
88,REBOUND,1,0:58,Holmgren REBOUND (Off:1 Def:7),19 - 24,5,Chet Holmgren,OKC,,,,
89,2POINTMISS,1,0:50,MISS Dort 13' Jump Shot,19 - 24,5,Luguentz Dort,OKC,,,,
90,REBOUND,1,0:49,Looney REBOUND (Off:1 Def:1),19 - 24,5,Kevon Looney,GSW,,,,
91,2POINT.ASSIST,1,0:47,Curry 4' Driving Layup (13 PTS) (Wiggins 1 AST),19 - 26,7,Stephen Curry,GSW,Andrew Wiggins,GSW,,
92,TIMEOUT,1,0:47,Thunder Timeout: Regular (Reg.1 Short 0),19 - 26,7,,,,,,
93,3POINTMISS,1,0:36,MISS Dort 25' 3PT Pullup Jump Shot,19 - 26,7,Luguentz Dort,OKC,,,,
94,REBOUND,1,0:32,Warriors Rebound,19 - 26,7,,,,,,
95,3POINTMISS,1,0:17,MISS Curry 27' 3PT Step Back Jump Shot,19 - 26,7,Stephen Curry,GSW,,,,
96,REBOUND,1,0:14,Holmgren REBOUND (Off:1 Def:8),19 - 26,7,Chet Holmgren,OKC,,,,
97,2POINTMISS,1,0:00,MISS Holmgren 8' Jump Shot,19 - 26,7,Chet Holmgren,OKC,,,,
98,REBOUND,1,0:00,Thunder Rebound,19 - 26,7,,,,,,
99,ENDOFPERIOD,1,0:00,End of 1st Period (7:39 PM EST),19 - 26,7,,,,,,
100,STARTOFPERIOD,2,12:00,Start of 2nd Period (7:56 PM EST),19 - 26,7,,,,,,
101,FOUL,2,11:52,Dort S.FOUL (P2.PN) (J.Tiven),19 - 26,7,Luguentz Dort,OKC,Stephen Curry,GSW,,
102,FTMAKE,2,11:52,Curry Free Throw 1 of 2 (14 PTS),19 - 27,8,Stephen Curry,GSW,,,,
103,FTMAKE,2,11:52,Curry Free Throw 2 of 2 (15 PTS),19 - 28,9,Stephen Curry,GSW,,,,
104,2POINT,2,11:33,Gilgeous-Alexander 16' Pullup Jump Shot (31 PTS),21 - 28,7,Shai Gilgeous-Alexander,OKC,,,,
105,3POINTMISS,2,11:19,MISS Green 26' 3PT Jump Shot,21 - 28,7,Draymond Green,GSW,,,,
106,REBOUND,2,11:16,Holmgren REBOUND (Off:0 Def:9),21 - 28,7,Chet Holmgren,OKC,,,,
107,2POINT,2,11:05,Gilgeous-Alexander 13' Pullup Jump Shot (33 PTS),23 - 28,5,Shai Gilgeous-Alexander,OKC,,,,
108,3POINT.ASSIST,2,10:46,Green 24' 3PT Jump Shot (10 PTS) (Curry 5 AST),23 - 31,8,Draymond Green,GSW,Stephen Curry,GSW,,
109,2POINTMISS,2,10:36,MISS Curry 17' Pullup Jump Shot,23 - 31,8,Stephen Curry,GSW,,,,
110,REBOUND,2,10:35,Kuminga REBOUND (Off:1 Def:0),23 - 31,8,Jonathan Kuminga,GSW,,,,
111,2POINT,2,10:35,Kuminga Tip Layup Shot (4 PTS),23 - 33,10,Jonathan Kuminga,GSW,,,,
112,3POINT.ASSIST,2,10:20,Gilgeous-Alexander 27' 3PT Jump Shot (36 PTS) (Dort 4 AST),26 - 33,7,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
113,3POINTMISS,2,9:56,MISS Green 28' 3PT Jump Shot,26 - 33,7,Draymond Green,GSW,,,,
114,REBOUND,2,9:54,Holmgren REBOUND (Off:1 Def:9),26 - 33,7,Chet Holmgren,OKC,,,,
115,2POINT.ASSIST,2,9:47,Holmgren 2' Driving Layup (4 PTS) (Gilgeous-Alexander 4 AST),28 - 33,5,Chet Holmgren,OKC,Shai Gilgeous-Alexander,OKC,,
116,FOUL,2,9:40,Curry S.FOUL (P2.T3) (K.Cutler),28 - 33,5,Stephen Curry,GSW,Chet Holmgren,OKC,,
117,FTMAKE,2,9:40,Holmgren Free Throw 1 of 2 (5 PTS),28 - 34,6,Chet Holmgren,OKC,,,,
118,FTMAKE,2,9:40,Holmgren Free Throw 2 of 2 (6 PTS),29 - 34,5,Chet Holmgren,OKC,,,,
119,FOUL,2,9:30,Dort P.FOUL (P2.T3) (J.Tiven),29 - 34,5,Luguentz Dort,OKC,Andrew Wiggins,GSW,,
120,3POINT,2,9:20,Wiggins 29' 3PT Jump Shot (6 PTS),29 - 37,8,Andrew Wiggins,GSW,,,,
121,SUB,2,9:12,SUB: Giddey FOR Dort,29 - 37,8,Luguentz Dort,OKC,Josh Giddey,OKC,,
122,2POINT.ASSIST,2,8:56,Kuminga 2' Driving Layup (6 PTS) (Curry 6 AST),29 - 39,10,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
123,3POINT.ASSIST,2,8:41,Gilgeous-Alexander 28' 3PT Jump Shot (39 PTS) (Giddey 1 AST),32 - 39,7,Shai Gilgeous-Alexander,OKC,Josh Giddey,OKC,,
124,3POINTMISS,2,8:23,MISS Green 3PT Jump Shot,32 - 39,7,Draymond Green,GSW,,,,
125,REBOUND,2,8:20,Holmgren REBOUND (Off:0 Def:10),32 - 39,7,Chet Holmgren,OKC,,,,
126,2POINT,2,8:11,Gilgeous-Alexander 3' Driving Layup (41 PTS),34 - 39,5,Shai Gilgeous-Alexander,OKC,,,,
127,FOUL,2,8:04,Holmgren OFF.Foul (P3) (J.Tiven),34 - 39,5,Chet Holmgren,OKC,Jonathan Kuminga,GSW,,
128,TURNOVER,2,8:04,Holmgren Offensive Foul Turnover (P3.T5),34 - 39,5,Chet Holmgren,OKC,,,,
129,3POINTMISS,2,7:46,MISS Wiggins 25' 3PT Pullup Jump Shot,34 - 39,5,Andrew Wiggins,GSW,,,,
130,REBOUND,2,7:45,Warriors Rebound,34 - 39,5,,,,,,
131,2POINT,2,7:36,Kuminga 3' Layup (8 PTS),34 - 41,7,Jonathan Kuminga,GSW,,,,
132,2POINTMISS,2,7:20,MISS Gilgeous-Alexander 12' Pullup Jump Shot,34 - 41,7,Shai Gilgeous-Alexander,OKC,,,,
133,REBOUND,2,7:19,Holmgren REBOUND (Off:1 Def:10),34 - 41,7,Chet Holmgren,OKC,,,,
134,2POINT,2,7:14,Holmgren Putback Layup (8 PTS),36 - 41,5,Chet Holmgren,OKC,,,,
135,FOUL,2,7:02,Green S.FOUL (P2.T4) (K.Cutler),36 - 41,5,Draymond Green,GSW,Chet Holmgren,OKC,,
136,FTMISS,2,7:02,MISS Holmgren Free Throw 1 of 2,36 - 41,5,Chet Holmgren,OKC,,,,
137,REBOUND,2,7:02,Warriors Rebound,36 - 41,5,,,,,,
138,SUB,2,7:02,SUB: Dort FOR Giddey,36 - 41,5,Josh Giddey,OKC,Luguentz Dort,OKC,,
139,FTMAKE,2,7:02,Holmgren Free Throw 2 of 2 (9 PTS),37 - 41,4,Chet Holmgren,OKC,,,,
140,3POINTMISS,2,6:48,MISS Curry 26' 3PT Pullup Jump Shot,37 - 41,4,Stephen Curry,GSW,,,,
141,REBOUND,2,6:45,Warriors Rebound,37 - 41,4,,,,,,
142,FOUL,2,6:45,Curry OFF.Foul (P1) (J.Tiven),37 - 41,4,Stephen Curry,GSW,Chet Holmgren,OKC,,
143,TURNOVER,2,6:45,Curry Offensive Foul Turnover (P1.T4),37 - 41,4,Stephen Curry,GSW,,,,
144,3POINT,2,6:30,Gilgeous-Alexander 26' 3PT Step Back Jump Shot (44 PTS),37 - 44,7,Shai Gilgeous-Alexander,OKC,,,,
145,2POINT.ASSIST,2,6:16,Green 2' Driving Layup (12 PTS) (Curry 7 AST),37 - 46,9,Draymond Green,GSW,Stephen Curry,GSW,,
146,3POINT,2,5:57,Gilgeous-Alexander 27' 3PT Step Back Jump Shot (47 PTS),37 - 49,12,Shai Gilgeous-Alexander,OKC,,,,
147,2POINTMISS,2,5:36,MISS Curry 13' Pullup Jump Shot,37 - 49,12,Stephen Curry,GSW,,,,
148,REBOUND,2,5:34,Holmgren REBOUND (Off:0 Def:11),37 - 49,12,Chet Holmgren,OKC,,,,
149,3POINTMISS,2,5:29,MISS Holmgren 28' 3PT Step Back Jump Shot,37 - 49,12,Chet Holmgren,OKC,,,,
150,REBOUND,2,5:27,Warriors Rebound,37 - 49,12,,,,,,
151,2POINT,2,5:16,Curry 17' Pullup Jump Shot (17 PTS),37 - 51,14,Stephen Curry,GSW,,,,
152,FOUL,2,5:02,Wiggins S.FOUL (P3.PN) (J.Tiven),37 - 51,14,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
153,FTMAKE,2,5:02,Gilgeous-Alexander Free Throw 1 of 2 (48 PTS),37 - 52,15,Shai Gilgeous-Alexander,OKC,,,,
154,FTMAKE,2,5:02,Gilgeous-Alexander Free Throw 2 of 2 (49 PTS),38 - 52,14,Shai Gilgeous-Alexander,OKC,,,,
155,3POINTMISS,2,4:46,MISS Curry 25' 3PT Pullup Jump Shot,38 - 52,14,Stephen Curry,GSW,,,,
156,REBOUND,2,4:42,Warriors Rebound,38 - 52,14,,,,,,
157,TIMEOUT,2,4:35,Warriors Timeout: Regular (Full 2 Short 0),38 - 52,14,,,,,,
158,SUB,2,4:35,SUB: Thompson FOR Curry,38 - 52,14,Stephen Curry,GSW,Klay Thompson,GSW,,
159,SUB,2,4:35,SUB: Looney FOR Green,38 - 52,14,Draymond Green,GSW,Kevon Looney,GSW,,
160,2POINT.ASSIST,2,4:18,Kuminga 4' Driving Finger Roll Layup (10 PTS) (Thompson 1 AST),38 - 54,16,Jonathan Kuminga,GSW,Klay Thompson,GSW,,
161,3POINT.ASSIST,2,4:03,Gilgeous-Alexander 3PT Jump Shot (52 PTS) (Dort 5 AST),41 - 54,13,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
162,2POINT,2,3:43,Thompson 11' Jump Shot (11 PTS),41 - 56,15,Klay Thompson,GSW,,,,
163,2POINTMISS,2,3:28,MISS Dort 14' Jump Shot,41 - 56,15,Luguentz Dort,OKC,,,,
164,REBOUND,2,3:26,Holmgren REBOUND (Off:0 Def:12),41 - 56,15,Chet Holmgren,OKC,,,,
165,3POINT.ASSIST,2,3:19,Gilgeous-Alexander 3PT Jump Shot (55 PTS) (Dort 6 AST),44 - 56,12,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
166,FOUL,2,2:58,Thompson S.FOUL (P1.T2) (K.Cutler),44 - 56,12,Klay Thompson,GSW,Chet Holmgren,OKC,,
167,FTMISS,2,2:58,MISS Holmgren Free Throw 1 of 2,44 - 56,12,Chet Holmgren,OKC,,,,
168,REBOUND,2,2:58,Warriors Rebound,44 - 56,12,,,,,,
169,FTMAKE,2,2:58,Holmgren Free Throw 2 of 2 (10 PTS),45 - 56,11,Chet Holmgren,OKC,,,,
170,2POINT,2,2:44,Thompson 12' Pullup Jump Shot (13 PTS),45 - 58,13,Klay Thompson,GSW,,,,
171,3POINTMISS,2,2:27,MISS Holmgren 27' 3PT Jump Shot,45 - 58,13,Chet Holmgren,OKC,,,,
172,REBOUND,2,2:25,Wiggins REBOUND (Off:0 Def:1),45 - 58,13,Andrew Wiggins,GSW,,,,
173,2POINTMISS,2,2:18,MISS Wiggins 14' Pullup Jump Shot,45 - 58,13,Andrew Wiggins,GSW,,,,
174,REBOUND,2,2:16,Holmgren REBOUND (Off:0 Def:13),45 - 58,13,Chet Holmgren,OKC,,,,
175,2POINTMISS,2,2:06,MISS Gilgeous-Alexander 11' Driving Layup,45 - 58,13,Shai Gilgeous-Alexander,OKC,,,,
176,REBOUND,2,2:04,Warriors Rebound,45 - 58,13,,,,,,
177,TURNOVER,2,2:04,Warriors Turnover: Shot Clock (T#6),45 - 58,13,,,,,,
178,2POINT.ASSIST,2,1:52,Kuminga 1' Cutting Dunk Shot (12 PTS) (Thompson 2 AST),45 - 60,15,Jonathan Kuminga,GSW,Klay Thompson,GSW,,
179,2POINT,2,1:36,Gilgeous-Alexander 15' Pullup Jump Shot (57 PTS),47 - 60,13,Shai Gilgeous-Alexander,OKC,,,,
180,SUB,2,1:24,SUB: Green FOR Looney,47 - 60,13,Kevon Looney,GSW,Draymond Green,GSW,,
181,2POINTMISS,2,1:19,MISS Dort 6' Driving Layup,47 - 60,13,Luguentz Dort,OKC,,,,
182,REBOUND,2,1:17,Holmgren REBOUND (Off:0 Def:14),47 - 60,13,Chet Holmgren,OKC,,,,
183,2POINT.ASSIST,2,1:12,Green 1' Driving Layup (14 PTS) (Thompson 3 AST),47 - 62,15,Draymond Green,GSW,Klay Thompson,GSW,,
184,2POINT.ASSIST,2,1:00,Gilgeous-Alexander 1' Layup (59 PTS) (Dort 7 AST),49 - 62,13,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
185,TIMEOUT,2,0:57,Warriors Timeout: Regular (Full 3 Short 0),49 - 62,13,,,,,,
186,2POINT,2,0:40,Gilgeous-Alexander 14' Pullup Jump Shot (61 PTS),49 - 64,15,Shai Gilgeous-Alexander,OKC,,,,
187,2POINT,2,0:23,Thompson 12' Driving Floating Jump Shot (15 PTS),49 - 66,17,Klay Thompson,GSW,,,,
188,FOUL,2,0:14,Dort S.FOUL (P3.T4) (J.Tiven),49 - 66,17,Luguentz Dort,OKC,Draymond Green,GSW,,
189,FTMAKE,2,0:14,Green Free Throw 1 of 2 (15 PTS),50 - 67,17,Draymond Green,GSW,,,,
190,FTMAKE,2,0:14,Green Free Throw 2 of 2 (16 PTS),50 - 68,18,Draymond Green,GSW,,,,
191,2POINTMISS,2,0:00,MISS Gilgeous-Alexander 2' Driving Layup,50 - 68,18,Shai Gilgeous-Alexander,OKC,,,,
192,REBOUND,2,0:00,Warriors Rebound,50 - 68,18,,,,,,
193,ENDOFPERIOD,2,0:00,End of 2nd Period (8:26 PM EST),50 - 68,18,,,,,,
200,STARTOFPERIOD,3,12:00,Start of 3rd Period (8:42 PM EST),50 - 68,18,,,,,,
201,3POINT.ASSIST,3,11:48,Gilgeous-Alexander 28' 3PT Jump Shot (64 PTS) (Dort 8 AST),53 - 68,15,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
202,3POINTMISS,3,11:28,MISS Green 26' 3PT Jump Shot,53 - 68,15,Draymond Green,GSW,,,,
203,REBOUND,3,11:26,Holmgren REBOUND (Off:0 Def:15),53 - 68,15,Chet Holmgren,OKC,,,,
204,2POINTMISS,3,11:16,MISS Gilgeous-Alexander 18' Pullup Jump Shot,53 - 68,15,Shai Gilgeous-Alexander,OKC,,,,
205,REBOUND,3,11:14,Green REBOUND (Off:1 Def:4),53 - 68,15,Draymond Green,GSW,,,,
206,2POINTMISS,3,11:04,MISS Wiggins 10' Driving Floating Jump Shot,53 - 68,15,Andrew Wiggins,GSW,,,,
207,REBOUND,3,11:02,Holmgren REBOUND (Off:0 Def:16),53 - 68,15,Chet Holmgren,OKC,,,,
208,2POINT.ASSIST,3,10:51,Gilgeous-Alexander 12' Pullup Jump Shot (66 PTS) (Dort 9 AST),55 - 68,13,Shai Gilgeous-Alexander,OKC,Luguentz Dort,OKC,,
209,2POINTMISS,3,10:34,MISS Thompson 10' Pullup Jump Shot,55 - 68,13,Klay Thompson,GSW,,,,
210,REBOUND,3,10:32,Holmgren REBOUND (Off:0 Def:17),55 - 68,13,Chet Holmgren,OKC,,,,
211,FOUL,3,10:25,Wiggins S.FOUL (P4.T1) (J.Tiven),55 - 68,13,Andrew Wiggins,GSW,Chet Holmgren,OKC,,
212,FTMAKE,3,10:25,Holmgren Free Throw 1 of 2 (11 PTS),56 - 68,12,Chet Holmgren,OKC,,,,
213,FTMAKE,3,10:25,Holmgren Free Throw 2 of 2 (12 PTS),57 - 68,11,Chet Holmgren,OKC,,,,
214,2POINTMISS,3,10:16,MISS Curry 10' Pullup Jump Shot,57 - 68,11,Stephen Curry,GSW,,,,
