,eventmsgtype,period,pctimestring,neutraldescription,score,scoremargin,player1_name,player1_team_abbreviation,player2_name,player2_team_abbreviation,player3_name,player3_team_abbreviation
23,REBOUND,1,9:11,Giddey REBOUND (Off:0 Def:1),5 - 7,2,Josh Giddey,OKC,,,,
24,FOUL,1,9:10,Jal. Williams Offensive Charge Foul (P1) (C.Blair),5 - 7,2,Jalen Williams,OKC,Draymond Green,GSW,,
25,TURNOVER,1,9:10,Jal. Williams Offensive Foul Turnover (P1.T2),5 - 7,2,Jalen Williams,OKC,,,,
26,FOUL,1,9:02,Holmgren S.FOUL (P2.T1) (C.Blair),5 - 7,2,Chet Holmgren,OKC,Stephen Curry,GSW,,
27,FTMAKE,1,9:02,Curry Free Throw 1 of 2 (4 PTS),6 - 7,1,Stephen Curry,GSW,,,,
28,FTMAKE,1,9:02,Curry Free Throw 2 of 2 (5 PTS),7 - 7,TIE,Stephen Curry,GSW,,,,
29,2POINTMISS,1,8:57,MISS Gilgeous-Alexander 8' Driving Floating Bank Jump Shot,7 - 7,TIE,Shai Gilgeous-Alexander,OKC,,,,
30,REBOUND,1,8:52,Looney REBOUND (Off:1 Def:2),7 - 7,TIE,Kevon Looney,GSW,,,,
31,3POINT.ASSIST,1,8:44,Wiggins 26' 3PT Jump Shot (3 PTS) (Green 1 AST),10 - 7,-3,Andrew Wiggins,GSW,Draymond Green,GSW,,
32,2POINTMISS,1,8:24,MISS Gilgeous-Alexander 14' Fadeaway Jumper,10 - 7,-3,Shai Gilgeous-Alexander,OKC,,,,
33,REBOUND,1,8:22,Wiggins REBOUND (Off:1 Def:1),10 - 7,-3,Andrew Wiggins,GSW,,,,
34,3POINTMISS,1,8:05,MISS Curry 27' 3PT Step Back Jump Shot,10 - 7,-3,Stephen Curry,GSW,,,,
35,REBOUND,1,8:02,Giddey REBOUND (Off:0 Def:2),10 - 7,-3,Josh Giddey,OKC,,,,
36,2POINTMISS,1,7:57,MISS Giddey 3' Driving Layup,10 - 7,-3,Josh Giddey,OKC,,,,
37,REBOUND,1,7:57,Warriors Rebound,10 - 7,-3,,,,,,
38,FOUL,1,7:57,Jal. Williams L.B.FOUL (P2.T2) (R.Acosta),10 - 7,-3,Jalen Williams,OKC,Draymond Green,GSW,,
39,STEAL.TURNOVER,1,7:38,Giddey STEAL (2 STL)Looney Lost Ball Turnover (P1.T2),10 - 7,-3,Kevon Looney,GSW,Josh Giddey,OKC,,
40,2POINT.ASSIST,1,7:32,Holmgren 3' Layup (4 PTS) (Giddey 1 AST),10 - 9,-1,Chet Holmgren,OKC,Josh Giddey,OKC,,
41,3POINT.ASSIST,1,7:16,Wiggins 27' 3PT Jump Shot (6 PTS) (Green 2 AST),13 - 9,-4,Andrew Wiggins,GSW,Draymond Green,GSW,,
42,3POINTMISS,1,7:00,MISS Gilgeous-Alexander 25' 3PT Step Back Jump Shot,13 - 9,-4,Shai Gilgeous-Alexander,OKC,,,,
43,REBOUND,1,6:57,Dort REBOUND (Off:1 Def:0),13 - 9,-4,Luguentz Dort,OKC,,,,
44,2POINT,1,6:56,Dort 1' Putback Layup (2 PTS),13 - 11,-2,Luguentz Dort,OKC,,,,
45,3POINT.ASSIST,1,6:41,Thompson 25' 3PT Step Back Jump Shot (3 PTS) (Curry 1 AST),16 - 11,-5,Klay Thompson,GSW,Stephen Curry,GSW,,
46,TIMEOUT,1,6:40,THUNDER Timeout: Regular (Full 1 Short 0),16 - 11,-5,,,,,,
47,SUB,1,6:40,SUB: Jay. Williams FOR Holmgren,16 - 11,-5,Chet Holmgren,OKC,Jaylin Williams,OKC,,
48,3POINTMISS,1,6:21,MISS Giddey 3PT Jump Shot,16 - 11,-5,Josh Giddey,OKC,,,,
49,REBOUND,1,6:17,Thompson REBOUND (Off:0 Def:1),16 - 11,-5,Klay Thompson,GSW,,,,
50,2POINT,1,5:55,Looney 2' Layup (2 PTS),18 - 11,-7,Kevon Looney,GSW,,,,
51,FOUL,1,5:55,Gilgeous-Alexander S.FOUL (P1.T3) (C.Blair),18 - 11,-7,Shai Gilgeous-Alexander,OKC,Kevon Looney,GSW,,
52,FTMISS,1,5:55,MISS Looney Free Throw 1 of 1,18 - 11,-7,Kevon Looney,GSW,,,,
53,REBOUND,1,5:52,Jal. Williams REBOUND (Off:0 Def:2),18 - 11,-7,Jalen Williams,OKC,,,,
54,2POINTMISS,1,5:39,MISS Giddey 8' Driving Floating Jump Shot,18 - 11,-7,Josh Giddey,OKC,,,,
55,REBOUND,1,5:36,Looney REBOUND (Off:1 Def:3),18 - 11,-7,Kevon Looney,GSW,,,,
56,STEAL.TURNOVER,1,5:20,Giddey STEAL (3 STL)Wiggins Bad Pass Turnover (P1.T3),18 - 11,-7,Andrew Wiggins,GSW,Josh Giddey,OKC,,
57,2POINTMISS.BLOCK,1,5:12,MISS Dort 8' LayupGreen BLOCK (1 BLK),18 - 11,-7,Luguentz Dort,OKC,,,Draymond Green,GSW
58,REBOUND,1,5:12,Warriors Rebound,18 - 11,-7,,,,,,
59,SUB,1,5:12,SUB: Saric FOR Looney,18 - 11,-7,Kevon Looney,GSW,Dario Saric,GSW,,
60,SUB,1,5:12,SUB: Wallace FOR Giddey,18 - 11,-7,Josh Giddey,OKC,Cason Wallace,OKC,,
61,SUB,1,5:12,SUB: Joe FOR Jal. Williams,18 - 11,-7,Jalen Williams,OKC,Isaiah Joe,OKC,,
62,2POINT.ASSIST,1,4:56,Wiggins 1' Driving Layup (8 PTS) (Green 3 AST),20 - 11,-9,Andrew Wiggins,GSW,Draymond Green,GSW,,
63,2POINTMISS,1,4:40,MISS Gilgeous-Alexander 16' Pullup Jump Shot,20 - 11,-9,Shai Gilgeous-Alexander,OKC,,,,
64,REBOUND,1,4:39,Curry REBOUND (Off:0 Def:1),20 - 11,-9,Stephen Curry,GSW,,,,
65,2POINT.ASSIST,1,4:32,Green 1' Reverse Layup (4 PTS) (Saric 1 AST),22 - 11,-11,Draymond Green,GSW,Dario Saric,GSW,,
66,TIMEOUT,1,4:32,THUNDER Timeout: Regular (Full 2 Short 0),22 - 11,-11,,,,,,
67,FOUL,1,4:32,Mark Daigneault Foul:T.FOUL (R.Acosta),22 - 11,-11,,,,,,
68,SUB,1,4:32,SUB: Moody FOR Thompson,22 - 11,-11,Klay Thompson,GSW,Moses Moody,GSW,,
69,FTMAKE,1,4:32,Curry Free Throw Technical (6 PTS),23 - 11,-12,Stephen Curry,GSW,,,,
70,2POINT,1,4:19,Wallace 3' Driving Reverse Layup (2 PTS),23 - 13,-10,Cason Wallace,OKC,,,,
71,FOUL,1,4:10,Moody OFF.Foul (P1) (R.Acosta),23 - 13,-10,Moses Moody,GSW,Luguentz Dort,OKC,,
72,TURNOVER,1,4:10,Moody Offensive Foul Turnover (P1.T4),23 - 13,-10,Moses Moody,GSW,,,,
73,SUB,1,4:10,SUB: Kuminga FOR Wiggins,23 - 13,-10,Andrew Wiggins,GSW,Jonathan Kuminga,GSW,,
74,SUB,1,4:10,SUB: Podziemski FOR Green,23 - 13,-10,Draymond Green,GSW,Brandin Podziemski,GSW,,
75,3POINTMISS,1,3:59,MISS Joe 25' 3PT Jump Shot,23 - 13,-10,Isaiah Joe,OKC,,,,
76,REBOUND,1,3:55,Podziemski REBOUND (Off:0 Def:1),23 - 13,-10,Brandin Podziemski,GSW,,,,
77,STEAL.TURNOVER,1,3:40,Joe STEAL (1 STL)Saric Bad Pass Turnover (P1.T5),23 - 13,-10,Dario Saric,GSW,Isaiah Joe,OKC,,
78,FOUL,1,3:34,Moody P.FOUL (P2.T2) (M.Kallio),23 - 13,-10,Moses Moody,GSW,Isaiah Joe,OKC,,
79,3POINTMISS,1,3:27,MISS Jay. Williams 26' 3PT Jump Shot,23 - 13,-10,Jaylin Williams,OKC,,,,
80,REBOUND,1,3:23,Kuminga REBOUND (Off:0 Def:1),23 - 13,-10,Jonathan Kuminga,GSW,,,,
81,2POINT,1,3:15,Kuminga 1' Driving Dunk (2 PTS),25 - 13,-12,Jonathan Kuminga,GSW,,,,
82,3POINTMISS,1,2:52,MISS Joe 3PT Pullup Jump Shot,25 - 13,-12,Isaiah Joe,OKC,,,,
83,REBOUND,1,2:46,Saric REBOUND (Off:0 Def:1),25 - 13,-12,Dario Saric,GSW,,,,
84,STEAL.TURNOVER,1,2:44,Gilgeous-Alexander STEAL (1 STL)Curry Lost Ball Turnover (P1.T6),25 - 13,-12,Stephen Curry,GSW,Shai Gilgeous-Alexander,OKC,,
85,2POINT,1,2:41,Dort 2' Running Dunk (4 PTS),25 - 15,-10,Luguentz Dort,OKC,,,,
86,TIMEOUT,1,2:41,Warriors Timeout: Regular (Reg.1 Short 0),25 - 15,-10,,,,,,
87,SUB,1,2:41,SUB: Wiggins FOR Jay. Williams,25 - 15,-10,Jaylin Williams,OKC,Aaron Wiggins,OKC,,
88,SUB,1,2:41,SUB: Joseph FOR Curry,25 - 15,-10,Stephen Curry,GSW,Cory Joseph,GSW,,
89,3POINTMISS,1,2:25,MISS Kuminga 3PT Jump Shot,25 - 15,-10,Jonathan Kuminga,GSW,,,,
90,REBOUND,1,2:22,Saric REBOUND (Off:1 Def:1),25 - 15,-10,Dario Saric,GSW,,,,
91,SUB,1,2:22,SUB: K. Williams FOR Dort,25 - 15,-10,Luguentz Dort,OKC,Kenrich Williams,OKC,,
92,2POINTMISS.BLOCK,1,2:17,Wallace BLOCK (1 BLK)MISS Podziemski 7' Driving Layup,25 - 15,-10,Brandin Podziemski,GSW,,,Cason Wallace,OKC
93,REBOUND,1,2:13,Gilgeous-Alexander REBOUND (Off:0 Def:1),25 - 15,-10,Shai Gilgeous-Alexander,OKC,,,,
94,2POINT,1,2:12,Gilgeous-Alexander 10' Running Pull-Up Jump Shot (2 PTS),25 - 17,-8,Shai Gilgeous-Alexander,OKC,,,,
95,STEAL.TURNOVER,1,1:54,Wiggins STEAL (1 STL)Kuminga Bad Pass Turnover (P1.T7),25 - 17,-8,Jonathan Kuminga,GSW,Aaron Wiggins,OKC,,
96,2POINTMISS,1,1:47,MISS Gilgeous-Alexander 8' Fadeaway Jumper,25 - 17,-8,Shai Gilgeous-Alexander,OKC,,,,
97,REBOUND,1,1:43,Moody REBOUND (Off:0 Def:1),25 - 17,-8,Moses Moody,GSW,,,,
98,3POINTMISS,1,1:37,MISS Saric 27' 3PT Step Back Jump Shot,25 - 17,-8,Dario Saric,GSW,,,,
99,REBOUND,1,1:31,Joe REBOUND (Off:0 Def:1),25 - 17,-8,Isaiah Joe,OKC,,,,
100,TIMEOUT,1,1:31,THUNDER Timeout: Regular (Full 3 Short 0),25 - 17,-8,,,,,,
101,3POINTMISS,1,1:22,MISS K. Williams 3PT Jump Shot,25 - 17,-8,Kenrich Williams,OKC,,,,
102,REBOUND,1,1:18,Moody REBOUND (Off:0 Def:2),25 - 17,-8,Moses Moody,GSW,,,,
103,2POINTMISS,1,1:10,MISS Kuminga 3' Driving Layup,25 - 17,-8,Jonathan Kuminga,GSW,,,,
104,REBOUND,1,1:08,Saric REBOUND (Off:2 Def:1),25 - 17,-8,Dario Saric,GSW,,,,
105,JUMPBALL,1,1:06,Jump Ball Joe vs. Saric: Tip to Gilgeous-Alexander,25 - 17,-8,Isaiah Joe,OKC,Dario Saric,GSW,Shai Gilgeous-Alexander,OKC
106,STEAL.TURNOVER,1,1:06,Joe STEAL (2 STL)Saric Lost Ball Turnover (P2.T8),25 - 17,-8,Dario Saric,GSW,Isaiah Joe,OKC,,
107,2POINT,1,1:02,Gilgeous-Alexander 2' Running Dunk (4 PTS),25 - 19,-6,Shai Gilgeous-Alexander,OKC,,,,
108,FOUL,1,0:48,THUNDER T.Foul (Def. 3 Sec Wiggins ) (C.Blair),25 - 19,-6,Aaron Wiggins,OKC,,,,
109,FTMAKE,1,0:48,Podziemski Free Throw Technical (1 PTS),26 - 19,-7,Brandin Podziemski,GSW,,,,
110,2POINTMISS,1,0:35,MISS Moody 17' Fadeaway Jumper,26 - 19,-7,Moses Moody,GSW,,,,
111,REBOUND,1,0:32,Saric REBOUND (Off:3 Def:1),26 - 19,-7,Dario Saric,GSW,,,,
112,2POINT,1,0:31,Saric 1' Putback Layup (2 PTS),28 - 19,-9,Dario Saric,GSW,,,,
113,2POINTMISS,1,0:24,MISS Gilgeous-Alexander 14' Turnaround Jump Shot,28 - 19,-9,Shai Gilgeous-Alexander,OKC,,,,
114,REBOUND,1,0:21,Kuminga REBOUND (Off:0 Def:2),28 - 19,-9,Jonathan Kuminga,GSW,,,,
115,3POINTMISS,1,0:06,MISS Kuminga 25' 3PT Jump Shot,28 - 19,-9,Jonathan Kuminga,GSW,,,,
116,REBOUND,1,0:03,Wallace REBOUND (Off:0 Def:1),28 - 19,-9,Cason Wallace,OKC,,,,
117,ENDOFPERIOD,1,0:00,End of 1st Period (8:38 PM EST),28 - 19,-9,,,,,,
118,STARTOFPERIOD,2,12:00,Start of 2nd Period (8:40 PM EST),28 - 19,-9,,,,,,
119,3POINTMISS,2,11:38,MISS K. Williams 26' 3PT Jump Shot,28 - 19,-9,Kenrich Williams,OKC,,,,
120,REBOUND,2,11:35,Saric REBOUND (Off:3 Def:2),28 - 19,-9,Dario Saric,GSW,,,,
121,FOUL,2,11:35,Holmgren L.B.FOUL (P3.T1) (C.Blair),28 - 19,-9,Chet Holmgren,OKC,Dario Saric,GSW,,
122,TIMEOUT,2,11:35,THUNDER Timeout: Regular (Full 4 Short 0),28 - 19,-9,,,,,,
123,2POINT.ASSIST,2,11:26,Joseph 19' Pullup Jump Shot (2 PTS) (Podziemski 1 AST),30 - 19,-11,Cory Joseph,GSW,Brandin Podziemski,GSW,,
124,2POINT,2,11:10,Jal. Williams 3' Driving Layup (5 PTS),30 - 21,-9,Jalen Williams,OKC,,,,
125,2POINTMISS,2,10:58,MISS Saric 16' Jump Shot,30 - 21,-9,Dario Saric,GSW,,,,
126,2POINT,2,10:53,Kuminga Tip Layup Shot (4 PTS),32 - 21,-11,Jonathan Kuminga,GSW,,,,
127,REBOUND,2,10:53,Kuminga REBOUND (Off:1 Def:2),32 - 21,-11,Jonathan Kuminga,GSW,,,,
128,FOUL,2,10:47,Saric S.FOUL (P1.T1) (M.Kallio),32 - 21,-11,Dario Saric,GSW,Jalen Williams,OKC,,
129,FTMAKE,2,10:47,Jal. Williams Free Throw 1 of 2 (6 PTS),32 - 22,-10,Jalen Williams,OKC,,,,
130,FTMAKE,2,10:47,Jal. Williams Free Throw 2 of 2 (7 PTS),32 - 23,-9,Jalen Williams,OKC,,,,
131,TURNOVER,2,10:33,Podziemski Out of Bounds - Bad Pass Turnover Turnover (P1.T9),32 - 23,-9,Brandin Podziemski,GSW,,,,
132,2POINTMISS,2,10:18,MISS Jal. Williams 2' Driving Layup,32 - 23,-9,Jalen Williams,OKC,,,,
133,REBOUND,2,10:16,Joseph REBOUND (Off:0 Def:1),32 - 23,-9,Cory Joseph,GSW,,,,
134,2POINT.ASSIST,2,10:11,Moody 2' Cutting Layup Shot (2 PTS) (Joseph 1 AST),34 - 23,-11,Moses Moody,GSW,Cory Joseph,GSW,,
135,FOUL,2,10:00,Kuminga S.FOUL (P1.T2) (M.Kallio),34 - 23,-11,Jonathan Kuminga,GSW,Cason Wallace,OKC,,
136,SUB,2,10:00,SUB: Giddey FOR K. Williams,34 - 23,-11,Kenrich Williams,OKC,Josh Giddey,OKC,,
137,SUB,2,10:00,SUB: Thompson FOR Moody,34 - 23,-11,Moses Moody,GSW,Klay Thompson,GSW,,
138,FTMAKE,2,10:00,Wallace Free Throw 1 of 2 (3 PTS),34 - 24,-10,Cason Wallace,OKC,,,,
139,FTMISS,2,10:00,MISS Wallace Free Throw 2 of 2,34 - 24,-10,Cason Wallace,OKC,,,,
140,REBOUND,2,9:59,Saric REBOUND (Off:3 Def:3),34 - 24,-10,Dario Saric,GSW,,,,
141,3POINT.ASSIST,2,9:44,Saric 25' 3PT Jump Shot (5 PTS) (Podziemski 2 AST),37 - 24,-13,Dario Saric,GSW,Brandin Podziemski,GSW,,
142,FOUL,2,9:29,Podziemski P.FOUL (P1.T3) (C.Blair),37 - 24,-13,Brandin Podziemski,GSW,Chet Holmgren,OKC,,
143,2POINT.ASSIST,2,9:28,Wiggins 2' Cutting Layup Shot (2 PTS) (Giddey 2 AST),37 - 26,-11,Aaron Wiggins,OKC,Josh Giddey,OKC,,
144,TIMEOUT,2,9:28,Warriors Timeout: Regular (Reg.2 Short 0),37 - 26,-11,,,,,,
145,2POINTMISS,2,9:12,MISS Kuminga 5' Layup,37 - 26,-11,Jonathan Kuminga,GSW,,,,
146,REBOUND,2,9:12,Kuminga REBOUND (Off:2 Def:2),37 - 26,-11,Jonathan Kuminga,GSW,,,,
147,2POINTMISS,2,9:12,MISS Kuminga Tip Layup Shot,37 - 26,-11,Jonathan Kuminga,GSW,,,,
148,REBOUND,2,9:12,THUNDER Rebound,37 - 26,-11,,,,,,
149,FOUL,2,9:12,Kuminga L.B.FOUL (P2.T4) (M.Kallio),37 - 26,-11,Jonathan Kuminga,GSW,Chet Holmgren,OKC,,
150,2POINT,2,8:57,Giddey 8' Pullup Jump Shot (4 PTS),37 - 28,-9,Josh Giddey,OKC,,,,
151,STEAL.TURNOVER,2,8:35,Wallace STEAL (1 STL)Thompson Bad Pass Turnover (P2.T10),37 - 28,-9,Klay Thompson,GSW,Cason Wallace,OKC,,
152,2POINT.ASSIST,2,8:27,Giddey 1' Layup (6 PTS) (Wiggins 1 AST),37 - 30,-7,Josh Giddey,OKC,Aaron Wiggins,OKC,,
153,FOUL,2,8:01,Wiggins S.FOUL (P1.T2) (C.Blair),37 - 30,-7,Aaron Wiggins,OKC,Dario Saric,GSW,,
154,FTMAKE,2,8:01,Saric Free Throw 1 of 2 (6 PTS),38 - 30,-8,Dario Saric,GSW,,,,
155,SUB,2,8:01,SUB: Dort FOR Wallace,38 - 30,-8,Cason Wallace,OKC,Luguentz Dort,OKC,,
156,SUB,2,8:01,SUB: Curry FOR Kuminga,38 - 30,-8,Jonathan Kuminga,GSW,Stephen Curry,GSW,,
157,SUB,2,8:01,SUB: Wiggins FOR Joseph,38 - 30,-8,Cory Joseph,GSW,Andrew Wiggins,GSW,,
158,SUB,2,8:01,SUB: Green FOR Podziemski,38 - 30,-8,Brandin Podziemski,GSW,Draymond Green,GSW,,
159,FTMAKE,2,8:01,Saric Free Throw 2 of 2 (7 PTS),39 - 30,-9,Dario Saric,GSW,,,,
160,STEAL.TURNOVER,2,7:48,Giddey Lost Ball Turnover (P1.T3)Saric STEAL (1 STL),39 - 30,-9,Josh Giddey,OKC,Dario Saric,GSW,,
161,3POINTMISS,2,7:26,MISS Curry 26' 3PT Jump Shot,39 - 30,-9,Stephen Curry,GSW,,,,
162,REBOUND,2,7:22,Giddey REBOUND (Off:0 Def:3),39 - 30,-9,Josh Giddey,OKC,,,,
163,2POINT,2,7:09,Jal. Williams 21' Pullup Jump Shot (9 PTS),39 - 32,-7,Jalen Williams,OKC,,,,
164,3POINT.ASSIST,2,6:49,Thompson 25' 3PT Jump Shot (6 PTS) (Green 4 AST),42 - 32,-10,Klay Thompson,GSW,Draymond Green,GSW,,
165,2POINT.ASSIST,2,6:33,Holmgren 6' Pullup Jump Shot (6 PTS) (Giddey 3 AST),42 - 34,-8,Chet Holmgren,OKC,Josh Giddey,OKC,,
166,FOUL,2,6:22,Thompson OFF.Foul (P2) (M.Kallio),42 - 34,-8,Klay Thompson,GSW,Jalen Williams,OKC,,
167,TURNOVER,2,6:22,Thompson Offensive Foul Turnover (P3.T11),42 - 34,-8,Klay Thompson,GSW,,,,
168,SUB,2,6:22,SUB: Looney FOR Saric,42 - 34,-8,Dario Saric,GSW,Kevon Looney,GSW,,
169,3POINTMISS,2,6:11,MISS Giddey 25' 3PT Jump Shot,42 - 34,-8,Josh Giddey,OKC,,,,
170,REBOUND,2,6:08,Green REBOUND (Off:0 Def:1),42 - 34,-8,Draymond Green,GSW,,,,
171,3POINT.ASSIST,2,5:59,Green 25' 3PT Jump Shot (7 PTS) (Looney 2 AST),45 - 34,-11,Draymond Green,GSW,Kevon Looney,GSW,,
172,3POINTMISS,2,5:40,MISS Holmgren 26' 3PT Jump Shot,45 - 34,-11,Chet Holmgren,OKC,,,,
173,REBOUND,2,5:38,Giddey REBOUND (Off:1 Def:3),45 - 34,-11,Josh Giddey,OKC,,,,
174,3POINTMISS,2,5:36,MISS Dort 26' 3PT Jump Shot,45 - 34,-11,Luguentz Dort,OKC,,,,
175,REBOUND,2,5:33,Wiggins REBOUND (Off:1 Def:2),45 - 34,-11,Andrew Wiggins,GSW,,,,
176,3POINT.ASSIST,2,5:22,Thompson 26' 3PT Jump Shot (9 PTS) (Green 5 AST),48 - 34,-14,Klay Thompson,GSW,Draymond Green,GSW,,
177,3POINT.ASSIST,2,5:02,Wiggins 28' 3PT Jump Shot (5 PTS) (Jal. Williams 1 AST),48 - 37,-11,Aaron Wiggins,OKC,Jalen Williams,OKC,,
178,STEAL.TURNOVER,2,4:45,Wiggins STEAL (2 STL)Green Bad Pass Turnover (P1.T12),48 - 37,-11,Draymond Green,GSW,Aaron Wiggins,OKC,,
179,FOUL,2,4:42,Green S.FOUL (P1.PN) (C.Blair),48 - 37,-11,Draymond Green,GSW,Luguentz Dort,OKC,,
180,FTMAKE,2,4:42,Dort Free Throw 1 of 2 (5 PTS),48 - 38,-10,Luguentz Dort,OKC,,,,
181,SUB,2,4:42,SUB: Gilgeous-Alexander FOR Giddey,48 - 38,-10,Josh Giddey,OKC,Shai Gilgeous-Alexander,OKC,,
182,SUB,2,4:42,SUB: Jay. Williams FOR Holmgren,48 - 38,-10,Chet Holmgren,OKC,Jaylin Williams,OKC,,
183,SUB,2,4:42,SUB: Joe FOR Jal. Williams,48 - 38,-10,Jalen Williams,OKC,Isaiah Joe,OKC,,
184,SUB,2,4:42,SUB: Wallace FOR Wiggins,48 - 38,-10,Aaron Wiggins,OKC,Cason Wallace,OKC,,
185,FTMAKE,2,4:42,Dort Free Throw 2 of 2 (6 PTS),48 - 39,-9,Luguentz Dort,OKC,,,,
186,STEAL.TURNOVER,2,4:21,Joe STEAL (3 STL)Green Bad Pass Turnover (P2.T13),48 - 39,-9,Draymond Green,GSW,Isaiah Joe,OKC,,
187,FOUL,2,4:14,Jay. Williams OFF.Foul (P1) (R.Acosta),48 - 39,-9,Jaylin Williams,OKC,Andrew Wiggins,GSW,,
188,TURNOVER,2,4:14,Jay. Williams Offensive Foul Turnover (P1.T4),48 - 39,-9,Jaylin Williams,OKC,,,,
189,2POINTMISS,2,3:57,MISS Wiggins 7' Hook Shot,48 - 39,-9,Andrew Wiggins,GSW,,,,
190,REBOUND,2,3:53,Jay. Williams REBOUND (Off:0 Def:1),48 - 39,-9,Jaylin Williams,OKC,,,,
191,2POINT,2,3:43,Gilgeous-Alexander 14' Step Back Jump Shot (6 PTS),48 - 41,-7,Shai Gilgeous-Alexander,OKC,,,,
192,FOUL,2,3:28,Dort S.FOUL (P1.T3) (R.Acosta),48 - 41,-7,Luguentz Dort,OKC,Stephen Curry,GSW,,
193,FTMAKE,2,3:28,Curry Free Throw 1 of 2 (7 PTS),49 - 41,-8,Stephen Curry,GSW,,,,
194,FTMAKE,2,3:28,Curry Free Throw 2 of 2 (8 PTS),50 - 41,-9,Stephen Curry,GSW,,,,
195,FOUL,2,3:21,Wiggins P.FOUL (P1.PN) (M.Kallio),50 - 41,-9,Andrew Wiggins,GSW,Shai Gilgeous-Alexander,OKC,,
196,FTMAKE,2,3:21,Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),50 - 42,-8,Shai Gilgeous-Alexander,OKC,,,,
197,FTMAKE,2,3:21,Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),50 - 43,-7,Shai Gilgeous-Alexander,OKC,,,,
198,FOUL,2,3:10,Looney OFF.Foul (P1) (R.Acosta),50 - 43,-7,Kevon Looney,GSW,Luguentz Dort,OKC,,
199,TURNOVER,2,3:10,Looney Offensive Foul Turnover (P2.T14),50 - 43,-7,Kevon Looney,GSW,,,,
200,3POINTMISS,2,3:03,MISS Jay. Williams 24' 3PT Jump Shot,50 - 43,-7,Jaylin Williams,OKC,,,,
201,REBOUND,2,3:00,Thompson REBOUND (Off:0 Def:2),50 - 43,-7,Klay Thompson,GSW,,,,
202,2POINT.ASSIST,2,2:49,Wiggins 1' Layup (10 PTS) (Green 6 AST),52 - 43,-9,Andrew Wiggins,GSW,Draymond Green,GSW,,
